0AveragePolicyStd,1EnvExecTime,LossBefore,0StdReturn,1StdReturn,MeanKLBefore,1NumTrajs,0AverageReturn,0PolicyExecTime,1AverageReturn,dLoss,LossAfter,0Entropy,1MinReturn,0MaxReturn,MeanKL,1PolicyExecTime,1MaxReturn,1Perplexity,1ExplainedVariance,0Perplexity,0ProcessExecTime,0EnvExecTime,Time,1Entropy,ItrTime,1AveragePolicyStd,0NumTrajs,0MinReturn,1ProcessExecTime,ComputeUpdatedDistTime,0ExplainedVariance
0.604065,13.970404148101807,-4.65661287308e-10,912.501411719,1109.28893328,0.0,1200,456.416666667,15.163513660430908,685.75,0.00395830674097,-0.00395830720663,1.82969,0.0,2800.0,0.00588957220316,23.72258973121643,2900.0,6.22905,0.216153607512,6.23198,0.678936243057251,14.598248481750488,4673.854527711868,1.82922,71.87883710861206,0.603921,1200,0.0,0.6205596923828125,0.08381009101867676,0.0767636732434
0.602869,14.23980188369751,-1.16415321827e-10,906.807491361,1141.11434024,0.0,1200,449.583333333,16.228666305541992,681.75,0.00492038566153,-0.00492038577795,1.82524,0.0,2800.0,0.00679736677557,23.925803899765015,2900.0,6.1794,0.209086068317,6.20429,0.7063202857971191,15.009441614151001,4749.341901302338,1.82122,73.85353231430054,0.601699,1200,0.0,0.6384234428405762,0.08051061630249023,0.0759417012477
0.599198,13.819682359695435,-1.83354131877e-09,921.012064102,1112.16735351,-1.49011549766e-08,1200,469.666666667,15.888250827789307,667.333333333,0.00479866567184,-0.00479866750538,1.81316,0.0,2900.0,0.00656586932018,23.381686687469482,2900.0,6.11564,0.186761634899,6.12977,0.6782994270324707,14.513493537902832,4823.407789468765,1.81085,72.0161247253418,0.598526,1200,0.0,0.6162729263305664,0.07816314697265625,0.0770726352382
0.597776,13.666466474533081,-5.82076609135e-11,871.498705137,1058.30272594,0.0,1200,409.916666667,15.682985782623291,601.916666667,0.00598599755904,-0.00598599761724,1.8083,0.0,2900.0,0.00661121448502,23.24456763267517,2900.0,6.08468,0.127080959032,6.10004,0.6768448352813721,14.353349685668945,4896.854366540909,1.80577,71.43071603775024,0.597079,1200,0.0,0.6087367534637451,0.07930350303649902,0.0699427199189
0.595863,13.173527956008911,1.62981450558e-09,880.896698288,1074.72016707,-7.4505774883e-09,1200,425.416666667,15.558441877365112,638.75,0.00350544159301,-0.00350543996319,1.80171,0.0,2800.0,0.00627591786906,23.028515815734863,2900.0,6.07472,0.15193547216,6.05999,0.6587743759155273,13.778984069824219,4969.807958364487,1.80414,70.9145278930664,0.596605,1200,0.0,0.6005651950836182,0.07782816886901855,0.071426115063
0.590759,13.51949667930603,8.44011083245e-10,933.485668372,1095.32529098,0.0,1200,475.583333333,15.596930265426636,724.916666667,0.00447148541571,-0.0044714845717,1.78448,0.0,2900.0,0.00669847941026,23.868836164474487,2900.0,5.96195,0.225828615841,5.95651,0.6624741554260254,13.976556539535522,5044.3603258132935,1.7854,72.65179753303528,0.59103,1200,0.0,0.6220755577087402,0.07918238639831543,0.0907359990299
0.582679,13.312119007110596,0.0,909.251829192,1053.92248489,0.0,1200,456.666666667,15.710712909698486,613.75,0.00303587666713,-0.00303587666713,1.75751,0.0,2900.0,0.0051475125365,22.94643211364746,2900.0,5.76594,0.147992441641,5.79795,0.6738214492797852,13.919264554977417,5117.026195526123,1.75197,71.12296509742737,0.581075,1200,0.0,0.6047465801239014,0.07997751235961914,0.0848412310539
0.580006,13.126988410949707,3.49245965481e-10,933.20826543,1150.27771707,0.0,1200,467.0,15.429813861846924,671.083333333,0.00411330524366,-0.00411330489442,1.74831,0.0,2900.0,0.00679548271,22.920920848846436,2900.0,5.76106,0.166550834618,5.74489,0.6543846130371094,13.515974283218384,5189.077414989471,1.75112,70.03672957420349,0.58086,1200,0.0,0.5874195098876953,0.08221435546875,0.0866549164586
0.57654,13.379034757614136,-1.7462298274e-09,942.821117563,1178.23349117,1.49011549766e-08,1200,480.083333333,14.411731481552124,792.416666667,0.00341977167409,-0.00341977342032,1.73612,0.0,2800.0,0.00633050967008,23.800670385360718,3000.0,5.67394,0.264791261542,5.67526,0.6432976722717285,13.657422065734863,5261.006498813629,1.73588,70.04573559761047,0.57651,1200,0.0,0.609886884689331,0.09126138687133789,0.0809402599954
0.572411,13.24580192565918,8.73114913702e-10,945.738244119,1115.33993012,1.49011558648e-08,1200,475.083333333,14.512626886367798,642.916666667,0.00372218008852,-0.0037221792154,1.72148,0.0,2900.0,0.00676553277299,23.80679750442505,2900.0,5.59206,0.148622588206,5.59282,0.6506552696228027,13.895838022232056,5333.314369916916,1.72135,70.21856665611267,0.572366,1200,0.0,0.6006913185119629,0.07631611824035645,0.0827686243068
0.568443,13.558223247528076,-2.32830643654e-09,933.446287808,1156.13505735,0.0,1200,466.166666667,14.53358006477356,692.25,0.00265065673739,-0.00265065906569,1.7076,0.0,2800.0,0.00651073409244,24.129132747650146,2900.0,5.50889,0.204070782538,5.5157,0.6579391956329346,13.64504885673523,5405.146559476852,1.70636,70.16012525558472,0.568083,1200,0.0,0.6105332374572754,0.08950090408325195,0.0761852602303
0.566598,13.373763084411621,2.32830643654e-09,936.856430955,1040.8940468,0.0,1200,475.166666667,14.843667030334473,582.5,0.00154053862207,-0.00154053629376,1.70082,0.0,2900.0,0.0064962352626,23.974265813827515,2900.0,5.4732,0.10174573249,5.47843,0.6728320121765137,13.866296768188477,5477.975934267044,1.69986,70.67180490493774,0.566359,1200,0.0,0.602466344833374,0.07590079307556152,0.0703352338418
0.563831,13.388162851333618,-2.79396772385e-09,948.898392728,1129.05680585,0.0,1200,480.416666667,15.555617332458496,713.75,0.00497906701639,-0.00497906981036,1.69104,0.0,2800.0,0.00684878602624,23.870627403259277,3000.0,5.42759,0.181679954792,5.4251,0.6646618843078613,13.931673288345337,5551.334471940994,1.69149,71.09168910980225,0.563982,1200,0.0,0.6045091152191162,0.09722208976745605,0.0730811720582
0.562148,13.21410584449768,2.79396772385e-09,936.866048619,1116.54670997,0.0,1200,479.416666667,15.77916955947876,660.333333333,0.00387418200262,-0.00387417920865,1.68511,0.0,2900.0,0.00821471214294,23.995640993118286,3000.0,5.36891,0.165188603084,5.39305,0.6738216876983643,14.024345874786377,5624.832567453384,1.68063,71.43145036697388,0.560897,1200,0.0,0.6048445701599121,0.0953066349029541,0.0719834176203
0.559656,13.477442264556885,4.65661287308e-10,965.060447157,1149.65114274,0.0,1200,495.0,15.545413732528687,776.5,0.00422529596835,-0.00422529550269,1.67655,0.0,3000.0,0.00759670138359,24.33950901031494,2900.0,5.34774,0.232706710468,5.34709,0.6652734279632568,13.778359651565552,5698.006932735443,1.67667,71.56291890144348,0.559692,1200,0.0,0.6153049468994141,0.09846234321594238,0.0809542968752
0.549043,13.295204877853394,-7.56699591875e-10,956.696050652,1156.02460566,0.0,1200,496.0,15.51659083366394,747.333333333,0.00320785091026,-0.00320785166696,1.63815,0.0,2900.0,0.00989525020123,24.237913846969604,3000.0,5.1211,0.220359323303,5.14565,0.6697847843170166,13.798338890075684,5770.980110168457,1.63337,71.17933201789856,0.547724,1200,0.0,0.6008963584899902,0.0977787971496582,0.0657968376486
0.547076,13.283570289611816,-2.03726813197e-09,958.183336087,1131.99793875,0.0,1200,501.166666667,15.744174242019653,692.0,0.00350261229323,-0.0035026143305,1.63116,0.0,2800.0,0.00661924201995,24.235928773880005,2900.0,5.09198,0.160734074097,5.10982,0.666114330291748,14.004002332687378,5844.748508691788,1.62767,71.65727853775024,0.546131,1200,0.0,0.6063747406005859,0.07741761207580566,0.0708764473376
0.545986,13.394542932510376,2.21189111471e-09,966.547463915,1148.44066987,0.0,1200,506.0,15.589925527572632,664.166666667,0.00263618410099,-0.0026361818891,1.62711,0.0,2900.0,0.00745288049802,23.358697652816772,3000.0,5.05774,0.155211132579,5.08916,0.6675093173980713,14.2008638381958,5919.197479724884,1.62092,72.09403228759766,0.54429,1200,0.0,0.6113207340240479,0.08335018157958984,0.0637168177316
0.545467,13.549465417861938,-2.32830643654e-10,978.405643977,1155.82779379,0.0,1200,516.25,15.407845973968506,767.666666667,0.00270801153965,-0.00270801177248,1.62521,0.0,2900.0,0.00888764392585,23.34324073791504,2900.0,5.04759,0.216296648084,5.07949,0.6598405838012695,13.808122873306274,5991.660239696503,1.61891,70.5713574886322,0.543742,1200,0.0,0.6263914108276367,0.08344626426696777,0.0718966105643
0.54056,13.340891599655151,6.98491930962e-10,980.387621754,1145.98538082,0.0,1200,506.333333333,16.532896280288696,661.583333333,0.00421719974838,-0.00421719904989,1.60678,0.0,2800.0,0.00654549943283,23.429436683654785,2900.0,4.98089,0.156496004896,4.98672,0.6626694202423096,13.831600904464722,6065.313752889633,1.60561,71.46940493583679,0.540265,1200,0.0,0.6072137355804443,0.08108282089233398,0.0797365469392
0.541064,13.267065048217773,-1.2805685401e-09,965.499694315,1161.39582866,0.0,1200,498.583333333,16.419472694396973,691.75,0.00326448224951,-0.00326448353007,1.6086,0.0,2900.0,0.00837844796479,23.217259407043457,3000.0,4.9767,0.173803765064,4.99581,0.6646161079406738,13.852245330810547,6138.378774881363,1.60477,71.09654426574707,0.540032,1200,0.0,0.6033730506896973,0.10035157203674316,0.0602091532574
0.540567,13.300947904586792,4.19095158577e-09,961.407298212,1108.60557747,0.0,1200,504.583333333,16.41737413406372,663.916666667,0.00350524741225,-0.0035052432213,1.60662,0.0,2900.0,0.00795762240887,23.318185567855835,2900.0,4.98577,0.176186404168,4.98592,0.6674211025238037,13.994053840637207,6211.453585863113,1.60659,71.38465476036072,0.540596,1200,0.0,0.6045043468475342,0.07997798919677734,0.0622162055806
0.537536,13.18462347984314,-2.32830643654e-09,983.114520146,1130.97940594,-1.49011549766e-08,1200,515.083333333,16.38324999809265,651.5,0.00225198362023,-0.00225198594853,1.59535,0.0,2900.0,0.0066930972971,23.117228984832764,2900.0,4.93755,0.14828704337,4.93004,0.6681380271911621,13.93538522720337,6284.5073158741,1.59687,70.99903893470764,0.537944,1200,0.0,0.6054317951202393,0.10290050506591797,0.0669304849896
0.532162,13.561724185943604,-2.32830643654e-09,979.482995003,1090.4830702,0.0,1200,511.75,16.56230115890503,692.583333333,0.00379903754219,-0.0037990398705,1.57517,0.0,2900.0,0.00799797009677,24.179393529891968,2900.0,4.80064,0.201565977983,4.83157,0.6637449264526367,13.943413257598877,6359.363154172897,1.56875,72.76570653915405,0.530471,1200,0.0,0.6324925422668457,0.07940840721130371,0.0685043247948
0.528901,13.485332250595093,5.23868948221e-10,974.441289349,1132.89878618,0.0,1200,497.583333333,16.978445053100586,658.583333333,0.00429268559674,-0.00429268507287,1.56286,0.0,2900.0,0.00669159833342,23.972266674041748,2900.0,4.76129,0.132519013653,4.77246,0.6944587230682373,14.203179359436035,6434.7151873111725,1.56052,73.199453830719,0.528264,1200,0.0,0.6188592910766602,0.0876157283782959,0.0667021155519
0.52586,13.808979749679565,-3.84170562029e-09,970.456922737,1128.1691658,0.0,1200,506.833333333,16.806488037109375,651.0,0.00475950713735,-0.00475951097906,1.55122,0.0,2800.0,0.00989683903754,24.26852774620056,2900.0,4.71894,0.141638116992,4.71721,0.6776928901672363,13.845096111297607,6509.6930809021,1.55158,73.29967141151428,0.525975,1200,0.0,0.6330289840698242,0.0810086727142334,0.0577260517692
0.521517,13.590587854385376,9.31322574615e-10,965.604211391,1152.53333285,1.49011549766e-08,1200,499.583333333,17.285001516342163,675.5,0.0038157524541,-0.00381575152278,1.535,0.0,2900.0,0.00915712118149,24.480515956878662,3000.0,4.64286,0.153113326024,4.64134,0.6828632354736328,13.912835836410522,6586.041163444519,1.53533,73.86636304855347,0.521625,1200,0.0,0.6321752071380615,0.0941622257232666,0.0674654088728
0.520138,13.527778387069702,1.39698386192e-09,967.145226369,1086.18566809,0.0,1200,503.666666667,15.914443731307983,660.833333333,0.0033179265447,-0.00331792514771,1.52969,0.0,2900.0,0.00729530490935,24.499094009399414,2900.0,4.60371,0.16904181388,4.61673,0.6617093086242676,13.756698369979858,6660.3913242816925,1.52686,72.08670353889465,0.519389,1200,0.0,0.6225185394287109,0.08107399940490723,0.061744733566
0.515775,13.518883466720581,-2.76486389339e-09,947.955076145,1151.76164587,1.49011549766e-08,1200,488.916666667,15.212533950805664,811.333333333,0.00271026420523,-0.0027102669701,1.51283,0.0,2900.0,0.00631929421797,24.754843950271606,2900.0,4.5564,0.211224897948,4.53956,0.6513855457305908,13.623393774032593,6733.633393287659,1.51653,71.42656970024109,0.516728,1200,0.0,0.6265814304351807,0.07456111907958984,0.0719034767808
0.512516,13.47360372543335,9.31322574615e-10,940.171955312,1137.49333331,0.0,1200,478.166666667,15.935164213180542,693.5,0.00381042133085,-0.00381042039953,1.4999,0.0,2900.0,0.00676429457963,24.444604873657227,2900.0,4.45861,0.165349986694,4.48125,0.6746509075164795,13.80706238746643,6808.071264505386,1.49484,72.25786471366882,0.51124,1200,0.0,0.6147878170013428,0.07843661308288574,0.0651071705221
0.509122,13.306968450546265,1.16415321827e-09,958.48594437,1135.82411344,0.0,1200,497.833333333,15.528417110443115,654.5,0.00176128256135,-0.00176128139719,1.48665,0.0,2900.0,0.00657800864428,24.236892700195312,2900.0,4.4337,0.134734870382,4.42226,0.6510725021362305,13.532463788986206,6881.354482650757,1.48924,71.04143357276917,0.509776,1200,0.0,0.6084408760070801,0.08120942115783691,0.0678531318857
0.503703,13.19571566581726,0.0,934.762265528,1058.37020605,0.0,1200,478.916666667,15.775626182556152,648.416666667,0.00231772661209,-0.00231772661209,1.4647,0.0,2900.0,0.00672077946365,24.025805234909058,2900.0,4.31805,0.139387797132,4.32627,0.6860044002532959,14.064773321151733,6954.877013206482,1.4628,71.44534397125244,0.503214,1200,0.0,0.5954852104187012,0.07703280448913574,0.0639632187469
0.500476,13.931807518005371,9.24046617001e-10,951.770805744,1144.1144562,0.0,1200,493.0,15.70761513710022,745.666666667,0.00323519529047,-0.00323519436643,1.45175,0.0,2900.0,0.00983762647957,24.282373189926147,3000.0,4.27656,0.163627367551,4.27057,0.6733686923980713,13.967453241348267,7029.123687505722,1.45315,72.38574528694153,0.500869,1200,0.0,0.643017053604126,0.11060261726379395,0.063988518985
0.495396,16.394465684890747,-2.32830643654e-10,928.54450022,1151.40614214,0.0,1200,478.666666667,21.028858184814453,670.75,0.00411730143242,-0.00411730166525,1.43158,0.0,2900.0,0.00930154696107,26.88504695892334,2900.0,4.18566,0.134561139491,4.18531,0.8924129009246826,19.382564306259155,7119.931348085403,1.43167,88.66504335403442,0.49546,1200,0.0,0.7195217609405518,0.07828831672668457,0.0747726626892
0.49265,18.259804725646973,9.31322574615e-10,938.918349308,1111.52932372,0.0,1200,493.0,20.218969106674194,642.75,0.0036595936399,-0.00365959270857,1.42048,0.0,2900.0,0.00711925933138,30.10024619102478,3000.0,4.1312,0.102404806137,4.13911,0.8649861812591553,18.88720417022705,7214.471810102463,1.41857,92.5724265575409,0.492217,1200,0.0,0.7784633636474609,0.11421442031860352,0.0707163707064
0.486308,16.90016269683838,-8.14907252789e-10,916.405962927,1146.34248082,0.0,1200,466.333333333,20.051717519760132,736.5,0.00345926743466,-0.00345926824957,1.39392,0.0,2800.0,0.0079150237143,27.35920238494873,2900.0,4.03269,0.159360789873,4.03061,0.8233613967895508,18.530614137649536,7303.752277851105,1.39443,87.7018449306488,0.486451,1200,0.0,0.729079008102417,0.07604098320007324,0.0650160932698
0.486237,17.020022869110107,-1.62981450558e-09,932.325348554,1125.11996583,0.0,1200,481.666666667,19.483440399169922,647.75,0.00256965472363,-0.00256965635344,1.39369,0.0,2900.0,0.00725453672931,27.917216539382935,2900.0,4.0149,0.106468355229,4.0297,0.7900638580322266,17.850507974624634,7392.770934820175,1.39001,87.079017162323,0.485381,1200,0.0,0.7238895893096924,0.07507205009460449,0.0682373103013
0.483629,17.252460479736328,-6.98491930962e-10,887.896374709,1142.45288925,0.0,1200,445.166666667,19.55787968635559,658.25,0.00219749682583,-0.00219749752432,1.3831,0.0,2900.0,0.00909334886819,28.19271469116211,3000.0,3.99157,0.152315741181,3.98725,0.7826666831970215,17.702247381210327,7481.620468378067,1.38418,87.40453815460205,0.483946,1200,0.0,0.7308688163757324,0.07284688949584961,0.0722296714409
