0ExplainedVariance,1EnvExecTime,0Entropy,0Perplexity,1AverageReturn,0MaxReturn,1AveragePolicyStd,1StdReturn,MeanKLBefore,0EnvExecTime,1MaxReturn,0AveragePolicyStd,ItrTime,1ProcessExecTime,1PolicyExecTime,0AverageReturn,0StdReturn,ComputeUpdatedDistTime,1NumTrajs,LossBefore,1MinReturn,0PolicyExecTime,0NumTrajs,1Entropy,0ProcessExecTime,1Perplexity,LossAfter,MeanKL,0MinReturn,Time,1ExplainedVariance,dLoss
0.084462507923,25.40588879585266,2.00103,7.39664,917.3,1700.0,0.657979,1106.90591741,2.23517417908e-08,24.14367389678955,3000.0,0.658119,131.23035383224487,1.1410808563232422,47.94184160232544,19.9,142.456975961,0.11097097396850586,2000,-2.50292941928e-09,0.0,26.230109453201294,2000,2.00056,1.1433849334716797,7.3932,-0.00471787434071,0.00714856991544,0.0,5155.397337913513,0.43443989845,0.00471787183778
0.0778710451564,29.278437614440918,1.98161,7.25441,897.7,1800.0,0.654542,1050.34504331,7.45058503782e-09,27.164268970489502,2900.0,0.651734,175.26126837730408,1.3757197856903076,67.62508845329285,15.1,129.969188656,0.11330580711364746,2000,2.91038304567e-09,0.0,42.62864279747009,2000,1.99017,1.2908174991607666,7.31676,-0.00559063348919,0.00985046289861,0.0,5334.539679050446,0.434032756753,0.00559063639957
0.0724859784967,29.801690340042114,1.97288,7.19134,1028.65,1900.0,0.649149,1136.5096469,-7.4505814851e-09,29.329492807388306,2900.0,0.648892,197.05778002738953,1.3777992725372314,75.03287172317505,17.75,137.222219411,0.11296391487121582,2000,-1.86264514923e-09,0.0,53.753358125686646,2000,1.97365,1.4393324851989746,7.19691,-0.00357850082219,0.00684845028445,0.0,5536.615653514862,0.44920259244,0.00357849895954
0.0934176300952,29.981893301010132,1.94465,6.99122,724.5,1900.0,0.639126,1018.76383426,0.0,28.860759019851685,2900.0,0.639813,198.11974358558655,1.4179017543792725,79.76742267608643,18.9,148.232216471,0.10797548294067383,2000,6.98491930962e-10,0.0,50.74435615539551,2000,1.94252,1.3788721561431885,6.97629,-0.0073087294586,0.00795943196863,0.0,5739.321187496185,0.480450802399,0.00730873015709
0.0994794059571,30.49251437187195,1.92707,6.86937,797.6,1900.0,0.634921,1012.59283031,2.23517417908e-08,29.121780395507812,2800.0,0.634228,200.08684992790222,1.455578327178955,81.86254692077637,17.1,140.987907283,0.10296201705932617,2000,-9.31322574615e-10,0.0,49.52179217338562,2000,1.92928,1.4108681678771973,6.88455,-0.0050012525171,0.00653480645269,0.0,5944.064784526825,0.457675794611,0.00500125158578
0.0808380181393,33.395206451416016,1.91412,6.78094,996.2,1800.0,0.631079,1134.25550913,-1.49011603057e-08,30.665847778320312,2900.0,0.63013,217.43602442741394,1.57574462890625,86.50816178321838,15.25,125.389144267,0.1308126449584961,2000,3.49245965481e-10,0.0,55.87536311149597,2000,1.91713,1.5212032794952393,6.8014,-0.00397253641859,0.0072753475979,0.0,6165.787633657455,0.421718676172,0.00397253676783
0.0798229794913,36.78285789489746,1.90124,6.69421,1033.95,1800.0,0.626063,1130.34614057,7.4505814851e-09,33.708964347839355,2900.0,0.626073,234.8734872341156,1.8027162551879883,88.00342869758606,14.65,126.571629918,0.12317824363708496,2000,8.73114913702e-10,0.0,63.75138068199158,2000,1.9012,1.6439189910888672,6.69394,-0.00309110432863,0.00754562392831,0.0,6406.6377465724945,0.467694729018,0.00309110520175
0.0513716899949,37.65061616897583,1.87946,6.54994,1035.4,1200.0,0.621064,1108.92147603,0.0,38.3503851890564,2900.0,0.619326,239.36240434646606,1.8679437637329102,88.42586588859558,9.95,90.4212226195,0.16825628280639648,2000,-9.31322574615e-10,0.0,62.81592535972595,2000,1.88509,1.8846168518066406,6.58695,-0.00401643291116,0.00648404005915,0.0,6652.014449357986,0.449166301688,0.00401643197984
0.0613158397353,35.2545063495636,1.86368,6.44744,1071.05,1700.0,0.615122,1121.41736098,1.49011611938e-08,34.423095703125,2900.0,0.614522,225.06284832954407,1.6663269996643066,90.95819425582886,10.65,101.693546993,0.13006973266601562,2000,-1.16415321827e-09,0.0,53.11989879608154,2000,1.86566,1.6748628616333008,6.46019,-0.00383947463706,0.00865078344941,0.0,6882.798070907593,0.51463024664,0.00383947347291
0.0797246112415,32.138102531433105,1.84645,6.33729,842.8,1600.0,0.608496,1004.21519606,0.0,30.746952295303345,2900.0,0.609405,213.4579963684082,1.5299150943756104,84.12912607192993,11.6,104.141442279,0.10721302032470703,2000,-1.57888280228e-09,0.0,57.05612516403198,2000,1.84346,1.4894323348999023,6.31838,-0.00480627734214,0.00680267438293,0.0,7101.2757358551025,0.421858389737,0.00480627576326
0.0510579326529,32.19839859008789,1.83421,6.26017,794.05,1400.0,0.60667,988.286192102,7.45058059692e-09,31.05599331855774,2900.0,0.605903,215.9928662776947,1.5043175220489502,83.78690433502197,5.25,67.7306245357,0.15715312957763672,2000,2.27009877563e-09,0.0,59.15121626853943,2000,1.83705,1.4877135753631592,6.27799,-0.00610499456525,0.00649739382789,0.0,7322.173291683197,0.388353932949,0.00610499683535
0.059611485116,32.47127652168274,1.817,6.15338,830.6,1500.0,0.599998,1113.87774913,0.0,31.099372625350952,3000.0,0.600773,212.83379650115967,1.544508934020996,81.54556226730347,7.75,85.5858487134,0.1208031177520752,2000,-1.97906047106e-09,0.0,56.984591245651245,2000,1.81436,1.5086305141448975,6.13717,-0.00273016281426,0.00643480196595,0.0,7539.59082198143,0.484906219496,0.0027301608352
0.0929890047043,32.41992473602295,1.81636,6.14941,958.5,1500.0,0.602129,1042.16973186,0.0,31.136765956878662,2800.0,0.600761,216.86794352531433,1.5010359287261963,82.30171346664429,9.6,97.5081535052,0.10664558410644531,2000,1.16415321827e-09,0.0,61.76900124549866,2000,1.82119,1.5173039436340332,6.17921,-0.00554907601327,0.00766844442114,0.0,7761.165136575699,0.423830529854,0.00554907717742
