0Entropy,1MinReturn,MeanKLBefore,Time,1Entropy,0Perplexity,0AveragePolicyStd,1EnvExecTime,1Perplexity,ItrTime,0ProcessExecTime,dLoss,0EnvExecTime,0AverageReturn,ComputeUpdatedDistTime,0NumTrajs,1MaxReturn,0MinReturn,MeanKL,1PolicyExecTime,1ExplainedVariance,LossAfter,0StdReturn,0ExplainedVariance,1AverageReturn,1ProcessExecTime,0PolicyExecTime,1AveragePolicyStd,1NumTrajs,LossBefore,1StdReturn,0MaxReturn
2.39564,0.0,0.0,421.57354068756104,2.39537,10.9752,0.803542,1.2255864143371582,10.9723,6.515275478363037,0.05468606948852539,0.00884446548298,1.1506109237670898,118.75,0.09947967529296875,80,2900.0,0.0,0.00593560095876,2.263695478439331,0.590217034479,-0.00884446594864,358.152813056,0.12219140044,1326.25,0.05421018600463867,1.198265790939331,0.803717,80,-4.65661287308e-10,1329.16738506,1500.0
2.43133,0.0,-1.86264514923e-09,428.3030848503113,2.45072,11.374,0.81746,1.050917625427246,11.5967,6.236231803894043,0.055800437927246094,0.00676747225225,1.2166368961334229,65.0,0.10533618927001953,80,2800.0,0.0,0.00715996650979,2.024878740310669,0.555466392426,-0.00676747318357,253.031618578,0.107312516978,970.0,0.04707670211791992,1.2558581829071045,0.826082,80,-9.31322574615e-10,1079.6295661,1500.0
2.41332,0.0,0.0,434.7341606616974,2.4004,11.171,0.810374,1.128767967224121,11.0275,6.20383620262146,0.051004886627197266,0.00452228193171,1.0874080657958984,32.5,0.09605264663696289,80,2800.0,0.0,0.0084107061848,2.157790422439575,0.597528525269,-0.00452227098867,179.42616866,0.0884413052197,1253.75,0.05049848556518555,1.1629924774169922,0.80524,80,1.09430402517e-08,1265.30073006,1300.0
2.45795,0.0,-2.22044604925e-16,441.7742118835449,2.48511,11.6808,0.827664,1.345517873764038,12.0024,6.779367685317993,0.05153632164001465,0.008444695035,1.0839776992797852,42.5,0.09795975685119629,80,2900.0,0.0,0.00807435810566,2.4777956008911133,0.597725575624,-0.00844469293952,199.859325527,0.0998165995835,1068.75,0.060433387756347656,1.1325929164886475,0.839141,80,2.09547579288e-09,1140.56934796,1200.0
2.42527,0.0,0.0,448.53912711143494,2.42527,11.3053,0.81419,1.258821725845337,11.3053,6.5320518016815186,0.05249333381652832,0.0110509272199,1.086991548538208,0.0,0.09273600578308105,80,300.0,0.0,0.00738290697336,2.32576584815979,0.144206405697,-0.0110509227961,0.0,1,8.75,0.05695748329162598,1.1656904220581055,0.81419,80,4.42378222942e-09,47.9420222769,0.0
2.40756,0.0,0.0,455.3870737552643,2.40638,11.1068,0.807108,1.2488493919372559,11.0937,6.621613502502441,0.05498981475830078,0.00995486299507,1.126265287399292,103.75,0.09542012214660645,80,3000.0,0.0,0.00930053554475,2.3268191814422607,0.599323605808,-0.00995485391468,328.802277212,0.319462743874,1328.75,0.05548501014709473,1.1928372383117676,0.806948,80,9.0803951025e-09,1333.52856644,1400.0
2.42485,0.0,0.0,462.29099678993225,2.42474,11.3005,0.813441,1.2135798931121826,11.2993,6.566814661026001,0.05534791946411133,0.00640184356598,1.1761248111724854,140.0,0.0830998420715332,80,2900.0,0.0,0.00554147921503,2.308500051498413,0.581948715789,-0.00640184478834,393.255642045,0.116993993437,1335.0,0.05148506164550781,1.2322909832000732,0.81349,80,-1.22236087918e-09,1337.35746904,1600.0
2.41003,0.0,-3.72529074255e-09,468.7971613407135,2.41381,11.1343,0.80752,1.2541096210479736,11.1764,6.276952505111694,0.04753899574279785,0.00645386427641,0.9689257144927979,85.0,0.0863046646118164,80,2800.0,0.0,0.00952935405076,2.3830642700195312,0.568599235295,-0.00645385682583,313.488436788,0.144209617817,1151.25,0.055882930755615234,1.0273771286010742,0.808999,80,7.45058059692e-09,1188.90640401,1500.0
2.3424,0.0,0.0,475.5314042568207,2.3423,10.4061,0.780598,1.1512138843536377,10.4052,6.503472566604614,0.05189180374145508,0.00901822559536,1.0891928672790527,63.75,0.12074780464172363,80,2900.0,0.0,0.00677806418389,2.3657329082489014,0.609732986349,-0.00901822373271,268.441683611,0.134322887625,1017.5,0.05017852783203125,1.1578292846679688,0.780587,80,1.86264514923e-09,1118.90292251,1400.0
2.33898,0.0,0.0,482.20832109451294,2.3399,10.3707,0.779281,1.1657159328460693,10.3802,6.448255300521851,0.05582404136657715,0.00725088338368,1.1698362827301025,83.75,0.12888884544372559,80,2900.0,0.0,0.00889087095857,2.166201591491699,0.566622636022,-0.00725087756291,331.829681463,0.267857253337,1210.0,0.05138993263244629,1.2250211238861084,0.779769,80,5.82076609135e-09,1256.44339307,1600.0
2.32192,0.0,0.0,487.70721769332886,2.33072,10.1952,0.772635,0.9127027988433838,10.2854,5.009555101394653,0.04102015495300293,0.00652286899276,0.8145582675933838,85.0,0.09348678588867188,80,2900.0,0.0,0.00849594455212,1.7829430103302002,0.568670154359,-0.00652286782861,322.529068457,0.109935390086,1142.5,0.04162716865539551,0.8724782466888428,0.776078,80,1.16415321827e-09,1178.21634261,1800.0
2.31987,0.0,0.0,492.9178669452667,2.31277,10.1743,0.771832,0.8767011165618896,10.1024,5.001088619232178,0.04148602485656738,0.0110515165143,0.8260006904602051,30.0,0.1002199649810791,80,1400.0,0.0,0.00778548698872,1.767185926437378,0.108953959115,-0.0110515160486,187.349939952,0.153182629861,47.5,0.04218125343322754,0.8900249004364014,0.769113,80,4.65661287308e-10,219.074758929,1200.0
2.36355,0.0,0.0,498.6535220146179,2.36615,10.6286,0.789158,1.0620660781860352,10.6563,5.491353988647461,0.043189048767089844,0.0104749593302,0.8862926959991455,31.25,0.08554863929748535,80,2800.0,0.0,0.00811004452407,1.9935414791107178,0.558531285052,-0.0104749556631,185.468157644,0.0520172231912,973.75,0.04722404479980469,0.9397878646850586,0.790111,80,3.66708263755e-09,1081.63576933,1500.0
2.36715,0.0,7.45058059692e-09,504.6583044528961,2.37654,10.6669,0.791487,1.059227705001831,10.7676,5.77541708946228,0.0478672981262207,0.0118782639038,0.9709305763244629,73.75,0.0852808952331543,80,2900.0,0.0,0.00851501710713,2.062836170196533,0.564637648316,-0.0118782604113,287.986002264,0.113984219571,1161.25,0.048114776611328125,1.0219378471374512,0.795349,80,3.49245965481e-09,1189.06410151,1600.0
2.32884,0.0,0.0,511.2106902599335,2.35164,10.266,0.776994,1.204237937927246,10.5028,6.318207740783691,0.05048203468322754,0.00620324444026,1.0270142555236816,43.75,0.08145523071289062,80,2800.0,0.0,0.0049317991361,2.2764813899993896,0.535079730032,-0.0062032523565,230.674960713,0.134358963695,1046.25,0.053338050842285156,1.0869832038879395,0.786268,80,-7.91624188423e-09,1118.58658024,1400.0
2.31424,0.0,0.0,518.0124704837799,2.32455,10.1173,0.771601,1.220412254333496,10.2221,6.550889015197754,0.05287528038024902,0.00527047086507,1.1163132190704346,90.0,0.09415864944458008,80,2800.0,0.0,0.00647550774738,2.331902027130127,0.594039647709,-0.00527047831565,311.287648325,0.154244057946,1330.0,0.05313539505004883,1.1838171482086182,0.775867,80,-7.45058059692e-09,1332.70401815,1500.0
2.29614,0.0,0.0,524.73606133461,2.31089,9.93574,0.763426,1.125910758972168,10.0834,6.470112085342407,0.05893707275390625,0.00797880953178,1.211470603942871,90.0,0.12602949142456055,80,2800.0,0.0,0.00508201029152,2.188096523284912,0.572573986368,-0.00797881372273,311.68894751,0.134622146718,1225.0,0.049077510833740234,1.2275102138519287,0.769243,80,-4.19095158577e-09,1237.79036997,1600.0
2.30641,0.0,0.0,531.4753651618958,2.30219,10.0383,0.767204,1.184514045715332,9.99606,6.512505054473877,0.054551124572753906,0.00672637333628,1.1367669105529785,18.75,0.1390984058380127,80,2700.0,0.0,0.00681269401684,2.2725038528442383,0.604756430546,-0.00672637484968,166.653645325,0.0805815375793,580.0,0.053603172302246094,1.1760711669921875,0.765993,80,-1.51339918375e-09,1015.06157449,1500.0
2.30042,0.0,3.72529029846e-09,538.0032985210419,2.30285,9.97841,0.765161,1.0747439861297607,10.0026,6.298238754272461,0.05589485168457031,0.003166961018,1.1933348178863525,55.0,0.1010732650756836,80,2900.0,0.0,0.00309371203184,2.145740509033203,0.613821954162,-0.00316695892252,278.792037189,0.24567312671,1325.0,0.04720139503479004,1.2311277389526367,0.766111,80,2.09547579288e-09,1329.14446167,1500.0
2.32161,0.0,0.0,544.3271141052246,2.33604,10.192,0.773685,1.0577597618103027,10.3402,5.847003221511841,0.048886775970458984,0.0107283573598,1.0053250789642334,32.5,0.08647942543029785,80,2800.0,0.0,0.00835699215531,2.0735716819763184,0.618238989834,-0.0107283592224,176.617524612,0.133234383578,633.75,0.04531526565551758,1.0405807495117188,0.779419,80,-1.86264514923e-09,1106.33897947,1300.0
2.31309,0.0,0.0,550.1883037090302,2.31651,10.1056,0.770254,1.0594696998596191,10.1402,5.633348703384399,0.042856693267822266,0.00816441234201,0.8819200992584229,28.75,0.08046555519104004,80,2800.0,0.0,0.00869125407189,2.100024938583374,0.629238673714,-0.00816440582275,181.10338898,0.221847288454,662.5,0.046193599700927734,0.9246621131896973,0.771778,80,6.51925802231e-09,1140.87411663,1300.0
2.30661,0.0,0.0,556.6024522781372,2.29903,10.0403,0.76785,1.1533551216125488,9.96454,6.166496515274048,0.0471343994140625,0.00874926208053,0.9904193878173828,20.0,0.09867644309997559,80,1800.0,0.0,0.00791380368173,2.2586238384246826,0.517151580115,-0.00874925591052,147.817454991,0.0797662505531,420.0,0.05448317527770996,1.0269811153411865,0.764893,80,6.17001205683e-09,672.941305018,1300.0
2.32163,0.0,0.0,563.0207223892212,2.31492,10.1923,0.773722,1.0764291286468506,10.1241,6.188298463821411,0.05387282371520996,0.0104666359257,1.1268415451049805,23.75,0.08826899528503418,80,1600.0,0.0,0.00690790032968,2.131901979446411,0.605106841437,-0.0104666352272,150.202987653,0.20866564436,340.0,0.047414302825927734,1.1808018684387207,0.771217,80,6.98491930962e-10,580.861429258,1100.0
2.31382,0.0,0.0,570.0563278198242,2.30911,10.113,0.771231,1.319868803024292,10.0655,6.787163019180298,0.052610158920288086,0.00609480589628,1.1085772514343262,57.5,0.08898282051086426,80,2900.0,0.0,0.00759325223044,2.4323384761810303,0.580207300585,-0.00609480822459,234.40083191,0.074451084108,1315.0,0.056140899658203125,1.150482177734375,0.769608,80,-2.32830643654e-09,1319.19483019,1300.0
2.32248,0.0,0.0,576.1788833141327,2.30462,10.2009,0.775099,0.9906601905822754,10.0204,5.886242628097534,0.050003767013549805,0.0116603543574,1.0732753276824951,6.25,0.09389305114746094,80,2900.0,0.0,0.00744327623397,1.9611787796020508,0.531381880144,-0.0116603467613,32.9535658162,0.105690363712,1020.0,0.043546199798583984,1.1176471710205078,0.76849,80,7.59609974921e-09,1111.12555546,200.0
2.28724,0.0,0.0,582.1612830162048,2.28724,9.84774,0.761971,0.944016695022583,9.84774,5.696176052093506,0.05090451240539551,0.00982460635714,1.0536117553710938,0.0,0.0872800350189209,80,300.0,0.0,0.00707496423274,1.946115255355835,0.0525211999674,-0.00982460007071,0.0,1,11.25,0.043015480041503906,1.0808265209197998,0.761971,80,6.28642737865e-09,52.4255424388,0.0
2.2862,0.0,3.72529074255e-09,588.754558801651,2.30332,9.83744,0.761559,1.2283546924591064,10.0073,6.321224689483643,0.0458681583404541,0.00879381038249,0.960975170135498,60.0,0.10626602172851562,80,2800.0,0.0,0.00835496839136,2.3402016162872314,0.576399127919,-0.00879381597042,287.054001888,0.102507275973,937.5,0.0529634952545166,0.9804909229278564,0.768283,80,-5.58793544769e-09,1140.65496536,1800.0
2.25841,0.0,0.0,596.7508640289307,2.26522,9.56784,0.751336,1.7579705715179443,9.63322,7.774256229400635,0.050484418869018555,0.010813256551,1.0657715797424316,63.75,0.08268380165100098,80,2800.0,0.0,0.00786839425564,2.9876911640167236,0.580766287528,-0.0108132567257,279.840914628,0.12208187635,1033.75,0.07778000831604004,1.2109930515289307,0.754267,80,-1.7462298274e-10,1140.49810938,1500.0
2.23169,0.0,0.0,605.0284883975983,2.23879,9.31558,0.741466,1.6865627765655518,9.38193,8.050684928894043,0.06036710739135742,0.0084186582244,1.2918412685394287,8.75,0.10985279083251953,80,2900.0,0.0,0.00761988153681,2.9461095333099365,0.59101792111,-0.00841865688562,77.7717011515,0.0683730243107,653.75,0.07382345199584961,1.352006196975708,0.744245,80,1.33877620101e-09,1122.71364893,700.0
2.24664,0.0,0.0,612.8456058502197,2.25648,9.45592,0.7458,1.683492660522461,9.54945,7.286855936050415,0.03971362113952637,0.00929045141675,0.8281326293945312,11.25,0.09873247146606445,80,2900.0,0.0,0.00810090638697,2.9323692321777344,0.580480206148,-0.0092904586345,74.1514497498,0.0744247247338,943.75,0.0734403133392334,1.0187556743621826,0.749557,80,-7.21774995327e-09,1127.47990559,600.0
2.27518,0.0,0.0,621.0272521972656,2.27747,9.72962,0.755977,1.713594675064087,9.75195,7.948373794555664,0.05642080307006836,0.0125312232412,1.177856683731079,11.25,0.09776163101196289,80,2200.0,0.0,0.00792062282562,2.9774858951568604,0.598775474002,-0.0125312227756,59.1475908216,0.0362411728941,715.0,0.07429981231689453,1.2546701431274414,0.756596,80,4.65661287308e-10,807.170985603,400.0
2.24872,0.0,0.0,629.1079995632172,2.24747,9.47558,0.745826,1.6631801128387451,9.46372,7.827893257141113,0.05584383010864258,0.00805208459496,1.1695010662078857,7.5,0.08343696594238281,80,2800.0,0.0,0.0096333110705,2.9206063747406006,0.690396087624,-0.00805208832026,66.6614581299,0.0834898931142,682.5,0.07541799545288086,1.2722277641296387,0.745339,80,-3.72529029846e-09,1146.38289851,600.0
2.23057,0.0,-7.45058059692e-09,636.5373516082764,2.23257,9.30515,0.738925,1.664811372756958,9.32377,7.206030607223511,0.0397796630859375,0.00924609380309,0.8223583698272705,61.25,0.10139203071594238,80,2800.0,0.0,0.00708292610943,2.9430034160614014,0.605318874686,-0.00924609415233,251.243781018,0.109196922053,1225.0,0.07446098327636719,0.9785380363464355,0.7393,80,-3.49245965481e-10,1241.82325635,1600.0
2.25057,0.0,-3.72529029846e-09,645.049978017807,2.25939,9.49316,0.746124,1.7238755226135254,9.57721,8.247628450393677,0.06091737747192383,0.00590642797761,1.2903077602386475,95.0,0.08660054206848145,80,2900.0,0.0,0.00693754293025,3.018540859222412,0.560450748281,-0.00590643100441,313.80726569,0.105691743675,1336.25,0.07694196701049805,1.384413719177246,0.749677,80,-3.0267983675e-09,1338.86554123,1500.0
2.25054,0.0,0.0,653.0505104064941,2.25617,9.49287,0.745802,1.7158656120300293,9.54648,7.709568023681641,0.04972648620605469,0.0108178253286,1.0366535186767578,12.5,0.08456563949584961,80,2700.0,0.0,0.00961071811616,2.9906678199768066,0.590070553472,-0.0108178239316,71.3705121181,0.0662848243923,630.0,0.07680368423461914,1.1921451091766357,0.747978,80,1.39698386192e-09,1022.17904498,500.0
2.24667,0.0,7.4505814851e-09,660.7995665073395,2.23403,9.45618,0.744207,1.6585075855255127,9.33745,7.520578622817993,0.04815959930419922,0.00883913063444,1.0112502574920654,52.5,0.07953548431396484,80,2900.0,0.0,0.00619231304154,2.9363486766815186,0.587718270537,-0.00883914064616,216.203029581,0.11307437135,1290.0,0.07352232933044434,1.1378803253173828,0.739629,80,-1.00117176771e-08,1296.10956327,1200.0
