ItrTime,1Entropy,LossBefore,0PolicyExecTime,0NumTrajs,1ExplainedVariance,1EnvExecTime,MeanKL,1ProcessExecTime,1AverageReturn,1AveragePolicyStd,0ProcessExecTime,0MaxReturn,1PolicyExecTime,0ExplainedVariance,0Perplexity,dLoss,1NumTrajs,1MaxReturn,0AveragePolicyStd,0MinReturn,LossAfter,1Perplexity,0Entropy,0AverageReturn,Time,MeanKLBefore,0EnvExecTime,ComputeUpdatedDistTime,0StdReturn,1MinReturn,1StdReturn
190.50473546981812,2.6927,-2.91038304567e-11,10.5194993019104,400,0.174167002721,69.29192662239075,0.00960375834256,2.0028297901153564,5238.5,0.930069,1.1492645740509033,34000.0,65.3388876914978,0.0187865157085,14.8143,0.00451036260347,400,39600.0,0.931385,0.0,-0.00451036263257,14.7715,2.69559,3033.0,7726.717715024948,-1.86264614843e-10,35.14356350898743,0.32154202461242676,7313.21823823,0.0,9584.69184429
189.61404848098755,2.68576,2.15368389789e-10,10.414161443710327,400,0.275458295113,69.58374166488647,0.00721996789798,2.054448127746582,13376.5,0.926806,1.092223882675171,31700.0,65.16447925567627,0.0842690323865,14.6847,0.0030924661376,400,37900.0,0.927274,0.0,-0.00309246592224,14.6693,2.68681,4447.0,7916.9497590065,-3.53902485095e-09,34.138702392578125,0.32674479484558105,7758.16930725,0.0,14599.2995637
192.90570950508118,2.67663,1.65891855808e-10,10.672114849090576,400,0.310090574231,70.0125322341919,0.00873977970332,2.034472942352295,10793.75,0.92257,1.189359188079834,32600.0,65.49733519554138,0.0159873269613,14.5048,0.00498251819809,400,38600.0,0.921562,0.0,-0.00498251803219,14.536,2.67448,2008.25,8109.865529537201,-3.35276251207e-09,35.64904236793518,0.9089748859405518,5953.3273837,0.0,13635.4074357
196.9945352077484,2.65852,1.02445485428e-09,11.124881505966187,400,0.178719191871,70.87253022193909,0.00800111424178,2.0070674419403076,9274.75,0.914264,1.1883764266967773,36900.0,65.97725510597229,0.0370957082169,14.2404,0.00454447334632,400,37900.0,0.913134,0.0,-0.00454447232187,14.2752,2.65609,5292.75,8307.556421756744,2.60770582905e-09,38.702168226242065,0.35644984245300293,8983.98700119,0.0,11090.3240456
191.32002234458923,2.66574,-1.92812904531e-10,10.294617652893066,400,0.177429079911,70.8266441822052,0.00669239647686,2.016026020050049,7473.0,0.917543,1.0453388690948486,32800.0,65.94655656814575,0.0371922554596,14.3594,0.00328909470045,400,40400.0,0.91692,0.0,-0.00328909489326,14.3786,2.66441,2508.25,8498.881595611572,-1.86264537128e-09,33.94579291343689,0.3103468418121338,5903.96535707,0.0,11617.2789843
187.98092889785767,2.66282,1.01863378843e-10,10.09513807296753,400,0.182795225179,69.77471685409546,0.00689211301506,1.9590065479278564,7461.25,0.916263,1.0229053497314453,37300.0,65.44392538070679,0.0239917022301,14.3204,0.00392034706601,400,40500.0,0.915732,0.0,-0.00392034696415,14.3366,2.66169,3280.0,8687.580805301666,-4.28408242215e-09,32.49461269378662,0.3468945026397705,6781.71069864,0.0,12209.9538671
186.59121108055115,2.66026,-1.85682447196e-09,10.308415174484253,400,0.177243345335,67.38571786880493,0.00676998635754,1.8223254680633545,12765.5,0.915102,1.061584234237671,36900.0,64.97934937477112,0.0333655949709,14.2989,0.0035259369819,400,37800.0,0.915024,0.0,-0.00352593883872,14.3001,2.66018,3699.75,8874.179956197739,1.11758846622e-09,33.8077712059021,0.34407925605773926,7478.94878559,0.0,13568.5761873
191.60164403915405,2.64605,-7.45058070795e-10,10.760370016098022,400,0.194955659295,69.28504490852356,0.00974563229829,2.0185952186584473,10692.5,0.908639,1.1179232597351074,37100.0,65.13802409172058,0.0260060537573,14.0739,0.00561436098069,400,41200.0,0.907841,0.0,-0.00561436172575,14.0982,2.64432,2844.0,9066.57063293457,2.60770183225e-09,36.0598042011261,0.3543884754180908,5812.58238651,0.0,14273.1301315
196.86617875099182,2.65504,7.21774973123e-10,11.464475393295288,400,0.240004789419,69.95215392112732,0.00717505346984,1.9423508644104004,8636.0,0.912736,1.1983776092529297,28200.0,65.51643204689026,0.0543527130015,14.1558,0.00355127572548,400,37900.0,0.910461,0.0,-0.0035512750037,14.2256,2.65013,2132.25,9263.448445796967,6.33299013231e-09,39.45224928855896,0.38039708137512207,4627.12491051,0.0,12397.7015612
194.14933395385742,2.64476,8.61473448133e-10,10.607839107513428,400,0.306331996449,71.01885652542114,0.0080907093361,2.036989212036133,8365.25,0.90808,1.0895469188690186,35700.0,66.00215721130371,0.0108347837186,14.0616,0.00482983833645,400,41500.0,0.907474,0.0,-0.00482983747497,14.0801,2.64345,1717.75,9458.256562948227,4.47035075624e-09,36.23695230484009,0.3325669765472412,5062.53987021,0.0,13131.9121775
