LossAfter,0MinReturn,0ProcessExecTime,0StdReturn,1Perplexity,0EnvExecTime,0MaxReturn,1AveragePolicyStd,MeanKLBefore,1PolicyExecTime,0NumTrajs,1MinReturn,MeanKL,1ExplainedVariance,1NumTrajs,0AveragePolicyStd,0ExplainedVariance,1StdReturn,1AverageReturn,1ProcessExecTime,0Perplexity,0AverageReturn,0Entropy,Time,0PolicyExecTime,1EnvExecTime,dLoss,LossBefore,ItrTime,ComputeUpdatedDistTime,1Entropy,1MaxReturn
-0.00598001945764,0.0,0.22992181777954102,575.051302059,13.6347,4.848529100418091,2400.0,0.893887,-3.72528994319e-08,7.800466060638428,400,0.0,0.0068822405301,0.439578241093,400,0.902104,0.276618321808,1076.09002876,694.5,0.20215272903442383,13.8837,304.0,2.63072,597.9947400093079,5.768564701080322,4.591704368591309,0.0059800229501,3.49245965481e-09,24.70440983772278,0.08067131042480469,2.61262,2800.0
-0.00553703121841,0.0,0.21980738639831543,531.316231166,13.6927,4.660269021987915,2000.0,0.895736,-1.86264292878e-09,7.804843902587891,400,0.0,0.00656992662698,0.404219559995,400,0.896851,0.105157392117,1006.81797635,735.25,0.20269227027893066,13.7267,248.25,2.61934,622.1217477321625,4.796656131744385,4.607722997665405,0.00553702702746,-4.19095158577e-09,23.57427740097046,0.06608867645263672,2.61687,2700.0
-0.00566670531407,0.0,0.22788333892822266,497.418272181,13.3943,4.873233079910278,1900.0,0.886102,0.0,8.058557987213135,400,0.0,0.00907413009554,0.35607154031,400,0.891161,0.0797768901267,988.569547376,619.5,0.21426987648010254,13.5513,200.25,2.60649,648.276444196701,5.924658298492432,4.7874531745910645,0.00566670484841,-4.65661287308e-10,25.35744309425354,0.07561373710632324,2.59483,2800.0
-0.0048271343112,0.0,0.21862149238586426,523.835852152,13.3383,4.661303281784058,2300.0,0.88403,-2.04891001943e-08,7.683236122131348,400,0.0,0.00954130385071,0.278413365762,400,0.887436,0.113194942796,916.843464011,565.75,0.2078704833984375,13.4415,214.0,2.59835,672.4321441650391,4.814035654067993,4.627809286117554,0.00482713384554,-4.65661287308e-10,23.548036098480225,0.07906746864318848,2.59064,2800.0
-0.00816191360354,0.0,0.22132301330566406,495.963456315,12.9444,4.658275842666626,2000.0,0.870943,-1.86264459412e-09,7.561229228973389,400,0.0,0.0083425315097,0.415089823362,400,0.869913,0.0893191365042,1004.015656,705.25,0.20769667625427246,12.9147,204.5,2.55837,697.2547464370728,5.61797571182251,4.686748027801514,0.00816191500053,1.39698386192e-09,24.193873167037964,0.08768439292907715,2.56067,3000.0
-0.000696839299053,0.0,0.22169017791748047,503.168957707,12.6248,4.770177841186523,2100.0,0.860085,0.0,7.369734764099121,400,0.0,0.00839951541275,0.335384889954,400,0.861969,0.101873896256,992.693180192,564.5,0.19339275360107422,12.6802,189.0,2.54004,721.3914952278137,5.074377536773682,4.428582429885864,0.000696841161698,1.86264514923e-09,23.307677745819092,0.07344269752502441,2.53567,2900.0
-0.012543159537,0.0,0.23001885414123535,796.82491019,12.3021,4.935523509979248,2500.0,0.848753,-1.11758629018e-08,7.693035125732422,400,0.0,0.00908220559359,0.522006020128,400,0.851564,0.413890024934,1039.54689649,1681.5,0.20079612731933594,12.3827,690.25,2.5163,746.5494554042816,5.633331298828125,4.545844316482544,0.0125431605848,1.04773789644e-09,24.489530086517334,0.07572507858276367,2.50977,2900.0
-0.00461316760629,0.0,0.22742843627929688,619.981400931,11.9715,4.9120354652404785,2500.0,0.837313,0.0,7.743496894836426,400,0.0,0.00654384028167,0.282742942791,400,0.841196,0.0805302265752,964.61857747,531.0,0.2144479751586914,12.0835,284.25,2.49184,772.3052558898926,5.171435117721558,4.758342981338501,0.00461316853762,9.31322574615e-10,24.8329176902771,0.07495498657226562,2.48253,2800.0
-0.00669569987804,0.0,0.23956704139709473,624.246746087,11.832,5.025619983673096,2300.0,0.832416,-1.90819582357e-16,7.899677991867065,400,0.0,0.00759458076209,0.285908033747,400,0.829604,0.0739951404873,965.020692783,620.25,0.20880460739135742,11.7525,296.0,2.46406,797.4303197860718,5.271317005157471,4.653603553771973,0.00669570482569,4.94765117764e-09,24.539855241775513,0.07430791854858398,2.47081,2800.0
-0.00487452745438,0.0,0.21860599517822266,85.9418407995,11.7874,4.648695468902588,1200.0,0.830783,3.72528941028e-09,7.752777099609375,400,0.0,0.00781403854489,0.479876424409,400,0.83025,0.206524456351,319.704453363,83.75,0.1987459659576416,11.7722,8.0,2.46574,821.8510131835938,4.982281684875488,4.515292644500732,0.00487452745438,0.0,23.79697299003601,0.07256793975830078,2.46703,2200.0
-0.00854381825775,0.0,0.21546077728271484,92.4716172671,11.75,4.629292249679565,1400.0,0.829489,-3.72528918824e-09,7.6452600955963135,400,0.0,0.00980318710208,0.551183004631,400,0.829677,0.249346439437,404.284553254,148.0,0.20244240760803223,11.7562,7.0,2.46438,846.050110578537,4.959675550460815,4.4795918464660645,0.0085438170936,-1.16415321827e-09,23.372716903686523,0.07906198501586914,2.46385,1600.0
-0.00718244398013,0.0,0.22502350807189941,141.244468918,11.5609,4.707071542739868,1400.0,0.822755,0.0,8.027180910110474,400,0.0,0.00710880942643,0.61626232844,400,0.82455,0.220124502188,539.323129024,233.25,0.19747304916381836,11.6119,20.0,2.45203,870.2560083866119,4.750468015670776,4.420773983001709,0.00718244235031,-1.62981450558e-09,23.59251832962036,0.07865476608276367,2.44763,2200.0
-0.00584465544671,0.0,0.21788620948791504,611.50628574,11.3588,4.597471475601196,2300.0,0.815546,-3.72528941028e-09,7.71183705329895,400,0.0,0.00936048384756,0.252990489644,400,0.819436,0.0913334643227,1008.71093481,576.5,0.2068805694580078,11.4681,270.25,2.43957,894.7858817577362,4.972002744674683,4.698116779327393,0.00584465672728,1.2805685401e-09,23.690200090408325,0.07639360427856445,2.42999,2800.0
-0.00598690845072,0.0,0.2305755615234375,823.41226005,10.9945,4.760196924209595,2500.0,0.802354,0.0,8.305185556411743,400,0.0,0.00683828955516,0.39190917598,400,0.806889,0.200083760843,1176.07132012,1152.5,0.20784759521484375,11.1197,606.5,2.40872,919.8029110431671,4.990227937698364,4.5975563526153564,0.00598691107007,2.61934474111e-09,24.386632204055786,0.07370662689208984,2.39739,2800.0
-0.00371977081522,0.0,0.23700428009033203,81.8153408598,11.3153,4.662893772125244,1200.0,0.814034,-3.72528918824e-09,7.830036401748657,400,0.0,0.00752909574658,0.31550431273,400,0.814881,0.155599022039,165.347928623,29.75,0.20779681205749512,11.3387,7.5,2.42822,943.9478304386139,4.807176113128662,4.460246562957764,0.00371976895258,-1.86264514923e-09,23.627963066101074,0.07547760009765625,2.42616,1400.0
0.0,0.0,0.2174849510192871,0.0,11.3198,4.434986352920532,0.0,0.814222,0.0,8.301124095916748,400,0.0,0.0,1,400,0.814222,1,0.0,0.0,0.20825552940368652,11.3198,0.0,2.42655,968.7058544158936,4.845636367797852,4.521607160568237,0.0,0.0,23.91232180595398,0.08572101593017578,2.42655,0.0
-0.00491951406002,0.0,0.2303149700164795,53.0182751511,11.3043,4.664783239364624,1000.0,0.813656,0.0,7.766948938369751,400,0.0,0.00799977686256,0.475525692504,400,0.814222,0.0955809821845,314.77918848,93.75,0.20899248123168945,11.3198,3.75,2.42655,992.7663898468018,4.787658214569092,4.5491557121276855,0.0049195131287,-9.31322574615e-10,23.50582981109619,0.07466483116149902,2.42518,1600.0
-0.00801136344671,0.0,0.22419190406799316,14.9812382666,11.3274,4.494788646697998,300.0,0.814569,0.0,7.895850658416748,400,0.0,0.00829778891057,0.506398161482,400,0.813682,0.0653344250442,273.275959426,70.5,0.20580601692199707,11.3022,0.75,2.42499,1016.7925658226013,4.873096466064453,4.415718078613281,0.00801136437804,9.31322574615e-10,23.449503183364868,0.07208490371704102,2.42723,1600.0
-0.00796859525144,0.0,0.22476792335510254,808.01295627,11.1915,4.59527587890625,2500.0,0.809625,-3.72528918824e-09,7.884294509887695,400,0.0,0.00703399069607,0.369169371552,400,0.815377,0.175625847642,1177.47269077,1105.75,0.21059727668762207,11.3507,580.25,2.42928,1041.3911955356598,4.9806904792785645,4.56756854057312,0.00796859408729,-1.16415321827e-09,23.771302938461304,0.09222698211669922,2.41516,2800.0
0.0,0.0,0.21922826766967773,0.0,11.3215,4.406782150268555,0.0,0.814389,0.0,8.491393327713013,400,0.0,0.0,1,400,0.814389,1,0.0,0.0,0.2215583324432373,11.3215,0.0,2.4267,1066.1751470565796,4.573055744171143,4.714488506317139,0.0,0.0,24.134175300598145,0.09533047676086426,2.4267,0.0
-0.00668909633532,0.0,0.2452223300933838,839.87257218,11.1819,4.967877388000488,2700.0,0.809332,3.72528918824e-09,7.889679908752441,400,0.0,0.00690225092694,0.363627838606,400,0.814389,0.204711834841,1178.24615425,1156.0,0.21095633506774902,11.3215,653.75,2.4267,1091.4627597332,5.4053966999053955,4.545537948608398,0.00668909354135,-2.79396772385e-09,24.661056756973267,0.060324907302856445,2.4143,2800.0
-0.0101724863052,0.0,0.2309579849243164,826.589378107,10.7007,4.622115612030029,2700.0,0.791797,3.72528941028e-09,9.333150386810303,400,0.0,0.00872392393649,0.407736419608,400,0.800147,0.186769872876,1186.10578681,1248.25,0.22141337394714355,10.9276,600.0,2.39129,1117.937257051468,4.9418113231658936,4.731645107269287,0.0101724852284,-1.0768417269e-09,25.435484170913696,0.10123920440673828,2.37031,2900.0
-0.00788484979421,0.0,0.2206249237060547,877.661630413,10.4258,4.550548791885376,2600.0,0.781711,-7.45057837648e-09,8.399341583251953,400,0.0,0.00785985216498,0.395861399989,400,0.787545,0.15777324381,1217.84212339,1253.25,0.21528387069702148,10.585,742.25,2.35944,1143.4680354595184,5.215601205825806,4.669328451156616,0.00788484979421,0.0,24.835017204284668,0.11977052688598633,2.34429,2900.0
-0.00506574567407,0.0,0.22861671447753906,60.4726177704,9.93815,4.678869247436523,1100.0,0.763008,0.0,8.733287572860718,400,0.0,0.00683446321636,0.356202760972,400,0.761651,0.0883349858466,189.405484345,36.75,0.2058115005493164,9.90348,4.25,2.29289,1169.4704008102417,5.401297330856323,4.500632047653198,0.00506574497558,-6.98491930962e-10,25.070428133010864,0.09155035018920898,2.29638,1300.0
-0.00376952043734,0.0,0.23197340965270996,80.3021637317,9.92272,4.56470251083374,1000.0,0.762368,-3.72528941028e-09,8.787434816360474,400,0.0,0.00867069140077,0.393639768782,400,0.761731,0.145967113263,249.256895592,61.0,0.2248976230621338,9.90653,8.75,2.29319,1195.1610922813416,5.0990729331970215,4.7858970165252686,0.00376952381339,3.37604433298e-09,25.105809926986694,0.07310152053833008,2.29483,1400.0
-0.00813994091004,0.0,0.2374260425567627,84.5576726264,9.63963,4.618536710739136,1000.0,0.751343,0.0,8.47387957572937,400,0.0,0.00949410628527,0.560074121917,400,0.74905,0.111433187143,399.546930911,171.5,0.2099473476409912,9.58084,10.0,2.25977,1221.0241355895996,5.663168907165527,4.540574550628662,0.00813994323835,2.32830643654e-09,25.244349241256714,0.0870659351348877,2.26588,1300.0
0.0,0.0,0.23462557792663574,0.0,9.40267,4.835809230804443,0.0,0.74201,0.0,8.387976884841919,400,0.0,0.0,1,400,0.74201,1,0.0,0.0,0.2115941047668457,9.40267,0.0,2.24099,1246.9444296360016,5.252669334411621,4.520988464355469,0.0,0.0,25.046228408813477,0.0947256088256836,2.24099,0.0
-0.00620613899082,0.0,0.22658967971801758,921.787360241,9.33616,4.497912406921387,2700.0,0.739428,-7.45057793239e-09,8.075539827346802,400,0.0,0.00627895444632,0.369411148342,400,0.74201,0.192450856031,1106.52719691,1295.25,0.21266531944274902,9.40267,694.25,2.24099,1272.896344423294,6.045431137084961,4.582627058029175,0.006206137361,-1.62981450558e-09,25.23586130142212,0.06732964515686035,2.2339,2900.0
-0.0100370720029,0.0,0.23253893852233887,717.955256266,9.25968,4.65394401550293,2600.0,0.736408,3.83373888191e-16,8.908018827438354,400,0.0,0.00803304370493,0.337448345145,400,0.732858,0.0638094058297,988.609851003,886.75,0.22228479385375977,9.17228,359.5,2.21619,1299.2400131225586,5.59417724609375,4.771344184875488,0.0100370713044,-6.98491930962e-10,25.72579288482666,0.07422351837158203,2.22567,2800.0
-0.00518049392849,0.0,0.23891782760620117,741.836235297,8.70102,4.7704949378967285,2800.0,0.714181,0.0,8.86837363243103,400,0.0,0.00595686445013,0.240865701494,400,0.715965,0.0708674586097,928.920744736,572.5,0.22800421714782715,8.74534,377.0,2.16852,1326.4413585662842,5.9403910636901855,4.867719888687134,0.00518049206585,-1.86264514923e-09,26.297537803649902,0.08629012107849121,2.16344,2900.0
-0.00725191878155,0.0,0.2455894947052002,113.91992802,8.85129,4.820695400238037,1100.0,0.720255,-1.49011576411e-08,9.404720067977905,400,0.0,0.00722098117694,0.639157356342,400,0.718483,0.171239485826,473.207142803,265.0,0.24520301818847656,8.80682,16.5,2.17553,1354.3561573028564,5.822059869766235,5.1266021728515625,0.00725191552192,-3.25962901115e-09,27.231964588165283,0.09764790534973145,2.18056,1600.0
-0.0117073096335,0.0,0.24792695045471191,864.404997672,8.28638,4.840487241744995,2800.0,0.697159,-7.45057837648e-09,8.81751275062561,400,0.0,0.00996188167483,0.861466087537,400,0.706804,0.745678726626,679.437957065,2213.75,0.21785807609558105,8.51706,1348.0,2.14207,1381.5426864624023,6.30729341506958,4.686772584915161,0.011707308935,-6.98491930962e-10,26.508776426315308,0.07129192352294922,2.11461,2900.0
-0.00330185168423,0.0,0.22315621376037598,81.0493676718,8.58311,4.564334392547607,1000.0,0.709509,0.0,8.048447608947754,400,0.0,0.00551025336608,0.451543160106,400,0.709586,0.0697518679698,343.751272725,107.75,0.21854066848754883,8.58404,9.0,2.1499,1406.655063867569,5.1434485912323,4.589855194091797,0.00330185182975,1.45519152284e-10,24.2334566116333,0.06484627723693848,2.1498,1600.0
-0.00622897874564,0.0,0.2265791893005371,39.9499687109,8.36793,4.6036787033081055,800.0,0.700448,0.0,8.243265151977539,400,0.0,0.00742765562609,0.0950696821542,400,0.7014,0.0222525694931,117.630512623,11.75,0.2047557830810547,8.3908,2.0,2.12714,1432.3109114170074,5.952776193618774,4.469786167144775,0.00622897886205,1.16415321827e-10,25.03550410270691,0.11287164688110352,2.12441,1300.0
-0.00562530942261,0.0,0.22426462173461914,706.337339732,8.26534,4.56457781791687,2700.0,0.696228,0.0,8.223474025726318,400,0.0,0.00690349470824,0.31192985548,400,0.703034,0.0735840509512,1011.72118195,745.5,0.20317769050598145,8.42736,324.75,2.13148,1457.0058977603912,5.0367608070373535,4.492208003997803,0.00562530977186,3.49245965481e-10,24.047450304031372,0.10164880752563477,2.11207,2800.0
-0.00843096524477,0.0,0.22394013404846191,859.142013872,8.10044,4.610237121582031,2800.0,0.68913,7.45057837648e-09,7.9316558837890625,400,0.0,0.00944911316037,0.364535099184,400,0.691162,0.21395737772,1206.63157177,1184.5,0.2069234848022461,8.14665,615.0,2.09761,1482.6032044887543,5.8390796184539795,4.518169403076172,0.00843096710742,1.86264514923e-09,24.63470983505249,0.11235809326171875,2.09192,2900.0
-0.00425027124584,0.0,0.22936320304870605,106.704908509,7.83589,4.600201845169067,1200.0,0.677673,0.0,8.450718641281128,400,0.0,0.00986811704934,0.515266196742,400,0.67889,0.11037074385,358.491283018,128.0,0.21373867988586426,7.86243,13.75,2.0621,1508.282856464386,5.459831237792969,4.540900707244873,0.00425027031451,-9.31322574615e-10,24.98754572868347,0.08063602447509766,2.05871,1500.0
-0.00811973400414,0.0,0.233720064163208,683.382030785,7.59467,4.6107494831085205,2700.0,0.667178,-7.45057882057e-09,7.827852010726929,400,0.0,0.00973920896649,0.215257319124,400,0.67047,0.0781311891978,953.020691014,628.75,0.2088942527770996,7.66991,317.0,2.0373,1533.3040034770966,5.680985689163208,4.653785467147827,0.00811973496457,9.60426405072e-10,24.445852041244507,0.07383251190185547,2.02745,2800.0
-0.00979693606496,0.0,0.21923565864562988,663.627154357,7.30313,4.549033880233765,2500.0,0.654464,0.0,7.543698072433472,400,0.0,0.00994732510298,0.346175833618,400,0.655607,0.0679484956127,928.476709455,759.0,0.20211219787597656,7.32915,307.0,1.99186,1557.2655446529388,4.827418565750122,4.459820032119751,0.00979693885893,2.79396772385e-09,23.04048490524292,0.08491063117980957,1.9883,2900.0
-0.00264326203614,0.0,0.2388899326324463,68.8617273963,7.31261,4.956237554550171,1000.0,0.655203,0.0,8.077020168304443,400,0.0,0.00645801564679,0.400098564444,400,0.656704,0.0398572404193,277.124069687,76.5,0.2109212875366211,7.34808,5.75,1.99444,1582.8312904834747,5.574328660964966,4.613595008850098,0.00264326273464,6.98491930962e-10,24.947901487350464,0.07206296920776367,1.9896,1300.0
-0.00376712274738,0.0,0.2197563648223877,651.931313483,7.14082,4.419514179229736,2500.0,0.647166,0.0,7.905400991439819,400,0.0,0.00717820972204,0.313467644494,400,0.64947,0.0844689477804,1097.08246613,629.75,0.21172547340393066,7.19042,303.25,1.97275,1607.5457611083984,4.823862075805664,4.561765670776367,0.0037671221653,-5.82076609135e-10,24.127277135849,0.08429718017578125,1.96583,2900.0
-0.0036578560248,0.0,0.2362961769104004,76.2495901628,7.0573,4.874762058258057,1200.0,0.643578,0.0,7.957658290863037,400,0.0,0.00743901822716,0.544594166583,400,0.644007,0.049959823354,365.770078055,128.5,0.2138657569885254,7.06671,6.0,1.95539,1632.7116341590881,5.220269680023193,4.6919636726379395,0.00365785788745,1.86264514923e-09,24.51407289505005,0.08264636993408203,1.95406,1400.0
-0.0055521465838,0.0,0.2289588451385498,589.585394578,6.99996,4.619374990463257,2900.0,0.64088,0.0,8.498884677886963,400,0.0,0.00734647829086,0.310288481038,400,0.640857,0.0804394081644,1003.93572379,724.25,0.20647215843200684,7.00001,236.25,1.94591,1658.1525492668152,4.914144515991211,4.654313087463379,0.00555214425549,-2.32830643654e-09,24.40544867515564,0.07376742362976074,1.94591,2900.0
