1AveragePolicyStd,1MinReturn,1ExplainedVariance,0NumTrajs,Time,0AveragePolicyStd,MeanKLBefore,1AverageReturn,1PolicyExecTime,0EnvExecTime,0MinReturn,dLoss,1Entropy,0Entropy,1StdReturn,0ProcessExecTime,1MaxReturn,MeanKL,0ExplainedVariance,LossBefore,1Perplexity,0PolicyExecTime,ItrTime,0MaxReturn,LossAfter,ComputeUpdatedDistTime,0Perplexity,1ProcessExecTime,1NumTrajs,0AverageReturn,0StdReturn,1EnvExecTime
0.671061,-30.2206347755,0.243677812407,833,1291.6800105571747,0.674995,9.37097502174e-05,-10.2592853784,21.751135110855103,2.7061922550201416,-65.3593510777,0.00577618437819,2.03982,2.05176,7.55797215394,0.41327428817749023,-0.0296992333388,0.00858464371413,0.548753366641,0.00300133344717,7.68926,1.5157816410064697,37.17821717262268,-0.00706518137685,-0.00277485093102,0.5263316631317139,7.78157,0.7668943405151367,1095,-36.8181731597,15.4698048235,4.777117967605591
0.662628,-34.2831354321,0.285157293046,808,1330.3239028453827,0.663917,0.000156848094775,-11.6671600073,22.076727151870728,3.396555185317993,-68.5236302989,0.00602137879469,2.01455,2.01868,8.12751814942,0.5364789962768555,-0.22420453014,0.00995674077421,0.596950901263,0.00222999439575,7.49733,1.7221577167510986,38.63835525512695,-0.562388072919,-0.00379138439894,0.529949426651001,7.52836,0.7660617828369141,1036,-40.9032228368,14.8467462648,4.785271883010864
0.647777,-35.3455135472,0.440260942311,808,1370.6693451404572,0.650551,0.00454641738907,-12.4898556469,22.74844193458557,3.2233996391296387,-65.389389955,0.00496473279782,1.96918,1.97801,7.41259693718,0.49330949783325195,-0.0433605135009,0.00886285305023,0.579777723464,0.00357929896563,7.16481,1.7175242900848389,39.43653917312622,-0.00999452149587,-0.00138543383218,0.5679337978363037,7.22832,0.8071329593658447,977,-38.4688379305,14.493566612,5.027338266372681
0.64072,-28.601824586,0.222093423346,820,1410.5532894134521,0.643003,0.000629678892437,-9.50678549093,23.28580069541931,3.383430004119873,-59.3480903936,0.0044499860378,1.94732,1.95466,7.27155468852,0.5427937507629395,-0.00321370864933,0.00926448404789,0.542873277387,0.00161465944257,7.00986,1.729961633682251,39.878464460372925,-0.102267214093,-0.00283532659523,0.5327458381652832,7.06152,0.7643682956695557,1127,-33.5157237542,13.7801867831,4.76308274269104
0.635309,-38.8630336403,0.240226580504,834,1451.6953339576721,0.637413,0.000495682936162,-10.1480591128,23.098592281341553,3.7770917415618896,-69.8950527627,0.00301218481036,1.93033,1.93715,7.50612655457,0.5902419090270996,-0.00292772503795,0.00968270376325,0.549390916829,0.00288491719402,6.89182,1.8177945613861084,40.26167297363281,-0.00618710139304,-0.000127267616335,0.5920963287353516,6.93897,0.7731812000274658,1072,-37.2342845726,15.443863466,4.792154788970947
0.621513,-35.6397865878,0.333385426285,813,1493.2611496448517,0.624139,0.00155973504297,-9.82734819667,22.79084873199463,4.493451356887817,-69.689074719,0.00104814121732,1.8863,1.89503,7.19989063263,0.6918725967407227,-0.0348827801977,0.00786749366671,0.55084334577,0.0020190179348,6.5949,2.0490379333496094,41.56053400039673,-0.15110505617,0.000970876717474,0.6135611534118652,6.65276,0.7851419448852539,1092,-35.6353350622,14.2767094177,4.916656255722046
0.620774,-36.910332085,0.293696901219,816,1532.3763802051544,0.62304,7.20799798728e-05,-11.7822473459,22.711421728134155,2.465872287750244,-62.7088224449,0.00789618864655,1.88393,1.89148,8.65962613455,0.3888556957244873,-0.116011924494,0.00672171358019,0.646244898262,0.000878050923347,6.57932,1.4227485656738281,38.312729835510254,-0.0360969750478,-0.00701813772321,0.5766234397888184,6.62917,0.7919735908508301,1053,-41.9810231082,14.0323089099,4.9061455726623535
0.615234,-29.682190131,0.4538484053,807,1572.5731365680695,0.617853,0.000254941987805,-11.6896576805,22.932893991470337,3.651730537414551,-63.2143184537,0.00266806967556,1.86597,1.87474,7.47609777509,0.5651121139526367,-0.100524787585,0.00676931813359,0.593886559174,0.0010391168762,6.46221,1.8044428825378418,40.187281131744385,-0.678112666984,-0.00162895279936,0.5859589576721191,6.51911,0.7775545120239258,1016,-38.7571573398,14.1545899481,5.000741004943848
0.611575,-33.4112064777,0.290542451391,842,1613.831399679184,0.612445,0.00032769376412,-10.3033921131,23.433202981948853,3.64158034324646,-66.8652468326,0.00613702530973,1.85415,1.85728,8.19582174419,0.5549602508544922,-0.00502997007871,0.00765835586935,0.466246393876,0.000974664231762,6.38628,1.7746286392211914,40.44645309448242,-0.00993554119299,-0.00516236107796,0.5286383628845215,6.4063,0.7718160152435303,1116,-36.6086831076,17.7707846396,4.924095869064331
0.604968,-31.6064430615,0.433666494389,800,1653.896365404129,0.607601,-1.46730627648e-09,-12.3716684043,23.20761013031006,3.200632333755493,-65.5404966117,0.00434810691513,1.83245,1.84138,7.78328618102,0.5238559246063232,-0.13207545048,0.00628675613552,0.641116910047,0.00221083243378,6.24918,1.6505568027496338,40.05880093574524,-14.6066366253,-0.00213727448136,0.5785994529724121,6.30522,0.8049981594085693,987,-40.0719787875,13.0795730364,5.137942314147949
