0ExplainedVariance,0NumTrajs,0AveragePolicyStd,dLoss,1Entropy,0Entropy,1MinReturn,1StdReturn,1MaxReturn,1Perplexity,0Perplexity,MeanKL,0EnvExecTime,1ExplainedVariance,0ProcessExecTime,0StdReturn,LossAfter,0MinReturn,ItrTime,1AveragePolicyStd,1ProcessExecTime,LossBefore,1PolicyExecTime,ComputeUpdatedDistTime,Time,MeanKLBefore,0MaxReturn,1AverageReturn,1NumTrajs,1EnvExecTime,0AverageReturn,0PolicyExecTime
0.0129766393935,1200,0.931633,0.00232417459483,2.68644,2.6858,0.0,345.677715992,6900.0,14.6793,14.6699,0.00700902706012,41.198137283325195,0.00575750127916,1.5256590843200684,297.124821787,-0.00232417369261,0.0,258.5483708381653,0.931961,1.5025835037231445,9.02218744159e-10,96.8555200099945,0.12238645553588867,18028.564722061157,-1.39698486112e-09,5700.0,40.5,1200,42.36648416519165,30.4166666667,68.3555200099945
0.0103156546251,1200,0.9265,0.00530401756987,2.67346,2.6727,0.0,325.091269236,4300.0,14.49,14.4791,0.00988228898495,41.1288321018219,0.0212053010089,1.5102589130401611,358.816534674,-0.00530401803553,0.0,257.6024422645569,0.926902,1.464599847793579,-4.65661287308e-10,96.69217085838318,0.11585783958435059,18288.714989423752,1.86264625945e-09,5400.0,43.0,1200,42.30254626274109,45.8333333333,68.0239667892456
0.00936887316079,1200,0.925625,0.00178634049371,2.67037,2.67106,0.0,274.880580131,4100.0,14.4453,14.4553,0.00677003385499,41.31193780899048,0.00802613852307,1.5073606967926025,380.620837872,-0.00178634235635,0.0,259.80923438072205,0.92523,1.483107566833496,-1.86264514923e-09,96.14378476142883,0.1532433032989502,18551.172087430954,-1.39698186352e-09,4500.0,32.0,1200,42.37027955055237,53.3333333333,69.60438084602356
0.015956084996,1200,0.913986,0.00211274309549,2.63909,2.64525,0.0,265.884477839,3400.0,14.0004,14.0869,0.00750786298886,41.48210954666138,0.0243557017215,1.518005609512329,376.472516335,-0.00211273971945,0.0,256.6276276111603,0.911252,1.4702544212341309,3.37604433298e-09,95.49511647224426,0.12841153144836426,18810.357358694077,-4.42378267351e-09,5000.0,35.6666666667,1200,41.9328830242157,48.6666666667,68.021231174469
0.0077929434672,1200,0.915978,0.00306586839724,2.64764,2.64973,0.0,305.049677193,4200.0,14.1206,14.1501,0.00944030750543,41.57405996322632,0.00690987466858,1.5003411769866943,235.854106859,-0.0030658703763,0.0,258.09497141838074,0.914959,1.4834480285644531,-1.97906047106e-09,95.94624924659729,0.11675572395324707,19071.086261749268,-2.60770498528e-08,3900.0,42.1666666667,1200,42.347102880477905,26.4166666667,68.59339833259583
0.0134418878972,1200,0.926981,0.00200862600468,2.67059,2.67263,0.0,157.651492399,3000.0,14.4485,14.4781,0.00857842434198,41.59851932525635,0.00772245873708,1.5017595291137695,290.134020756,-0.00200862577185,0.0,257.13572239875793,0.925838,1.48500657081604,2.32830643654e-10,91.97812938690186,0.12506628036499023,19330.746614694595,-9.31325461195e-10,5300.0,17.9166666667,1200,42.20755624771118,33.5,71.60701990127563
0.00856645656481,1200,0.935221,0.00267765508033,2.69889,2.69317,0.0,412.10832415,5600.0,14.8633,14.7785,0.00892936903983,41.22611904144287,0.00760153308903,1.4947504997253418,334.27200127,-0.0026776548475,0.0,257.9652969837189,0.937695,1.4786818027496338,2.32830643654e-10,91.09988141059875,0.5336134433746338,19591.007160902023,-3.72529873616e-09,4000.0,50.25,1200,42.32792854309082,43.25,73.36211037635803
0.0118000598079,1200,0.931469,0.00229971704539,2.68454,2.68663,0.0,300.214923013,5700.0,14.6515,14.6822,0.00899533834308,41.42277002334595,0.00812974559709,1.5134966373443604,292.014542541,-0.00229971669614,0.0,259.52613949775696,0.930488,1.486447811126709,3.49245965481e-10,87.11740398406982,0.15887141227722168,19852.87802863121,7.91623833152e-09,4200.0,39.0,1200,42.727587938308716,34.9166666667,78.38066339492798
0.0046536139143,1200,0.931379,0.00188781344332,2.68934,2.68732,0.0,341.923876762,5300.0,14.722,14.6923,0.00668565696105,41.26773262023926,0.00596318412264,1.5069139003753662,316.574537037,-0.00188781355973,0.0,259.75940704345703,0.932422,1.471919059753418,-1.16415321827e-10,85.52690434455872,0.11974596977233887,20115.557707309723,4.88944440491e-09,6000.0,38.25,1200,42.04065752029419,33.25,81.00132179260254
0.0203330054662,1200,0.928006,0.00273391389055,2.67344,2.67807,0.0,427.044420992,5600.0,14.4898,14.557,0.00980951450765,41.48454713821411,0.0100460812865,1.5273475646972656,337.290665533,-0.00273391231894,0.0,259.56580686569214,0.925789,1.4657516479492188,1.57160684466e-09,86.27110052108765,0.13198041915893555,20377.833221435547,-5.82076919997e-09,4600.0,55.75,1200,42.11045813560486,44.0833333333,80.00762009620667
