MeanKLBefore,ComputeUpdatedDistTime,0ExplainedVariance,1MaxReturn,1ProcessExecTime,1ExplainedVariance,1AverageReturn,1Entropy,1StdReturn,1PolicyExecTime,LossBefore,0AveragePolicyStd,0StdReturn,Time,1NumTrajs,1AveragePolicyStd,MeanKL,0ProcessExecTime,LossAfter,0Entropy,0PolicyExecTime,0EnvExecTime,ItrTime,0MinReturn,0NumTrajs,1MinReturn,dLoss,1Perplexity,0AverageReturn,0Perplexity,0MaxReturn,1EnvExecTime
0.0,0.10751557350158691,0.0320555901107,2900.0,0.6056115627288818,0.577891607685,672.25,1.35276,1165.82085709,22.758848428726196,1.62981450558e-09,0.480027,87.1626831467,5271.299258232117,1200,0.479669,0.00891437474638,0.6290709972381592,-0.00171157054137,1.35413,14.5985426902771,14.513668537139893,72.12210130691528,0.0,1200,0.0,0.00171157217119,3.86807,6.0,3.8734,1900.0,14.49908709526062
1.49011549766e-08,0.09912109375,0.0320687084038,3000.0,0.6428489685058594,0.575949794983,670.75,1.31204,1163.24378535,24.885849475860596,1.7462298274e-09,0.46922,86.4965879224,5354.472227096558,1200,0.469392,0.00895898416638,0.7061829566955566,-0.00162980868481,1.31129,19.637322425842285,16.676712036132812,81.45062518119812,0.0,1200,0.0,0.00162981043104,3.71374,6.58333333333,3.71097,2000.0,15.694821119308472
0.0,0.08299612998962402,0.0254603072924,3000.0,0.5897059440612793,0.578445073296,670.083333333,1.29281,1161.77880556,22.366243839263916,6.98491930962e-10,0.465221,82.7160051018,5426.957840204239,1200,0.465288,0.00717603927478,0.6306464672088623,-0.00196026219055,1.29277,14.726396322250366,14.894638061523438,70.61336612701416,0.0,1200,0.0,0.00196026288904,3.643,5.75,3.64287,1500.0,14.265524625778198
0.0,0.07506251335144043,0.0555709044282,3000.0,0.6458580493927002,0.566767816515,669.083333333,1.28705,1160.21657162,24.962809562683105,0.0,0.462277,132.158890061,5509.867603063583,1200,0.463924,0.00769425462931,0.6698734760284424,-0.00160772795789,1.27974,20.287253856658936,15.332007884979248,80.89554381370544,0.0,1200,0.0,0.00160772795789,3.6221,15.8333333333,3.59572,1600.0,15.855501413345337
0.0,0.07547426223754883,0.0645000694152,3000.0,0.5912525653839111,0.568574185331,669.5,1.2796,1161.12147656,22.411524534225464,9.31322574615e-10,0.461411,154.655171987,5584.352509975433,1200,0.462152,0.00594273488969,0.6658134460449219,-0.00152349332348,1.27605,15.59510612487793,15.825217962265015,72.6232681274414,0.0,1200,0.0,0.0015234942548,3.59521,18.6666666667,3.58248,1900.0,14.33449411392212
0.0,0.1044774055480957,0.0849021272933,3000.0,0.6274185180664062,0.558424418696,670.75,1.29769,1163.30109494,26.858656406402588,1.86264514923e-09,0.465117,174.902175039,5664.581557512283,1200,0.466319,0.00938025023788,0.6533355712890625,-0.000872119097039,1.29257,16.66790199279785,15.188697814941406,78.21947050094604,0.0,1200,0.0,0.000872120959684,3.66083,22.75,3.64215,2100.0,15.081562757492065
0.0,0.0751335620880127,0.0737489633827,2900.0,0.6208510398864746,0.558900004354,670.0,1.3284,1162.01692472,23.484235525131226,-3.31783667207e-09,0.472811,179.486226646,5740.514750242233,1200,0.473067,0.00638845795766,0.6638917922973633,-0.0010425321525,1.32701,15.593250513076782,15.799626350402832,74.35330605506897,0.0,1200,0.0,0.00104252883466,3.775,23.8333333333,3.76974,2100.0,15.05742359161377
0.0,0.07349848747253418,0.0437234151356,3000.0,0.5990555286407471,0.561340184172,665.666666667,1.33897,1154.59425293,22.711108684539795,-2.56113708019e-09,0.47497,114.975087881,5815.565309047699,1200,0.475163,0.000244226073846,0.6417527198791504,-0.000140051939525,1.33783,16.361467838287354,14.923028945922852,72.96013283729553,0.0,1200,0.0,0.000140049378388,3.8151,13.75,3.81075,1700.0,14.623170614242554
0.0,0.0935063362121582,0.0540702192936,3000.0,0.6333463191986084,0.565316574387,671.583333333,1.33362,1164.48879759,24.257201433181763,6.98491930962e-10,0.474109,138.413631313,5896.745052099228,1200,0.474036,0.00827849004418,0.6739046573638916,-0.00132146477699,1.33397,19.074007987976074,15.917957782745361,79.27360963821411,0.0,1200,0.0,0.00132146547548,3.79476,15.0,3.79609,1900.0,15.5517897605896
0.0,0.07446455955505371,0.0656203822371,2900.0,0.6093935966491699,0.563130451872,667.75,1.32887,1158.22490799,22.77627944946289,2.09547579288e-09,0.47254,152.632092155,5972.475731372833,1200,0.472577,0.00769483111799,0.6659924983978271,-0.00185133819468,1.32885,16.74518394470215,15.270321607589722,73.8303050994873,0.0,1200,0.0,0.00185134029016,3.77678,19.6666666667,3.77671,2000.0,14.631064414978027
2.98023099532e-08,0.08138704299926758,0.0784610194357,3000.0,0.6216590404510498,0.554407155087,670.833333333,1.33738,1163.40705354,26.624935388565063,-2.32830643654e-10,0.473282,188.092102144,6050.20626616478,1200,0.474333,0.00659832544625,0.636589765548706,-0.00115577189717,1.33297,14.820221662521362,15.037107944488525,76.0098340511322,0.0,1200,0.0,0.00115577166434,3.80906,27.1666666667,3.7923,2100.0,15.102377653121948
0.0,0.07274580001831055,0.0491286307034,3000.0,0.5975320339202881,0.555089876193,668.833333333,1.33033,1160.01952809,22.587279796600342,2.32830643654e-10,0.472453,132.056148622,6126.486100912094,1200,0.472522,0.00726346485317,0.6808772087097168,-0.00180134701077,1.33013,17.09034824371338,15.92123293876648,74.37217378616333,0.0,1200,0.0,0.0018013472436,3.78228,16.9166666667,3.78153,1600.0,14.384097576141357
0.0,0.08649897575378418,0.0772774762442,3000.0,0.6080875396728516,0.55827446273,671.166666667,1.3323,1164.05267874,26.109429359436035,-2.79396772385e-09,0.47151,181.13666955,6203.794213294983,1200,0.473097,0.00834762305021,0.6583564281463623,-0.00124602159485,1.32581,15.051582098007202,15.16170072555542,75.42890357971191,0.0,1200,0.0,0.00124601880088,3.78976,26.4166666667,3.76524,1900.0,14.588078498840332
0.0,0.07263946533203125,0.0778982322533,3100.0,0.6457693576812744,0.564166965989,672.583333333,1.29593,1166.45759734,24.925777912139893,2.56113708019e-09,0.46416,173.67586348,6284.138423442841,1200,0.464255,0.00463228626177,0.6807103157043457,-0.00110030302312,1.29519,17.244755268096924,15.985457420349121,78.40215277671814,0.0,1200,0.0,0.00110030558426,3.65438,26.8333333333,3.65168,1900.0,15.734580516815186
0.0,0.0770413875579834,0.112757478102,2900.0,0.5907893180847168,0.551969044425,669.583333333,1.28924,1161.1416048,22.496026754379272,-1.16415321827e-09,0.462552,223.139203563,6357.334257364273,1200,0.462466,0.00669532455504,0.6418852806091309,-0.00185949471779,1.28935,14.814888715744019,15.04185152053833,71.20447564125061,0.0,1200,0.0,0.00185949355364,3.63002,36.75,3.63042,2100.0,14.448132514953613
0.0,0.11571478843688965,0.0812411530383,3000.0,0.6415324211120605,0.557216705432,674.25,1.29722,1169.27125631,25.10007071495056,-4.65661287308e-10,0.463896,196.993214068,6440.885481119156,1200,0.464652,0.00717275124043,0.6731429100036621,-0.00159439118579,1.29387,20.538470029830933,15.543181896209717,81.5907998085022,0.0,1200,0.0,0.00159439072013,3.65913,36.0833333333,3.64687,1800.0,15.779804706573486
0.0,0.07703232765197754,0.0608621711467,3000.0,0.5960085391998291,0.556652404319,671.0,1.3081,1163.64040837,22.651135683059692,4.19095158577e-09,0.466655,175.781983023,6516.049525260925,1200,0.466895,0.00827544089407,0.6841161251068115,-0.00130197196268,1.30676,15.806991577148438,15.910861492156982,73.23655343055725,0.0,1200,0.0,0.00130197615363,3.69912,25.8333333333,3.6942,1800.0,14.474812746047974
0.0,0.08679890632629395,0.0632695379824,3000.0,0.6348345279693604,0.553636612194,673.166666667,1.3308,1167.13894012,27.319371700286865,6.98491930962e-10,0.471659,177.263144004,6596.2720012664795,1200,0.472152,0.00880344212055,0.648643970489502,-0.00172381475568,1.32862,16.46158003807068,15.017577648162842,78.78001952171326,0.0,1200,0.0,0.00172381545417,3.78408,26.6666666667,3.77583,2100.0,15.512440204620361
0.0,0.07549643516540527,0.0807561717342,3000.0,0.603975772857666,0.553573349687,671.166666667,1.31027,1163.96676881,23.059601068496704,-2.76486389339e-10,0.467528,200.258097353,6672.429000377655,1200,0.467154,0.00743059301749,0.6813139915466309,-0.00141092995182,1.31182,15.863981246948242,16.222251653671265,74.18152809143066,0.0,1200,0.0,0.00141092967533,3.70719,34.8333333333,3.71291,2000.0,14.561030387878418
0.0,0.07263016700744629,0.055460869548,3000.0,0.6192045211791992,0.551246669487,672.333333333,1.29749,1165.91933207,26.480209350585938,6.98491930962e-10,0.463534,165.150920036,6751.945608615875,1200,0.464123,0.00718963518739,0.6484336853027344,-0.00151793682016,1.29474,16.623826026916504,15.069098472595215,77.59507322311401,0.0,1200,0.0,0.00151793751866,3.66011,20.4166666667,3.65003,1900.0,14.992637634277344
0.0,0.07754206657409668,0.0692105442834,2900.0,0.6290819644927979,0.553843467719,670.333333333,1.28677,1162.41267294,24.065358877182007,-1.7462298274e-09,0.461238,187.182156527,6828.501841068268,1200,0.461643,0.000103751190181,0.6661641597747803,-0.000143294455484,1.28498,15.427391529083252,15.748265027999878,75.04723000526428,0.0,1200,0.0,0.000143292709254,3.62106,25.5833333333,3.61458,2000.0,15.36348009109497
0.0,0.07440423965454102,0.0748106457794,3000.0,0.6132261753082275,0.553317090905,672.0,1.28816,1165.37518994,23.294161319732666,-1.62981450558e-09,0.460975,177.353049499,6903.691099405289,1200,0.461895,0.00622620806098,0.6189420223236084,-0.00163991353475,1.28397,15.971546649932861,14.41537356376648,72.97666954994202,0.0,1200,0.0,0.00163991190493,3.62611,25.25,3.61096,2100.0,14.818729877471924
0.0,0.0810554027557373,0.0465385934736,3000.0,0.6161162853240967,0.545530203714,671.416666667,1.28751,1164.53481115,23.631553888320923,-6.98491930962e-10,0.462161,140.480920017,6982.755532741547,1200,0.46192,0.00842135213315,0.6574299335479736,-0.00138899544254,1.2882,18.719082832336426,15.348848581314087,77.2021496295929,0.0,1200,0.0,0.00138899474405,3.62376,14.6666666667,3.62624,1700.0,15.066309928894043
0.0,0.08160066604614258,0.0443422935654,3000.0,0.6125192642211914,0.560920738829,670.833333333,1.2787,1163.3282593,23.790767908096313,-2.56113708019e-09,0.458639,120.388145411,7060.222836017609,1200,0.459441,0.00671947887167,0.6671040058135986,-0.00147362065036,1.27521,17.209317922592163,15.706468343734741,75.9338731765747,0.0,1200,0.0,0.00147361808922,3.59197,11.8333333333,3.57945,1700.0,14.82951545715332
0.0,0.09623384475708008,0.0551646966686,3000.0,0.6103456020355225,0.55236745074,669.916666667,1.25854,1161.77450181,26.429837703704834,-1.89174897969e-09,0.453698,142.524754185,7136.977389097214,1200,0.454415,0.00828813482076,0.6325421333312988,-0.00207727355883,1.2553,14.758061647415161,14.851523399353027,75.29361057281494,0.0,1200,0.0,0.00207727166708,3.52026,14.8333333333,3.50888,2000.0,14.849674940109253
0.0,0.08000469207763672,0.0303718117647,2900.0,0.6173853874206543,0.556094183932,669.666666667,1.25444,1161.28372454,23.685322046279907,3.0267983675e-09,0.452654,95.93053042,7214.612993240356,1200,0.453593,0.00744603248313,0.652216911315918,-0.00155448238365,1.2502,16.882925510406494,15.543803215026855,75.56656622886658,0.0,1200,0.0,0.00155448541045,3.50588,8.0,3.49106,1900.0,14.936901807785034
0.0,0.09186434745788574,0.0307946247446,3000.0,0.5911815166473389,0.559829500789,668.916666667,1.24874,1160.04690698,22.541446208953857,2.09547579288e-09,0.45169,101.427279642,7287.444509029388,1200,0.452203,0.00862472876906,0.6334695816040039,-0.00178807089105,1.2463,14.76027536392212,15.00167202949524,71.09140682220459,0.0,1200,0.0,0.00178807298653,3.48595,8.41666666667,3.47744,1800.0,14.430193901062012
0.0,0.07754039764404297,0.0409279825956,3000.0,0.6278190612792969,0.564048385397,672.0,1.23135,1165.3465865,24.341941833496094,6.98491930962e-10,0.447386,109.817999688,7370.333347797394,1200,0.44842,0.0084776757285,0.6791245937347412,-0.00200349837542,1.22674,20.797799587249756,15.941186904907227,80.8740611076355,0.0,1200,0.0,0.00200349907391,3.42584,9.91666666667,3.41008,1900.0,15.344955682754517
0.0,0.09050393104553223,0.0390512100582,2900.0,0.5965898036956787,0.562228806867,669.333333333,1.24906,1160.83715003,22.783210039138794,2.09547579288e-09,0.45184,133.356013696,7444.384241580963,1200,0.452411,0.00792991649359,0.6411848068237305,-0.00170883722603,1.24666,14.899611949920654,15.16490626335144,71.80332374572754,0.0,1200,0.0,0.00170883932151,3.48706,14.4166666667,3.47872,1800.0,14.517394542694092
0.0,0.07018327713012695,0.0581656451063,2900.0,0.638195276260376,0.563628921828,669.5,1.26544,1160.84871969,24.544674396514893,-1.04773789644e-09,0.455364,142.750656741,7526.553622484207,1200,0.456153,0.00954956654459,0.6524956226348877,-0.00182374008,1.26179,20.0912127494812,15.109117984771729,79.74212670326233,0.0,1200,0.0,0.00182373903226,3.54464,16.5,3.53175,2000.0,15.557191133499146
0.0,0.0807943344116211,0.0511184664908,3000.0,0.5983171463012695,0.568817423231,672.25,1.23373,1165.8494489,22.48401975631714,3.0267983675e-09,0.449349,133.637959303,7601.463791847229,1200,0.448897,0.00569866364822,0.674980640411377,-0.00138910440728,1.23549,15.885685443878174,15.955265283584595,73.16320037841797,0.0,1200,0.0,0.00138910743408,3.43403,15.25,3.44008,1800.0,14.471938610076904
0.0,0.07915902137756348,0.0353589994638,2900.0,0.6208176612854004,0.543645750445,621.833333333,1.2372,1081.12131861,26.3397376537323,-5.52972778678e-10,0.449956,114.581818172,7680.405663490295,1200,0.449575,0.00733914226294,0.6316559314727783,-0.00365674169734,1.23888,16.355591297149658,14.935100793838501,76.74035429954529,0.0,1200,0.0,0.00365674114437,3.44595,12.0833333333,3.45176,1800.0,14.83376145362854
0.0,0.07859659194946289,0.0414109922772,2900.0,0.6045815944671631,0.564456118797,667.583333333,1.24094,1157.8676492,23.31585168838501,-6.69388100505e-10,0.449237,130.457927445,7756.764715194702,1200,0.450437,0.0070865037851,0.6769356727600098,-0.00133086671121,1.2357,15.81570816040039,16.15768027305603,74.4496214389801,0.0,1200,0.0,0.00133086604183,3.45886,13.75,3.44079,1900.0,14.737813949584961
