0ProcessExecTime,1AveragePolicyStd,1Entropy,ComputeUpdatedDistTime,1AverageReturn,1EnvExecTime,0EnvExecTime,0NumTrajs,0AveragePolicyStd,1ExplainedVariance,1StdReturn,MeanKL,MeanKLBefore,0Perplexity,0AverageReturn,0MinReturn,0StdReturn,LossAfter,0MaxReturn,1MaxReturn,1PolicyExecTime,1NumTrajs,0Entropy,1ProcessExecTime,0ExplainedVariance,0PolicyExecTime,dLoss,1Perplexity,1MinReturn,LossBefore,ItrTime,Time
0.6529450416564941,1.01897,11.5005,0.11786341667175293,0.36701938339,84.69146990776062,84.37899327278137,200,1.01896,0.153872675357,47.4431231707,0.00877951644361,-2.27009895326e-08,98784.5,2.23299385829,-160.393111223,47.2831811743,-0.0118503021076,155.214306946,144.374287322,30.782431602478027,200,11.5007,0.6469898223876953,0.130267835749,18.879368543624878,0.0118503022823,98767.4,-141.632356723,1.7462298274e-10,229.71659541130066,7679.849120616913
0.6730434894561768,1.01695,11.4846,0.1914515495300293,1.41888006976,85.06893038749695,84.65305089950562,200,1.0165,0.15194068528,41.8635246596,0.00789495464414,-1.93249540814e-08,96888.6,-1.03164672947,-131.846978899,47.7845096318,-0.013072126545,142.850600604,142.249475168,27.85276508331299,200,11.4813,0.6335809230804443,0.148649664786,23.740449905395508,0.0130721247406,97202.7,-117.348751722,-1.80443748832e-09,230.00065660476685,7910.273783922195
0.6428937911987305,1.01874,11.4988,0.09276342391967773,-1.42515718551,85.66303062438965,84.02803301811218,200,1.02046,0.168368585325,58.8045960231,0.00859631970525,1.57161128556e-09,99951.6,5.2634790567,-171.603417955,45.8210371616,-0.012832198292,140.728887138,149.702620589,27.579654216766357,200,11.5124,0.6580548286437988,0.140721723828,18.679605722427368,0.012832194363,98601.9,-222.322408703,-3.92901711166e-09,226.004647731781,8136.682337999344
0.6522762775421143,1.01841,11.4961,0.1122283935546875,5.91850657932,84.773428440094,84.34116649627686,200,1.01896,0.163076697192,40.6773277887,0.00751689821482,1.77533976409e-09,98751.4,-3.07180989393,-217.038128338,51.1375328375,-0.0117889521644,139.908122199,127.279744811,28.105706453323364,200,11.5004,0.6318292617797852,0.1805506465,24.47958779335022,0.0117889557732,98331.4,-142.451110235,3.60887497663e-09,228.90088272094727,8366.051021814346
0.6456832885742188,1.02023,11.5097,0.11024785041809082,-1.86504966273,85.04904007911682,84.29189229011536,200,1.01996,0.150888880988,48.3268739442,0.00855995900929,-3.73693254119e-08,99470.8,1.53014833065,-157.816621658,47.2090151957,-0.0127074662596,227.616257963,135.302356627,38.5936176776886,200,11.5076,0.6463911533355713,0.14179838998,17.575889348983765,0.0127074628836,99673.3,-160.76103867,-3.37604433298e-09,236.1273558139801,8602.65831565857
0.6534178256988525,1.01882,11.4986,0.1024618148803711,7.91970388048,84.98144292831421,84.57791185379028,200,1.01892,0.159267317154,52.3429150746,0.00721017504111,4.61295091014e-09,98691.6,5.3249490053,-155.092224745,46.2548801307,-0.011460820213,143.112997159,142.513911436,28.343406677246094,200,11.4998,0.6495349407196045,0.128756564839,18.90454077720642,0.0114608227741,98582.5,-166.552101476,2.56113708019e-09,226.32336115837097,8829.446113109589
0.6609988212585449,1.02084,11.5149,0.09619832038879395,5.47204127656,85.08678841590881,85.27638125419617,200,1.02044,0.142111172774,48.8834556786,0.00809828098863,2.52621372709e-08,99878.0,1.416167544,-217.274910673,54.5811480705,-0.0135464128107,174.67482521,132.761039081,28.585663557052612,200,11.5117,0.6422567367553711,0.167107019992,17.743391036987305,0.0135464186387,100202.0,-210.775816753,5.82804204896e-09,226.59817481040955,9056.467102766037
0.6496376991271973,1.022,11.524,0.11709356307983398,-4.98989741917,81.98547744750977,83.65104842185974,200,1.02124,0.147943259078,49.0253287925,0.00774641800672,1.98487963843e-08,100516.0,1.49221857074,-191.269877482,51.1909110205,-0.0129886716604,142.860398659,128.158456919,24.170047760009766,200,11.5181,0.6081094741821289,0.141416829008,24.021394729614258,0.0129886675859,101119.0,-210.591301298,-4.07453626394e-09,221.8760085105896,9278.823732852936
0.6156108379364014,1.02216,11.5249,0.10685873031616211,2.79112954065,82.27642798423767,82.26892447471619,200,1.02072,0.135140713764,44.6753746195,0.0076053654775,-2.00380032567e-08,100059.0,6.03356339255,-147.930751239,50.1540165731,-0.0118570365012,173.980326462,112.231104041,23.914921283721924,200,11.5135,0.6093261241912842,0.156468062758,26.71369433403015,0.0118570345221,101205.0,-142.10904241,-1.97906047106e-09,222.31171894073486,9501.549212217331
0.6213116645812988,1.01904,11.5,0.10001587867736816,3.01036882843,83.12906837463379,81.96798753738403,200,1.01976,0.146786742409,43.1217995355,0.00830933451653,-4.19094137172e-09,99257.5,7.18480834103,-154.113127654,47.483029633,-0.0118952635676,133.867256667,124.684444989,24.57558298110962,200,11.5055,0.6107585430145264,0.141133245667,15.34290885925293,0.0118952677585,98716.5,-126.007980646,4.19095158577e-09,212.8878722190857,9714.87671136856
