ItrTime,Time,1StdReturn,dLoss,1Perplexity,1AverageReturn,1ExplainedVariance,ComputeUpdatedDistTime,LossBefore,1PolicyExecTime,MeanKL,0MaxReturn,0ProcessExecTime,1NumTrajs,MeanKLBefore,1ProcessExecTime,0NumTrajs,0AveragePolicyStd,1MaxReturn,0AverageReturn,1EnvExecTime,0ExplainedVariance,LossAfter,0PolicyExecTime,1AveragePolicyStd,1MinReturn,0EnvExecTime,0Entropy,0Perplexity,1Entropy,0StdReturn,0MinReturn
257.25281953811646,19715.6868391037,496.644965969,0.000966514635365,14.489,79.3333333333,0.0251283061459,0.13608622550964355,1.22236087918e-09,100.8226318359375,0.00992850214243,5100.0,1.4917805194854736,1200,2.42143780582e-08,1.4752423763275146,1200,0.92869,5300.0,42.5,41.255372524261475,0.00647946719977,-0.000966513413005,64.62070035934448,0.927307,0.0,40.86117148399353,2.67637,14.5323,2.67339,317.506561612,0.0
257.9626693725586,19976.262467622757,399.209627125,0.000897020334378,14.5908,64.0833333333,0.0102953638323,0.12292742729187012,8.14907252789e-10,103.07407426834106,0.00646747136489,4000.0,1.4964299201965332,1200,-3.72529207482e-09,1.4758765697479248,1200,0.932128,5100.0,60.0833333333,41.608084201812744,0.0120423701307,-0.000897019519471,60.81740212440491,0.930467,0.0,40.582385778427124,2.68333,14.6338,2.68039,394.100232245,0.0
253.66022324562073,20232.495551109314,451.527007929,0.000644734478556,14.6697,79.8333333333,0.0164332528009,0.13188433647155762,2.32830643654e-10,104.40209579467773,0.00750542292371,6600.0,1.4788792133331299,1200,-3.72528896619e-09,1.4738264083862305,1200,0.931538,5900.0,64.5,41.23435640335083,0.0290496499472,-0.000644734245725,58.36682891845703,0.933417,0.0,40.43153667449951,2.68162,14.6087,2.68578,434.077278066,0.0
252.4661350250244,20487.443865776062,251.793345601,0.0011228244548,14.6043,33.6666666667,0.00642347911868,0.1233072280883789,-8.58562998474e-10,102.64783024787903,0.0078035928309,5300.0,1.5012078285217285,1200,4.65661287308e-09,1.4706778526306152,1200,0.931686,3500.0,56.9166666667,41.19587159156799,0.00681366728369,-0.00112282531336,58.44080066680908,0.931244,0.0,40.66125774383545,2.68192,14.6131,2.68131,417.335388374,0.0
253.33349204063416,20743.533786058426,280.137751334,0.00144129560795,14.7052,38.9166666667,0.0230404105371,0.12228536605834961,3.49245965481e-10,103.0023581981659,0.00650167698041,5100.0,1.491363286972046,1200,-2.49800180541e-16,1.4593064785003662,1200,0.934403,4100.0,45.3333333333,41.1799738407135,0.00924417477701,-0.0014412952587,59.361809492111206,0.934832,0.0,40.665690422058105,2.68692,14.6863,2.6882,325.87557271,0.0
254.4793701171875,21000.492161512375,306.219953175,0.00109149888158,14.6148,44.5833333333,0.00868718535723,0.11197161674499512,-1.16415321827e-10,102.99546217918396,0.00654879398644,5100.0,1.5137560367584229,1200,9.31323129727e-10,1.4788787364959717,1200,0.932547,4200.0,64.3333333333,41.21572136878967,0.0106479083354,-0.00109149899799,60.0259108543396,0.932124,0.0,40.88246011734009,2.68322,14.6321,2.68204,419.000265182,0.0
255.38322973251343,21258.079284906387,350.901606579,0.00127076904755,14.6626,54.25,0.00886192024109,0.12244439125061035,-1.16415321827e-10,103.11959719657898,0.00981655158103,4400.0,1.5138092041015625,1200,-1.86264736968e-09,1.5054292678833008,1200,0.934203,5000.0,43.25,41.553751945495605,0.0107752286042,-0.00127076916397,60.64666199684143,0.933537,0.0,40.316187143325806,2.68683,14.6851,2.6853,299.033617118,0.0
253.7590754032135,21514.558987140656,443.342410621,0.00191731523955,14.6186,69.0833333333,0.0112203841281,0.12690138816833496,5.82076609135e-11,102.54573106765747,0.00973237399012,4700.0,1.5024693012237549,1200,4.65661331717e-09,1.4547371864318848,1200,0.934553,5100.0,65.5833333333,41.15624237060547,0.012544949188,-0.00191731518134,60.50187397003174,0.932792,0.0,40.15980839729309,2.68608,14.674,2.6823,409.927424132,0.0
255.04940128326416,21772.104546785355,478.487017994,0.000653583498206,14.708,77.0833333333,0.0144588887662,0.1066429615020752,4.07453626394e-10,98.2258574962616,0.00766122573987,5300.0,1.5317046642303467,1200,-2.79396972225e-09,1.4972021579742432,1200,0.935316,5800.0,69.0833333333,41.75599002838135,0.0187061125166,-0.000653583090752,64.95912408828735,0.935744,0.0,40.16645050048828,2.68737,14.6929,2.68839,410.693510689,0.0
254.2717080116272,22028.908679246902,352.829829931,0.00131428118038,14.8541,53.3333333333,0.0100086964307,0.12198901176452637,5.09317032993e-10,98.07409000396729,0.00801285076886,6200.0,1.4870989322662354,1200,-2.79396727976e-09,1.4784259796142578,1200,0.93642,4700.0,66.5833333333,41.38531851768494,0.0109756282316,-0.00131428067107,64.62903642654419,0.940302,0.0,40.65458393096924,2.69019,14.7344,2.69828,425.7835832,0.0
254.87248945236206,22286.41055369377,309.714519087,0.000546452123672,14.7753,35.5,0.00757160239956,0.12761163711547852,2.32830643654e-10,98.87831807136536,0.00948060769588,4800.0,1.4987659454345703,1200,-5.58794299721e-09,1.4686667919158936,1200,0.9379,5200.0,63.8333333333,41.39848875999451,0.0216855360874,-0.000546451890841,64.23264932632446,0.938249,0.0,40.551477909088135,2.69235,14.7664,2.69296,386.491016138,0.0
255.28333473205566,22544.028515815735,375.695937561,0.0010510252323,14.7729,57.25,0.0103040455411,0.1156919002532959,1.16415321827e-09,96.1055417060852,0.00658369157463,5300.0,1.4828205108642578,1200,-2.70083386766e-08,1.4897313117980957,1200,0.939528,5800.0,53.9166666667,41.66185736656189,0.00889953309396,-0.00105102406815,67.76066780090332,0.938678,0.0,40.20064616203308,2.69558,14.8141,2.6928,369.438302998,0.0
257.56773591041565,22804.412567853928,399.037374677,0.00119861890562,14.7316,60.9166666667,0.0131700002162,0.1242516040802002,-1.39698386192e-09,95.97821927070618,0.0071282456629,4600.0,1.5027999877929688,1200,-2.79396483727e-09,1.4568829536437988,1200,0.937195,5500.0,55.0,41.26155710220337,0.00939430067284,-0.0011986203026,70.66869592666626,0.937288,0.0,40.13285827636719,2.6905,14.739,2.68999,380.974627327,0.0
249.8644256591797,23057.42920064926,338.327986411,0.00145211294875,14.2023,49.0833333333,0.0148712244205,0.11956596374511719,1.30967237055e-09,91.81340885162354,0.00937565788627,4700.0,1.5174086093902588,1200,-1.86264670354e-09,1.4498095512390137,1200,0.921718,4200.0,58.5,40.37699818611145,0.00731574073121,-0.00145211163908,67.39038491249084,0.920596,0.0,40.74887561798096,2.6555,14.2321,2.6534,382.658790569,0.0
230.11244344711304,23290.171902656555,399.125571997,0.00101454861579,14.2831,55.6666666667,0.0112595869071,0.11119556427001953,-2.29920260608e-09,84.66121315956116,0.00955255236477,4100.0,1.4203519821166992,1200,1.86264237367e-09,1.3900387287139893,1200,0.923163,5000.0,50.25,39.33926701545715,0.0212805932698,-0.00101455091499,57.9083411693573,0.924466,0.0,39.08981490135193,2.65639,14.2448,2.65908,319.269902799,0.0
230.69868993759155,23522.795101881027,399.99527775,0.000418010051362,14.3168,57.3333333333,0.00882956269539,0.11858725547790527,1.04773789644e-09,84.93607139587402,0.00689930468798,6500.0,1.4367685317993164,1200,9.31323684839e-10,1.408972978591919,1200,0.924285,6000.0,63.4166666667,39.64325833320618,0.0227868687827,-0.000418009003624,58.274466037750244,0.925798,0.0,38.824318408966064,2.65845,14.2741,2.66143,419.48777462,0.0
229.35752701759338,23755.226221084595,394.86790161,0.00100467714947,14.2653,55.4166666667,0.016789121414,0.12048673629760742,3.49245965481e-10,84.29302453994751,0.00989390723407,5600.0,1.4477174282073975,1200,3.72529429526e-09,1.3857464790344238,1200,0.924242,5100.0,82.1666666667,39.249754905700684,0.0117563157522,-0.00100467680022,57.83783197402954,0.923882,0.0,38.73809242248535,2.65831,14.2721,2.65783,441.378868497,0.0
231.0747995376587,23988.758125543594,438.752769855,0.000752350781113,14.1777,75.4166666667,0.0122264227717,0.11989235877990723,2.32830643654e-10,85.06024265289307,0.00665086321533,5900.0,1.4323198795318604,1200,-9.31323795861e-10,1.400003433227539,1200,0.922197,5700.0,77.25,39.45816421508789,0.0121727231497,-0.000752350548282,58.364489793777466,0.921348,0.0,39.018407583236694,2.65374,14.207,2.65167,474.103474114,0.0
232.31125569343567,24223.10236644745,403.577741031,0.00160855031572,14.057,66.5833333333,0.0122881847322,0.12818241119384766,3.49245965481e-10,83.60977149009705,0.00955407414585,5700.0,1.4451930522918701,1200,9.31323240749e-10,1.4149460792541504,1200,0.9177,5000.0,58.0,39.40612554550171,0.0120353720339,-0.00160854996648,60.90781545639038,0.917433,0.0,39.10861039161682,2.64379,14.0665,2.64312,402.619754442,0.0
232.0931842327118,24457.262840509415,340.263623288,0.00132477990701,13.9733,48.0,0.0123057181991,0.12286138534545898,-1.30967237055e-09,83.68871021270752,0.00970418378711,6000.0,1.451556921005249,1200,-9.31323240749e-10,1.4438741207122803,1200,0.915491,5100.0,44.6666666667,39.83930587768555,0.00826948784823,-0.00132478121668,60.320818185806274,0.914762,0.0,38.94274044036865,2.63903,13.9996,2.63715,367.770157692,0.0
233.10909938812256,24693.17179751396,382.112512517,9.31322574615e-10,14.0646,61.8333333333,0.0207188112774,0.10436487197875977,1.51339918375e-09,81.26567673683167,-9.31322841069e-09,4300.0,1.424177646636963,1200,-2.88710264584e-08,1.402395248413086,1200,0.91852,4700.0,51.6666666667,39.396084785461426,0.0303903482857,5.82076609135e-10,63.58674073219299,0.91758,0.0,38.83505392074585,2.64589,14.096,2.64366,342.657101034,0.0
231.79194164276123,24927.499601602554,321.826385218,0.00111429236131,14.137,46.6666666667,0.00798711985246,0.13094091415405273,1.10594555736e-09,80.87884545326233,0.00654924008995,5300.0,1.4348933696746826,1200,2.70083724274e-08,1.3902809619903564,1200,0.91852,3700.0,68.8333333333,39.51298952102661,0.0101664189846,-0.00111429125536,62.68342328071594,0.920023,0.0,39.073517084121704,2.64589,14.096,2.64879,424.533436715,0.0
230.79231190681458,25160.511276483536,322.50726736,0.000695867347531,14.071,43.75,0.0112435210938,0.12226033210754395,-1.57160684466e-09,80.53348875045776,0.00865460000932,4700.0,1.425412654876709,1200,-3.72529163073e-09,1.396756649017334,1200,0.915983,5400.0,58.5,39.57145810127258,0.0125165123897,-0.000695868919138,62.80854415893555,0.917915,0.0,38.61479640007019,2.6402,14.0161,2.64412,367.846548622,0.0
231.96443819999695,25395.13262104988,319.706071607,0.00111345911864,13.9234,47.8333333333,0.0109069684804,0.12428641319274902,1.39698386192e-09,81.2123601436615,0.00697016809136,4100.0,1.463651180267334,1200,2.79397083247e-09,1.3743810653686523,1200,0.915332,5000.0,63.9166666667,39.29252004623413,0.0102107751741,-0.00111345772166,62.432188987731934,0.912737,0.0,39.01732063293457,2.63935,14.004,2.63357,381.343667911,0.0
231.41819834709167,25629.30866909027,333.454144774,0.00108720764183,13.8977,45.0,0.0119086043724,0.12222099304199219,1.57524482347e-09,79.86212539672852,0.00886240322143,6000.0,1.4680583477020264,1200,8.18789480661e-16,1.3784558773040771,1200,0.913013,4400.0,56.5,39.18540406227112,0.0111531764084,-0.00108720606659,61.59644341468811,0.911809,0.0,39.011502742767334,2.63428,13.9332,2.63172,404.834637023,0.0
236.04478073120117,25868.07717704773,470.481992807,0.00133945376729,14.1469,68.1666666667,0.0090656193649,0.12706780433654785,9.60426405072e-10,82.86624264717102,0.00907998997718,4600.0,1.44169020652771,1200,9.31323240749e-10,1.3932397365570068,1200,0.919312,6000.0,44.4166666667,39.4535117149353,0.00820320599618,-0.00133945280686,62.48208665847778,0.920868,0.0,39.46770906448364,2.64598,14.0972,2.64949,327.824383457,0.0
231.75192642211914,26101.788036346436,504.406905572,0.00134853529744,14.1489,96.0833333333,0.0138763018799,0.12056612968444824,-4.65661287308e-10,84.52062559127808,0.00666905054823,5500.0,1.4382617473602295,1200,-1.8626449716e-08,1.4178082942962646,1200,0.923308,5700.0,74.3333333333,39.92728018760681,0.0154749005571,-0.0013485357631,56.83597779273987,0.921943,0.0,38.9089093208313,2.65204,14.1829,2.64964,475.595649919,0.0
231.13371896743774,26335.518028736115,417.424344443,0.00213166976755,14.1902,59.5,0.0161499499084,0.11417412757873535,-4.80213202536e-10,84.84827518463135,0.00980102643371,4200.0,1.451050043106079,1200,0.0,1.4023547172546387,1200,0.924096,5900.0,36.25,39.56819152832031,0.00875736279385,-0.00213167024776,56.07416582107544,0.923338,0.0,38.95489144325256,2.65367,14.206,2.65255,254.710824597,0.0
230.09662508964539,26567.988986730576,362.763228184,0.000720439013094,14.3651,54.4166666667,0.00635690739757,0.10763359069824219,-8.14907252789e-10,86.08361721038818,0.00943206623197,4500.0,1.4595050811767578,1200,-8.32667268469e-17,1.403437614440918,1200,0.929331,5000.0,64.5,39.32063269615173,0.0114140993543,-0.000720439828001,55.97361469268799,0.929128,0.0,39.26412296295166,2.66495,14.3672,2.6648,404.524103114,0.0
230.05626702308655,26800.26896595955,377.701151338,0.00128426303854,14.3851,59.5833333333,0.0106294486045,0.10541653633117676,4.07453626394e-10,86.4780421257019,0.00740050151944,5400.0,1.466984748840332,1200,-5.58793988858e-09,1.4082202911376953,1200,0.928534,5300.0,59.75,39.47121810913086,0.0107208707557,-0.00128426263109,56.20996379852295,0.930039,0.0,38.85427141189575,2.66368,14.349,2.66619,375.550623529,0.0
230.00708174705505,27032.942477941513,485.5865225,2.9556627851e-05,14.3835,76.25,0.00907886298391,0.12405538558959961,-1.16415321827e-10,86.10210609436035,0.00742405466735,5100.0,1.4536802768707275,1200,7.45057571194e-09,1.385951280593872,1200,0.929785,6000.0,49.8333333333,39.29591369628906,0.0117634277264,-2.95567442663e-05,56.33285450935364,0.929378,0.0,39.141682863235474,2.66662,14.3913,2.66608,348.783560711,0.0
230.6211006641388,27266.089047431946,405.054445929,0.000719253788702,14.3617,67.25,0.0138877740129,0.11458754539489746,-1.10594555736e-09,87.43593049049377,0.00900221336633,6400.0,1.453131914138794,1200,3.72529429526e-09,1.401212453842163,1200,0.929356,4300.0,77.0833333333,39.33716869354248,0.0183480179589,-0.000719254894648,55.67430377006531,0.929042,0.0,39.17123079299927,2.66553,14.3756,2.66457,478.051419538,0.0
234.46434044837952,27503.09810233116,394.986603148,0.000463373529783,14.3129,51.5,0.00821008304397,0.12710094451904297,-3.41970007867e-10,86.82528042793274,0.00990068819374,6000.0,1.450272798538208,1200,9.31322752251e-09,1.4107906818389893,1200,0.928962,5500.0,80.5833333333,39.603740215301514,0.0190721243855,-0.000463373871753,57.38283729553223,0.927675,0.0,39.294854164123535,2.66442,14.3596,2.66116,509.720177865,0.0
222.99598121643066,27728.18657040596,349.755619048,0.00066937203519,14.3198,45.4166666667,0.00648110463189,0.12581658363342285,-2.91038304567e-10,81.78558278083801,0.00719048362225,5700.0,1.455754041671753,1200,1.86264714763e-09,1.3747498989105225,1200,0.927303,5300.0,77.0833333333,38.154431104660034,0.0138908224389,-0.000669372326229,55.17558789253235,0.927988,0.0,39.05134415626526,2.66064,14.3054,2.66164,441.512355118,0.0
202.7922716140747,27933.5259912014,412.285289238,0.000990029308014,14.2801,62.4166666667,0.0102962925792,0.11557722091674805,2.44472175837e-09,69.33801698684692,0.00726876640692,4700.0,1.3853545188903809,1200,1.49011505357e-08,1.3097505569458008,1200,0.92811,5500.0,64.25,37.15718078613281,0.0091220202793,-0.000990026863292,45.85319256782532,0.926698,0.0,36.94913911819458,2.66191,14.3237,2.65887,415.086662638,0.0
166.06888556480408,28102.029818058014,458.389572307,0.000751763756853,14.2406,73.0,0.0146343412126,0.12020444869995117,2.32830643654e-10,50.32183003425598,0.00975746102631,5700.0,1.3018221855163574,1200,8.74300631892e-16,1.1724882125854492,1200,0.929009,5500.0,64.25,33.36229848861694,0.0144488341691,-0.000751763524022,38.31723189353943,0.926036,0.0,34.73719668388367,2.66252,14.3323,2.6561,425.965887719,0.0
153.3705141544342,28257.472560167313,352.708527761,0.000759897113312,14.2881,56.8333333333,0.0107961024855,0.12409496307373047,1.16415321827e-10,45.125138998031616,0.00921494141221,4800.0,1.2435808181762695,1200,1.30385009456e-08,1.1321320533752441,1200,0.929218,4400.0,57.75,32.07551145553589,0.0151704975013,-0.000759896996897,35.00689387321472,0.927242,0.0,33.18817615509033,2.66346,14.3458,2.65942,366.796861355,0.0
