ItrTime,dLoss,1NumTrajs,0MinReturn,0Entropy,1PolicyExecTime,0ProcessExecTime,1EnvExecTime,0MaxReturn,0Perplexity,0AveragePolicyStd,LossAfter,0EnvExecTime,0AverageReturn,1AverageReturn,LossBefore,MeanKLBefore,0ExplainedVariance,1ProcessExecTime,1AveragePolicyStd,1ExplainedVariance,1MaxReturn,1Perplexity,0StdReturn,MeanKL,Time,0PolicyExecTime,1StdReturn,1MinReturn,ComputeUpdatedDistTime,0NumTrajs,1Entropy
72.2849748134613,0.00714925857028,800,0.0,2.70945,27.825289964675903,0.4539039134979248,18.553348541259766,1800.0,15.021,0.937951,-0.00714925630018,10.39956259727478,65.125,571.25,2.27009877563e-09,9.31323684839e-10,0.0867286143358,0.7801733016967773,0.935584,0.445332992425,2900.0,14.943,254.992616315,0.00971575826406,747.7100787162781,11.713289976119995,930.335121072,0.0,0.0707099437713623,800,2.70425
74.30500340461731,0.00140273454599,800,0.0,2.68644,27.928786754608154,0.49687981605529785,18.538694858551025,1900.0,14.6794,0.927222,-0.00140273105353,11.309154748916626,56.5,456.125,3.49245965481e-09,-4.65660932036e-09,0.0577581036471,0.7793445587158203,0.921045,0.370387393957,2600.0,14.484,226.953189006,0.00791090913117,823.1588413715363,12.443052768707275,743.244565655,0.0,0.27275824546813965,800,2.67305
74.74256873130798,0.00527165213134,800,0.0,2.67761,27.861061334609985,0.5122778415679932,18.439841747283936,1900.0,14.5503,0.923183,-0.00527165038511,11.611647844314575,66.875,434.375,1.7462298274e-09,-1.49011647466e-08,0.0732572327225,0.7800891399383545,0.919451,0.374156369087,2800.0,14.4325,252.022289441,0.00650609051809,899.0719728469849,12.875708818435669,786.387855562,0.0,0.07399749755859375,800,2.66948
69.66185426712036,0.00663219077978,800,0.0,2.6728,27.84159517288208,0.3981964588165283,18.373788833618164,1800.0,14.4804,0.920961,-0.00663218740374,9.053894996643066,74.5,577.25,3.37604433298e-09,9.31322685638e-10,0.0842257117437,0.7776849269866943,0.919426,0.39554460838,2800.0,14.4331,272.442195704,0.00764471944422,970.1784505844116,10.621895790100098,895.716159004,0.0,0.0742948055267334,800,2.66952
73.26756453514099,0.0066812269506,800,0.0,2.66062,28.010473489761353,0.46880054473876953,18.576146841049194,2000.0,14.3052,0.915524,-0.00668122712523,10.736894845962524,61.875,623.75,-1.7462298274e-10,9.31322685638e-10,0.0689277240029,0.7834267616271973,0.913263,0.435596479922,2800.0,14.2333,250.916289577,0.00931336730719,1044.7955527305603,12.145780324935913,893.09066589,0.0,0.07233452796936035,800,2.65558
68.80212450027466,0.00440025108401,800,0.0,2.61687,28.13640832901001,0.369767427444458,18.511870622634888,1900.0,13.6929,0.895751,-0.00440025050193,8.34516453742981,79.875,573.5,5.82076609135e-10,-1.86264537128e-09,0.0686241089701,0.7724976539611816,0.89449,0.444985450911,2800.0,13.6529,278.266930078,0.00560733256862,1114.7433161735535,10.179701328277588,872.20854731,0.0,0.06935954093933105,800,2.61395
73.75504469871521,0.00574580393732,800,0.0,2.58911,27.8060085773468,0.49332165718078613,18.42928981781006,2000.0,13.3178,0.88329,-0.00574580393732,11.188518524169922,83.25,741.625,0.0,9.31322130526e-09,0.0902930799003,0.7836689949035645,0.882433,0.478324487285,2900.0,13.2903,286.477638743,0.00875192787498,1189.6327283382416,12.565516710281372,1015.69181319,0.0,0.0709681510925293,800,2.58703
75.63392519950867,0.00493104755878,800,0.0,2.52055,27.94459342956543,0.5363485813140869,18.45748496055603,2300.0,12.4354,0.853441,-0.00493105174974,12.159813642501831,101.875,533.75,-4.19095158577e-09,-3.72528785597e-09,0.0913323588556,0.7815272808074951,0.848904,0.399031704327,2900.0,12.3038,322.194016665,0.00776704726741,1266.6795663833618,13.164575815200806,944.807354703,0.0,0.0749967098236084,800,2.50991
73.99907350540161,0.00662531401031,800,0.0,2.51278,27.869919061660767,0.49524450302124023,18.386021375656128,1900.0,12.3391,0.850095,-0.00662531238049,11.297799825668335,99.375,686.25,1.62981450558e-09,-9.71445146547e-17,0.0967316303051,0.7744722366333008,0.84579,0.44364404603,2800.0,12.2141,315.336501812,0.00965609587729,1342.0199146270752,12.539104700088501,948.649533548,0.0,0.07505440711975098,800,2.50259
71.33825016021729,0.00439789448865,800,0.0,2.48912,28.059409618377686,0.4293398857116699,18.6282901763916,2400.0,12.0506,0.839977,-0.00439789518714,9.70896029472351,87.25,637.125,-6.98491930962e-10,7.45057526785e-09,0.0890651574709,0.7805511951446533,0.835889,0.410210968309,2800.0,11.9332,312.909631523,0.00610612658784,1414.4944236278534,11.180460929870605,925.450827638,0.0,0.07261323928833008,800,2.47932
74.27851438522339,0.00621691893321,800,0.0,2.48239,27.898480653762817,0.4992852210998535,18.502299308776855,2000.0,11.9698,0.837157,-0.0062169181183,11.404442071914673,101.25,776.0,8.14907252789e-10,0.0,0.0911620774411,0.7810187339782715,0.833141,0.467499445764,2900.0,11.855,338.892958764,0.00723899248987,1490.1987175941467,12.634145975112915,947.417014836,0.0,0.07057738304138184,800,2.47275
76.95805191993713,0.00609598937444,800,0.0,2.46631,28.00847864151001,0.5568947792053223,18.550657272338867,2200.0,11.7789,0.830456,-0.00609598960727,12.714135885238647,96.75,579.5,-2.32830643654e-10,3.72529074255e-09,0.118941699434,0.7840428352355957,0.8315,0.424119288114,2900.0,11.8078,321.736596457,0.00692687928677,1568.4744877815247,13.726094484329224,933.249564693,0.0,0.08008217811584473,800,2.46876
70.29528713226318,0.00108500476927,800,0.0,2.42938,28.31688618659973,0.39704394340515137,18.620150804519653,2200.0,11.3519,0.815284,-0.001085005817,9.035955905914307,101.5,624.0,-1.04773789644e-09,0.0,0.112668949837,0.7807369232177734,0.812778,0.414010311315,2800.0,11.2816,333.80046435,0.00372167536989,1639.9175386428833,10.622559070587158,919.020674414,0.0,0.07565855979919434,800,2.42317
73.2643973827362,0.00308323139325,800,0.0,2.43181,27.897725343704224,0.47370362281799316,18.560837984085083,2200.0,11.3795,0.816369,-0.00308323046193,10.752504587173462,90.125,729.375,9.31322574615e-10,3.72529074255e-09,0.105210341527,0.7781856060028076,0.814636,0.466196105634,2900.0,11.3311,303.916081139,0.00610808283091,1714.376984834671,12.273339033126831,1000.74952379,0.0,0.07406425476074219,800,2.42755
76.91855669021606,0.00139151734766,800,0.0,2.4082,27.858625650405884,0.5660831928253174,18.442816019058228,2200.0,11.1139,0.80701,-0.00139151746407,12.940834999084473,97.75,565.25,-1.16415321827e-10,-1.11758753363e-08,0.090297443067,0.7785279750823975,0.802997,0.412150592619,2900.0,11.0027,330.560036151,0.00548807252198,1792.724619626999,13.75843071937561,948.995488662,0.0,0.07480287551879883,800,2.39814
72.20160412788391,0.00391477652011,800,0.0,2.41552,27.903826475143433,0.4481995105743408,18.51534342765808,1900.0,11.1956,0.810025,-0.00391477532685,10.306432247161865,100.25,716.875,1.19325704873e-09,-2.23517311326e-08,0.0724664998602,0.7793536186218262,0.808888,0.476693459592,2900.0,11.1648,316.504245627,0.00851427204907,1866.2830715179443,11.72908616065979,1060.62610489,0.0,0.07331252098083496,800,2.41276
71.97122740745544,0.00295922509395,800,0.0,2.3992,27.80614709854126,0.446444034576416,18.570857286453247,2600.0,11.0144,0.803167,-0.00295922742225,10.178557395935059,103.625,774.5,-2.32830643654e-09,-3.72529074255e-09,0.0813479349388,0.7823340892791748,0.800634,0.471977933184,2900.0,10.9449,344.092079791,0.00518359197304,1939.4391813278198,11.750296831130981,1072.33378665,0.0,0.06901884078979492,800,2.39287
74.31811022758484,0.00787055509863,800,0.0,2.4028,27.975131034851074,0.4989891052246094,18.527266025543213,2300.0,11.0541,0.804552,-0.00787055306137,11.305433750152588,131.5,744.0,2.03726813197e-09,-3.72529074255e-09,0.162201331809,0.783452033996582,0.802579,0.490719331369,2800.0,10.9997,389.336294224,0.00960836932063,2015.0755116939545,12.645495891571045,1044.51615593,0.0,0.0755009651184082,800,2.39787
