2MaxReturn,2PolicyExecTime,2MinReturn,2Entropy,1PolicyExecTime,1Entropy,0Perplexity,dLoss,ComputeUpdatedDistTime,1MinReturn,0ProcessExecTime,LossBefore,2EnvExecTime,0StdReturn,1MaxReturn,1EnvExecTime,0ExplainedVariance,Time,2Perplexity,1AveragePolicyStd,1StdReturn,2ProcessExecTime,1AverageReturn,1ProcessExecTime,1NumTrajs,LossAfter,0MaxReturn,0AverageReturn,2ExplainedVariance,2AverageReturn,MeanKLBefore,2NumTrajs,2AveragePolicyStd,0PolicyExecTime,0EnvExecTime,0MinReturn,1Perplexity,0NumTrajs,0AveragePolicyStd,1ExplainedVariance,ItrTime,MeanKL,2StdReturn,0Entropy
2700.0,35.28963303565979,0.0,2.84513,35.155901193618774,2.83258,17.0795,0.0,0.10504579544067383,0.0,0.9031691551208496,-0.00506008835509,24.475783348083496,429.740905772,2700.0,24.213630199432373,0.101330737513,9112.127016544342,17.2037,0.997364,590.237187493,0.8699278831481934,234.75,0.8545844554901123,1600,-0.00506008835509,2600.0,135.9375,0.177551940026,271.1875,0.0181087143719,1600,1.00364,23.0230073928833,24.417450189590454,0.0,16.9892,1600,1.0,0.162048972307,179.26327896118164,0.0181087162346,616.715971776,2.83788
2900.0,35.02433204650879,0.0,2.85535,34.83790564537048,2.83434,17.0795,-1.86264514923e-09,0.11071562767028809,0.0,0.8968381881713867,-0.00472015421838,24.548505306243896,458.326775995,2800.0,24.198761701583862,0.102873992225,9298.76087141037,17.3804,0.998254,688.024115561,0.8503854274749756,317.4375,0.8469622135162354,1600,-0.00472015235573,2600.0,160.5625,0.30640220481,255.0,0.191612318158,1600,1.00899,30.395674467086792,24.284207344055176,0.0,17.0192,1600,1.0,0.205803836334,183.73040437698364,0.191612318158,636.877146709,2.83788
2900.0,35.22563147544861,0.0,2.84562,40.89710736274719,2.83336,17.0795,3.25962901115e-09,0.10631418228149414,0.0,0.9050877094268799,-0.00413106149063,24.46452236175537,449.208870544,2600.0,23.95043635368347,0.123436453008,9486.667805671692,17.2123,0.99776,569.354675131,0.8676066398620605,224.0625,0.8419764041900635,1600,-0.00413106475025,2600.0,153.375,0.177661951062,254.6875,0.0425959825516,1600,1.0039,25.443275690078735,25.06536316871643,0.0,17.0026,1600,1.0,0.140619418768,185.49915838241577,0.0425959676504,623.330191266,2.83788
2900.0,41.06464076042175,0.0,2.85405,35.04755616188049,2.83547,17.0795,0.0,0.1041712760925293,0.0,0.8996944427490234,-0.00266147451475,24.491681814193726,442.647415417,2800.0,24.229140758514404,0.0953711556076,9675.01319527626,17.358,0.998799,686.813222313,0.853217363357544,309.6875,0.8564457893371582,1600,-0.00266147451475,2800.0,149.125,0.234887272027,297.875,0.0788441300392,1600,1.00818,25.64345645904541,24.300822257995605,0.0,17.0384,1600,1.0,0.220889313452,185.1176061630249,0.0788441598415,655.492550968,2.83788
2700.0,35.30344557762146,0.0,2.82281,35.09957933425903,2.82825,17.0795,1.86264514923e-09,0.10760188102722168,0.0,0.8919224739074707,-0.00542530976236,24.408010244369507,437.131590421,2800.0,24.230401515960693,0.101736831137,9857.83961725235,16.824,0.995205,622.265012751,0.859260082244873,259.9375,0.8590142726898193,1600,-0.005425311625,2600.0,142.6875,0.127630447923,209.3125,0.159371390939,1600,0.992506,25.620753288269043,24.260498523712158,0.0,16.9158,1600,1.0,0.144805643053,179.7326352596283,0.159371376038,543.617077862,2.83788
2900.0,35.00585079193115,0.0,2.84052,34.670048236846924,2.82609,17.0795,-1.86264514923e-09,0.1095893383026123,0.0,0.8843801021575928,-0.000506120268255,24.752113819122314,441.911503973,2700.0,24.122220277786255,0.0966238502799,10047.106717348099,17.1247,0.994143,629.08221529,0.864431619644165,263.4375,0.8513872623443604,1600,-0.00050611840561,2400.0,148.6875,0.23369184077,275.1875,0.0831489861012,1600,1.00133,32.90343999862671,24.150935173034668,0.0,16.8793,1600,1.0,0.164797255226,186.19587922096252,0.0831489264965,627.796216812,2.83788
2800.0,38.31629705429077,0.0,2.83465,37.606592416763306,2.83585,17.0795,-9.31322574615e-10,0.10608959197998047,0.0,0.8937435150146484,-0.00407222937793,24.39752221107483,416.397191506,2700.0,24.327399492263794,0.0920844358523,10234.657960891724,17.0244,0.998994,604.103154348,0.8625917434692383,253.0625,0.857403039932251,1600,-0.0040722284466,2400.0,130.9375,0.162816705127,230.375,0.113712139428,1600,0.998391,25.8702974319458,24.1954607963562,0.0,17.0449,1600,1.0,0.165465788643,185.1130678653717,0.113712146878,588.931115985,2.83788
2900.0,31.09072184562683,0.0,2.84199,31.797870874404907,2.8315,17.0795,0.0,0.09774422645568848,0.0,0.9076571464538574,-0.00462749972939,23.35044026374817,442.603161527,2800.0,23.107856273651123,0.115099729905,10408.144080162048,17.1499,0.996827,613.177275422,0.8270003795623779,251.0625,0.8141577243804932,1600,-0.00462749972939,2600.0,151.5625,0.231923379833,344.125,0.0255358815193,1600,1.00207,26.262386322021484,24.377793788909912,0.0,16.971,1600,1.0,0.151248669476,170.33865070343018,0.025535877794,696.977750273,2.83788
2800.0,31.739310264587402,0.0,2.84292,31.33888339996338,2.83698,17.0795,-1.86264514923e-09,0.1119844913482666,0.0,0.8565220832824707,-0.00614163093269,24.262396335601807,430.187454598,2900.0,23.97916054725647,0.0890166621883,10583.83090519905,17.1657,0.999558,647.520001501,0.8524482250213623,288.3125,0.839869499206543,1600,-0.00614162907004,2300.0,139.9375,0.195285597104,289.4375,0.0314599424601,1600,1.00254,28.099057912826538,23.075467109680176,0.0,17.0642,1600,1.0,0.203283516629,172.71948194503784,0.0314599424601,637.853575355,2.83788
2800.0,31.706339597702026,0.0,2.84375,36.5402889251709,2.83182,17.0795,-4.65661287308e-10,0.09102869033813477,0.0,0.9571642875671387,-0.00543549796566,24.82570743560791,438.64307814,2800.0,23.791502714157104,0.110601779482,10763.213872909546,17.18,0.996983,631.620139008,0.8600409030914307,259.0,0.8450088500976562,1600,-0.0054354975,2500.0,143.5,0.262667583519,317.5,0.113398335874,1600,1.00297,23.070241689682007,26.171666860580444,0.0,16.9764,1600,1.0,0.158300702105,176.54111909866333,0.113398328424,688.2722935,2.83788
2900.0,37.33757400512695,0.0,2.84319,31.815030336380005,2.83302,17.0795,2.32830643654e-09,0.10891103744506836,0.0,0.9221310615539551,-0.00518691400066,24.536354303359985,432.993716575,2800.0,24.47312355041504,0.0900911342049,10942.402617692947,17.1705,0.997589,613.813782327,0.8580591678619385,258.375,0.8564691543579102,1600,-0.00518691632897,2500.0,140.4375,0.253030068139,326.375,0.176270186901,1600,1.0027,22.63407588005066,25.442076921463013,0.0,16.9968,1600,1.0,0.154196053048,176.64820837974548,0.176270186901,691.541292603,2.83788
2700.0,31.940234422683716,0.0,2.83087,31.406363487243652,2.83374,17.0795,9.31322574615e-10,0.08996057510375977,0.0,0.9451296329498291,-0.00577369099483,24.617666006088257,425.89093656,2800.0,24.26836395263672,0.0899269750363,11116.6207613945,16.9603,0.997949,645.130691701,0.8567893505096436,275.375,0.851581335067749,1600,-0.00577369192615,2600.0,139.1875,0.0782025077973,86.8125,0.233069777489,1600,0.996517,22.92638874053955,25.84992504119873,0.0,17.0089,1600,1.0,0.189741448321,171.3019196987152,0.23306979239,340.231303445,2.83788
2800.0,31.147738933563232,0.0,2.83976,31.049412727355957,2.83525,17.0795,9.31322574615e-10,0.11095428466796875,0.0,0.9087612628936768,-0.00485606072471,24.236101150512695,452.319434796,2800.0,23.864959001541138,0.105704991914,11293.418964862823,17.1117,0.998697,623.610405221,0.8379101753234863,267.25,0.8335878849029541,1600,-0.00485606165603,2700.0,159.0625,0.240516492977,295.1875,0.0367362312973,1600,1.00097,29.079257249832153,24.728718757629395,0.0,17.0346,1600,1.0,0.157789863427,174.15206599235535,0.0367362201214,659.58933424,2.83788
2800.0,31.541584253311157,0.0,2.83833,37.38751220703125,2.83686,17.0795,4.65661287308e-10,0.09272623062133789,0.0,0.9189379215240479,-0.00408753985539,24.270806074142456,441.609273,2800.0,24.705132007598877,0.098264355154,11471.384873390198,17.0873,0.999499,593.162485644,0.8499026298522949,240.875,0.8579108715057373,1600,-0.00408754032105,2700.0,142.5,0.19438747173,304.375,0.0210014563054,1600,1.00024,22.65742588043213,25.015887022018433,0.0,17.0621,1600,1.0,0.145419601793,175.75424647331238,0.0210014469922,653.160286128,2.83788
2800.0,36.150925397872925,0.0,2.83627,31.563159704208374,2.83149,17.0795,4.65661287308e-10,0.09579324722290039,0.0,0.9349796772003174,-0.00229906570166,23.40309166908264,438.169773033,3000.0,24.199106454849243,0.122479164068,11648.16482591629,17.052,0.996824,669.114897528,0.8133816719055176,295.9375,0.8527755737304688,1600,-0.00229906616732,2600.0,138.5,0.184590932106,312.75,0.0293819718063,1600,0.999202,22.940714359283447,25.69625210762024,0.0,16.9707,1600,1.0,0.184478562307,173.99365854263306,0.0293819718063,682.504532952,2.83788
2800.0,31.063151121139526,0.0,2.83913,32.01228308677673,2.83833,17.0795,-2.32830643654e-10,0.09769964218139648,0.0,0.9445712566375732,-0.00200717104599,24.025498151779175,447.979312964,2800.0,24.466599225997925,0.108002726744,11822.056295156479,17.101,1.00023,582.509173748,0.8364019393920898,231.75,0.8532991409301758,1600,-0.00200717081316,2600.0,146.1875,0.188330934573,250.625,0.0597012042999,1600,1.00064,23.12963891029358,25.853402614593506,0.0,17.0872,1600,1.0,0.133471416739,170.78252577781677,0.0597012266517,613.106523677,2.83788
2700.0,31.373388290405273,0.0,2.83731,35.362791776657104,2.83458,17.0795,9.31322574615e-10,0.09117984771728516,0.0,0.9143235683441162,-0.00537066301331,24.459967136383057,467.289457938,2800.0,24.647568702697754,0.11315460532,12000.11183810234,17.0698,0.99837,594.822964734,0.853628396987915,236.375,0.8658771514892578,1600,-0.00537066394463,2600.0,160.75,0.138496943343,224.9375,0.0423425100744,1600,0.999737,24.78119945526123,24.913156270980835,0.0,17.0232,1600,1.0,0.143172840012,175.7018141746521,0.042342517525,557.939845408,2.83788
2900.0,37.08093333244324,0.0,2.84038,31.542882442474365,2.83204,17.0795,9.31322574615e-10,0.0959315299987793,0.0,0.9170582294464111,-0.0065590525046,24.333147525787354,431.621198941,3000.0,24.21372413635254,0.100517458583,12178.071060657501,17.1223,0.997095,613.505093703,0.8440711498260498,257.0,0.8530416488647461,1600,-0.00655905343592,2400.0,143.625,0.157357342068,252.8125,0.055318377912,1600,1.00126,22.833244562149048,25.12135648727417,0.0,16.98,1600,1.0,0.157419363556,175.17237997055054,0.0553183592856,609.973023866,2.83788
2600.0,31.387216091156006,0.0,2.83414,32.55626583099365,2.83331,17.0795,1.39698386192e-09,0.09378361701965332,0.0,0.9110813140869141,-0.00691012386233,24.251232147216797,430.486529805,2900.0,25.007639408111572,0.0930355185693,12351.864532709122,17.0158,0.997722,636.071929895,0.8527870178222656,270.0,0.8772025108337402,1600,-0.00691012525931,2500.0,139.6875,0.104797245556,173.9375,0.253242701292,1600,0.998152,22.544434785842896,24.740365266799927,0.0,17.0016,1600,1.0,0.161200867077,170.8514199256897,0.25324267149,493.231179158,2.83788
2700.0,31.419934034347534,0.0,2.84516,32.31203007698059,2.83541,17.0795,1.86264514923e-09,0.10537385940551758,0.0,0.9264121055603027,-0.00274419551715,24.116620540618896,444.057991708,2600.0,24.767951250076294,0.107482055344,12530.505734920502,17.2043,0.998793,581.782655803,0.8416101932525635,243.5625,0.8741843700408936,1600,-0.0027441973798,2400.0,150.0,0.181355995363,257.875,0.0939359217882,1600,1.00369,28.509537935256958,25.0070698261261,0.0,17.0373,1600,1.0,0.130182566812,176.2574760913849,0.0939359217882,610.481764163,2.83788
2800.0,31.22706437110901,0.0,2.84026,37.20433211326599,2.83583,17.0795,1.39698386192e-09,0.1344449520111084,0.0,0.8884847164154053,0.0062149935402,24.0632541179657,443.060644128,2800.0,24.480445623397827,0.113876963519,12707.494723081589,17.1201,0.998984,615.003861776,0.8369605541229248,254.5,0.8582174777984619,1600,0.00621499214321,2500.0,153.125,0.222584952238,308.75,0.0485258772969,1600,1.00122,22.365347385406494,24.51041865348816,0.0,17.0445,1600,1.0,0.15127349616,174.05347347259521,0.0485258735716,675.369112042,2.83788
2800.0,36.63457179069519,0.0,2.82746,31.91373109817505,2.83305,17.0795,0.0,0.09712362289428711,0.0,0.9376320838928223,-0.00352253625169,24.169294834136963,462.58941281,2900.0,24.169190168380737,0.106605990321,12885.840627670288,16.9025,0.997597,651.829130098,0.8383007049560547,284.1875,0.8538310527801514,1600,-0.00352253625169,2600.0,162.1875,0.152116509388,222.8125,0.412273049355,1600,0.994867,23.141775369644165,25.43702483177185,0.0,16.9973,1600,1.0,0.171066330057,175.60472655296326,0.412273049355,571.444082867,2.83788
2800.0,30.77042531967163,0.0,2.8415,33.49132490158081,2.83364,17.0795,-3.25962901115e-09,0.10707378387451172,0.0,0.9229311943054199,-0.00436401925981,23.627898931503296,412.063689707,2900.0,24.84238338470459,0.0944730876587,13055.849339008331,17.1414,0.997891,626.678134591,0.8190042972564697,264.125,0.8685193061828613,1600,-0.00436401600018,2600.0,128.125,0.165765273267,238.625,0.0446093901992,1600,1.00182,20.271443843841553,24.711256742477417,0.0,17.0073,1600,1.0,0.165407446359,167.7408595085144,0.0446093901992,577.869457036,2.83788
2900.0,32.80899119377136,0.0,2.84302,39.890236377716064,2.83422,17.0795,4.65661287308e-10,0.11647200584411621,0.0,0.8564138412475586,-0.0055769328028,25.23370337486267,454.202580767,2800.0,24.542775630950928,0.0921850757691,13234.13753247261,17.1676,0.998174,622.962425507,0.8708391189575195,257.4375,0.8574097156524658,1600,-0.00557693326846,2800.0,149.875,0.234976244582,275.0625,0.0929243564606,1600,1.00259,19.0693998336792,23.594284772872925,0.0,17.0171,1600,1.0,0.167813610895,175.4686233997345,0.0929243564606,628.189359265,2.83788
2700.0,37.316317558288574,0.0,2.82995,34.80782914161682,2.83121,17.0795,-2.56113708019e-09,0.13324284553527832,0.0,0.9293391704559326,-0.00382809597068,24.592511892318726,446.384346024,2800.0,24.731783866882324,0.109235734232,13414.628852128983,16.9446,0.996692,598.779174655,0.8589527606964111,249.0,0.8653597831726074,1600,-0.00382809340954,2700.0,148.125,0.199477808124,305.125,0.0282656140625,1600,0.996066,20.4687237739563,25.46738910675049,0.0,16.966,1600,1.0,0.166439905569,177.74035501480103,0.0282656215131,668.102712444,2.83788
2700.0,31.648690938949585,0.0,2.83547,34.60888934135437,2.83349,17.0795,-4.65661287308e-10,0.13907527923583984,0.0,0.9179131984710693,-0.00338574452326,24.37956428527832,438.752452807,2800.0,24.804109573364258,0.0979218322615,13588.58303451538,17.0384,0.997822,595.101343785,0.8389229774475098,238.625,0.8737618923187256,1600,-0.0033857440576,2900.0,144.1875,0.171496972949,266.5,0.0491137839854,1600,0.998806,20.361392974853516,25.250385284423828,0.0,17.0047,1600,1.0,0.147973969713,171.21849846839905,0.0491137430072,617.61861209,2.83788
2600.0,32.55234956741333,0.0,2.82115,33.93828749656677,2.82981,17.0795,2.32830643654e-09,0.09610724449157715,0.0,0.909127950668335,-0.00413637654856,25.074392557144165,447.018661348,2800.0,24.40869450569153,0.0921527859756,13769.30274105072,16.7961,0.995979,670.949999884,0.8780086040496826,294.3125,0.8667736053466797,1600,-0.00413637887686,2700.0,146.5625,0.146278213755,216.25,0.269913285971,1600,0.991706,26.28534197807312,24.994603633880615,0.0,16.9423,1600,1.0,0.191597868289,177.8493320941925,0.269913256168,564.135123441,2.83788
2700.0,35.55500388145447,0.0,2.83372,35.170491218566895,2.83686,17.0795,1.39698386192e-09,0.10206890106201172,0.0,0.9294414520263672,-0.00695272581652,24.592054843902588,439.402275114,2900.0,24.108049869537354,0.108712540835,13946.772106647491,17.0086,0.9995,662.280517889,0.8675639629364014,294.125,0.8474197387695312,1600,-0.0069527272135,2800.0,146.375,0.159207974903,235.875,0.08350302279,1600,0.997935,20.371411561965942,25.167968273162842,0.0,17.062,1600,1.0,0.184690621321,175.16507863998413,0.0835030302405,591.513300252,2.83788
2800.0,32.193026542663574,0.0,2.83651,34.67306566238403,2.83351,17.0795,4.48198989034e-09,0.09015488624572754,0.0,0.9090855121612549,2.91805481538e-05,24.634522914886475,432.556783664,2600.0,24.775476694107056,0.0939275100371,14121.234820604324,17.0561,0.997835,646.711727583,0.863710880279541,283.5625,0.8752803802490234,1600,2.91760661639e-05,2600.0,140.9375,0.274644189482,207.75,0.273595392704,1600,0.99934,20.168761491775513,24.812998056411743,0.0,17.005,1600,1.0,0.175024189521,171.64943194389343,0.273595452309,564.537365902,2.83788
2800.0,31.406702280044556,0.0,2.83841,34.832151889801025,2.83321,17.0795,1.86264514923e-09,0.09462261199951172,0.0,0.9287738800048828,-0.0142494216561,24.398990869522095,445.95359554,2900.0,25.355549097061157,0.13581538027,14301.952226161957,17.0886,0.997701,699.809234609,0.8511233329772949,326.1875,0.8951270580291748,1600,-0.0142494235188,2800.0,149.375,0.188521192486,231.5,0.184991255403,1600,1.00031,26.416834354400635,25.168795347213745,0.0,16.9999,1600,1.0,0.206086964341,177.80768394470215,0.184991270304,561.800898896,2.83788
2800.0,32.24013686180115,0.0,2.83494,39.58379793167114,2.83283,17.0795,1.86264514923e-09,0.08536100387573242,0.0,0.8915300369262695,-0.0145465005189,24.50810217857361,461.512306851,2800.0,24.397879600524902,0.107770372933,14479.061052322388,17.0294,0.997487,713.117057362,0.8602025508880615,328.75,0.8543205261230469,1600,-0.0145465023816,2700.0,156.625,0.175255055285,223.0625,0.27604201436,1600,0.998556,19.70525598526001,24.136089086532593,0.0,16.9936,1600,1.0,0.208526503043,174.93314790725708,0.276041984558,567.372779655,2.83788
2700.0,31.514124631881714,0.0,2.83751,34.01914930343628,2.83106,17.0795,-2.79396772385e-09,0.12194228172302246,0.0,0.9303386211395264,-0.00982859544456,24.13422131538391,426.402905126,2900.0,24.946507453918457,0.0966698217068,14653.956443071365,17.0731,0.996604,704.787686891,0.8465847969055176,326.5625,0.8732559680938721,1600,-0.00982859265059,2600.0,129.25,0.149924735109,272.3125,0.0714771524072,1600,0.999824,20.45863127708435,25.36756920814514,0.0,16.9634,1600,1.0,0.215289499161,171.71281337738037,0.0714771449566,623.229213327,2.83788
2700.0,31.936089515686035,0.0,2.83837,34.45373773574829,2.83067,17.0795,-2.32830643654e-09,0.09564685821533203,0.0,0.9287950992584229,-0.0060313991271,24.145053148269653,408.28052167,2800.0,24.600910425186157,0.0869920450764,14832.565401554108,17.0879,0.996414,609.938005943,0.8519487380981445,244.9375,0.8684589862823486,1600,-0.00603139679879,2500.0,132.125,0.27675741339,189.5,0.136707097292,1600,1.00027,25.487462520599365,25.152982711791992,0.0,16.9568,1600,1.0,0.160772673657,176.16289162635803,0.136707097292,517.930738613,2.83788
2300.0,32.097416162490845,0.0,2.81305,40.013728857040405,2.83342,17.0795,9.31322574615e-10,0.09103155136108398,0.0,0.9021296501159668,-0.00865285471082,24.5087788105011,440.754745968,2800.0,24.62030267715454,0.10092158321,15011.969515323639,16.6607,0.997783,687.39135221,0.8579778671264648,316.9375,0.8695108890533447,1600,-0.00865285564214,2700.0,144.0625,0.0974042800857,157.5625,0.753909945488,1600,0.988131,19.954248189926147,24.623048782348633,0.0,17.0035,1600,1.0,0.208935184393,175.95501255989075,0.753909945488,458.236083906,2.83788
2400.0,35.40764808654785,0.0,2.83009,35.00675582885742,2.83346,17.0795,0.0,0.14674091339111328,0.0,0.934185266494751,-0.00858741253614,24.799431800842285,452.028691014,2800.0,25.101712703704834,0.102541128929,15192.394749879837,16.9469,0.997803,649.908163584,0.8658039569854736,294.9375,0.8892724514007568,1600,-0.00858741253614,2700.0,152.75,0.0964283824702,66.625,0.575419902802,1600,0.99613,20.46808934211731,25.301818132400513,0.0,17.0041,1600,1.0,0.205787262853,177.5574381351471,0.575419843197,300.393257872,2.83788
2900.0,32.44080638885498,0.0,2.80777,33.76501441001892,2.83451,17.0795,-1.39698386192e-09,0.09702754020690918,0.0,0.9052412509918213,0.00236095255241,24.72604465484619,449.15267014,2800.0,24.35690188407898,0.112459519809,15365.897722959518,16.5729,0.998334,645.062387971,0.8788237571716309,275.875,0.8572890758514404,1600,0.00236095394939,2700.0,145.0625,0.264329449268,73.625,1.239184618,1600,0.985391,20.887782335281372,24.605258464813232,0.0,17.0221,1600,1.0,0.169950077587,171.15398359298706,1.23918473721,349.380679739,2.83788
3000.0,31.991487503051758,0.0,2.85326,39.66172409057617,2.83256,17.0795,1.86264514923e-09,0.08962154388427734,0.0,0.9251854419708252,0.00137778650969,24.56461787223816,476.782822022,2900.0,24.947649002075195,0.116712217101,15545.606900453568,17.3442,0.997355,695.406577905,0.8590292930603027,325.5625,0.8797945976257324,1600,0.00137778464705,2700.0,162.375,0.35077814596,345.25,0.423749178648,1600,1.00786,20.13157320022583,25.028454303741455,0.0,16.9889,1600,1.0,0.200225142312,176.59549760818481,0.423749238253,734.125287332,2.83788
2600.0,36.749876260757446,0.0,2.8285,33.574312925338745,2.8349,17.0795,1.86264514923e-09,0.09146261215209961,0.0,0.9031567573547363,-0.00298367696814,24.351450443267822,430.945503914,2800.0,24.437995672225952,0.13756885244,15722.909372806549,16.92,0.998526,557.211304175,0.8527905941009521,210.75,0.8628594875335693,1600,-0.00298367883079,2700.0,137.3125,0.169022886134,230.5,0.350246489048,1600,0.995337,19.993882179260254,24.54115629196167,0.0,17.0287,1600,1.0,0.139130677836,175.00333738327026,0.350246459246,570.57624381,2.83788
2700.0,32.91705060005188,0.0,2.8109,33.63161587715149,2.83743,17.0795,9.31322574615e-10,0.09073758125305176,0.0,0.93782639503479,-0.00452389195561,25.252207040786743,433.552616292,2800.0,24.03718113899231,0.0973116475624,15898.040507555008,16.6249,0.999799,653.90466323,0.8832883834838867,281.5625,0.8494603633880615,1600,-0.00452389288694,2700.0,140.9375,0.222409194612,67.0625,1.10619831085,1600,0.987535,20.403157949447632,25.379889726638794,0.0,17.0718,1600,1.0,0.190359686465,172.20332622528076,1.10619831085,339.626811506,2.83788
2800.0,32.53307008743286,0.0,2.83657,38.68346667289734,2.8333,17.0795,-9.31322574615e-10,0.1355741024017334,0.0,0.9513297080993652,-0.00917066447437,25.280545473098755,462.033531657,2800.0,24.010308504104614,0.121355002974,16078.382555484772,17.0571,0.997739,636.9396281,0.8802108764648438,267.1875,0.843273401260376,1600,-0.00917066354305,2800.0,156.125,0.207683713472,281.8125,0.0527534969151,1600,0.999409,20.755579471588135,25.821839570999146,0.0,17.0015,1600,1.0,0.152833844633,177.35667896270752,0.0527535006404,636.838256423,2.83788
2800.0,39.285590410232544,0.0,2.84303,32.491830348968506,2.8339,17.0795,-2.32830643654e-09,0.09541630744934082,0.0,0.8794140815734863,-7.91370403022e-05,24.711976051330566,458.164203643,3000.0,25.018170833587646,0.0996749952245,16257.002095937729,17.1677,0.99802,636.712442453,0.8635673522949219,273.125,0.8835659027099609,1600,-7.91347119957e-05,2600.0,153.25,0.159180074394,230.0625,0.146820992231,1600,1.00259,19.522260427474976,23.977513074874878,0.0,17.0117,1600,1.0,0.179804607161,176.32953929901123,0.146821022034,579.851270667,2.83788
2700.0,35.54793453216553,0.0,2.83155,31.670219659805298,2.83064,17.0795,0.0,0.10110926628112793,0.0,0.9398050308227539,-0.00955863110721,25.651229858398438,427.238585095,2800.0,24.190385818481445,0.0986692177213,16433.960637569427,16.9717,0.9964,599.045383167,0.9079232215881348,240.9375,0.8423690795898438,1600,-0.00955863110721,2500.0,134.4375,0.14930413411,207.625,0.0764179751277,1600,0.996862,20.605117321014404,25.593544483184814,0.0,16.9564,1600,1.0,0.147573279255,174.06902885437012,0.0764179825783,535.494499855,2.83788
2800.0,34.961092472076416,0.0,2.83667,37.70926213264465,2.83155,17.0795,2.32830643654e-09,0.10796880722045898,0.0,0.9381182193756104,-0.00682770833373,24.98837900161743,452.671889832,2900.0,24.906458139419556,0.100179554317,16615.21653485298,17.0589,0.996869,618.259035013,0.8750462532043457,260.875,0.8878884315490723,1600,-0.00682771066204,2500.0,149.1875,0.260809902227,219.5625,0.132022559643,1600,0.999404,20.59730339050293,25.569669246673584,0.0,16.9718,1600,1.0,0.181859498954,179.05615663528442,0.132022559643,564.998724418,2.83788
2400.0,35.90442752838135,0.0,2.83642,32.052610874176025,2.83865,17.0795,-1.86264514923e-09,0.09483528137207031,0.0,0.9287810325622559,-0.0117648243904,24.3649640083313,434.412660238,2800.0,24.33793067932129,0.105173588617,16791.474932670593,17.0546,1.00041,668.090092049,0.8533639907836914,295.0625,0.857597827911377,1600,-0.0117648225278,2700.0,136.375,0.0933503973962,92.5,0.580497145653,1600,0.999298,20.343257188796997,25.164239168167114,0.0,17.0928,1600,1.0,0.190329622651,173.3541181087494,0.580497145653,349.83031601,2.83788
2700.0,34.279375076293945,0.0,2.83907,32.46629309654236,2.83366,17.0795,-1.86264514923e-09,0.0975046157836914,0.0,0.9228775501251221,-0.0083625447005,24.911755800247192,447.6392896,2800.0,24.774851322174072,0.0991692816703,16968.437569379807,17.0998,0.997904,682.658380776,0.8758139610290527,309.8125,0.8855104446411133,1600,-0.00836254283786,2500.0,152.5625,0.168715781963,250.125,0.0367442853749,1600,1.0006,22.727928161621094,25.073646545410156,0.0,17.0076,1600,1.0,0.193030741084,174.70740342140198,0.0367442779243,599.447649403,2.83788
2800.0,34.547725677490234,0.0,2.83517,37.4331841468811,2.8347,17.0795,-9.31322574615e-10,0.09110617637634277,0.0,0.9039626121520996,-0.00855090096593,24.527865409851074,443.624977987,2700.0,24.34174942970276,0.097923586213,17147.286729812622,17.0333,0.998419,589.722627465,0.8574519157409668,236.6875,0.859691858291626,1600,-0.00855090003461,2700.0,146.9375,0.184965621016,276.125,0.0424948148429,1600,0.998655,20.172467470169067,24.64685297012329,0.0,17.0254,1600,1.0,0.138733957621,175.93055939674377,0.0424948185682,647.624493341,2.83788
2500.0,34.254276275634766,0.0,2.73469,31.8644700050354,2.83498,17.0795,-6.98491930962e-10,0.09749484062194824,0.0,0.9298038482666016,-0.00221522641368,24.411579608917236,465.992740689,2800.0,24.191960096359253,0.0993409811678,17320.345017433167,15.405,0.998558,694.972546108,0.8508994579315186,314.8125,0.8514654636383057,1600,-0.00221522571519,2700.0,157.125,0.160165336921,192.375,13.3677215576,1600,0.953783,20.315879821777344,25.063517570495605,0.0,17.0301,1600,1.0,0.205035637409,170.5496702194214,13.3677215576,523.299015263,2.83788
2900.0,34.483537435531616,0.0,2.84574,31.99522566795349,2.83102,17.0795,1.39698386192e-09,0.09835982322692871,0.0,0.9164669513702393,-0.00504343071952,24.902780055999756,439.174723203,2900.0,24.957403898239136,0.105028599457,17500.426540374756,17.2143,0.9966,615.758903585,0.8693337440490723,257.3125,0.874730110168457,1600,-0.00504343211651,2700.0,150.75,0.114190475584,270.5,0.63659965992,1600,1.00417,26.33681011199951,24.94327211380005,0.0,16.9628,1600,1.0,0.175569867089,177.86451077461243,0.63659965992,628.633239656,2.83788
2600.0,34.883394956588745,0.0,2.81788,36.619229316711426,2.83924,17.0795,-9.31322574615e-10,0.09026932716369629,0.0,0.9158463478088379,-0.00358899123967,25.524341106414795,433.886501396,2700.0,24.125841856002808,0.116230566813,17679.938588142395,16.7413,1.00069,674.691477524,0.8920495510101318,296.8125,0.8434600830078125,1600,-0.00358899030834,2700.0,138.0625,0.134068019871,202.0,2.23774433136,1600,0.990129,20.222412109375,24.869373559951782,0.0,17.1027,1600,1.0,0.193743767329,176.6840569972992,2.23774409294,542.0986995,2.83788
