MeanKLBefore,0AverageReturn,dLoss,0ExplainedVariance,0EnvExecTime,1AverageReturn,ItrTime,1MaxReturn,1AveragePolicyStd,LossBefore,0Perplexity,ComputeUpdatedDistTime,1EnvExecTime,0MaxReturn,1ExplainedVariance,1MinReturn,1PolicyExecTime,LossAfter,0AveragePolicyStd,Time,0Entropy,1NumTrajs,1Perplexity,0PolicyExecTime,0ProcessExecTime,0NumTrajs,0StdReturn,0MinReturn,1StdReturn,MeanKL,1ProcessExecTime,1Entropy
-1.39698341783e-09,153.166666667,0.000672338996083,0.014569065624,30.898607969284058,228.083333333,152.37828469276428,5600.0,0.940771,-9.31322574615e-10,15.1154,0.10941791534423828,29.912192344665527,5500.0,0.0211272565594,0.0,51.05061888694763,-0.000672339927405,0.941767,3380.2484958171844,2.71571,1200,15.084,30.419138431549072,1.2615060806274414,1200,595.250624154,0.0,779.617209312,0.00670854561031,1.1992378234863281,2.71363
1.86264370594e-09,177.833333333,0.00141190609429,0.0242464863939,32.94809412956238,242.916666667,150.78091597557068,5900.0,0.940535,1.04773789644e-09,15.1012,0.11724615097045898,29.81105899810791,5700.0,0.0264461541555,0.0,49.57871389389038,-0.00141190504655,0.94133,3533.2963693141937,2.71477,1200,15.0749,30.525415420532227,1.3433706760406494,1200,647.66913278,0.0,811.634047086,0.00882200803608,1.1944777965545654,2.71303
-3.49245965481e-09,184.916666667,0.00107888679486,0.0198893883215,32.49019384384155,178.333333333,149.53396821022034,5300.0,0.944294,9.31322574615e-10,15.1822,0.09975671768188477,29.572643756866455,4900.0,0.0180339374225,0.0,46.07528352737427,-0.00107888586354,0.94373,3685.24725151062,2.72012,1200,15.199,33.39050316810608,1.3067905902862549,1200,667.081324169,0.0,657.771912511,0.00776870036498,1.191239833831787,2.72123
-2.79396528136e-09,166.166666667,0.000553797231987,0.0209932681945,31.771622896194458,202.5,152.76730513572693,4500.0,0.941483,-2.32830643654e-10,15.1309,0.13430213928222656,29.74840021133423,5100.0,0.0227426861312,0.0,46.27869462966919,-0.000553797464818,0.942124,3840.0519349575043,2.71674,1200,15.11,37.05334687232971,1.28786301612854,1200,614.401040762,0.0,656.856465803,0.00675416179001,1.1906673908233643,2.71536
4.1909542503e-09,192.75,0.000800469249953,0.0236509521947,31.138516902923584,252.333333333,152.57483100891113,5500.0,0.940285,1.62981450558e-09,15.0849,0.09920310974121094,30.453893661499023,5500.0,0.0225059640627,0.0,46.455965518951416,-0.000800467620138,0.940819,3994.6852588653564,2.71369,1200,15.0696,36.65440797805786,1.2745475769042969,1200,668.983635201,0.0,838.099768657,0.00999735482037,1.2161712646484375,2.71268
-1.39698541624e-09,181.333333333,0.000508539000293,0.0208129173905,30.365836143493652,269.416666667,153.0725953578949,5900.0,0.940821,5.52972778678e-10,15.1011,0.09950900077819824,31.41637396812439,4900.0,0.0222911034996,0.0,50.64130187034607,-0.00050853844732,0.941309,4149.9224507808685,2.71477,1200,15.0864,32.78483176231384,1.2612698078155518,1200,662.345495611,0.0,895.445695202,0.00643613003194,1.251396894454956,2.71379
-1.62981428353e-09,212.5,-4.94765117764e-10,0.0209225231489,32.096595287323,236.166666667,164.06988215446472,5600.0,0.937387,1.42608769238e-09,15.0475,0.12285232543945312,35.31544327735901,5300.0,0.0215649523796,0.0,58.16434049606323,1.92085281014e-09,0.939636,4316.102333545685,2.71121,1200,14.9731,29.619362115859985,1.3131740093231201,1200,732.309417755,0.0,771.411242824,4.65664173888e-10,1.3828964233398438,2.70626
4.65661453841e-10,220.666666667,0.000129048668896,0.0242236230316,32.28899312019348,258.583333333,162.1429352760315,6200.0,0.938822,-5.23868948221e-10,15.0475,0.10460710525512695,34.950926542282104,6100.0,0.0185018968693,0.0,56.80015850067139,-0.000129049192765,0.939636,4480.2584836483,2.71121,1200,15.0237,29.914841413497925,1.3254649639129639,1200,780.399185602,0.0,906.132620751,0.00650003459305,1.3772614002227783,2.70963
2.32830665858e-09,211.833333333,3.85893508792e-06,0.0229265261081,34.334614753723145,253.333333333,161.30647921562195,5800.0,0.937592,2.32830643654e-10,15.0117,0.09838294982910156,32.99471712112427,5900.0,0.0198340829543,0.0,54.05170178413391,-3.85870225728e-06,0.938583,4643.490770816803,2.70883,1200,14.9806,31.63901448249817,1.378019094467163,1200,728.06362283,0.0,836.304702579,0.001119436929,1.323258876800537,2.70675
2.7474030162e-08,188.916666667,0.00124474952463,0.0184705207677,36.75750708580017,246.166666667,160.45784378051758,5500.0,0.938263,-1.16415321827e-10,15.015,0.09650611877441406,31.70260000228882,5300.0,0.0204953505954,0.0,47.466094970703125,-0.00124474964105,0.938667,4806.041810750961,2.70905,1200,15.0041,33.984100580215454,1.4605717658996582,1200,695.439064948,0.0,859.642545222,0.00989039707929,1.2647533416748047,2.70832
-1.44355105647e-08,180.416666667,0.00172944297083,0.0210558198319,38.11348223686218,268.666666667,163.94501376152039,6000.0,0.938777,4.65661287308e-10,15.058,0.09932160377502441,32.19122099876404,5000.0,0.0274721965654,0.0,46.87716364860535,-0.00172944250517,0.939943,4972.207273006439,2.71191,1200,15.0199,38.35107636451721,1.5123991966247559,1200,648.478855776,0.0,855.522192712,0.00680815894157,1.2899906635284424,2.70937
-3.2596312316e-09,190.25,0.0026226444752,0.0201588532743,36.387706995010376,206.666666667,167.2959282398224,5400.0,0.937893,-1.57160684466e-09,14.9547,0.11191844940185547,33.27134323120117,5300.0,0.0201912576219,0.0,48.722267627716064,-0.0026226460468,0.936674,5141.349072694778,2.70502,1200,14.9921,40.53028702735901,1.4868121147155762,1200,680.609974582,0.0,735.417492917,0.00658725900576,1.331467628479004,2.70752
1.62981592666e-08,184.416666667,2.7436617529e-05,0.0186039529956,34.039642572402954,212.416666667,165.66332721710205,5200.0,0.934177,7.85803422332e-10,14.8942,0.1110072135925293,34.12666654586792,4700.0,0.022611862284,0.0,50.450146198272705,-2.74358317256e-05,0.934768,5309.130136728287,2.70097,1200,14.8727,38.70149755477905,1.383056402206421,1200,665.243433931,0.0,742.54348451,0.00381308211945,1.3414859771728516,2.69952
2.32830643654e-09,182.333333333,0.000832950696349,0.0208824357356,32.59919714927673,263.25,167.55460906028748,5600.0,0.933848,2.32830643654e-10,14.9024,0.10200190544128418,36.44940519332886,6000.0,0.0201116395919,0.0,56.58311057090759,-0.000832950463519,0.935084,5478.46431183815,2.70152,1200,14.8637,33.600510120391846,1.3321945667266846,1200,639.690984426,0.0,881.622238169,0.00740089919418,1.4326450824737549,2.69892
