1StdReturn,1ExplainedVariance,LossBefore,0EnvExecTime,0StdReturn,0AverageReturn,1MaxReturn,1Perplexity,dLoss,0NumTrajs,0Entropy,1MinReturn,0ExplainedVariance,1AverageReturn,0AveragePolicyStd,1EnvExecTime,MeanKLBefore,0ProcessExecTime,0MinReturn,0MaxReturn,0PolicyExecTime,0Perplexity,ComputeUpdatedDistTime,1AveragePolicyStd,1PolicyExecTime,MeanKL,1ProcessExecTime,1NumTrajs,1Entropy,ItrTime,LossAfter,Time
1058.39178828,0.280950094674,-6.98491930962e-10,30.903083086013794,719.967011397,324.95,2900.0,7.16278,0.00354443839751,2000,1.9745,0.0,0.0933527022983,698.65,0.649647,30.511959314346313,-7.45058414964e-09,1.124453067779541,0.0,2800.0,26.06199336051941,7.20298,0.09958958625793457,0.647795,44.19187879562378,0.00670567527413,1.0762193202972412,2000,1.9689,139.12064123153687,-0.003544439096,12984.207893371582
1056.43343259,0.267544772361,1.00408215076e-09,30.27594828605652,720.59079754,316.55,2900.0,7.04243,0.00499211771239,2000,1.9564,0.0,0.108677609418,688.45,0.643768,31.25827121734619,0.0,1.1169688701629639,0.0,2900.0,29.433210372924805,7.0738,0.10040283203125,0.642315,44.403876304626465,0.00867171306163,1.0926306247711182,2000,1.95195,142.89349794387817,-0.00499211670831,13130.705292224884
1073.01183474,0.279631056253,-8.14907252789e-10,30.58500647544861,717.097197038,311.9,2900.0,6.9298,0.00491303589661,2000,1.94135,0.0,0.10110497395,716.45,0.639025,30.746206521987915,7.45058015283e-09,1.1396803855895996,0.0,2700.0,29.95218539237976,6.96813,0.09208440780639648,0.637268,43.693695306777954,0.00698461011052,1.0855894088745117,2000,1.93583,142.47785687446594,-0.00491303671151,13277.049245595932
1064.53049628,0.299662960748,1.16415321827e-10,30.64476776123047,708.827172165,310.2,2900.0,6.72319,0.00406327482779,2000,1.90895,0.0,0.0846690506341,758.65,0.628749,30.807576179504395,7.45058414964e-09,1.1290283203125,0.0,2700.0,28.019425630569458,6.74598,0.10355687141418457,0.627687,45.59914255142212,0.0070768953301,1.1040453910827637,2000,1.90556,142.62624859809875,-0.00406327471137,13423.472163915634
1040.51870598,0.280125270049,-1.16415321827e-09,30.657009840011597,705.46375527,303.3,2900.0,6.49461,0.00451402622275,2000,1.87202,0.0,0.0942255043129,678.65,0.617129,31.06400203704834,7.45058414964e-09,1.1303980350494385,0.0,2800.0,28.094875812530518,6.5014,0.10463380813598633,0.616803,46.371654748916626,0.00650997366756,1.0873045921325684,2000,1.87097,143.556813955307,-0.0045140273869,13570.792660951614
1042.7763123,0.27117260628,3.92174115404e-09,30.477543592453003,708.653201503,300.8,2900.0,6.29144,0.00378977666696,2000,1.84403,0.0,0.0905773392523,687.25,0.608505,30.07568883895874,-7.45058414964e-09,1.1117982864379883,0.0,2800.0,27.539860725402832,6.32196,0.09425473213195801,0.607019,42.38544154167175,0.00801366660744,1.0312159061431885,2000,1.83919,137.84045481681824,-0.00378977274522,13712.219390392303
1045.69959357,0.265589618564,1.16415321827e-10,30.107835292816162,697.455516503,294.45,2900.0,6.18502,0.00489608536009,2000,1.82718,0.0,0.100970773157,710.6,0.603371,30.478344202041626,-7.45058414964e-09,1.0716557502746582,0.0,2800.0,28.9122371673584,6.21636,0.09612631797790527,0.601843,42.37718653678894,0.00670399703085,1.047257900238037,2000,1.82213,139.41822123527527,-0.00489608524367,13855.545827150345
1056.40530929,0.304369698988,1.22236087918e-09,30.138771772384644,732.138402216,315.6,3000.0,6.09739,0.00491078646155,2000,1.80915,0.0,0.102797471394,731.35,0.597948,30.195963144302368,0.0,1.0743649005889893,0.0,2800.0,31.304954051971436,6.10528,0.09817004203796387,0.597553,41.778687953948975,0.00687475502491,1.0371670722961426,2000,1.80786,140.75312781333923,-0.00491078523919,14000.144356250763
958.675878491,0.221212806407,-1.49884726852e-09,30.270483016967773,718.151291512,309.15,2800.0,5.93854,0.00452641434094,2000,1.78548,0.0,0.0921483967112,608.4,0.590895,29.90546679496765,0.0,1.0673513412475586,0.0,2800.0,27.994587421417236,5.96247,0.09773445129394531,0.589703,45.055418968200684,0.00635976949707,1.0229828357696533,2000,1.78146,140.61055278778076,-0.00452641583979,14144.41244006157
1024.69065454,0.243338892129,2.67755240202e-09,30.151403188705444,707.593499122,298.8,3000.0,5.87547,0.0049912444083,2000,1.7754,0.0,0.0817781211438,676.25,0.588027,30.3304922580719,0.0,1.078787088394165,0.0,2800.0,27.590198040008545,5.90262,0.13390636444091797,0.586665,44.738133668899536,0.00844994839281,1.0330915451049805,2000,1.77079,140.35602807998657,-0.00499124173075,14288.818367004395
1052.04957583,0.261077663859,-1.39698386192e-09,30.048737049102783,727.036615309,307.6,2900.0,5.72661,0.00490651745349,2000,1.74824,0.0,0.102492120683,723.7,0.580058,30.258159160614014,0.0,1.0784761905670166,0.0,2900.0,28.47079038619995,5.74449,0.09103560447692871,0.579148,41.40696310997009,0.00674871914089,1.0253400802612305,2000,1.74512,139.6138882637024,-0.00490651885048,14431.79569554329
1057.87099403,0.252059883819,-1.22236087918e-09,30.3035991191864,735.70901177,313.5,2900.0,5.70362,0.00344532582676,2000,1.74036,0.0,0.0944097538526,716.4,0.577712,30.3245210647583,0.0,1.075941562652588,0.0,2900.0,27.81847620010376,5.6994,0.09836816787719727,0.577915,40.61641049385071,0.00799685437232,1.0353736877441406,2000,1.7411,136.52917408943176,-0.00344532704912,14571.83618593216
1112.59013006,0.311304328169,-3.49245965481e-10,30.19334387779236,748.600320598,326.6,2900.0,5.61888,0.00360640662257,2000,1.7293,0.0,0.0986096449525,779.55,0.574512,30.310588359832764,0.0,1.0781893730163574,0.0,2800.0,32.53979158401489,5.63673,0.11124277114868164,0.573595,40.645591497421265,0.00697019509971,1.0256543159484863,2000,1.72613,141.13273787498474,-0.00360640697181,14716.497312307358
1028.31171223,0.244913848931,1.12049747258e-09,30.49958300590515,725.284109849,303.6,3000.0,5.51732,0.00434089843475,2000,1.70842,0.0,0.0964530552169,600.15,0.568562,30.30949568748474,0.0,1.0863592624664307,0.0,2900.0,29.975717782974243,5.52024,0.09740376472473145,0.568408,43.68211889266968,0.00732738012448,1.0277056694030762,2000,1.70789,141.91846084594727,-0.00434089731425,14861.476513147354
1139.90076322,0.314126941614,1.92085281014e-09,30.26646137237549,742.550858528,324.15,3000.0,5.38193,0.00509500462795,2000,1.6866,0.0,0.106513315294,792.5,0.562378,30.432197093963623,-1.49011594175e-08,1.0686347484588623,0.0,2800.0,28.959641695022583,5.4011,0.09401535987854004,0.561381,43.8528847694397,0.00958392489702,1.032280683517456,2000,1.68305,140.92679286003113,-0.00509500270709,15006.137285709381
1027.93549287,0.251510295805,2.32830643654e-10,30.244821071624756,733.475227939,315.3,2900.0,5.23916,0.0061653398443,2000,1.6572,0.0,0.100787231201,632.15,0.554199,30.191804885864258,0.0,1.4672863483428955,0.0,2700.0,28.632577419281006,5.2446,0.10345149040222168,0.553917,42.40243124961853,0.0096172913909,1.0271718502044678,2000,1.65616,141.35321164131165,-0.00616533961147,15150.632536649704
1067.77452676,0.243130982839,-6.03904481977e-10,30.599637031555176,726.545077748,306.5,2900.0,5.10787,0.00355376685184,2000,1.63731,0.0,0.0837147616692,676.6,0.548682,30.49360203742981,0.0,1.0743408203125,0.0,2900.0,29.02039361000061,5.14134,0.10610079765319824,0.546893,41.309889793395996,0.00673487316817,1.037912368774414,2000,1.63078,138.9047293663025,-0.00355376745574,15292.783301830292
1025.0240924,0.264175464377,-3.20142135024e-10,30.44189143180847,720.699269807,305.25,2900.0,5.09669,0.00698138182634,2000,1.63205,0.0,0.0901180390794,658.1,0.547222,30.626829385757446,0.0,1.0710453987121582,0.0,2900.0,32.934953451156616,5.11435,0.09207606315612793,0.546277,40.926347970962524,0.0084835421294,1.0419070720672607,2000,1.62859,142.36887097358704,-0.00698138214648,15438.062565803528
1091.63894672,0.274272476142,2.09547579288e-09,30.316704273223877,723.18267229,298.65,3000.0,5.06482,0.00344123365358,2000,1.62609,0.0,0.0875634866305,727.1,0.545619,30.28985857963562,0.0,1.0683479309082031,0.0,2800.0,32.877192974090576,5.08397,0.08895421028137207,0.544598,41.11941075325012,0.00835170410573,1.0374667644500732,2000,1.62232,143.18328666687012,-0.0034412315581,15584.405425071716
1092.79272394,0.290214399149,-3.78349795938e-09,30.399988651275635,728.757831862,309.85,2900.0,5.17631,0.00484100630274,2000,1.64812,0.0,0.0915343275578,713.75,0.551698,30.390127420425415,0.0,1.0834150314331055,0.0,2800.0,27.576747179031372,5.19723,0.6966891288757324,0.550594,45.557897090911865,0.0067814188078,1.0394415855407715,2000,1.64409,141.8619511127472,-0.00484101008624,15729.25326037407
1061.53417161,0.257031814214,-1.10594555736e-09,30.385932207107544,738.267370266,312.7,2900.0,5.09503,-4.07453626394e-10,2000,1.6282,0.0,0.105083512582,637.95,0.546216,30.74031376838684,0.0,1.098330020904541,0.0,2800.0,27.415353536605835,5.09472,0.11063289642333984,0.54623,46.327354431152344,-1.49011594175e-08,1.0540564060211182,2000,1.62826,142.79976081848145,-6.98491930962e-10,15875.21862578392
1120.11151119,0.300834041636,-1.45519152284e-09,30.43709397315979,721.849679643,304.8,2900.0,5.09125,0.00389274134068,2000,1.6282,0.0,0.0920373366473,712.05,0.546216,30.165344953536987,0.0,1.1015830039978027,0.0,2900.0,26.961042881011963,5.09472,0.10191631317138672,0.546026,42.112303256988525,0.00741427345201,1.037107229232788,2000,1.62752,137.09623312950134,-0.00389274279587,16016.253226041794
988.517759072,0.228350703633,7.56699591875e-10,30.469212293624878,758.061151887,342.7,2900.0,5.04196,0.00444033072563,2000,1.62178,0.0,0.0940912693079,579.2,0.544467,30.071222066879272,2.98023365986e-08,1.0741372108459473,0.0,2900.0,30.93030881881714,5.0621,0.1082909107208252,0.543391,42.3347544670105,0.00818638876081,1.0346415042877197,2000,1.6178,141.41765093803406,-0.00444032996893,16161.153210639954
1116.38934852,0.270645886549,0.0,29.904885292053223,741.620866751,320.7,2900.0,5.00011,0.00481935264543,2000,1.61143,0.0,0.0895535192832,653.85,0.541696,30.720900058746338,-1.49011682993e-08,1.0616545677185059,0.0,2700.0,31.013340711593628,5.00999,0.08860301971435547,0.541147,41.92356538772583,0.00778482621536,1.0443215370178223,2000,1.60946,140.95086789131165,-0.00481935264543,16305.605079174042
1090.35149837,0.258155108114,-1.65891833603e-09,29.91966485977173,743.561100381,338.3,3000.0,4.95459,0.00359323198791,2000,1.60072,0.0,0.0819800154338,626.9,0.538845,30.297844409942627,0.0,1.0624988079071045,0.0,2800.0,27.29646635055542,4.9566,0.11173009872436523,0.538728,45.23538136482239,0.00718573061749,1.032182216644287,2000,1.60032,140.05262970924377,-0.00359323364682,16449.475561618805
1093.134827,0.306179634994,-1.3315002434e-09,30.25409436225891,752.056498875,332.65,3000.0,4.84726,0.00629678328551,2000,1.57996,0.0,0.0860645268207,722.5,0.533274,30.334866762161255,0.0,1.0703048706054688,0.0,2900.0,27.473579168319702,4.85477,0.10487699508666992,0.532861,45.85362458229065,0.00931700691581,1.0327732563018799,2000,1.57841,141.2074739933014,-0.00629678461701,16594.229010105133
1075.27074614,0.253026411966,-1.62981450558e-09,30.66393756866455,758.778582658,339.75,3000.0,4.70935,0.00264825695194,2000,1.55266,0.0,0.0940912184819,618.65,0.526106,30.37271475791931,0.0,1.0836660861968994,0.0,2900.0,27.053508520126343,4.72401,0.10705184936523438,0.525279,42.853317975997925,0.00834018178284,1.0336298942565918,2000,1.54955,138.3342409133911,-0.00264825858176,16735.798505306244
1059.88076688,0.246553882155,1.2805685401e-09,30.586389780044556,766.598173752,341.8,2900.0,4.72576,0.00480247416999,2000,1.55552,0.0,0.0994729834121,617.4,0.526847,30.222692012786865,0.0,1.0702581405639648,0.0,2900.0,31.160329580307007,4.73753,0.11327791213989258,0.526178,42.59115505218506,0.00908464286476,1.028252363204956,2000,1.55303,141.933354139328,-0.00480247288942,16881.376553297043
1113.51486744,0.239153192831,0.0,30.2324481010437,737.925470491,316.0,2900.0,4.71019,0.0,2000,1.54859,0.0,0.0895763687887,640.8,0.525061,30.515276432037354,-1.49011594175e-08,1.0762779712677002,0.0,2900.0,30.935001134872437,4.70481,0.09092044830322266,0.525354,42.245264530181885,0.0,1.0413157939910889,2000,1.54973,141.90989589691162,0.0,17026.709382534027
1044.30550607,0.272780728647,-1.39698386192e-09,30.01800274848938,756.904998993,341.35,2900.0,4.70834,0.00311911967583,2000,1.54859,0.0,0.0952309982675,644.9,0.525061,30.640985250473022,0.0,1.0642943382263184,0.0,2800.0,27.305305242538452,4.70481,0.10825228691101074,0.525222,46.520140409469604,0.00775539968163,1.0553901195526123,2000,1.54934,141.82287073135376,-0.00311912107281,17171.788975954056
1122.30330014,0.285957479715,-1.86264514923e-09,30.1516215801239,745.865939697,338.0,3000.0,4.69732,0.00222033192404,2000,1.54935,0.0,0.0805126787083,713.05,0.525264,30.416560649871826,0.0,1.0782740116119385,0.0,2800.0,27.232908964157104,4.7084,0.1026906967163086,0.524643,45.997902154922485,0.00636714464054,1.0528149604797363,2000,1.54699,141.19231414794922,-0.00222033378668,17317.116834163666
1083.57032075,0.247465297976,-9.31322574615e-10,30.55317449569702,752.593754957,329.2,3000.0,4.77668,0.00178174546454,2000,1.5625,0.0,0.0993324942233,624.4,0.528705,30.037522792816162,0.0,1.0787239074707031,0.0,2900.0,26.771278381347656,4.77072,0.09966397285461426,0.529013,42.94795370101929,0.0070720417425,1.018310546875,2000,1.56375,138.1859428882599,-0.00178174639586,17458.936697244644
1063.55755721,0.292949592715,-1.16415321827e-09,30.183164834976196,741.04111728,318.25,2900.0,4.77782,0.00423379777931,2000,1.56214,0.0,0.100170303135,693.65,0.528603,30.492939710617065,-1.49011682993e-08,1.061126947402954,0.0,2900.0,27.943477153778076,4.76902,0.12085485458374023,0.529075,43.50629758834839,0.00989508256316,1.0370869636535645,2000,1.56398,139.86419916152954,-0.00423379894346,17602.30202817917
1078.08893882,0.275438976697,-1.22236087918e-09,30.418835163116455,758.466868096,334.9,2900.0,4.73841,0.00490917236311,2000,1.55509,0.0,0.105905814775,663.2,0.526661,29.99552083015442,0.0,1.0818147659301758,0.0,2800.0,30.70832133293152,4.73552,0.12352967262268066,0.526808,40.48225688934326,0.00880607310683,1.0223679542541504,2000,1.5557,138.89226150512695,-0.00490917358547,17744.74207830429
1097.00519142,0.298567362357,0.0,30.99910068511963,765.919693897,340.15,2900.0,4.71918,0.00223124446347,2000,1.55106,0.0,0.1062381655,728.1,0.525615,44.72082257270813,0.0,1.069532871246338,0.0,3000.0,24.589356899261475,4.71647,0.09549951553344727,0.525767,59.69493865966797,0.00990564655513,1.4446072578430176,2000,1.55164,167.91960072517395,-0.00223124446347,17916.629303455353
1129.25691386,0.309572846084,4.65661287308e-10,39.85217237472534,722.965972574,312.05,3000.0,4.69147,0.0,2000,1.54833,0.0,0.0839634283236,826.15,0.524911,44.2018027305603,0.0,1.327867031097412,0.0,2800.0,31.883541345596313,4.70362,0.09886384010314941,0.524217,57.95288038253784,-1.49011611938e-08,1.403337001800537,2000,1.54575,182.82383847236633,4.65661287308e-10,18102.777562618256
