dLoss,Time,0Entropy,LossBefore,1EnvExecTime,0AveragePolicyStd,1Perplexity,0AverageReturn,MeanKL,1Entropy,ItrTime,1PolicyExecTime,0Perplexity,1NumTrajs,1MinReturn,1AveragePolicyStd,1AverageReturn,1ProcessExecTime,1ExplainedVariance,0NumTrajs,0ProcessExecTime,MeanKLBefore,0StdReturn,ComputeUpdatedDistTime,LossAfter,0EnvExecTime,0PolicyExecTime,0MinReturn,1MaxReturn,1StdReturn,0MaxReturn,0ExplainedVariance
0.00361100482696,3568.1884953975677,2.57431,6.14090833739e-10,23.291658401489258,0.877146,13.1458,3726.5,0.00651920959353,2.5761,86.14216423034668,23.649706602096558,13.1223,400,0.0,0.87794,8993.0,0.8151037693023682,0.185042075347,400,0.9587640762329102,-2.23517337972e-09,3941.81401768,0.4122953414916992,-0.00361100421287,25.479870557785034,6.848196983337402,0.0,21100.0,6019.65123574,17900.0,0.089330565944
0.0042276387976,3656.407567501068,2.58361,8.73115468814e-11,23.5655996799469,0.881029,13.3415,3395.75,0.00668818037957,2.59088,87.48125910758972,26.535860538482666,13.2449,400,0.0,0.8843,7701.75,0.8267951011657715,0.148400894088,400,0.8768973350524902,-1.49011614159e-09,5087.37230184,0.3195974826812744,-0.00422763871029,24.005926609039307,6.733194589614868,0.0,20800.0,6828.48606482,18900.0,0.046417201324
0.00462619112222,3744.9709520339966,2.56689,8.32369562165e-10,23.100860357284546,0.873622,13.0828,4003.75,0.00851517915726,2.5713,87.73670601844788,23.813032627105713,13.0252,400,0.0,0.875729,8985.25,0.8077056407928467,0.194813202754,400,0.8910443782806396,4.84287765445e-09,5496.90466877,0.36196136474609375,-0.00462619028986,26.94410276412964,7.066722631454468,0.0,20700.0,7493.2140926,20700.0,0.0556369486763
0.00345758672775,3832.9794194698334,2.58005,9.12405095921e-10,23.38526463508606,0.879568,13.2718,1828.25,0.00879312865436,2.58564,87.15823888778687,27.246212244033813,13.1978,400,0.0,0.881985,8152.5,0.8286199569702148,0.128895685194,400,0.8406655788421631,2.98023183909e-09,2676.71943571,0.4435250759124756,-0.00345758581534,23.326594591140747,6.4831953048706055,0.0,21500.0,6927.39444164,13500.0,0.0370370950322
0.00390018883918,3922.4437086582184,2.57751,-5.79166270498e-10,23.555564403533936,0.878355,13.1548,1298.5,0.00882806442678,2.57679,87.8241798877716,24.432363033294678,13.1644,400,0.0,0.878119,5056.75,0.8175098896026611,0.119821348166,400,0.9994101524353027,-3.72529784798e-09,2264.2653886,0.3115119934082031,-0.00390018941835,26.486692905426025,6.4023754596710205,0.0,20800.0,6128.87056785,14500.0,0.0494269012762
0.00457713959913,4011.6376185417175,2.58134,1.60362112478e-09,23.9614520072937,0.879925,13.2134,2666.5,0.00838293135166,2.58123,88.43689489364624,28.41745138168335,13.2149,400,0.0,0.879947,7395.75,0.8857207298278809,0.167868296508,400,0.8760819435119629,-2.98022984069e-09,4689.74175728,0.34211134910583496,-0.00457713799551,23.396566152572632,5.950145721435547,0.0,21300.0,7359.61662979,19900.0,0.0325324992829
0.00348518856772,4103.583508968353,2.57424,4.46743836369e-10,24.53194761276245,0.876669,13.1346,3278.0,0.00670341029763,2.57525,91.04096007347107,26.72469449043274,13.1214,400,0.0,0.87717,8239.5,0.9017610549926758,0.192982941999,400,0.9505748748779297,7.45055683815e-10,4492.46769604,0.3473846912384033,-0.00348518812098,26.10600209236145,6.465324401855469,0.0,21500.0,7748.63792869,17600.0,0.0481973992281
0.0038718742202,4195.227070093155,2.5721,3.49245771192e-11,24.43807601928711,0.875793,13.1345,3624.0,0.00652421265841,2.57524,90.815993309021,28.98937439918518,13.0933,400,0.0,0.87716,7446.75,0.8918375968933105,0.151302263834,400,0.9060208797454834,-4.84288076308e-09,5174.95642494,0.3469223976135254,-0.00387187418528,23.857460975646973,6.553349018096924,0.0,20800.0,6719.42627294,19100.0,0.0511185599739
0.00150347659728,4286.959085941315,2.57028,1.89902538139e-10,24.616105318069458,0.874912,13.1425,1413.5,0.00913053750992,2.57585,90.93951368331909,26.193097352981567,13.0695,400,0.0,0.877398,6879.0,0.8513760566711426,0.118033338125,400,0.9313461780548096,-8.56816839701e-09,2488.84867961,0.3496122360229492,-0.00150347640738,24.315725803375244,8.670762062072754,0.0,20800.0,7358.02004618,13300.0,0.0349313806857
0.00386934907874,4380.572616100311,2.55526,6.40284270048e-10,24.398924350738525,0.868515,12.9305,2842.25,0.00676906621084,2.55959,92.88155198097229,27.239720344543457,12.8747,400,0.0,0.870426,9167.75,0.8737010955810547,0.248965494097,400,0.8816943168640137,9.31323018705e-09,3982.65488556,0.3193960189819336,-0.00386934843846,24.09016227722168,7.23214054107666,0.0,21400.0,8040.56496383,19300.0,0.0499498009146
