0AverageReturn,1ProcessExecTime,ComputeUpdatedDistTime,1AveragePolicyStd,0ExplainedVariance,0AveragePolicyStd,ItrTime,0StdReturn,1NumTrajs,1AverageReturn,0Entropy,MeanKLBefore,0MaxReturn,0NumTrajs,1PolicyExecTime,1StdReturn,0PolicyExecTime,LossBefore,1ExplainedVariance,0Perplexity,0ProcessExecTime,0MinReturn,Time,0EnvExecTime,1Entropy,MeanKL,1MinReturn,1Perplexity,dLoss,1MaxReturn,1EnvExecTime,LossAfter
58.75,0.2736349105834961,0.07514238357543945,0.976925,0.0981214712667,0.979423,32.95302176475525,248.341372912,400,405.25,2.79562,-2.79396616953e-09,2000.0,400,10.82321572303772,730.169458071,6.889458894729614,-1.97906047106e-09,0.407072008517,16.3728,0.2860291004180908,0.0,335.1616747379303,6.644495487213135,2.79031,0.00902860984206,0.0,16.2861,0.00766791345086,2700.0,6.668782711029053,-0.00766791542992
55.25,0.30396366119384766,0.08285760879516602,0.97962,0.0768868377633,0.980131,35.281036138534546,227.535574142,400,468.0,2.79705,1.1641548836e-10,1700.0,400,11.489716291427612,887.736447376,7.3154990673065186,2.32830643654e-09,0.415438608142,16.3962,0.31168532371520996,0.0,371.29322624206543,7.182134628295898,2.79597,0.00683520222083,0.0,16.3785,0.00586977694184,2800.0,7.177455186843872,-0.00586977461353
70.75,0.2880232334136963,0.07635211944580078,0.982259,0.0733290197164,0.980725,33.83888506889343,249.6386138,400,701.75,2.79861,-9.31322352571e-10,1600.0,400,11.271224737167358,956.698456934,6.828439712524414,-2.0518200472e-09,0.48337146138,16.4218,0.2838134765625,0.0,405.7105178833008,6.59294867515564,2.8016,0.0096986182034,0.0,16.4709,0.00752075044147,2800.0,7.087620496749878,-0.00752075249329
58.25,0.2974066734313965,0.08101606369018555,0.982476,0.0627703087184,0.98356,34.734673261642456,247.753784028,400,468.5,2.80463,-4.54019710716e-09,1700.0,400,11.647565126419067,896.664792439,6.956902980804443,1.97906047106e-09,0.434994852373,16.521,0.30440497398376465,0.0,441.05176758766174,6.905742883682251,2.80247,0.00732698664069,0.0,16.4853,0.00649321556557,2900.0,7.149513006210327,-0.00649321358651
99.5,0.29848361015319824,0.0732111930847168,0.97039,0.110830275473,0.970233,34.7766215801239,321.869150432,400,548.25,2.77725,4.19095380622e-09,1900.0,400,11.480873823165894,956.293332352,6.990734100341797,1.39698386192e-09,0.446073544953,16.0748,0.3017923831939697,0.0,476.5081195831299,6.997091293334961,2.77741,0.00826967973262,0.0,16.0773,0.00681915134192,2900.0,7.140059471130371,-0.00681914994493
87.25,0.3065025806427002,0.07575845718383789,0.974205,0.0791855520262,0.974382,35.14568281173706,297.0899485,400,534.5,2.78563,3.02679792341e-09,1900.0,400,11.73130989074707,859.336808242,6.93178915977478,-2.09547579288e-09,0.39139520768,16.21,0.30324673652648926,0.0,512.3142495155334,6.882066011428833,2.78532,0.00985983200371,0.0,16.2051,0.006050293101,2900.0,7.363382577896118,-0.00605029519647
116.75,0.28109169006347656,0.07252359390258789,0.951579,0.11342026546,0.95641,32.69360589981079,343.64871235,400,675.75,2.74815,2.3283057704e-09,2100.0,400,10.677894830703735,1009.82025009,6.7137227058410645,0.0,0.435801464804,15.6137,0.28119444847106934,0.0,545.8670601844788,6.503506183624268,2.73808,0.00833754986525,0.0,15.4573,0.00613632751629,2800.0,6.679389476776123,-0.00613632751629
89.25,0.30092358589172363,0.0753629207611084,0.948238,0.0791959614916,0.949184,33.970317363739014,291.220599374,400,689.5,2.73209,5.82075998512e-10,1700.0,400,11.647065877914429,989.615960866,6.63677716255188,-6.98491930962e-10,0.444687677549,15.365,0.2791104316711426,0.0,580.4320187568665,6.408233642578125,2.72979,0.00692779105157,0.0,15.3296,0.00761363306083,2800.0,7.337567329406738,-0.00761363375932
106.75,0.29857730865478516,0.08089375495910645,0.920893,0.0958992446536,0.926401,34.17202973365784,328.830408417,400,492.0,2.68414,2.79396772385e-09,1900.0,400,11.48741340637207,832.54789652,6.742111682891846,5.12227416039e-09,0.415783789631,14.6456,0.28376340866088867,0.0,615.4382197856903,6.65574049949646,2.67244,0.00724169053137,0.0,14.4752,0.00801162840798,2800.0,7.18296217918396,-0.00801162328571
109.0,0.2907290458679199,0.09620475769042969,0.922444,0.105911443622,0.926416,34.05346965789795,327.977133349,400,422.5,2.68326,4.65661154081e-09,1800.0,400,11.20831298828125,882.662874488,7.051172256469727,3.98722477257e-09,0.418078892569,14.6327,0.2976691722869873,0.0,650.0680902004242,6.820012092590332,2.67464,0.007533878088,0.0,14.5072,0.00697166731698,2900.0,6.961893796920776,-0.00697166332975
73.75,0.19289422035217285,0.07617616653442383,0.922593,0.0781806974006,0.92093,24.744730949401855,264.454036649,400,499.0,2.67167,0.0,1500.0,400,7.602935075759888,906.200308983,5.4333250522613525,-1.51339918375e-09,0.426859724586,14.4641,0.23675918579101562,0.0,675.453914642334,5.3635923862457275,2.67523,0.00970043055713,0.0,14.5157,0.0121254794067,2800.0,4.683719158172607,-0.0121254809201
87.25,0.19126009941101074,0.06929612159729004,0.912637,0.0702015868819,0.916024,23.233984231948853,297.005786981,400,449.25,2.66073,-6.51925713413e-09,1600.0,400,7.386461019515991,847.790916146,4.878442287445068,-6.98491930962e-10,0.400981248531,14.3067,0.20751142501831055,0.0,699.4682235717773,4.728342294692993,2.65331,0.00719574745744,0.0,14.2009,0.0057077051606,2900.0,4.572688102722168,-0.00570770585909
72.25,0.18976140022277832,0.10509467124938965,0.891016,0.0764946043465,0.895246,23.34116506576538,266.185907779,400,797.5,2.6147,-1.86264459412e-09,1800.0,400,7.325167417526245,1017.0514982,4.928161144256592,3.95812094212e-09,0.477454496588,13.6631,0.20644617080688477,0.0,723.3796081542969,4.722439765930176,2.60558,0.00969830341637,0.0,13.539,0.00880462140776,2800.0,4.539871454238892,-0.00880461744964
119.5,0.18392658233642578,0.07892203330993652,0.870252,0.0854134141724,0.87253,24.27289056777954,349.31325483,400,912.75,2.56411,-9.31321952891e-09,1800.0,400,7.137542963027954,1094.78876387,5.468826055526733,2.71393219009e-09,0.447195947438,12.9891,0.24259471893310547,0.0,748.529440164566,5.549689769744873,2.55879,0.00766744092107,0.0,12.9202,0.00679620813025,2900.0,4.451302528381348,-0.00679620541632
105.5,0.18610095977783203,0.06903338432312012,0.85606,0.0834242529363,0.856446,22.68929147720337,316.496050528,400,840.75,2.52634,0.0,1700.0,400,7.117908716201782,1085.2255238,4.846217155456543,-2.91038304567e-09,0.506734249139,12.5077,0.20466399192810059,0.0,771.8332827091217,4.621006727218628,2.52543,0.00682759890333,0.0,12.4962,0.00659058697056,2900.0,4.421257972717285,-0.00659058988094
