ItrTime,dLoss,0ProcessExecTime,0Entropy,1Entropy,0StdReturn,1PolicyExecTime,Time,1AverageReturn,1NumTrajs,MeanKL,1EnvExecTime,1MinReturn,LossBefore,0MaxReturn,0NumTrajs,0AveragePolicyStd,0ExplainedVariance,1ExplainedVariance,ComputeUpdatedDistTime,0EnvExecTime,0MinReturn,1MaxReturn,1StdReturn,1ProcessExecTime,0AverageReturn,LossAfter,1AveragePolicyStd,MeanKLBefore,1Perplexity,0PolicyExecTime,0Perplexity
224.17615699768066,0.00377035454148,1.8318238258361816,2.76766,2.76836,7414.1947641,61.95458483695984,10477.181858062744,12116.5,400,0.00704113114625,67.37812089920044,0.0,8.03265787219e-10,35600.0,400,0.9655,0.023105404606,0.261650457722,0.35172581672668457,65.5507161617279,0.0,44000.0,13326.1595274,1.9384751319885254,2846.0,-0.00377035373822,0.965867,5.68106717225e-09,15.9325,15.97356653213501,15.9213
233.72786283493042,0.0036788534926,1.935039758682251,2.76456,2.76625,8108.40270568,63.97092652320862,10711.83281326294,8280.0,400,0.00701963808388,69.86414003372192,0.0,1.26601662487e-09,37800.0,400,0.964004,0.0224254104843,0.105345875524,0.3432161808013916,69.18847107887268,0.0,49300.0,11998.2436215,1.8840405941009521,4020.75,-0.00367885222659,0.964845,8.3819079455e-10,15.8989,16.74603271484375,15.872
226.85678625106812,0.00372696214981,1.7370634078979492,2.75419,2.75849,6724.3657647,64.34761214256287,10939.605150938034,8044.0,400,0.00734404940158,67.4570734500885,0.0,-1.26965460368e-09,30100.0,400,0.959049,0.105245922078,0.110862118561,0.38862133026123047,65.15046644210815,0.0,47100.0,12704.7201465,1.8618443012237549,3852.25,-0.00372696341947,0.961134,2.98022806433e-09,15.776,16.918113708496094,15.7083
226.74103951454163,0.00379873828497,1.911320686340332,2.75082,2.74807,9529.11233733,63.13872504234314,11167.293414831161,10765.0,400,0.00992785952985,68.59846997261047,0.0,3.95812133069e-10,45800.0,400,0.957467,0.0266145780661,0.124317467429,0.3466224670410156,65.53479957580566,0.0,48000.0,14123.3167139,1.788210391998291,5154.25,-0.00379873788916,0.956171,-3.72528785597e-10,15.6125,17.050941467285156,15.6555
216.56184148788452,0.00332592351333,1.7796721458435059,2.74551,2.74802,6423.19876989,58.926997900009155,11384.829306602478,10548.0,400,0.0070074913092,63.93575572967529,0.0,-9.96806193143e-10,38500.0,400,0.954898,0.0439770893237,0.110927607216,0.35182642936706543,65.01185321807861,0.0,45300.0,13993.5948205,1.7956559658050537,2835.25,-0.00332592451014,0.95612,3.2596312316e-09,15.6118,16.14149808883667,15.5725
231.74624276161194,0.00386192631559,1.9740486145019531,2.74557,2.74403,10484.5784816,63.24236345291138,11618.2575070858,7843.0,400,0.00994669366628,68.6971344947815,0.0,5.18048159925e-10,44400.0,400,0.954945,0.0208481600751,0.106162413067,0.36557769775390625,69.56782937049866,0.0,46000.0,11889.0370089,1.8301644325256348,4753.75,-0.00386192579754,0.954212,-1.76951098219e-09,15.5496,17.12226915359497,15.5735
225.85441303253174,0.00280007913243,1.8717503547668457,2.75189,2.75378,4149.5120195,60.54242968559265,11845.061828613281,5841.0,400,0.0074896547012,65.5466947555542,0.0,-1.6298146166e-10,44300.0,400,0.958008,0.015885930628,0.102194678879,0.3491532802581787,69.32104325294495,0.0,45400.0,10985.2432381,1.9398460388183594,1510.0,-0.00280007929541,0.958906,4.0978203053e-09,15.7018,16.980581521987915,15.6723
207.6250615119934,0.00307593315956,1.8611857891082764,2.74601,2.74673,8029.27753599,53.56059169769287,12053.643786668777,9282.25,400,0.00744268111885,58.27974271774292,0.0,7.56699980453e-11,39500.0,400,0.9552,0.0298933019943,0.112104361732,0.4768822193145752,66.3079559803009,0.0,45600.0,13364.3297601,1.67185640335083,4048.5,-0.00307593308389,0.955581,-7.37604421985e-15,15.5915,15.92409086227417,15.5803
174.32018733024597,0.00336575560505,1.4975707530975342,2.74739,2.74987,7356.7689749,47.52716898918152,12228.87498664856,7251.0,400,0.00655896030366,48.92948269844055,0.0,-8.73115024724e-10,42800.0,400,0.955879,0.0241347131505,0.129446055335,0.3814527988433838,51.08555889129639,0.0,44900.0,11626.6826309,1.5145373344421387,2425.5,-0.00336575647816,0.957068,6.89178802915e-09,15.6406,13.143424034118652,15.6019
177.48412370681763,0.00298068984994,1.5991835594177246,2.75065,2.75245,5108.11212069,47.97672629356384,12407.451575756073,7642.75,400,0.00746759260073,49.11407160758972,0.0,7.97444998923e-10,30400.0,400,0.957428,0.0386396251549,0.250937357056,0.35108256340026855,51.003085136413574,0.0,47500.0,13634.5130987,1.5462384223937988,1673.25,-0.00298068905249,0.958322,-3.72528230486e-10,15.681,13.583390951156616,15.6528
