0ExplainedVariance,MeanKL,ComputeUpdatedDistTime,1MaxReturn,0MinReturn,0Entropy,LossAfter,1MinReturn,1ProcessExecTime,0AveragePolicyStd,ItrTime,Time,LossBefore,MeanKLBefore,1Entropy,dLoss,1StdReturn,0PolicyExecTime,0MaxReturn,0StdReturn,0ProcessExecTime,1NumTrajs,0NumTrajs,0EnvExecTime,0AverageReturn,0Perplexity,1PolicyExecTime,1AveragePolicyStd,1Perplexity,1ExplainedVariance,1AverageReturn,1EnvExecTime
0.029021271731,0.00800154078752,0.2467043399810791,24200.0,0.0,2.10951,-0.00106461835094,0.0,6.499521970748901,0.705483,882.6600542068481,29253.778470039368,-1.55705492944e-09,0.0,2.1092,0.00106461679388,11832.9400298,208.22958064079285,8700.0,1416.15480704,6.5315165519714355,2000,2000,157.83712911605835,636.75,8.24422,320.2885637283325,0.705208,8.24166,0.615512100545,11830.5,159.78083539009094
0.0311079237233,0.00748388003558,0.2575397491455078,24200.0,0.0,2.05637,-0.00116482516751,0.0,6.485776662826538,0.690161,881.9402270317078,30140.100581407547,-1.45519152284e-10,0.0,2.05459,0.00116482502199,11868.1223279,208.69709610939026,10700.0,1493.13954388,6.5211076736450195,2000,2000,156.62380170822144,703.05,7.81752,319.3110144138336,0.689455,7.80362,0.614333073502,11867.1,160.79063296318054
0.0314083662752,0.00796605553478,0.24769020080566406,24200.0,0.0,2.02366,-0.000858812825754,0.0,6.4328553676605225,0.680229,878.9095232486725,31024.01128554344,-4.94765117764e-10,3.7252845253e-09,2.02233,0.000858812330989,11795.9626779,207.44566798210144,12600.0,1568.14269041,6.515261888504028,2000,2000,156.10408973693848,772.55,7.56597,319.491632938385,0.679774,7.55589,0.595387022819,11745.05,159.48426508903503
0.0486688810147,0.00756112718955,0.23957467079162598,24200.0,0.0,2.01307,-0.00117498892359,0.0,6.369702100753784,0.678795,880.6983239650726,31909.09486269951,-5.82076609135e-11,3.72528519144e-09,2.01238,0.00117498886539,11837.951756,207.32150173187256,16000.0,2059.63217833,6.5267884731292725,2000,2000,157.91101455688477,1022.7,7.48627,319.55628657341003,0.678425,7.48111,0.58173108486,11824.15,159.53378701210022
0.0720331352209,0.00708774989471,0.2601478099822998,24200.0,0.0,2.01671,-0.00108493689913,0.0,6.505452871322632,0.680399,880.8279337882996,32794.77765631676,4.07453626394e-10,3.72528430326e-09,2.01517,0.00108493730659,11844.5967883,207.1273365020752,21100.0,2781.91608384,6.583820581436157,2000,2000,156.51870131492615,1269.05,7.51355,319.96159267425537,0.679776,7.50197,0.55878364537,11843.15,160.53401064872742
0.0637225012196,0.0081495475024,0.24188232421875,24200.0,0.0,2.00512,-0.000859471969306,0.0,6.379154682159424,0.677879,880.3036487102509,33679.708272218704,-5.82076609135e-11,0.0,2.0051,0.000859471911099,11864.4805911,206.63924312591553,15200.0,2464.74777411,6.585906505584717,2000,2000,157.0718731880188,1247.1,7.42699,319.2574157714844,0.67782,7.42685,0.567530284856,11863.05,160.0708465576172
0.0665591055784,0.00862370152026,0.23862552642822266,24300.0,0.0,1.97383,-0.00180943496525,0.0,6.445896625518799,0.669577,886.1381189823151,34570.261748313904,-1.13504938781e-09,-1.86264763613e-08,1.97303,0.0018094338302,11743.0386932,203.80975723266602,18100.0,2683.81042363,6.561324119567871,2000,2000,158.50434947013855,1238.1,7.1982,321.2169895172119,0.669269,7.19242,0.561768046645,11726.5,159.86209177970886
0.0663650300626,0.00992701109499,0.24636578559875488,24300.0,0.0,1.9618,-0.00215419172309,0.0,6.454103231430054,0.665956,887.3510205745697,35461.96775317192,4.94765117764e-10,0.0,1.96069,0.00215419221786,11582.7818058,199.53975415229797,17900.0,2930.34270863,6.502739906311035,2000,2000,156.87402033805847,1338.1,7.11212,321.51143169403076,0.665573,7.10422,0.524030493526,11525.8,160.44480967521667
0.0712518962701,0.00940349232405,0.25223517417907715,24200.0,0.0,1.95956,-0.00122519978322,0.0,6.476896047592163,0.665156,882.0630781650543,36348.95915269852,2.18278728426e-10,0.0,1.95833,0.0012252000015,11845.9477627,197.38746738433838,17300.0,3133.38398182,6.528611660003662,2000,2000,157.9262228012085,1446.15,7.09617,324.75384044647217,0.664802,7.08749,0.530032885962,11843.55,159.60886907577515
0.0505708436803,0.00632562395185,0.26323699951171875,24300.0,0.0,1.93712,-0.000755385903176,0.0,6.418162822723389,0.658745,882.128972530365,37235.6993393898,1.45519152284e-10,-7.45056949469e-09,1.93447,0.000755386048695,11879.3389209,196.60738801956177,16100.0,2777.6638345,6.51605224609375,2000,2000,158.4841432571411,1317.85,6.93872,330.24190497398376,0.657975,6.92038,0.546762726568,11878.05,160.38513779640198
0.0592053326133,0.00691023422405,0.2546091079711914,24200.0,0.0,1.91637,-0.000880956766196,0.0,6.2180256843566895,0.652147,830.0406978130341,38070.267468214035,9.16770659387e-10,0.0,1.91627,0.000880957682966,11872.1011315,184.44404482841492,15200.0,2872.55261005,6.469037771224976,2000,2000,156.2308316230774,1384.95,6.79623,299.92019486427307,0.652032,6.79557,0.55448904152,11870.85,153.8421926498413
0.0656678576199,0.00662367790937,0.23778414726257324,24200.0,0.0,1.89112,-0.000946732063312,0.0,6.2455644607543945,0.645248,812.6627123355865,38886.915289878845,2.40106601268e-10,7.45057038287e-09,1.89033,0.000946732303419,11876.8537231,171.5358328819275,14600.0,2318.78763096,6.288677453994751,2000,2000,150.14497423171997,1066.85,6.62679,301.3917887210846,0.64496,6.62153,0.589112276637,11875.8,154.25821113586426
0.0868451701002,0.00712169706821,0.24121618270874023,24200.0,0.0,1.88716,-0.00112402345985,0.0,6.160106897354126,0.644979,813.9874007701874,39705.17185425758,1.30967237055e-09,3.72528519144e-09,1.88325,0.00112402476952,11887.394028,171.77083587646484,21300.0,3686.39185892,6.357560396194458,2000,2000,151.89113450050354,1687.75,6.60061,300.8277413845062,0.643803,6.57485,0.552778464259,11886.65,153.97632813453674
0.0901133133276,0.0093330591917,0.24906396865844727,24200.0,0.0,1.87015,-0.00130384217482,0.0,6.273817539215088,0.63961,818.5361859798431,40527.85399913788,-1.96087057702e-09,3.72528474735e-09,1.8685,0.00130384021395,11896.3882065,171.39006853103638,22200.0,3913.59349448,6.337510824203491,2000,2000,153.98039507865906,1718.6,6.48926,303.97293853759766,0.639271,6.4786,0.539855780936,11895.8,153.94717049598694
