LossAfter,1MinReturn,dLoss,1ExplainedVariance,0Perplexity,1PolicyExecTime,Time,ComputeUpdatedDistTime,1Entropy,1ProcessExecTime,0AverageReturn,1AverageReturn,0Entropy,1Perplexity,1NumTrajs,MeanKL,LossBefore,0EnvExecTime,0PolicyExecTime,MeanKLBefore,0MinReturn,1MaxReturn,ItrTime,0ProcessExecTime,0NumTrajs,1EnvExecTime,1StdReturn,1AveragePolicyStd,0ExplainedVariance,0StdReturn,0MaxReturn,0AveragePolicyStd
-0.0034331837669,0.0,0.00343318398372,0.0891116689036,15.4328,50.47071957588196,4256.049124479294,0.37485694885253906,2.73774,1.6151959896087646,1023.75,2189.0,2.73649,15.4521,400,0.00693541578948,2.16823503596e-10,50.978188037872314,14.404109954833984,-7.24104332051e-09,0.0,12500.0,180.50035309791565,1.621713399887085,400,51.20358633995056,2305.16355168,0.951983,0.0309974716608,1805.95153243,11500.0,0.951446
-0.00445594266057,0.0,0.00445594313787,0.0999023333732,15.3203,49.31015062332153,4442.784253120422,0.3604435920715332,2.72757,1.5871360301971436,613.5,2486.25,2.72918,15.2956,400,0.00985971465707,4.77302808388e-10,56.19718527793884,15.699222087860107,8.82427819704e-09,0.0,12900.0,185.60176467895508,1.8384206295013428,400,50.97872471809387,2757.65950355,0.94754,0.0155648931023,1438.23424726,9200.0,0.948281
-0.00355844548903,0.0,0.00355844482037,0.144492503165,15.187,48.94049525260925,4633.5086579322815,0.4655945301055908,2.71912,1.6464879512786865,1156.75,3898.75,2.72044,15.1669,400,0.00688592717052,-6.68660571357e-10,59.137245178222656,17.12462544441223,3.96975430306e-09,0.0,35500.0,189.4906084537506,1.8119025230407715,400,51.04814076423645,5106.79678835,0.94341,0.0418604770726,1999.22595959,13800.0,0.944001
-0.00371311302297,0.0,0.00371311377385,0.153267040458,15.3462,48.160240173339844,4826.479068994522,1.1350648403167725,2.73096,1.6342110633850098,1197.75,3768.5,2.73087,15.3477,400,0.00654272083193,7.5087885909e-10,59.60473155975342,17.454548835754395,-9.3128747769e-11,0.0,23500.0,191.7904453277588,1.7878363132476807,400,50.40835666656494,4014.84218245,0.94933,0.0323899846248,2027.82394145,10700.0,0.949365
-0.00385532109067,0.0,0.00385532113141,0.126045848693,15.4132,49.41245937347412,5016.247889518738,0.3944072723388672,2.73456,1.649158000946045,1013.75,2913.0,2.73522,15.403,400,0.00652977265418,4.0745296026e-11,58.848753452301025,16.281228065490723,-1.2660192894e-09,0.0,15100.0,188.60233449935913,1.8399007320404053,400,50.7351131439209,3165.198414,0.95092,0.0282678740441,2042.04209984,11900.0,0.951294
-0.00471602426842,0.0,0.00471602338948,0.0882541268399,15.351,50.30946135520935,5207.2474184036255,0.38213443756103516,2.72918,1.585749864578247,1299.75,2509.5,2.73118,15.3203,400,0.00983823277056,-8.78935757509e-10,59.2636284828186,16.267614603042603,7.97445054435e-10,0.0,14700.0,190.0162913799286,1.8454816341400146,400,51.11518049240112,2791.35446513,0.948565,0.0376706486377,2212.37992612,10800.0,0.949505
-0.00431722635403,0.0,0.00431722650537,0.0726806462087,15.3398,48.245211362838745,5394.462527275085,0.3469967842102051,2.72645,1.6374337673187256,1466.25,2693.25,2.73045,15.2786,400,0.00956724397838,1.51339829557e-10,57.613505125045776,15.808408260345459,6.22822737828e-10,0.0,20100.0,186.1820685863495,1.760702133178711,400,51.21968388557434,3724.89321156,0.947319,0.0289850365849,2350.34804603,13100.0,0.949261
-0.00379760563374,0.0,0.00379760633223,0.120190000706,15.2571,47.129032373428345,5580.84858751297,0.4588501453399658,2.72428,1.5824694633483887,1151.75,3325.5,2.72505,15.2454,400,0.0065208482556,6.98491930962e-10,58.909199953079224,16.135762453079224,-3.58268392731e-09,0.0,19500.0,185.41745352745056,1.867863416671753,400,49.842851638793945,3577.33836113,0.946318,0.0261923619595,2060.78794093,12700.0,0.946717
-0.0035820286721,0.0,0.00358202740608,0.0933478976626,15.226,48.26528453826904,5765.347187042236,0.37318921089172363,2.71999,1.6395289897918701,1802.25,4198.75,2.72301,15.1802,400,0.00653548212722,-1.26601662487e-09,55.0585560798645,15.383336544036865,5.91389648363e-09,0.0,20900.0,182.64054489135742,1.8575985431671143,400,51.09476089477539,4207.79317903,0.944037,0.041608483397,2662.41806212,16600.0,0.945572
-0.00412608589977,0.0,0.00412608563965,0.118881957023,14.9888,47.550605058670044,5950.595156908035,0.3332386016845703,2.70697,1.741781234741211,1520.0,5466.0,2.70731,14.9838,400,0.00663911132142,-2.60115540218e-10,55.70010852813721,16.617799758911133,9.68575264437e-09,0.0,26800.0,184.2617335319519,1.7997205257415771,400,50.95992922782898,4599.45040195,0.937646,0.0402873556771,2553.38990364,13800.0,0.937907
-0.00434789434075,0.0,0.00434789295541,0.11596743821,14.9105,46.71983194351196,6132.826388120651,0.347637414932251,2.70197,1.5890452861785889,1864.25,5322.75,2.70207,14.9091,400,0.00682701542974,-1.38534228533e-09,55.429322719573975,16.674025297164917,-2.84053291999e-09,0.0,22000.0,181.16186809539795,1.8182106018066406,400,49.70232820510864,5038.65135106,0.935462,0.0299685813477,3072.69375915,16400.0,0.935479
-0.00475018564612,0.0,0.00475018567813,0.100208446098,14.7398,47.914384603500366,6319.173565149307,0.4063374996185303,2.68589,1.5632314682006836,1680.25,4783.25,2.69055,14.6712,400,0.00991100817919,3.20141968491e-11,57.197967767715454,16.965276956558228,2.1420423213e-09,0.0,24200.0,185.36962962150574,1.7060189247131348,400,50.710688829422,4874.30450808,0.927984,0.0454663191915,3054.11770197,20300.0,0.930093
-0.00493709370494,0.0,0.00493709321017,0.151992820199,14.677,49.06115174293518,6504.524422883987,0.4080369472503662,2.68495,1.5358004570007324,1781.5,5082.5,2.68628,14.6575,400,0.0074264020659,-4.94765117764e-10,55.433324337005615,15.877398014068604,-1.49011680772e-09,0.0,26200.0,184.3362672328949,1.6141448020935059,400,50.621174335479736,5416.93582665,0.926985,0.0453156967084,3682.18111314,19300.0,0.927586
-0.00503064319491,0.0,0.00503064346267,0.194507847532,14.5644,47.69106101989746,6688.006565332413,0.3737771511077881,2.68159,1.4992706775665283,2370.25,6989.75,2.67858,14.6084,400,0.00984782725573,2.67755262406e-10,55.17494773864746,15.498364448547363,-2.79397260883e-09,0.0,33500.0,181.8742961883545,1.7341115474700928,400,50.26936316490173,6988.52058289,0.925522,0.0328389924756,3864.62028374,23200.0,0.92415
-0.00543898483738,0.0,0.00543898422766,0.096945998571,14.5307,49.584118366241455,6871.162264108658,0.3526463508605957,2.67812,1.553147315979004,2018.25,6519.25,2.67626,14.5577,400,0.00981860328466,-6.09725159251e-10,53.931599617004395,15.304832935333252,-1.86264481616e-09,0.0,30200.0,182.16818118095398,1.634082317352295,400,50.570772886276245,7058.48811273,0.923914,0.0228717186257,4027.83340488,23000.0,0.923076
-0.0056868288666,0.0,0.00568682847625,0.15928406449,14.4303,48.85728406906128,7054.413025140762,0.34075427055358887,2.66884,1.5164804458618164,2018.5,8426.25,2.66933,14.4233,400,0.00942567270249,-3.90355109348e-10,53.73079776763916,15.247827768325806,8.38190317154e-09,0.0,35900.0,182.31758999824524,1.6450250148773193,400,51.390936851501465,8068.58326706,0.919537,0.0414936419431,3896.37751636,23000.0,0.919762
-0.00515601178631,0.0,0.00515601163279,0.113565835634,14.4595,47.59103298187256,7237.0343153476715,0.4139137268066406,2.67144,1.5713555812835693,2742.75,5491.75,2.67135,14.4608,400,0.00961665343493,-1.53522694557e-10,54.2304208278656,16.368038654327393,1.86263338087e-10,0.0,34600.0,181.67763948440552,1.6325316429138184,400,50.54371356964111,6929.71910957,0.920884,0.0232498400463,5369.22223767,31700.0,0.920834
-0.00496348878369,0.0,0.00496348928573,0.188970220239,14.5091,59.85245609283447,7446.980795145035,0.32419562339782715,2.67441,1.8157334327697754,2562.25,7719.5,2.67477,14.5038,400,0.00984505657107,5.02041075379e-10,56.25395584106445,17.280239582061768,3.16649972909e-09,0.0,35300.0,208.98192644119263,1.6752972602844238,400,62.94044375419617,8598.76850194,0.922148,0.0252019800372,5223.86350678,30200.0,0.92228
