1MaxReturn,Time,1AveragePolicyStd,0AveragePolicyStd,MeanKLBefore,0AverageReturn,0Perplexity,ComputeUpdatedDistTime,0ExplainedVariance,1ExplainedVariance,dLoss,1ProcessExecTime,LossBefore,0StdReturn,1EnvExecTime,0PolicyExecTime,1PolicyExecTime,0EnvExecTime,1AverageReturn,LossAfter,1StdReturn,1MinReturn,0MaxReturn,1NumTrajs,0Entropy,0NumTrajs,1Perplexity,0ProcessExecTime,ItrTime,MeanKL,1Entropy,0MinReturn
0.0,2613.270845413208,1.0,1.0,0.0,0.0,17.0795,0.41530275344848633,1,1,0.0,0.38919496536254883,0.0,0.0,10.736456632614136,3.517901659011841,16.186840772628784,9.856807947158813,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.35563230514526367,46.03416872024536,0.0,2.83788,0.0
0.0,2661.4819264411926,1.0,1.0,0.0,0.0,17.0795,0.39717984199523926,1,1,0.0,0.3627626895904541,0.0,0.0,10.454435586929321,4.819957494735718,15.780002117156982,10.048534870147705,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.4004340171813965,47.08898162841797,0.0,2.83788,0.0
0.0,2708.5786595344543,1.0,1.0,0.0,0.0,17.0795,0.3459632396697998,1,1,0.0,0.3597395420074463,0.0,0.0,10.656614303588867,3.7367167472839355,15.89541244506836,9.935986280441284,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.36684203147888184,47.09201407432556,0.0,2.83788,0.0
0.0,2757.660498380661,1.0,1.0,0.0,0.0,17.0795,0.3964555263519287,1,1,0.0,0.41727280616760254,0.0,0.0,10.499974966049194,3.95914888381958,15.778973817825317,10.47094464302063,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.4100503921508789,47.2137656211853,0.0,2.83788,0.0
0.0,2804.587245464325,1.0,1.0,0.0,0.0,17.0795,0.38766908645629883,1,1,0.0,0.4027237892150879,0.0,0.0,10.514638185501099,4.308746814727783,15.741437435150146,10.16743540763855,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.39015865325927734,46.91616940498352,0.0,2.83788,0.0
0.0,2851.664959192276,1.0,1.0,0.0,0.0,17.0795,0.40872907638549805,1,1,0.0,0.4259676933288574,0.0,0.0,10.276792764663696,3.6834495067596436,16.11109757423401,9.970341920852661,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.35982608795166016,46.00320744514465,0.0,2.83788,0.0
0.0,2897.760138273239,1.0,1.0,0.0,0.0,17.0795,0.40284013748168945,1,1,0.0,0.379852294921875,0.0,0.0,10.571983575820923,3.8359735012054443,15.811670780181885,10.135175466537476,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.37573909759521484,46.082414388656616,0.0,2.83788,0.0
0.0,2946.5264523029327,1.0,1.0,0.0,0.0,17.0795,0.39234471321105957,1,1,0.0,0.34805941581726074,0.0,0.0,10.5857834815979,4.698712587356567,15.700745582580566,10.018743753433228,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.3712437152862549,47.526610374450684,0.0,2.83788,0.0
0.0,2993.39045214653,1.0,1.0,0.0,0.0,17.0795,0.36331939697265625,1,1,0.0,0.35896730422973633,0.0,0.0,10.497576475143433,3.702266216278076,16.15578293800354,10.057144165039062,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.3708200454711914,46.85584545135498,0.0,2.83788,0.0
0.0,3041.0772902965546,1.0,1.0,0.0,0.0,17.0795,0.41009044647216797,1,1,0.0,0.3745448589324951,0.0,0.0,10.548593997955322,3.798635959625244,15.99188780784607,10.191093683242798,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.36531615257263184,46.53771209716797,0.0,2.83788,0.0
0.0,3084.734399318695,1.0,1.0,0.0,0.0,17.0795,0.3642916679382324,1,1,0.0,0.35260772705078125,0.0,0.0,9.952821731567383,4.28376317024231,13.872920989990234,10.023002624511719,0.0,0.0,0.0,0.0,0.0,400,2.83788,400,17.0795,0.37606048583984375,43.64980340003967,0.0,2.83788,0.0
