1EnvExecTime,0MaxReturn,0Perplexity,MeanKLBefore,Time,0NumTrajs,1ExplainedVariance,0AverageReturn,0MinReturn,0PolicyExecTime,0ExplainedVariance,0Entropy,1StdReturn,1Entropy,1MaxReturn,1AveragePolicyStd,0AveragePolicyStd,0StdReturn,1MinReturn,MeanKL,ItrTime,LossBefore,0ProcessExecTime,dLoss,1NumTrajs,1PolicyExecTime,1Perplexity,1ProcessExecTime,LossAfter,ComputeUpdatedDistTime,1AverageReturn,0EnvExecTime
41.19202947616577,4300.0,15.547,-4.71844785466e-16,13914.830834388733,1200,0.0169207661427,148.583333333,0.0,69.20175552368164,0.0154588242055,2.74386,644.655463536,2.7473,5200.0,0.955781,0.954129,555.815910522,0.0,0.00578813254833,270.79846239089966,-5.23868948221e-10,1.6724655628204346,0.00151403778,1200,109.95390176773071,15.6004,1.6532676219940186,-0.00151403830387,0.11505436897277832,194.0,40.534520864486694
41.18535494804382,4800.0,15.5205,-1.39698486112e-09,14189.317346334457,1200,0.0170984301226,134.75,0.0,70.11179256439209,0.0170773640578,2.74216,612.44591031,2.74198,5400.0,0.953311,0.953383,506.689356674,0.0,0.00573968002573,271.51258635520935,0.0,1.665727138519287,0.0243124403059,1200,108.18487191200256,15.5177,1.628248929977417,-0.0243124403059,0.12224030494689941,156.583333333,40.96179723739624
41.77736687660217,5100.0,15.5577,-5.12227860128e-09,14463.896050691605,1200,0.0192267936737,164.083333333,0.0,70.53899669647217,0.0162592053194,2.74455,820.790773008,2.74333,6000.0,0.953963,0.954518,601.721136731,0.0,0.0074203829281,271.86149525642395,-4.07453626394e-10,1.6764662265777588,0.00157033494906,1200,108.61895298957825,15.5387,1.6243791580200195,-0.00157033535652,0.12409543991088867,251.583333333,40.643144369125366
41.75972366333008,5800.0,15.5609,1.62981539376e-08,14740.844603300095,1200,0.0230420105321,175.583333333,0.0,71.13256025314331,0.0153379754712,2.74476,724.235976737,2.74464,6000.0,0.954563,0.954642,623.841988318,0.0,0.00101337546948,274.0562024116516,-2.32830643654e-09,1.6796324253082275,0.000152090797201,1200,109.6333212852478,15.559,1.622725248336792,-0.000152093125507,0.16389846801757812,211.5,40.58387780189514
41.821274280548096,5300.0,15.5053,1.39698430601e-08,15015.86086678505,1200,0.0188033820327,197.833333333,0.0,75.28600978851318,0.0188784325351,2.74118,785.07473105,2.742,6200.0,0.953317,0.952947,689.718763136,0.0,0.00837278459221,272.1223804950714,6.83940015733e-10,1.6649985313415527,0.000555183141842,1200,104.12589931488037,15.518,1.6507861614227295,-0.000555182457902,0.16423535346984863,221.0,40.706437826156616
42.076819896698,4900.0,15.5453,4.99600361081e-16,15291.852367162704,1200,0.0207828786927,175.333333333,0.0,77.87245655059814,0.0167494798759,2.74376,778.894355267,2.74106,5900.0,0.952962,0.954224,618.876580767,0.0,0.00903925858438,273.1383855342865,1.45519152284e-11,1.6730105876922607,0.000558252228075,1200,102.71018409729004,15.5033,1.6575613021850586,-0.000558252213523,0.11205387115478516,240.5,40.56542730331421
40.26367783546448,5400.0,15.5868,-2.18860662926e-08,15550.706097364426,1200,0.0204570032753,147.5,0.0,72.60423707962036,0.0146541424351,2.74642,702.844142672,2.74225,4800.0,0.953531,0.955526,568.50131926,0.0,0.00648341374472,255.74715995788574,-3.49245965481e-10,1.6178159713745117,0.0102073211456,1200,93.26776146888733,15.5219,1.5560588836669922,-0.0102073214948,0.10924625396728516,226.333333333,39.44006562232971
40.16083383560181,5000.0,15.5196,3.72529385118e-09,15806.000149726868,1200,0.0160491019662,163.916666667,0.0,70.07518076896667,0.0181304981525,2.74211,663.423360725,2.74231,4600.0,0.95357,0.953459,594.774181004,0.0,0.00668215705082,252.95033144950867,-1.16415321827e-10,1.5563104152679443,0.0041064833058,1200,94.05850028991699,15.5228,1.5446772575378418,-0.00410648342222,0.1506032943725586,181.666666667,39.034663677215576
40.3492271900177,4600.0,15.5574,3.72528852211e-09,16060.880269527435,1200,0.0181708164459,136.0,0.0,72.24712038040161,0.0147429373929,2.74454,601.402059774,2.74288,4500.0,0.953818,0.95464,529.028039585,0.0,0.00780613720417,252.558899641037,9.31322574615e-10,1.5591106414794922,0.000388459884562,1200,91.72965955734253,15.5317,1.5707168579101562,-0.000388458953239,0.11351919174194336,176.75,38.501609325408936
40.065433740615845,4600.0,15.4955,-3.25962901115e-09,16320.196422576904,1200,0.0180591843864,148.916666667,0.0,71.94820475578308,0.0178629396253,2.74055,718.468974046,2.73813,5500.0,0.95157,0.952741,538.143871459,0.0,0.00545503851026,256.42249512672424,5.82076609135e-11,1.5956149101257324,0.00101659115171,1200,93.33535051345825,15.4581,1.544285535812378,-0.0010165910935,0.13051319122314453,213.0,38.77619171142578
40.035239458084106,5100.0,15.4893,9.31323240749e-10,16572.46518087387,1200,0.0203473081952,177.583333333,0.0,66.5314085483551,0.0190530909266,2.74015,756.682447523,2.74053,5100.0,0.952724,0.952556,617.796481906,0.0,0.0061381533742,249.6736409664154,6.98491930962e-10,1.593062400817871,0.000205351039767,1200,94.56760382652283,15.4952,1.5583345890045166,-0.000205350341275,0.11981010437011719,240.083333333,39.0332133769989
39.87711691856384,5200.0,15.4812,5.58793367134e-09,16827.083604574203,1200,0.0194930429098,186.0,0.0,67.73625636100769,0.0153724522328,2.73963,743.103832284,2.73635,5400.0,0.95078,0.952288,664.783674088,0.0,0.00850724708289,251.82232785224915,-3.63797880709e-10,1.5898873805999756,0.000543530899449,1200,95.35737419128418,15.4305,1.556182622909546,-0.000543531263247,0.11181306838989258,218.166666667,39.14720845222473
39.87268900871277,5300.0,15.504,-1.53668278102e-08,17082.50959944725,1200,0.0217890910054,135.166666667,0.0,71.22413635253906,0.0129799915051,2.7411,601.405760605,2.73563,4300.0,0.9504,0.95299,535.098095887,0.0,0.00610359665006,252.77919816970825,0.0,1.6117236614227295,0.000868500792421,1200,92.40367817878723,15.4195,1.530928611755371,-0.000868500792421,0.11678743362426758,173.333333333,39.560165882110596
40.13735055923462,5300.0,15.7963,4.65661731397e-10,17338.398464679718,1200,0.0147733270598,169.083333333,0.0,71.44683933258057,0.0220261321812,2.75978,586.16265637,2.75863,5600.0,0.961583,0.962101,609.00396254,0.0,0.00436561414972,253.0869162082672,6.98491930962e-10,1.6074652671813965,0.000837903935462,1200,92.94736909866333,15.7782,1.5678462982177734,-0.00083790323697,0.1114654541015625,163.416666667,39.11011719703674
40.04348874092102,4100.0,15.7103,-1.62981450558e-09,17593.332235097885,1200,0.0181154969043,155.25,0.0,71.44252371788025,0.0161681281129,2.75432,630.866462142,2.75179,5200.0,0.958219,0.959439,576.99431323,0.0,0.0015978742158,252.56154823303223,1.16415321827e-09,1.5980474948883057,8.61841253936e-05,1200,92.26490616798401,15.6707,1.5714595317840576,-8.61829612404e-05,0.1312251091003418,178.416666667,38.91382122039795
39.71949052810669,4900.0,15.5635,-1.39698463908e-09,17847.959578990936,1200,0.0179626974652,166.333333333,0.0,70.7051465511322,0.016805501391,2.74493,670.281346401,2.74196,5600.0,0.953454,0.954845,606.698625532,0.0,0.0087407194078,251.67725253105164,-5.23868948221e-10,1.6108829975128174,0.00198266113875,1200,92.94043779373169,15.5174,1.5293850898742676,-0.00198266166262,0.14478302001953125,177.5,38.83442759513855
39.59934043884277,4600.0,15.5349,4.65661620375e-10,18101.29787683487,1200,0.0202772891996,149.916666667,0.0,73.15452909469604,0.0176252490411,2.74309,590.824259451,2.74225,4800.0,0.953605,0.953999,546.183723414,0.0,0.00795258581638,250.56122279167175,4.65661287308e-10,1.6445958614349365,0.00206526811235,1200,89.33159685134888,15.5219,1.5427017211914062,-0.00206526764669,0.11829257011413574,155.166666667,38.74661588668823
39.8007607460022,4700.0,15.4354,1.67638312121e-08,18357.985967874527,1200,0.0170637415587,151.0,0.0,73.63864088058472,0.0160567059021,2.73666,652.89219801,2.73088,6000.0,0.948139,0.950901,569.70664966,0.0,0.00879677757621,253.83455419540405,-3.20142135024e-10,1.5939693450927734,0.000866427115398,1200,89.46828413009644,15.3463,1.5585103034973145,-0.00086642743554,0.1034386157989502,181.333333333,39.13206338882446
39.936744689941406,4500.0,15.471,0.0,18612.63423204422,1200,0.0187125230567,146.75,0.0,69.9685754776001,0.015777331121,2.73897,695.369605957,2.73933,5500.0,0.952154,0.951974,556.407618118,0.0,0.00668265949935,252.0036118030548,4.65661287308e-10,1.6106069087982178,0.00290703610517,1200,89.06324863433838,15.4766,1.5714364051818848,-0.00290703563951,0.12463974952697754,213.333333333,39.35542416572571
40.08771514892578,5300.0,15.4095,-9.31322907682e-10,18869.555317163467,1200,0.0199056919171,159.0,0.0,71.7956337928772,0.0193513557392,2.73499,667.044554359,2.73408,5300.0,0.949644,0.950081,575.58868416,0.0,-4.65661453841e-10,254.3814673423767,6.98491930962e-10,1.5904276371002197,5.82076609135e-11,1200,89.885812997818,15.3955,1.5537443161010742,6.40284270048e-10,0.1194906234741211,208.75,39.111384868621826
39.825827836990356,5400.0,15.4095,9.31323906883e-10,19124.502366304398,1200,0.0206182794951,132.75,0.0,70.65958762168884,0.0138733357373,2.73499,733.392043104,2.73179,5700.0,0.948627,0.950081,537.403421556,0.0,0.00957724638283,252.68880343437195,-1.16415321827e-10,1.597595453262329,0.000885828747414,1200,91.82262134552002,15.3603,1.57411789894104,-0.000885828863829,0.11778616905212402,238.333333333,38.87086534500122
39.37014722824097,5200.0,15.4985,-3.25963078751e-09,19379.587674617767,1200,0.0195982744147,148.083333333,0.0,67.72755002975464,0.0154774140617,2.74075,794.25560887,2.74363,6200.0,0.954245,0.952869,552.852897604,0.0,0.00046942307381,252.41006994247437,-2.91038304567e-10,1.6253859996795654,4.05732425861e-05,1200,96.06675815582275,15.5434,1.5304903984069824,-4.05735336244e-05,0.11689472198486328,247.166666667,39.07040858268738
39.6039834022522,6000.0,15.53,3.632158041e-08,19634.20271205902,1200,0.0165287933301,167.833333333,0.0,65.55177521705627,0.0140349018327,2.74278,717.727586824,2.74198,6000.0,0.953429,0.953842,594.851778924,0.0,0.00339184748009,251.82701539993286,-1.16415321827e-09,1.611889362335205,0.000542101915926,1200,97.34837675094604,15.5177,1.5714068412780762,-0.000542103080079,0.13270330429077148,200.666666667,39.33801770210266
