1Perplexity,0ExplainedVariance,ComputeUpdatedDistTime,dLoss,1ExplainedVariance,0Perplexity,LossBefore,LossAfter,1MinReturn,1PolicyExecTime,0StdReturn,0ProcessExecTime,0EnvExecTime,ItrTime,1StdReturn,0AveragePolicyStd,Time,0MinReturn,0PolicyExecTime,1MaxReturn,1Entropy,1ProcessExecTime,0MaxReturn,1AverageReturn,0AverageReturn,1AveragePolicyStd,MeanKL,1EnvExecTime,MeanKLBefore,0NumTrajs,1NumTrajs,0Entropy
6.37,0.0675598565194,0.07764267921447754,-8.44011083245e-10,0.522805199514,6.30677,-3.20142135024e-10,5.23868948221e-10,0.0,45.43587350845337,136.935557613,0.7958252429962158,18.72155261039734,121.44535970687866,1156.95892498,0.608232,6553.847108602524,0.0,20.558756589889526,2900.0,1.8516,1.265639305114746,2000.0,976.785714286,18.2857142857,0.611288,-2.23517435671e-08,30.31402850151062,0.0,1400,1400,1.84162
6.33666,0.0870660911175,0.07680559158325195,0.00254948477959,0.555876277117,6.30677,-7.56699591875e-10,-0.00254948553629,0.0,44.64859127998352,175.371326165,0.7306902408599854,16.988378047943115,116.04921364784241,1172.15161484,0.608232,6672.100949764252,0.0,18.742481470108032,3000.0,1.84635,1.2403554916381836,2000.0,1033.85714286,28.5714285714,0.609744,0.00785161461681,29.840105295181274,0.0,1400,1400,1.84162
6.28441,0.0683405332916,0.10290694236755371,0.0040678700534,0.56961006725,6.27809,2.05909600481e-09,-0.00406786799431,0.0,47.86760067939758,165.096987574,0.76285719871521,18.010633945465088,124.3504364490509,1190.17979906,0.606776,6798.578454732895,0.0,20.093456983566284,2900.0,1.83807,1.3249194622039795,2000.0,925.785714286,24.6428571429,0.607092,0.0071405665949,32.395809173583984,0.0,1400,1400,1.83707
6.2064,0.0933999232044,0.08373761177062988,0.00430026405957,0.497254474899,6.2229,1.7462298274e-09,-0.00430026231334,0.0,46.10493230819702,148.641398359,0.8149502277374268,19.17715883255005,123.15229058265686,1055.6373063,0.604135,6923.9328854084015,0.0,21.081401586532593,2800.0,1.82558,1.2816786766052246,1800.0,763.142857143,20.1428571429,0.603354,0.00989739317447,30.78657102584839,0.0,1400,1400,1.82824
6.17589,0.098392823689,0.07640337944030762,0.00349255750189,0.538868482918,6.18824,7.56699591875e-10,-0.00349255674519,0.0,46.11014151573181,162.046289683,0.7154359817504883,17.06272029876709,119.41595578193665,1134.36118632,0.60248,7045.543471813202,0.0,19.53345799446106,2900.0,1.82065,1.2799179553985596,2400.0,891.357142857,21.0,0.601863,0.00549631891772,30.816221952438354,-7.45058237328e-09,1400,1400,1.82265
6.11302,0.0909059089428,0.07366704940795898,0.00444395432714,0.528733663794,6.13086,-1.2805685401e-09,-0.00444395560771,0.0,45.03592586517334,172.910838767,0.8175332546234131,19.31941819190979,121.7646312713623,1155.3935278,0.599731,7169.120839834213,0.0,21.275854110717773,3000.0,1.81042,1.2703208923339844,2100.0,911.714285714,26.3571428571,0.598773,0.00588463898748,30.138962030410767,0.0,1400,1400,1.81334
6.14832,0.135842034947,0.08994126319885254,0.0034265301656,0.516720250967,6.14141,-1.62981450558e-09,-0.00342653179541,0.0,45.68905162811279,161.890552598,0.7326176166534424,17.53380298614502,119.42552661895752,1155.30577055,0.600231,7290.8201451301575,0.0,19.72504949569702,2900.0,1.81618,1.274463415145874,2100.0,1027.07142857,20.1428571429,0.600518,0.00716292811558,30.495436668395996,0.0,1400,1400,1.81505
6.09877,0.112875638964,0.10433053970336914,0.00280710839434,0.522264265912,6.09657,-1.22236087918e-09,-0.0028071096167,0.0,46.27296042442322,195.752746482,0.920238733291626,21.515655517578125,127.7631824016571,1133.93610796,0.598117,7420.801595926285,0.0,22.950836181640625,3000.0,1.80809,1.2834117412567139,2100.0,928.214285714,29.0714285714,0.598227,0.00687213102356,30.795408725738525,0.0,1400,1400,1.80773
6.06112,0.101758294041,0.12963581085205078,0.00460213865153,0.500240754748,6.05426,1.62981450558e-09,-0.00460213702172,0.0,46.32650828361511,157.336747268,0.7737147808074951,18.120851039886475,121.24245977401733,1020.47578939,0.596201,7544.2249212265015,0.0,19.91472291946411,2800.0,1.80189,1.2923617362976074,2000.0,718.142857143,20.9285714286,0.596574,0.00648775557056,30.82739281654358,-7.45058237328e-09,1400,1400,1.80076
5.99038,0.134127863959,0.0841524600982666,0.00414044322679,0.538016136864,5.9898,-8.73114913702e-10,-0.0041404440999,0.0,48.30892992019653,178.215359287,0.9022960662841797,21.247663259506226,128.5273516178131,1156.62104416,0.593143,7674.794014453888,0.0,22.57070541381836,2900.0,1.79015,1.2751953601837158,2000.0,1015.78571429,25.0,0.593098,0.00674789911136,30.073938846588135,1.49011682993e-08,1400,1400,1.79006
5.92795,0.104792592224,0.08865094184875488,-1.99361238629e-09,0.54467426555,5.92955,-3.25962901115e-09,-1.26601662487e-09,0.0,47.62151551246643,166.720452206,0.9173703193664551,20.60587739944458,132.18999123573303,1108.95177339,0.5902,7809.080898284912,0.0,25.585105180740356,2900.0,1.77968,1.3131628036499023,2000.0,834.5,22.9285714286,0.590137,0.0,31.64212965965271,0.0,1400,1400,1.77995
5.91744,0.0642709943056,0.07665348052978516,0.00337923516054,0.529522827293,5.92955,-5.00585883856e-09,-0.0033792401664,0.0,44.633150577545166,152.822943437,0.7846736907958984,18.465318202972412,119.10032486915588,1095.77416255,0.5902,7930.404133558273,0.0,20.40796971321106,2900.0,1.7779,1.2457704544067383,1700.0,813.642857143,20.9285714286,0.589659,0.00416607502848,29.676187992095947,0.0,1400,1400,1.77995
5.87299,0.112150674771,0.07379269599914551,0.00297358655371,0.529868948129,5.85806,1.16415321827e-09,-0.00297358538955,0.0,45.47314929962158,204.502569716,0.7659680843353271,18.441561698913574,120.75552439689636,1176.39514221,0.586645,8053.365751504898,0.0,20.420997858047485,2900.0,1.77036,1.2676312923431396,2100.0,1010.42857143,34.6428571429,0.587313,0.00952525343746,30.511064291000366,0.0,1400,1400,1.76782
5.82857,0.111568564657,0.08555483818054199,0.00353846419603,0.54549026644,5.81644,4.65661287308e-10,-0.00353846373037,0.0,45.93777275085449,178.850296537,0.7871346473693848,18.59533977508545,121.79266858100891,1144.85406788,0.58465,8177.296164512634,0.0,20.497567653656006,2900.0,1.76277,1.2793984413146973,2000.0,991.857142857,28.0,0.585346,0.00680716801435,30.762463331222534,0.0,1400,1400,1.76069
5.82998,0.105727773484,0.08229422569274902,1.49884726852e-09,0.529121855028,5.83205,-1.2805685401e-09,-2.77941580862e-09,0.0,47.373878479003906,174.449206104,0.8354790210723877,19.503185272216797,126.34557485580444,1186.22673092,0.585375,8305.748718976974,0.0,21.088470697402954,3000.0,1.76301,1.3187384605407715,1900.0,997.0,26.7857142857,0.58529,0.0,31.74297595024109,0.0,1400,1400,1.76337
5.86187,0.111732937218,0.09374880790710449,0.00288134736184,0.503431146063,5.83205,-7.27595761418e-11,-0.0028813474346,0.0,43.93354654312134,195.066916828,0.8026490211486816,18.876678466796875,118.17307806015015,1222.64742653,0.585375,8426.251823663712,0.0,20.132908582687378,3000.0,1.76847,1.2222895622253418,2000.0,931.357142857,30.5714285714,0.586773,0.00696354033425,29.32577419281006,0.0,1400,1400,1.76337
5.77231,0.0850715579628,0.08348560333251953,0.00455044804403,0.519804709176,5.77563,-1.50612322614e-09,-0.00455044955015,0.0,47.798333406448364,176.58899589,0.8071644306182861,18.771215677261353,124.90849113464355,1115.50564859,0.582546,8553.305539131165,0.0,20.02703547477722,3000.0,1.75307,1.3262386322021484,1800.0,819.928571429,28.5714285714,0.582298,0.00967706367373,32.28260326385498,0.0,1400,1400,1.75365
5.76871,0.0678247121132,0.0768117904663086,0.00309058523271,0.519260003498,5.7231,-3.49245965481e-10,-0.00309058558196,0.0,47.67070198059082,154.95562235,0.7847135066986084,18.73288345336914,125.29849195480347,1104.00504426,0.580038,8680.814497947693,0.0,20.60432744026184,2900.0,1.75245,1.3198368549346924,2000.0,814.928571429,20.4285714286,0.582224,0.00706391083077,32.21157908439636,0.0,1400,1400,1.74451
5.68646,0.111697763601,0.0750575065612793,0.0029469934525,0.54166948518,5.68634,3.37604433298e-09,-0.00294699007645,0.0,47.5466206073761,196.079312878,0.6637210845947266,15.894123077392578,119.55114316940308,1203.50269198,0.578268,8802.12176990509,0.0,18.167575120925903,2900.0,1.73809,1.3180298805236816,2200.0,1098.35714286,31.2142857143,0.578232,0.00634280545637,32.07496118545532,-7.45058237328e-09,1400,1400,1.73807
5.67018,0.0683909192901,0.07730388641357422,0.00357814086601,0.547154695762,5.66182,4.65661287308e-10,-0.00357814040035,0.0,47.79971694946289,182.173820898,0.6996128559112549,16.612576484680176,121.42886328697205,1158.71665243,0.577013,8925.824652194977,0.0,18.961450815200806,2900.0,1.73522,1.3124942779541016,2100.0,980.071428571,27.3571428571,0.577367,0.00874388124794,32.1783173084259,0.0,1400,1400,1.73375
5.64107,0.128116570971,0.07884836196899414,0.00637133669807,0.514232734957,5.63848,-2.61934474111e-09,-0.00637133931741,0.0,47.604501247406006,200.92793662,0.77972412109375,18.669953107833862,125.10652112960815,1135.019473,0.575801,9053.134654521942,0.0,20.77319836616516,2900.0,1.73007,1.3168792724609375,2000.0,843.285714286,31.5,0.575876,0.00961787533015,32.0246467590332,0.0,1400,1400,1.72962
5.6028,0.106840913223,0.07816624641418457,0.0023054049816,0.557149668429,5.62905,3.0267983675e-09,-0.0023054019548,0.0,47.785682916641235,174.79731703,0.7451691627502441,17.865121603012085,123.7982246875763,1154.89640626,0.575366,9179.007464408875,0.0,19.937492609024048,2900.0,1.72327,1.3288090229034424,2300.0,849.928571429,27.5714285714,0.573951,0.00772632658482,32.197707176208496,-1.49011647466e-08,1400,1400,1.72794
5.63225,0.0876571126468,0.10210537910461426,0.0021948945141,0.546005771827,5.61571,5.02041075379e-10,-0.00219489401206,0.0,47.96229362487793,174.529747187,0.8203840255737305,19.70018768310547,127.79129195213318,1206.88973678,0.574756,9308.99132490158,0.0,21.474925994873047,3000.0,1.72851,1.3312318325042725,2000.0,889.857142857,25.2857142857,0.575636,0.00659269979224,32.50506091117859,0.0,1400,1400,1.72557
5.61178,0.0844955502073,0.08451485633850098,0.00231022108346,0.525369218483,5.6025,1.16415321827e-09,-0.00231021991931,0.0,47.96074199676514,157.330910206,0.755549430847168,17.925865650177002,124.47990655899048,1149.06030596,0.574169,9435.696478128433,0.0,20.113800764083862,2900.0,1.72487,1.3317160606384277,1900.0,969.357142857,21.6428571429,0.574754,0.00419627549127,32.45315909385681,-7.45058237328e-09,1400,1400,1.72321
5.55743,0.101190095776,0.08398723602294922,0.00313685840229,0.542444941564,5.56983,-2.03726813197e-09,-0.00313686043955,0.0,47.9314649105072,161.77074986,0.7401273250579834,17.69920587539673,124.06405997276306,1162.62783804,0.572647,9561.985595703125,0.0,19.988362312316895,2900.0,1.71514,1.319434404373169,1900.0,1053.28571429,22.7142857143,0.571937,0.00717678060755,32.40730857849121,0.0,1400,1400,1.71737
5.53977,0.0783049632391,0.11203432083129883,0.00402113003656,0.523901401931,5.54395,7.45058059692e-09,-0.00402112258598,0.0,47.95794486999512,177.944485152,0.717322587966919,17.070882320404053,122.81017899513245,1129.63506614,0.571355,9686.661684274673,0.0,19.355822563171387,3000.0,1.71195,1.325589656829834,2000.0,981.785714286,28.7857142857,0.571053,0.00909491162747,32.40945363044739,0.0,1400,1400,1.71271
5.53432,0.13073546767,0.07785320281982422,0.00235788262216,0.560587587315,5.5265,-5.82076609135e-11,-0.00235788268037,0.0,47.81092882156372,196.617817927,0.7647709846496582,18.27589225769043,124.59982895851135,1272.59171315,0.570525,9813.577720880508,0.0,20.2742702960968,2900.0,1.71097,1.3195898532867432,2200.0,1233.21428571,34.9285714286,0.570893,0.00896072015166,32.293386459350586,0.0,1400,1400,1.70955
5.51853,0.138287905161,0.09031510353088379,0.00308375281747,0.531404378975,5.49783,-1.97906047106e-09,-0.00308375479653,0.0,47.78906059265137,199.799848828,0.7564980983734131,17.900429010391235,123.99994158744812,1186.45613411,0.56894,9939.752143383026,0.0,20.076992750167847,2900.0,1.70811,1.3249821662902832,2100.0,888.642857143,34.1428571429,0.56998,0.009821084328,32.22011423110962,0.0,1400,1400,1.70435
5.52221,0.111469800945,0.07981348037719727,0.00303835367959,0.549968635855,5.51029,-7.27595761418e-11,-0.00303835375234,0.0,47.727407932281494,211.625378961,0.7108993530273438,16.794777631759644,122.0010769367218,1212.82078862,0.569604,10063.988469362259,0.0,19.2336368560791,2900.0,1.70878,1.3197104930877686,2500.0,1065.85714286,38.6428571429,0.570125,0.00883622374386,32.22881317138672,-2.98023294931e-08,1400,1400,1.70662
5.47917,0.0932466425077,0.10190749168395996,0.00225945212878,0.537186823758,5.48041,-1.39698386192e-09,-0.00225945352577,0.0,48.12255620956421,204.953902234,0.8014571666717529,19.044166564941406,126.83031439781189,1233.49841789,0.568023,10192.984234333038,0.0,20.950411319732666,2900.0,1.70095,1.330155372619629,2200.0,1121.28571429,35.5714285714,0.568033,0.00756490137428,32.51789331436157,-7.45058237328e-09,1400,1400,1.70118
5.47764,0.0887758136219,0.08423280715942383,0.00200103569659,0.519692141671,5.45363,-2.12457962334e-09,-0.00200103782117,0.0,47.8267457485199,188.396983706,0.8155064582824707,19.501200914382935,127.49903345108032,1195.75106404,0.5667,10322.321818590164,0.0,21.60123872756958,3000.0,1.70067,1.3160676956176758,2300.0,991.5,30.9285714286,0.567903,0.00413695350289,32.4584698677063,0.0,1400,1400,1.69628
5.43898,0.124377605864,0.1033632755279541,0.00356853019912,0.538726700494,5.45339,-2.21189111471e-09,-0.00356853241101,0.0,47.950989723205566,201.947545725,0.7448263168334961,17.64201521873474,123.62195467948914,1225.39838587,0.566652,10447.867692232132,0.0,19.673540592193604,3000.0,1.69359,1.3215882778167725,2000.0,1117.28571429,34.7857142857,0.565842,0.00822916906327,32.36810111999512,0.0,1400,1400,1.69624
5.4217,0.0892301941855,0.07736515998840332,0.00300023326417,0.545510311993,5.44811,-3.78349795938e-09,-0.00300023704767,0.0,47.93534755706787,176.423062378,0.7735950946807861,18.401099681854248,125.37710309028625,1207.15379327,0.566393,10575.632874965668,0.0,20.480206727981567,2900.0,1.69041,1.3223512172698975,2300.0,1018.92857143,29.2142857143,0.565045,0.00705730356276,32.34576463699341,7.45058414964e-09,1400,1400,1.69527
5.4434,0.146854013175,0.07677936553955078,0.00285986019298,0.540049535188,5.45256,-1.86264514923e-09,-0.00285986205563,0.0,47.94217777252197,211.348621467,0.716273307800293,17.09300684928894,122.53528714179993,1144.18902525,0.566648,10700.38411974907,0.0,19.34409213066101,2900.0,1.6944,1.3205726146697998,2000.0,1065.21428571,36.7857142857,0.566205,0.00383869069628,32.25576901435852,0.0,1400,1400,1.69609
5.4422,0.131963525044,0.08353447914123535,0.00226958446729,0.547459065984,5.44491,-2.08092387766e-09,-0.00226958654821,0.0,47.89973020553589,224.617032356,0.6887843608856201,16.50579047203064,121.61754059791565,1242.66623944,0.566232,10824.242310523987,0.0,18.856863975524902,2900.0,1.69418,1.3216981887817383,2500.0,1110.78571429,39.7857142857,0.566048,0.00965788215399,32.38204741477966,1.49011647466e-08,1400,1400,1.69468
5.37054,0.0778004459347,0.08063435554504395,0.00340277538635,0.515860290461,5.36573,2.32830643654e-10,-0.00340277515352,0.0,47.660924196243286,153.483097521,0.7582471370697021,17.977400541305542,124.0331814289093,1205.95153387,0.562249,10950.110143184662,0.0,20.174089908599854,3000.0,1.68093,1.3153178691864014,2000.0,1084.57142857,21.7142857143,0.562424,0.0062287626788,32.17581510543823,1.49011647466e-08,1400,1400,1.68003
5.37478,0.109752037243,0.0900568962097168,-2.40106601268e-10,0.56058547314,5.35591,1.16415321827e-10,3.56521923095e-10,0.0,47.906938791275024,191.72556918,0.701481819152832,16.819058656692505,122.36310195922852,1217.17350733,0.561778,11074.787119150162,0.0,18.95696258544922,2900.0,1.68172,1.323822259902954,1900.0,1030.28571429,31.1428571429,0.562693,0.0,32.333317041397095,0.0,1400,1400,1.6782
5.34099,0.125703998615,0.07793784141540527,0.00241307882243,0.531004887518,5.35591,1.45519152284e-10,-0.00241307867691,0.0,47.92280054092407,191.505301786,0.6614389419555664,15.754969596862793,119.9336519241333,1177.52810747,0.561778,11196.93076300621,0.0,18.220189571380615,2900.0,1.67541,1.3181490898132324,2100.0,1028.64285714,30.0714285714,0.560979,0.00725767854601,32.20502328872681,0.0,1400,1400,1.6782
5.36852,0.128550349823,0.09673428535461426,0.00291672059393,0.542476770461,5.35869,1.06228981167e-09,-0.00291671953164,0.0,47.8687481880188,186.971008884,0.8337221145629883,19.55755925178528,127.1259253025055,1227.12321413,0.561879,11326.234059810638,0.0,21.524224281311035,2900.0,1.68055,1.3285610675811768,2300.0,1113.78571429,28.6428571429,0.562374,0.00635595899075,32.07970476150513,0.0,1400,1400,1.67872
5.36777,0.113291627589,0.09789085388183594,0.00283625314478,0.558535946691,5.35206,-5.82076609135e-10,-0.00283625372685,0.0,47.69871687889099,164.750754853,0.8484258651733398,19.99190092086792,126.88155841827393,1158.84985205,0.561535,11455.398476600647,0.0,21.55178713798523,2900.0,1.68041,1.307387351989746,1700.0,1011.14285714,25.2142857143,0.562366,0.00894622690976,31.47695803642273,0.0,1400,1400,1.67748
5.32254,0.138742620434,0.07363629341125488,0.00360507430742,0.547929504315,5.31492,-4.07453626394e-10,-0.00360507471487,0.0,48.49250674247742,195.345834094,0.845726490020752,20.034153699874878,128.7552433013916,1205.74695073,0.559665,11586.03795003891,0.0,21.877456426620483,3000.0,1.67195,1.339226484298706,2200.0,912.928571429,30.0714285714,0.559951,0.00939707551152,32.28537344932556,0.0,1400,1400,1.67052
5.30622,0.0717236443084,0.08039093017578125,0.0037653130712,0.54668423392,5.30575,-3.60887497663e-09,-0.00376531668007,0.0,46.36103081703186,149.377961929,0.8651211261749268,20.42716383934021,125.94476795196533,1201.09970019,0.559194,11713.769721031189,0.0,22.13053607940674,3000.0,1.66888,1.2756099700927734,1700.0,1092.28571429,20.7142857143,0.559393,0.00994152296335,30.797621726989746,-1.49011647466e-08,1400,1400,1.66879
5.25866,0.0933218086469,0.1029047966003418,0.0027657160681,0.522957465225,5.2856,7.1304384619e-10,-0.00276571535505,0.0,46.5020010471344,178.844077569,0.8449103832244873,19.767570734024048,123.71430349349976,1209.44834574,0.558153,11839.85290312767,0.0,21.30628728866577,3000.0,1.65988,1.2533066272735596,1700.0,1078.64285714,30.7142857143,0.556597,0.00783553626388,30.017818927764893,0.0,1400,1400,1.66499
5.26297,0.175624618871,0.09611129760742188,0.00211486290209,0.533206779066,5.25137,4.42378222942e-09,-0.00211485847831,0.0,45.05428433418274,194.253555637,0.8184390068054199,19.346291542053223,121.86777019500732,1242.33304015,0.556383,11963.943651676178,0.0,21.253047943115234,3000.0,1.6607,1.2472550868988037,1900.0,1154.78571429,31.6428571429,0.556956,0.00581050664186,30.107704639434814,0.0,1400,1400,1.65849
5.30785,0.112972876017,0.07229948043823242,0.00315220508492,0.514814254339,5.2768,-1.45519152284e-09,-0.00315220654011,0.0,48.004600048065186,188.04574997,0.8747677803039551,20.326279640197754,128.78711819648743,1206.51183634,0.557656,12094.942517757416,0.0,21.976969957351685,2900.0,1.66919,1.3249852657318115,1900.0,922.214285714,28.7142857143,0.559367,0.0098294140771,32.27648448944092,0.0,1400,1400,1.66332
5.26782,0.080532565601,0.08473014831542969,0.00310319654818,0.540266583481,5.25804,-7.27595761418e-11,-0.00310319662094,0.0,45.92798352241516,184.700957977,0.8401744365692139,20.019778728485107,124.7863781452179,1194.96679144,0.556821,12221.611556053162,0.0,21.938028573989868,3000.0,1.66162,1.2645657062530518,2100.0,1041.71428571,27.6428571429,0.55738,0.00786479841918,30.74419069290161,-1.49011647466e-08,1400,1400,1.65976
5.24986,0.105854210712,0.08368611335754395,-4.65661287308e-10,0.518105384134,5.25526,2.21189111471e-09,2.67755240202e-09,0.0,47.38210320472717,185.322443766,0.8118584156036377,19.169703245162964,125.36809229850769,1123.15875402,0.55657,12349.327506542206,0.0,20.579149961471558,2900.0,1.6582,1.3048126697540283,1900.0,904.642857143,33.1428571429,0.556291,0.0,31.59378957748413,0.0,1400,1400,1.65923
5.25581,0.0753145732697,0.08008170127868652,0.00127122378399,0.533474758881,5.25526,2.34649633057e-09,-0.00127122143749,0.0,42.33800482749939,168.022046658,0.8324182033538818,19.54429841041565,117.13148045539856,1287.64534349,0.55657,12468.688364744186,0.0,21.37222909927368,3000.0,1.65933,1.1723711490631104,1900.0,1257.42857143,24.1428571429,0.556735,0.0068004024215,27.96835470199585,1.49011665229e-08,1400,1400,1.65923
