0MinReturn,1AveragePolicyStd,1Entropy,0EnvExecTime,1EnvExecTime,1NumTrajs,LossAfter,0StdReturn,0AveragePolicyStd,1AverageReturn,0PolicyExecTime,0Perplexity,1ProcessExecTime,0Entropy,LossBefore,0AverageReturn,0ExplainedVariance,ItrTime,1Perplexity,MeanKL,Time,1StdReturn,0MaxReturn,dLoss,0NumTrajs,MeanKLBefore,0ProcessExecTime,1ExplainedVariance,1MaxReturn,ComputeUpdatedDistTime,1MinReturn,1PolicyExecTime
0.0,0.850741,2.51141,23.49601650238037,24.891525268554688,400,-0.00975881423801,1000.80514462,0.846287,2490.0,3.425609827041626,12.1954,0.31543445587158203,2.50106,3.0267968687e-10,923.75,0.120954272022,69.7445878982544,12.3223,0.00825073197484,4679.8375499248505,1899.5525789,4300.0,0.00975881454069,400,2.23517382381e-09,0.3623182773590088,0.23757391566,8100.0,0.3706696033477783,0.0,13.288907051086426
0.0,0.843059,2.49303,23.510407209396362,24.80547857284546,400,-0.0085894940421,1106.32624031,0.839048,1654.0,3.403810977935791,11.9872,0.33423900604248047,2.48384,1.28056842907e-10,631.5,0.0475614749971,70.14382290840149,12.0979,0.0065946909599,4749.989080667496,1594.95579876,6100.0,0.00858949417016,400,1.49011580852e-09,0.35071659088134766,0.141957896434,6000.0,0.4160754680633545,0.0,13.338253259658813
0.0,0.841938,2.49018,23.33005380630493,24.500022172927856,400,-0.0094511853531,1163.97766302,0.8368,1556.25,4.296436548233032,11.9206,0.328005313873291,2.47827,7.45058126306e-10,634.0,0.0429265323552,70.88254690170288,12.0635,0.00873981323093,4821.618651151657,1688.68615719,5700.0,0.00945118609816,400,-2.60770316451e-09,0.34473180770874023,0.163363305514,6900.0,0.3591489791870117,0.0,13.218725204467773
0.0,0.844647,2.49607,23.94588327407837,24.601414680480957,400,-0.00303686759435,1434.8013582,0.83796,2661.5,3.38676118850708,11.9475,0.34426069259643555,2.48052,-6.47269216003e-09,1159.75,0.0939868791761,69.30017113685608,12.1347,0.00689659081399,4890.928191423416,1895.92134594,6400.0,0.00303686112165,400,-4.57966997658e-16,0.3594942092895508,0.26250861234,8200.0,0.33745312690734863,0.0,12.789479970932007
0.0,0.840369,2.4856,23.656988382339478,25.08499240875244,400,-0.00947081577033,1767.03054232,0.842534,2579.5,3.8608174324035645,12.0647,0.34290409088134766,2.49028,-1.4435497242e-09,1835.75,0.15127802156,70.75356388092041,12.0083,0.00698417797685,4962.506848573685,1799.53598186,6200.0,0.00947081432678,400,6.33299102049e-09,0.37519025802612305,0.332360949988,7700.0,0.3655087947845459,0.0,13.443072319030762
0.0,0.845215,2.49721,23.93710970878601,25.015682697296143,400,-0.00889885425568,1411.2029443,0.839859,3007.75,3.9434103965759277,11.9927,0.340923547744751,2.4843,4.07453626394e-09,1212.5,0.107950474896,71.78148794174194,12.1486,0.00743427313864,5034.303199768066,2383.69774458,6000.0,0.00889885833021,400,-4.47034720352e-09,0.38965535163879395,0.311445855589,7500.0,0.41902947425842285,0.0,13.501644849777222
0.0,0.840305,2.48513,23.482075452804565,24.18193030357361,400,-0.00964342616498,1572.40164637,0.839815,1569.5,3.254810094833374,11.9989,0.3255889415740967,2.48481,3.05008152068e-09,1035.75,0.0662687594828,68.79891443252563,12.0026,0.00727565493435,5103.870592594147,1747.28925768,5900.0,0.00964342921507,400,1.49011547546e-09,0.3463292121887207,0.133120035831,7300.0,0.3679771423339844,0.0,13.452026844024658
0.0,0.845034,2.49576,23.65691328048706,23.939516067504883,400,-0.00840210914612,1475.43449109,0.840955,2457.0,3.5221619606018066,12.0252,0.33754873275756836,2.487,-2.4680046895e-09,808.25,0.046567645921,69.20388698577881,12.131,0.0067715938203,5173.082563638687,2136.71500205,6400.0,0.00840210667811,400,1.67638025683e-09,0.3613762855529785,0.247287286649,7500.0,0.4040248394012451,0.0,13.172659158706665
0.0,0.847969,2.5033,21.57707405090332,22.234103441238403,400,-0.00787576939911,1329.59559171,0.841028,2337.5,1.8969504833221436,12.0276,0.295485258102417,2.4872,3.23925641865e-09,900.75,0.068335508344,61.76677584648132,12.2227,0.00698883458972,5235.684103488922,1933.23401325,6600.0,0.00787577263836,400,-2.42144038154e-09,0.3361494541168213,0.243459199421,7300.0,1.2952723503112793,0.0,11.216830730438232
0.0,0.844453,2.49432,21.997542142868042,22.22595977783203,400,-0.00829353183508,1445.17810321,0.840844,2854.25,1.9620354175567627,12.0175,0.3076746463775635,2.48637,-1.13504949883e-09,1339.5,0.124226777229,61.18080759048462,12.1135,0.00715693458915,5296.871595859528,2145.65419802,6500.0,0.00829353070003,400,1.11758646781e-09,0.31511569023132324,0.271864629371,7600.0,0.33878350257873535,0.0,10.970733165740967
0.0,0.845002,2.49517,21.83979320526123,23.63927173614502,400,-0.00959470123053,1547.9320883,0.840329,1993.0,1.9776794910430908,11.9984,0.3291449546813965,2.48477,-2.35158936768e-09,937.5,0.0547704475976,62.97754502296448,12.1238,0.00682128267363,5360.501515865326,1973.89234762,7100.0,0.00959469887894,400,9.68575086802e-09,0.3188455104827881,0.159642326887,7600.0,0.3233909606933594,0.0,11.581276416778564
0.0,0.843493,2.49074,22.506553173065186,23.227124214172363,400,-0.00961572863162,1488.59799812,0.839592,2647.0,2.4018032550811768,11.9646,0.30365419387817383,2.48195,2.79978862316e-09,926.0,0.0578201076461,65.69140648841858,12.0703,0.00782315805554,5426.199112892151,2302.50754613,6200.0,0.0096157314314,400,1.09896074463e-08,0.3427548408508301,0.242197755754,8100.0,0.3498537540435791,0.0,11.758731126785278
0.0,0.840196,2.48397,22.83155918121338,23.40944528579712,400,-0.00952175073326,953.568953983,0.831319,1558.0,2.578303098678589,11.7437,0.3105933666229248,2.46332,1.39698447255e-10,492.5,0.0399265616447,65.9273087978363,11.9888,0.00778063759208,5492.981913089752,1744.50164804,5100.0,0.00952175087295,400,-1.86264470514e-09,0.3459005355834961,0.135682134531,6900.0,0.3588218688964844,0.0,12.140714645385742
0.0,0.827429,2.4541,23.740763902664185,23.766148567199707,400,-0.011357231997,1749.22981266,0.829291,2493.25,3.223452091217041,11.6908,0.31990981101989746,2.4588,4.59258453489e-09,1527.75,0.104564439916,67.79620671272278,11.6359,0.00962103717029,5560.785099506378,2043.65589997,6400.0,0.0113572365895,400,-1.86264503821e-09,0.3583080768585205,0.230501586362,7900.0,0.36218953132629395,0.0,12.41832685470581
0.0,0.832367,2.46512,22.105732440948486,23.901466131210327,400,-0.00812941417098,1621.31667172,0.829374,1892.25,2.735482692718506,11.6804,0.32828783988952637,2.45792,1.42608758136e-09,1063.5,0.064212620862,65.99369883537292,11.7649,0.00752031104639,5627.491753101349,1751.06108903,6700.0,0.00812941559707,400,-5.21540632903e-09,0.3255777359008789,0.165615355172,7500.0,0.372666597366333,0.0,12.581781148910522
0.0,0.834345,2.46919,22.510908842086792,23.37981653213501,400,-0.00668239407241,1307.76314274,0.830592,2269.25,2.609358549118042,11.7116,0.3206510543823242,2.46058,3.02679770137e-10,683.25,0.0408206059461,64.68622279167175,11.8129,0.00693090399727,5692.1874096393585,1940.88367439,5800.0,0.00668239437509,400,2.23517426789e-09,0.33808469772338867,0.210552762262,7500.0,0.32800722122192383,0.0,11.944314002990723
0.0,0.821444,2.44011,22.890719413757324,23.484726905822754,400,-0.00991512089968,1675.74692302,0.819156,1692.25,3.4415290355682373,11.4064,0.30706787109375,2.43417,-1.45519152284e-09,1408.5,0.10565593405,65.91810822486877,11.4743,0.00939477793872,5758.934438467026,1685.427227,7200.0,0.00991511944449,400,5.58793455951e-09,0.3469352722167969,0.202192012336,7500.0,0.3258693218231201,0.0,12.157504081726074
0.0,0.825489,2.44946,22.39178156852722,23.433477878570557,400,-0.00916830264032,1539.18411829,0.823736,1953.0,2.915334463119507,11.5418,0.318418025970459,2.44597,-1.85100379468e-09,1196.5,0.0845744225751,65.07901096343994,11.582,0.00949129741639,5824.0225150585175,1671.3440699,6600.0,0.00916830078932,400,2.98023183909e-09,0.3424265384674072,0.189191730578,7100.0,0.34604644775390625,0.0,12.063600063323975
0.0,0.827582,2.45547,23.29005718231201,24.452068090438843,400,-0.00755919562653,1422.50463532,0.823372,2530.25,2.976242780685425,11.5376,0.3276791572570801,2.44561,6.98491930962e-10,1033.25,0.0819622077843,67.90949869155884,11.6519,0.00815187767148,5892.792137384415,2247.64542077,6700.0,0.00755919632502,400,1.49011603057e-09,0.33886003494262695,0.208885634459,8300.0,0.31010961532592773,0.0,12.541483163833618
0.0,0.825429,2.45072,23.18847918510437,23.775019645690918,400,-0.00946242921054,1570.3824375,0.822522,3244.75,3.745213031768799,11.51,0.3105430603027344,2.44322,1.43481881931e-09,1293.0,0.100253180163,67.34766483306885,11.5967,0.00670499447733,5960.147016763687,2031.21206118,6700.0,0.00946243064536,400,5.58793455951e-09,0.3533742427825928,0.315000211707,7800.0,0.3186168670654297,0.0,11.915591478347778
0.0,0.812756,2.41969,23.29822087287903,23.860090970993042,400,-0.00636735279113,2054.55942662,0.811521,3043.0,3.1290855407714844,11.2086,0.345015287399292,2.41668,-1.01572372735e-09,1659.25,0.0972210274904,67.5271155834198,11.2423,0.00681080622599,6028.526599645615,2043.13509098,7100.0,0.00636735177541,400,5.21540588494e-09,0.3338916301727295,0.347139754609,8100.0,0.37742018699645996,0.0,12.313232898712158
0.0,0.812698,2.42043,23.0683696269989,23.857208967208862,400,-0.0106652826071,1356.1928329,0.810786,2654.5,3.2427289485931396,11.2021,0.3280477523803711,2.4161,1.93831528605e-09,1079.0,0.0932730120567,67.04253935813904,11.2507,0.00966551154852,6095.574840068817,1904.71251112,6300.0,0.0106652845454,400,-7.4505834835e-10,0.33934998512268066,0.292721912091,7300.0,0.4395434856414795,0.0,12.728374481201172
0.0,0.820071,2.43893,23.04419994354248,23.952940940856934,400,-0.00830200873315,1339.64883458,0.816529,1825.5,3.1878111362457275,11.3688,0.31254124641418457,2.43087,1.66473912433e-09,871.0,0.0640251743953,68.30525469779968,11.4608,0.0084141632542,6164.758903264999,1727.91774978,6400.0,0.00830201039789,400,-2.23517293563e-09,0.35109972953796387,0.195900705518,7300.0,0.4013361930847168,0.0,12.953811645507812
0.0,0.821524,2.44291,23.151435613632202,22.193742752075195,400,-0.0100937113166,1155.83192442,0.817725,2962.0,3.0329623222351074,11.4038,0.2975883483886719,2.43395,8.38190294949e-10,1194.75,0.143671347456,63.539390563964844,11.5065,0.0099243754521,6228.303861618042,1842.8798116,5100.0,0.0100937121548,400,2.23517426789e-09,0.35558295249938965,0.310779919388,7500.0,0.3945960998535156,0.0,11.270366191864014
0.0,0.819191,2.43686,21.863020181655884,22.034738779067993,400,-0.00861221551895,1637.25836003,0.816176,2700.25,2.2487049102783203,11.3583,0.29974961280822754,2.42995,-2.67755151384e-10,1220.25,0.0875078799196,61.57532453536987,11.4371,0.00836518965662,6290.595023393631,1702.47611951,6500.0,0.0086122152512,400,-5.9604667868e-09,0.31874561309814453,0.278750438881,7700.0,0.30820751190185547,0.0,11.459110021591187
0.0,0.819775,2.43869,22.758530139923096,22.179776668548584,400,-0.00784831866622,1132.18814691,0.814173,1657.5,2.4445948600769043,11.3061,0.2747023105621338,2.42534,-2.91038193545e-10,520.0,0.0338890822196,62.238261699676514,11.458,0.00715575367212,6352.841335773468,1894.91259693,6100.0,0.00784831837518,400,3.72528830006e-09,0.34183359146118164,0.187851652554,7400.0,0.3802030086517334,0.0,11.026702165603638
0.0,0.817699,2.43376,21.79169487953186,22.36347460746765,400,-0.00926312897354,1985.51112752,0.816371,3148.25,2.3149302005767822,11.3648,0.2912423610687256,2.43052,-1.86264559332e-10,1643.25,0.104782258163,61.06360673904419,11.4016,0.00787127949297,6415.492018222809,2077.91889579,6900.0,0.00926312878728,400,-2.9802333934e-09,0.32175254821777344,0.295479208593,8300.0,0.35170626640319824,0.0,10.732954263687134
0.0,0.810896,2.41666,21.62324571609497,22.245700359344482,400,-0.00947892572731,1461.14261795,0.808968,2516.0,2.714893341064453,11.1571,0.29643869400024414,2.41208,-9.19680998024e-10,928.5,0.0588946297092,61.353896379470825,11.2084,0.00659900950268,6476.850559711456,2228.03590635,6300.0,0.00947892480763,400,-2.23517337972e-09,0.32773804664611816,0.21627838218,8100.0,0.34834790229797363,0.0,10.526915788650513
0.0,0.808347,2.41018,21.648531198501587,22.535955905914307,400,-0.00888240523636,1952.91408861,0.80804,2055.25,2.090484857559204,11.1312,0.2976551055908203,2.40976,-4.42378134125e-10,1418.75,0.0793740164035,61.60556960105896,11.1359,0.00749029405415,6539.107472419739,2209.49596911,7300.0,0.00888240479399,400,3.35842464949e-15,0.3250737190246582,0.160673126402,8100.0,0.3058595657348633,0.0,11.229288816452026
0.0,0.815193,2.42654,21.274205446243286,22.42086124420166,400,-0.00947557203472,1534.84264259,0.810223,2028.5,2.3481459617614746,11.1878,0.299227237701416,2.41483,1.76951275854e-09,894.25,0.051688780697,61.26024055480957,11.3197,0.00727125676349,6600.37540769577,2006.00043619,6300.0,0.00947557380423,400,-3.72528874415e-09,0.31890439987182617,0.145626817436,7900.0,0.34911513328552246,0.0,11.289913892745972
0.0,0.811943,2.41852,21.79325771331787,21.916556358337402,400,-0.00928305089474,1530.36262043,0.809844,2467.25,2.7567059993743896,11.1804,0.2859761714935303,2.41416,-7.33416660736e-10,984.5,0.0598152154462,60.9123854637146,11.2293,0.00786209199578,6662.027611017227,2338.83570126,6100.0,0.00928305016132,400,1.49011547546e-09,0.3207273483276367,0.25148684332,7900.0,0.4432399272918701,0.0,10.721054077148438
0.0,0.814637,2.42592,21.396339654922485,22.07974147796631,400,-0.00864461064339,1305.76950493,0.809892,2373.75,2.132305860519409,11.1863,0.314342737197876,2.41469,3.81842246711e-09,754.0,0.053032890464,59.812061071395874,11.3126,0.00897830631584,6721.844088554382,2220.30086644,6500.0,0.00864461446181,400,-2.98023183909e-09,0.325786828994751,0.170998563394,7900.0,0.3601958751678467,0.0,10.392514705657959
0.0,0.815289,2.42759,21.554943323135376,22.22409415245056,400,-0.00804624613374,1457.46046259,0.810412,2347.75,2.342313766479492,11.2022,0.29482555389404297,2.41611,1.21071941361e-09,847.0,0.057747961414,60.866332054138184,11.3315,0.00767025025561,6783.473382949829,2259.74444075,7100.0,0.00804624734446,400,-7.45058015283e-10,0.31464624404907227,0.184924971928,7900.0,0.33306074142456055,0.0,10.951727628707886
0.0,0.817769,2.43313,21.40425181388855,22.06587529182434,400,-0.00819976162165,1180.65868798,0.811129,1968.0,2.3514490127563477,11.2167,0.2864530086517334,2.4174,-5.27361398994e-09,572.25,0.0368520358061,60.02682685852051,11.3945,0.00685127452016,6843.511188745499,1925.67546591,7000.0,0.00819975634804,400,-1.49011536443e-09,0.2969377040863037,0.193727693677,7000.0,0.3423151969909668,0.0,10.447495937347412
0.0,0.81736,2.43262,21.2103374004364,21.968422174453735,400,-0.00964797753841,761.117599324,0.809799,1886.5,2.2287557125091553,11.1853,0.2877640724182129,2.4146,5.97792659818e-09,430.0,0.0452100382658,60.85426354408264,11.3887,0.00973031111062,6905.100462436676,1813.62006771,3300.0,0.00964798351633,400,-7.4505834835e-10,0.31725168228149414,0.172617873423,6200.0,0.32142210006713867,0.0,10.594336032867432
0.0,0.816383,2.43066,21.609404802322388,22.581671476364136,400,-0.0103851575404,1288.10129163,0.810881,2971.0,2.1842918395996094,11.216,0.30927443504333496,2.41734,-3.11993098023e-09,972.25,0.0884014093875,61.47839546203613,11.3664,0.00813668500632,6966.583597660065,2181.22878213,5600.0,0.0103851544205,400,-3.72528963233e-09,0.32036876678466797,0.248491731086,7400.0,0.3288605213165283,0.0,11.458053350448608
