0AveragePolicyStd,0Entropy,0EnvExecTime,1NumTrajs,Time,MeanKLBefore,1Entropy,0PolicyExecTime,1AverageReturn,dLoss,0StdReturn,MeanKL,ComputeUpdatedDistTime,1ExplainedVariance,1EnvExecTime,1AveragePolicyStd,0Perplexity,0ExplainedVariance,1MaxReturn,0ProcessExecTime,ItrTime,1Perplexity,0MinReturn,LossAfter,0MaxReturn,1MinReturn,0AverageReturn,LossBefore,0NumTrajs,1ProcessExecTime,1PolicyExecTime,1StdReturn
0.930526,2.69177,31.15572428703308,400,3323.741395711899,-9.77890546316e-10,2.68797,8.001312494277954,6048.75,0.00339084598818,4100.68895888,0.00833776313812,0.47237229347229004,0.174546237318,25.451837062835693,0.928872,14.7577,0.0426892347014,20000.0,0.9791719913482666,96.18980813026428,14.7018,0.0,-0.00339084607549,16400.0,0.0,2937.75,-8.7311435859e-11,400,0.8298068046569824,24.274346828460693,5559.30287334
0.930386,2.69142,26.675464153289795,400,3417.8868470191956,4.19094847715e-09,2.69376,7.320057153701782,7713.5,0.00303445903119,4985.96930772,0.00842766650021,0.43335866928100586,0.150244388651,26.11681056022644,0.931579,14.7526,0.0523564247504,19400.0,0.8740146160125732,93.34626030921936,14.7872,0.0,-0.00303445989266,19800.0,0.0,3629.75,-8.61473281599e-10,400,0.8472051620483398,26.38262939453125,6330.72410945
0.923759,2.67699,28.074014902114868,400,3508.8871533870697,3.72527925174e-10,2.68277,7.564377307891846,8451.75,0.00508757950738,3768.43322881,0.00930448714644,0.3084118366241455,0.19473786528,25.022374391555786,0.926406,14.5412,0.0708128529115,21000.0,0.9369075298309326,90.99555778503418,14.6255,0.0,-0.0050875809975,17900.0,0.0,3081.0,-1.49011603057e-09,400,0.824211835861206,23.390344858169556,6375.58600738
0.925979,2.68203,29.9428231716156,400,3610.794937849045,9.49949274798e-09,2.68318,11.628908157348633,9092.75,0.00501450281881,2330.65221558,0.00944603513926,0.3492755889892578,0.161091266111,26.24116086959839,0.926557,14.6148,0.0592429856997,20900.0,0.9553196430206299,101.23885345458984,14.6316,0.0,-0.0050145033747,12000.0,0.0,2035.5,-5.55883228337e-10,400,0.8151302337646484,25.054304599761963,6929.42439439
0.936659,2.70519,26.90810537338257,400,3704.5703086853027,1.53668189284e-09,2.71251,6.720872402191162,7579.25,0.00482823628117,4824.6243118,0.00679766805843,0.4097132682800293,0.127980647237,25.08222222328186,0.940118,14.9572,0.0328185347609,20800.0,0.8623969554901123,93.76939296722412,15.0671,0.0,-0.0048282360658,20000.0,0.0,2674.5,2.15368389789e-10,400,0.795414924621582,26.24808645248413,6668.05027257
0.93302,2.69746,32.146994829177856,400,3803.4036905765533,-7.68341124058e-09,2.70023,7.146517038345337,7451.25,0.00571668909688,5793.43464082,0.00832790788263,0.44624972343444824,0.169598006858,24.993990182876587,0.934388,14.842,0.0742995051433,19500.0,1.0052013397216797,98.09208488464355,14.8831,0.0,-0.00571669032797,19900.0,0.0,5080.25,-1.23109211714e-09,400,0.8062088489532471,23.567167043685913,6474.21411737
0.92754,2.68588,27.376939296722412,400,3898.7390031814575,7.45059347551e-10,2.68621,8.036495685577393,5806.75,0.00514901126662,5015.66963999,0.00984081346542,0.8915500640869141,0.0981443972555,26.406748294830322,0.927813,14.6711,0.0465346467978,20200.0,0.9136312007904053,95.32438158988953,14.6759,0.0,-0.00514901150018,18800.0,0.0,3481.75,-2.33558283824e-10,400,0.8747820854187012,26.062041759490967,6034.81809481
0.92523,2.68083,27.7555513381958,400,3992.2216653823853,-3.44589401458e-09,2.68126,6.402301073074341,7714.5,0.00458669922373,1543.97854584,0.00730585213751,0.3904259204864502,0.136672428047,24.910598039627075,0.925547,14.5971,0.0888133228616,21200.0,0.9381282329559326,92.61753988265991,14.6034,0.0,-0.00458669941872,9100.0,0.0,1355.5,-1.94995686265e-10,400,0.8649747371673584,24.042808055877686,7118.94231961
0.923367,2.67673,29.549668312072754,400,4088.0514709949493,2.88709922636e-09,2.675,9.245566129684448,7384.75,0.00408378997527,3083.36641311,0.00657088356093,0.37209653854370117,0.106364020041,25.288848400115967,0.922615,14.5375,0.0356550350297,21300.0,1.0358142852783203,95.82380247116089,14.5123,0.0,-0.00408379081637,18800.0,0.0,1951.25,-8.41100689097e-10,400,0.7876300811767578,24.749666213989258,6964.92946393
0.925554,2.68175,26.892680644989014,400,4180.976380825043,-9.31304686147e-11,2.67564,6.138636350631714,3762.0,0.00473008907866,3749.40854502,0.00693758390844,0.3120918273925781,0.118110609969,25.42658567428589,0.9228,14.6107,0.0253389138937,20200.0,0.8483152389526367,92.19868493080139,14.5216,0.0,-0.00473008910194,18600.0,0.0,1959.25,-2.32831531832e-11,400,0.8046107292175293,27.065889358520508,5373.08626396
