Time,0MaxReturn,1Entropy,1AverageReturn,0EnvExecTime,1PolicyExecTime,MeanKLBefore,1NumTrajs,ComputeUpdatedDistTime,0MinReturn,MeanKL,1MaxReturn,1Perplexity,1ProcessExecTime,1MinReturn,0Perplexity,1AveragePolicyStd,0AveragePolicyStd,0ExplainedVariance,1ExplainedVariance,0AverageReturn,0Entropy,LossBefore,dLoss,1StdReturn,1EnvExecTime,0ProcessExecTime,0PolicyExecTime,ItrTime,0NumTrajs,0StdReturn,LossAfter
1744.6175110340118,2300.0,2.72707,342.583333333,24.534142017364502,57.332210540771484,5.58793589178e-09,1200,0.16226983070373535,0.0,0.00786146521568,2800.0,15.288,1.1096363067626953,0.0,15.3813,0.946154,0.949036,0.0922312699059,0.216494818629,163.0,2.73315,4.65661287308e-10,0.0065971496515,702.230963707,25.45317816734314,1.0834887027740479,38.20490527153015,154.1917188167572,1200,454.933328449,-0.00659714918584
1908.3858938217163,2500.0,2.72134,335.75,24.824665784835815,64.10296630859375,2.79396861202e-09,1200,0.11096429824829102,0.0,0.00686152931303,2600.0,15.2007,1.0507783889770508,0.0,15.3196,0.943518,0.947176,0.0725150209701,0.200100817437,161.333333333,2.72913,-6.98491930962e-10,0.00502526038326,688.970442641,24.73430895805359,1.0710599422454834,39.87947344779968,160.68192982673645,1200,435.187571309,-0.00502526108176
2057.5287227630615,2500.0,2.71505,380.333333333,24.97460675239563,56.34252214431763,2.79396616953e-09,1200,0.12003564834594727,0.0,0.00726735778153,2700.0,15.1054,1.061880111694336,0.0,15.0471,0.940468,0.938663,0.0708727255657,0.211553958271,157.666666667,2.71118,6.98491930962e-10,0.00551513605751,743.570141651,25.2587411403656,1.038017749786377,31.75919222831726,145.91505980491638,1200,442.652484713,-0.00551513535902
2240.39275932312,2800.0,2.70754,285.333333333,23.554071187973022,69.44728517532349,-1.76951413522e-08,1200,0.14751887321472168,0.0,0.00960955489427,2900.0,14.9924,1.2149102687835693,0.0,15.0294,0.937058,0.938168,0.071038347783,0.17226415066,176.833333333,2.71001,2.32830643654e-10,0.0030620386824,654.89303622,27.301509857177734,1.017030954360962,50.934441566467285,180.08365392684937,1200,474.28539814,-0.00306203844957
2386.5062856674194,2400.0,2.70898,330.75,24.5600905418396,54.714086055755615,-1.86264415003e-09,1200,0.12958025932312012,0.0,0.00995019264519,2800.0,15.0139,0.9556906223297119,0.0,15.0962,0.937674,0.94025,0.0658288513976,0.207635274071,175.5,2.71444,2.91038304567e-09,0.00526184972841,696.811383494,23.689341068267822,1.0838334560394287,33.35707926750183,143.3361279964447,1200,465.617600612,-0.00526184681803
2552.7220046520233,2800.0,2.64404,413.083333333,22.41419243812561,60.85146427154541,-2.79396639158e-09,1200,0.13291549682617188,0.0,0.00883051194251,2800.0,14.0699,0.9534263610839844,0.0,14.1229,0.907976,0.909671,0.0737643215326,0.215158000745,219.583333333,2.6478,-2.09547579288e-09,0.00554091180675,802.851476336,23.765242099761963,0.9672400951385498,49.44073677062988,163.81493997573853,1200,548.626916087,-0.00554091390222
2707.5260655879974,2700.0,2.62127,469.75,23.370709896087646,60.33570194244385,0.0,1200,0.1264173984527588,0.0,0.00911027099937,2900.0,13.7532,0.9874303340911865,0.0,13.7767,0.897884,0.898582,0.0963993789141,0.242342341707,211.0,2.62298,-3.49245965481e-10,0.00673415011261,856.889688058,23.49757981300354,1.0223217010498047,37.14936947822571,151.11891317367554,1200,539.563712642,-0.00673415046185
2870.9101514816284,2800.0,2.58923,405.833333333,23.053370475769043,54.20378828048706,1.86264437207e-09,1200,0.11541390419006348,0.0,0.00711272284389,2800.0,13.3195,0.9931111335754395,0.0,13.381,0.883343,0.885478,0.114596519916,0.203742267205,241.083333333,2.59383,1.16415321827e-10,0.00457470130641,782.389058518,24.315768718719482,0.9792542457580566,51.90002250671387,160.68944573402405,1200,583.069886939,-0.00457470118999
3025.038199186325,2700.0,2.56679,472.5,22.999790906906128,59.03071975708008,-7.45058947871e-09,1200,0.1207878589630127,0.0,0.00707944575697,2900.0,13.024,0.944084644317627,0.0,13.1219,0.873268,0.876561,0.0812648683597,0.252669912225,227.75,2.57428,3.40878614224e-09,0.00438219929129,835.470177006,23.42055654525757,0.9537429809570312,39.5788209438324,151.3553740978241,1200,559.185363572,-0.0043821958825
3184.6943299770355,2700.0,2.52472,453.75,22.037264108657837,50.83263397216797,7.45057793239e-09,1200,0.15112853050231934,0.0,0.00775086181238,3000.0,12.4874,0.9495673179626465,0.0,12.5507,0.855091,0.857257,0.073610220984,0.205633517461,249.25,2.52977,-2.32830643654e-09,0.00546791451052,842.527509442,23.685393571853638,0.9360694885253906,54.30120277404785,157.3692605495453,1200,588.542921828,-0.00546791683882
3332.29394364357,2800.0,2.48281,409.75,22.44309687614441,55.8764865398407,-7.45057970875e-09,1200,0.0992133617401123,0.0,0.0074448636733,2700.0,11.9749,0.8628678321838379,0.0,12.0814,0.837353,0.84109,0.0826022514941,0.181063480422,242.25,2.49167,-2.43380782194e-09,0.00648063829794,796.762158677,21.802173376083374,0.94081711769104,37.95629167556763,144.24321722984314,1200,597.59791736,-0.00648064073175
3490.805314064026,2700.0,2.4625,418.25,21.2294819355011,55.290310859680176,-2.98023099532e-08,1200,0.12086915969848633,0.0,0.00817462150007,2800.0,11.7341,0.9159319400787354,0.0,11.8553,0.828882,0.833149,0.0776313651878,0.19147999266,215.916666667,2.47278,2.21189111471e-09,0.00449840293732,819.374926901,22.551167011260986,0.9235336780548096,51.425276041030884,156.3413586616516,1200,551.457154324,-0.00449840072542
3637.6647431850433,2800.0,2.4311,560.25,21.45636820793152,57.6931369304657,-7.45057882057e-09,1200,0.09759020805358887,0.0,0.0075818086043,2800.0,11.3714,0.885577917098999,0.0,11.4757,0.816002,0.819719,0.0844182288717,0.228411171339,268.083333333,2.44023,9.89530235529e-10,0.00509109214181,932.699453647,21.705610752105713,0.9055080413818359,37.725895404815674,144.4687957763672,1200,628.614608794,-0.00509109115228
3793.927695274353,2700.0,2.4025,427.583333333,21.63861608505249,54.36355209350586,-1.11758797772e-08,1200,0.14130258560180664,0.0,0.0082883220166,2800.0,11.0507,0.8907346725463867,0.0,11.0777,0.804573,0.805463,0.0807711378663,0.198423702882,255.833333333,2.40493,-6.69388100505e-10,0.00686435613898,837.942416312,22.149988651275635,0.9258248805999756,49.22107648849487,153.47229599952698,1200,610.16334334,-0.00686435680836
3944.34073138237,2800.0,2.36856,463.333333333,20.96824550628662,60.083885192871094,3.72528941028e-09,1200,0.11135029792785645,0.0,0.00742254685611,2800.0,10.682,0.8854517936706543,0.0,10.7619,0.79093,0.793874,0.0704981531465,0.169570200276,272.75,2.37601,2.60479282588e-09,0.00477280914492,850.865572357,21.84130549430847,0.9089219570159912,37.522300004959106,148.13938903808594,1200,633.626417931,-0.00477280654013
4093.313630580902,2800.0,2.33769,555.25,21.50743532180786,53.67892909049988,0.0,1200,0.10851550102233887,0.0,0.00757177965716,2900.0,10.3573,0.8793027400970459,0.0,10.4001,0.778899,0.780496,0.0903102658096,0.21106179287,272.0,2.34182,2.79396772385e-09,0.00493005150929,952.919603552,22.035369634628296,0.9132506847381592,43.21866011619568,146.56211376190186,1200,638.696067521,-0.00493004871532
4247.392435312271,2900.0,2.29056,533.0,21.04656744003296,60.84241247177124,0.0,1200,0.10599780082702637,0.0,0.00995914917439,2900.0,9.88049,0.8690347671508789,0.0,9.90539,0.76082,0.761769,0.0939959123428,0.199711835392,290.5,2.29308,-1.30967237055e-10,0.0044831669511,945.495108396,21.878859996795654,0.937819242477417,41.30949568748474,151.41671538352966,1200,678.608686947,-0.00448316708207
4393.666730880737,2900.0,2.25352,517.833333333,21.35619020462036,53.574479818344116,-7.4505774883e-09,1200,0.13800978660583496,0.0,0.00920478533953,2900.0,9.5212,0.8993780612945557,0.0,9.54333,0.747056,0.747873,0.0918614069929,0.190800812033,309.25,2.25584,-3.39787220582e-09,0.00447339317907,907.633537772,21.967172622680664,0.9078152179718018,40.5774040222168,144.0138967037201,1200,694.962424044,-0.00447339657694
4547.713832139969,2600.0,2.23205,532.833333333,20.994412660598755,60.50849008560181,0.0,1200,0.10197687149047852,0.0,0.00647424953058,2900.0,9.31896,0.9003415107727051,0.0,9.40993,0.738972,0.742591,0.0868270077991,0.181749600857,313.5,2.24177,3.72529029846e-09,0.0025513949804,952.412011101,21.967336654663086,0.8832929134368896,41.91868591308594,151.17632675170898,1200,701.107041281,-0.00255139125511
4698.521137714386,2800.0,2.2088,504.583333333,21.520143032073975,56.70226454734802,0.0,1200,0.10802078247070312,0.0,0.0,2800.0,9.10477,0.892268180847168,0.0,9.13315,0.730498,0.731592,0.0709007656812,0.16373302764,323.916666667,2.21191,-2.56113708019e-09,-4.36557456851e-10,924.727343449,21.998597621917725,0.8978197574615479,40.602293729782104,147.80055499076843,1200,705.149860944,-2.12457962334e-09
4849.350720405579,2700.0,2.20839,559.583333333,20.93148374557495,62.19300127029419,0.0,1200,0.13067150115966797,0.0,0.00961607415229,2900.0,9.10106,0.8758280277252197,0.0,9.13315,0.730282,0.731592,0.0752342340467,0.163423749657,335.583333333,2.21191,1.2805685401e-09,0.00473881035578,956.081321361,21.10948395729065,0.872593879699707,36.56274461746216,148.18864154815674,1200,712.209351049,-0.00473880907521
4984.068973302841,2600.0,2.17573,625.25,20.44229531288147,50.74102544784546,7.4505774883e-09,1200,0.09425568580627441,0.0,0.00704611837864,2900.0,8.80865,0.8283026218414307,0.0,8.87345,0.718737,0.721415,0.0695889427367,0.218447138141,298.5,2.18306,4.65661287308e-10,0.00366207608022,997.95830115,20.749366998672485,0.8478729724884033,33.571414947509766,132.52335143089294,1200,671.973027733,-0.00366207561456
5127.094328403473,2700.0,2.17265,494.833333333,20.461561918258667,56.42289900779724,0.0,1200,0.12616729736328125,0.0,0.00978615321219,2800.0,8.78153,0.8204183578491211,0.0,8.76357,0.717671,0.716923,0.0866645689665,0.170702678511,327.916666667,2.1706,-6.40284270048e-10,0.000836941762827,926.349451101,20.691469192504883,0.8596959114074707,36.267205476760864,140.5281527042389,1200,699.734944858,-0.000836942403112
5264.03829574585,2700.0,2.16641,579.833333333,20.61492657661438,49.4082887172699,0.0,1200,0.10599517822265625,0.0,0.00865724496543,2800.0,8.72688,0.8519673347473145,0.0,8.76438,0.715402,0.716949,0.0637360147538,0.208016247994,294.416666667,2.1707,-1.45519152284e-10,0.00471479617408,991.779531392,20.789076328277588,0.8519313335418701,37.56529211997986,134.46590328216553,1200,664.57542315,-0.0047147963196
5407.365393638611,2600.0,2.15642,492.0,20.727478981018066,53.158040046691895,-1.49011549766e-08,1200,0.11407899856567383,0.0,-1.49011549766e-08,2900.0,8.64018,0.837043046951294,0.0,8.63143,0.711589,0.711196,0.0677360132011,0.169984511793,305.583333333,2.15541,2.32830643654e-09,-1.2805685401e-09,922.091463287,20.784597873687744,0.8723294734954834,39.55169486999512,140.7177770137787,1200,677.663013394,3.60887497663e-09
5544.934023857117,2700.0,2.15189,611.25,20.47204089164734,50.00744938850403,0.0,1200,0.09888839721679688,0.0,0.0,2800.0,8.60106,0.8257262706756592,0.0,8.63143,0.709944,0.711196,0.0646457412054,0.210519462814,294.083333333,2.15541,-1.10594555736e-09,-1.7462298274e-10,1007.39686197,20.878527402877808,0.8647315502166748,37.559221029281616,135.10164189338684,1200,671.657149436,-9.31322574615e-10
5688.95441365242,2600.0,2.14923,506.666666667,20.593461990356445,55.53108215332031,0.0,1200,0.1008453369140625,0.0,0.00786807853729,2800.0,8.57823,0.8355474472045898,0.0,8.63143,0.709027,0.711196,0.0851812231101,0.169273404527,312.25,2.15541,-3.78349795938e-09,0.00251090474194,928.989893498,20.749144554138184,0.8778862953186035,38.840845584869385,141.3002324104309,1200,689.703997499,-0.00251090852544
5825.5538601875305,2900.0,2.14512,584.166666667,20.38681387901306,52.23442506790161,-2.23517382381e-08,1200,0.09356689453125,0.0,0.0067575154826,2900.0,8.54303,0.8254995346069336,0.0,8.59365,0.707571,0.709635,0.0673235150038,0.248605754361,279.25,2.15102,-4.65661287308e-10,0.00352942594327,943.09736448,20.672629833221436,0.8596076965332031,33.31220102310181,133.83090925216675,1200,657.731787408,-0.00352942640893
5965.677414655685,2700.0,2.15328,500.25,20.51170587539673,55.06827735900879,0.0,1200,0.11500382423400879,0.0,0.00711025297642,2900.0,8.61309,0.8390707969665527,0.0,8.6097,0.710358,0.710281,0.0800575274658,0.185727003339,312.5,2.15289,1.62981450558e-09,0.0014951643534,936.558382679,21.004531621932983,0.8806321620941162,35.53520202636719,137.94395208358765,1200,679.124743082,-0.00149516272359
6103.5299026966095,2600.0,2.13531,607.333333333,20.565560340881348,55.79521465301514,0.0,1200,0.11036944389343262,0.0,0.00341704394668,2900.0,8.45971,0.8376643657684326,0.0,8.43749,0.704049,0.703136,0.0727122517961,0.243128033895,270.416666667,2.13268,1.04773789644e-09,0.00203522632364,964.795084749,20.949267148971558,0.8658604621887207,32.20534658432007,135.06545448303223,1200,646.992910617,-0.0020352252759
6245.049382209778,2700.0,2.11574,511.666666667,20.44968008995056,52.400903940200806,0.0,1200,0.12053775787353516,0.0,0.00772452354431,2900.0,8.29573,0.8450901508331299,0.0,8.37729,0.697125,0.700548,0.0821237799679,0.166796896811,296.0,2.12552,2.67755240202e-09,0.00451296090614,929.99850657,21.301061868667603,0.872894287109375,38.72063684463501,138.87270498275757,1200,663.777573187,-0.00451295822859
6386.0254282951355,2800.0,2.1032,591.5,20.597686767578125,56.42798328399658,0.0,1200,0.09969353675842285,0.0,0.00835711043328,2800.0,8.19231,0.8425869941711426,0.0,8.18418,0.69267,0.692342,0.0913168335435,0.208077383837,304.916666667,2.1022,-1.7462298274e-09,0.00548918091226,993.920394197,20.76860237121582,0.8580172061920166,33.26595497131348,138.33112049102783,1200,672.148911866,-0.00548918265849
6525.463932991028,2800.0,2.09292,536.75,20.53928542137146,51.08523344993591,-7.4505774883e-09,1200,0.1159825325012207,0.0,0.00694985734299,2900.0,8.10855,0.8753817081451416,0.0,8.07705,0.689127,0.687779,0.0773983187838,0.210602952582,285.75,2.08903,1.04773789644e-09,0.00518450385425,935.819304585,21.27536678314209,0.8688499927520752,37.82406044006348,136.8559148311615,1200,656.00198488,-0.00518450280651
6669.10727596283,2800.0,2.07824,509.333333333,20.584691286087036,59.951117277145386,-7.45057793239e-09,1200,0.10872459411621094,0.0,0.00664533441886,2900.0,7.99042,0.8711860179901123,0.0,7.99815,0.684126,0.684404,0.0831826648233,0.194636614039,301.0,2.07921,9.85892256722e-10,0.00417945818845,932.119210306,20.919365167617798,0.8749334812164307,33.490708351135254,141.02729296684265,1200,679.619256153,-0.00417945720255
6805.01647734642,2700.0,2.06407,532.75,20.642070770263672,51.25063943862915,0.0,1200,0.1077268123626709,0.0,0.00902065262198,2900.0,7.87794,0.8588161468505859,0.0,7.90351,0.679203,0.680284,0.0819809162257,0.229488719995,296.916666667,2.06731,-6.98491930962e-10,0.00302400137298,989.453942418,21.333988428115845,0.8594789505004883,34.06714677810669,133.32848191261292,1200,670.571020143,-0.00302400207147
6949.0610501766205,2900.0,2.0701,540.25,20.429754972457886,60.807626724243164,0.0,1200,0.10541629791259766,0.0,0.00904999859631,2900.0,7.92561,0.8705034255981445,0.0,7.93163,0.681265,0.681515,0.0837220038518,0.226939560696,322.666666667,2.07086,2.56113708019e-09,0.00360723910853,952.140538033,21.154815196990967,0.8551771640777588,33.56868267059326,141.5589554309845,1200,705.846694088,-0.0036072365474
7085.210032701492,2700.0,2.0576,727.916666667,20.732481002807617,51.17900800704956,-2.23517346853e-08,1200,0.10828471183776855,0.0,-7.4505774883e-09,2900.0,7.82719,0.8606877326965332,0.0,7.88205,0.677026,0.67938,0.0818792468521,0.328357793234,288.25,2.06459,-1.16415321827e-10,-4.65661287308e-10,1073.22519836,21.306875228881836,0.8522398471832275,34.31801223754883,133.69546008110046,1200,656.49595391,3.49245965481e-10
7230.355811595917,2900.0,2.06339,527.25,20.132513523101807,62.37701392173767,-7.4505774883e-09,1200,0.12437558174133301,0.0,0.00979714095592,2900.0,7.8726,0.8750829696655273,0.0,7.88205,0.678992,0.67938,0.0887948141967,0.236284603427,307.333333333,2.06459,9.31322574615e-10,0.00349276000634,955.762751681,21.381695985794067,0.8412156105041504,33.38706684112549,142.94522905349731,1200,683.627253862,-0.00349275907502
7363.323728322983,2800.0,2.06054,515.916666667,20.99487042427063,51.840200901031494,0.0,1200,0.10383057594299316,0.0,0.00804712530226,2900.0,7.85022,0.8052845001220703,0.0,7.87544,0.677995,0.679093,0.0885983815011,0.207323876003,311.5,2.06375,9.31322574615e-10,0.00240552471951,953.277675386,20.93273091316223,0.8722183704376221,30.793924570083618,130.23779702186584,1200,693.229940207,-0.00240552378818
7510.333415985107,2700.0,2.05928,543.083333333,20.227180242538452,56.24076724052429,0.0,1200,0.09923601150512695,0.0,0.00768798682839,2900.0,7.8403,0.842139720916748,0.0,7.8462,0.677578,0.677849,0.0754008284994,0.177353037449,305.416666667,2.06003,2.64844857156e-09,0.00114569169818,950.343179974,21.10638928413391,0.8608636856079102,41.15980267524719,144.32124090194702,1200,674.867142275,-0.00114568904974
7643.1053149700165,2800.0,2.05476,544.083333333,20.733521223068237,51.04952621459961,0.0,1200,0.1090097427368164,0.0,0.00888492353261,2900.0,7.805,0.7905850410461426,0.0,7.81882,0.676053,0.676658,0.0705029096713,0.211969721534,300.583333333,2.05653,8.22183210403e-10,0.00359463494533,969.045059009,20.62717342376709,0.8823521137237549,32.06963658332825,130.09934282302856,1200,670.055713894,-0.00359463412315
7777.860690832138,2800.0,2.04716,733.083333333,19.860167741775513,50.78207612037659,0.0,1200,0.1010594367980957,0.0,0.00948040746152,2900.0,7.74589,0.8004391193389893,0.0,7.73555,0.673471,0.673036,0.0691173327159,0.307782865734,309.416666667,2.04583,1.62981450558e-09,0.00465557049029,1104.85918849,20.337785720825195,0.821636438369751,35.98242950439453,132.36068558692932,1200,681.556791267,-0.00465556886047
7903.811824083328,2700.0,2.02023,663.333333333,19.746577262878418,47.8311562538147,7.4505774883e-09,1200,0.09547066688537598,0.0,0.00679612159729,2900.0,7.54005,0.805070161819458,0.0,7.56148,0.66454,0.665488,0.0846148847221,0.255971177249,323.916666667,2.02307,-1.16415321827e-09,0.00342862471007,1070.04153606,20.333805084228516,0.8267216682434082,28.351672410964966,123.38407468795776,1200,705.752312351,-0.00342862587422
8034.662536144257,2800.0,2.01556,667.166666667,19.803511142730713,47.62400412559509,7.4505774883e-09,1200,0.1265120506286621,0.0,0.0,2800.0,7.50491,0.8095076084136963,0.0,7.51927,0.662981,0.663628,0.0642919798717,0.269714047099,331.0,2.01747,2.44472175837e-09,1.7462298274e-09,1073.99812487,20.234532594680786,0.8161823749542236,33.16720986366272,128.85597610473633,1200,684.365155941,6.98491930962e-10
8160.850301265717,2700.0,2.01364,582.5,19.685309648513794,48.92205309867859,0.0,1200,0.10463738441467285,0.0,0.0,2900.0,7.49052,0.7995016574859619,0.0,7.51927,0.662348,0.663628,0.0853502256581,0.235774290229,370.083333333,2.01747,-2.09547579288e-09,-1.86264514923e-09,1035.78975505,20.023857355117798,0.8402085304260254,29.044891834259033,123.64348864555359,1200,745.003351036,-2.32830643654e-10
8290.031563997269,2800.0,2.01712,656.416666667,19.723904371261597,46.050792932510376,7.45057793239e-09,1200,0.10227441787719727,0.0,0.00661598145962,2900.0,7.51667,0.8175485134124756,0.0,7.51927,0.663513,0.663628,0.0683005675505,0.259050553134,325.833333333,2.01747,-6.2573235482e-10,0.00400274696585,1077.93420937,20.391613245010376,0.8272910118103027,35.352904081344604,126.84767746925354,1200,691.652108281,-0.00400274759158
8418.627024650574,2800.0,2.00572,637.25,19.661895036697388,48.660595178604126,0.0,1200,0.09456372261047363,0.0,0.0,2900.0,7.43142,0.7865593433380127,0.0,7.44371,0.659771,0.660322,0.0701814742793,0.210276497359,332.083333333,2.00737,3.25962901115e-09,2.91038304567e-10,1093.28439614,20.052584648132324,0.8364648818969727,29.86296248435974,126.00198578834534,1200,692.468285475,2.96859070659e-09
8546.352862358093,2700.0,2.00613,676.833333333,19.924648761749268,46.6955668926239,0.0,1200,0.1036829948425293,0.0,0.00653806980699,2900.0,7.43448,0.8035838603973389,0.0,7.44371,0.65989,0.660322,0.0575775502773,0.275410763853,350.416666667,2.00737,-8.14907252789e-10,0.00350926199462,1082.28768767,20.071584463119507,0.8153719902038574,33.18039345741272,125.34159731864929,1200,713.360469694,-0.00350926280953
8677.580198526382,2700.0,2.00393,625.25,19.826366424560547,52.22179102897644,7.4505774883e-09,1200,0.10282063484191895,0.0,0.0065565770492,3100.0,7.41813,0.8092341423034668,0.0,7.44343,0.65918,0.660351,0.0601876774997,0.308853683365,329.583333333,2.00733,6.98491930962e-10,0.00248103891499,1093.55876423,20.316726684570312,0.820225715637207,31.22953200340271,129.03738379478455,1200,693.253075283,-0.0024810382165
8803.11754322052,2800.0,2.00938,549.333333333,19.618300914764404,44.52554678916931,0.0,1200,0.11837315559387207,0.0,0.00732603296638,2900.0,7.45872,0.8010172843933105,0.0,7.44393,0.661033,0.660403,0.0929300804132,0.230707858019,366.083333333,2.0074,9.31322574615e-10,0.00212808931246,968.994094696,20.3090238571167,0.8160829544067383,33.556885957717896,123.40771198272705,1200,739.937830534,-0.00212808838114
8933.567260742188,2600.0,2.00561,689.416666667,19.747783422470093,48.372365951538086,0.0,1200,0.0962677001953125,0.0,0.00669106701389,2900.0,7.43065,0.7933158874511719,0.0,7.46084,0.659832,0.66121,0.0592021727622,0.268795022337,338.916666667,2.00967,-1.16415321827e-09,0.0026284691412,1088.13126953,19.995633363723755,0.8319754600524902,34.06815695762634,127.76635313034058,1200,698.529760561,-0.00262847030535
9061.349961996078,2800.0,2.00719,646.666666667,19.923709392547607,43.15490365028381,0.0,1200,0.08690905570983887,0.0,0.0,2900.0,7.44239,0.809762716293335,0.0,7.46517,0.660382,0.661399,0.062858811787,0.270575389167,327.833333333,2.01025,2.32830643654e-09,-1.62981450558e-09,1075.5567034,20.258629322052002,0.8234167098999023,35.83221197128296,125.17245864868164,1200,680.973792121,3.95812094212e-09
9194.232036113739,2700.0,2.00801,579.833333333,19.85032629966736,48.11446475982666,-7.4505774883e-09,1200,0.10576939582824707,0.0,0.00894974265248,2900.0,7.44848,0.7940871715545654,0.0,7.46517,0.660718,0.661399,0.0755768037267,0.253401772851,329.0,2.01025,-9.31322574615e-10,0.00227213930339,1030.38502782,20.161693811416626,0.8297600746154785,36.62014031410217,130.30704355239868,1200,693.355848993,-0.00227214023471
9324.571154594421,2800.0,2.00605,608.5,19.754425764083862,47.004361152648926,0.0,1200,0.10430026054382324,0.0,0.00991915725172,2900.0,7.43388,0.8002355098724365,0.0,7.4633,0.659976,0.66132,0.0715042892633,0.268358806921,349.333333333,2.01,-1.39698386192e-09,0.00338597828522,1050.76690247,20.460251569747925,0.8318819999694824,35.316046953201294,128.1792392730713,1200,719.918668246,-0.00338597968221
