1PolicyExecTime,0AveragePolicyStd,LossBefore,Time,1EnvExecTime,MeanKL,0MaxReturn,dLoss,0ExplainedVariance,0PolicyExecTime,1StdReturn,1AverageReturn,0Entropy,1Perplexity,0AverageReturn,1MinReturn,ComputeUpdatedDistTime,1Entropy,MeanKLBefore,1MaxReturn,0Perplexity,1ExplainedVariance,0StdReturn,0NumTrajs,0MinReturn,1NumTrajs,0ProcessExecTime,ItrTime,0EnvExecTime,1AveragePolicyStd,1ProcessExecTime,LossAfter
14.32818341255188,0.971428,9.54605505754e-10,1885.6950325965881,26.64376950263977,0.00703800842166,2600.0,0.00823101962451,0.187834194775,3.864712953567505,1151.70699399,1189.0,2.77935,16.1603,633.0,0.0,0.3841986656188965,2.78256,-1.11758646781e-09,5900.0,16.1085,0.207890322848,489.858142731,400,0.0,400,0.3974795341491699,75.42357134819031,25.470473527908325,0.973115,0.33449506759643555,-0.0082310186699
14.148075580596924,0.973795,-1.83936221809e-09,1961.645478963852,26.942328214645386,0.00753789860755,2800.0,0.00780792024452,0.156457868951,3.8156182765960693,1036.90642659,1187.75,2.78437,16.0684,587.75,0.0,0.37819910049438477,2.77685,-1.16415321827e-09,6300.0,16.1896,0.208559612988,466.824311171,400,0.0,400,0.3963632583618164,75.94444036483765,25.572336196899414,0.970215,0.36004137992858887,-0.00780792208388
16.457115650177002,0.976356,-9.72067981664e-10,2043.4631700515747,28.3331401348114,0.00992133654654,2900.0,0.00784759964445,0.208692991575,3.7257490158081055,1415.51914063,1216.75,2.78959,15.9991,614.5,0.0,1.032726764678955,2.77253,-4.09781941713e-09,7600.0,16.2743,0.16406674549,434.787016825,400,0.0,400,0.40822291374206543,80.99579334259033,26.12494421005249,0.96815,0.39708614349365234,-0.00784760061651
16.10493040084839,0.9661,1.52504076034e-09,2124.9951179027557,28.786879062652588,0.00678337970749,4200.0,0.00847605582094,0.176351444586,4.374125003814697,776.91682309,924.5,2.76824,15.8492,629.25,0.0,0.4435267448425293,2.76312,-5.42495426359e-09,5500.0,15.9306,0.200350849728,524.613607811,400,0.0,400,0.3934149742126465,81.52135705947876,26.640100955963135,0.963787,0.38924574851989746,-0.0084760542959
15.736167907714844,0.959833,-2.55531640292e-09,2207.791327238083,28.29362440109253,0.00867481715977,2600.0,0.00762616121792,0.183247597255,4.73933219909668,1070.91596309,1233.0,2.75479,15.7432,611.0,0.0,0.4435606002807617,2.75641,-2.79396755731e-10,6700.0,15.7177,0.204385792568,467.363883928,400,0.0,400,0.3916919231414795,81.88216948509216,26.666183948516846,0.960575,0.3694465160369873,-0.00762616377324
15.837531089782715,0.966187,-9.08039698988e-10,2290.496678352356,29.50811767578125,0.00761925242841,2400.0,0.00726094332058,0.199574041075,4.103256702423096,634.679003513,934.75,2.76897,15.87,630.75,0.0,0.4738168716430664,2.76443,-4.88944396082e-09,3800.0,15.9422,0.247423806549,461.605283224,400,0.0,400,0.4014120101928711,82.68976998329163,26.349780797958374,0.964116,0.4316370487213135,-0.00726094422862
16.255899667739868,0.969789,-5.38420807938e-10,2375.7652604579926,29.638752460479736,0.0076969191432,2700.0,0.00836843943398,0.182605987804,4.9765305519104,621.372674005,786.0,2.77652,16.1184,669.75,0.0,0.4452207088470459,2.77996,-1.16415277418e-09,3600.0,16.063,0.209286509232,496.245843811,400,0.0,400,0.41136717796325684,84.27806186676025,27.153282403945923,0.971587,0.3703470230102539,-0.0083684399724
15.777228355407715,0.971702,-1.04773789644e-09,2457.2564837932587,27.48912763595581,0.0069229574874,3000.0,0.00875691033434,0.209861605955,4.421891927719116,1152.12952288,1395.25,2.78046,15.9989,722.75,0.0,0.4841744899749756,2.77252,1.21071952464e-09,6000.0,16.1265,0.260770982317,498.75588969,400,0.0,400,0.4218165874481201,81.47864818572998,27.339401245117188,0.967999,0.35966062545776367,-0.00875691138208
16.012726068496704,0.967797,-1.74914027706e-09,2540.313809156418,28.48489260673523,0.00708119012415,3600.0,0.00834811862733,0.214322948863,4.654136657714844,1042.97408285,1539.75,2.77241,15.9291,770.75,0.0,0.4582059383392334,2.76815,9.91858684074e-09,4900.0,15.9972,0.274156139014,537.884223137,400,0.0,400,0.40366649627685547,82.11562514305115,27.71004891395569,0.965866,0.35529327392578125,-0.00834812037647
16.085073709487915,0.968493,4.75556571899e-09,2620.746035337448,28.277523517608643,0.00703431246802,2600.0,0.00786956130178,0.215141933137,4.128307580947876,923.732611474,1354.25,2.77384,15.8789,794.25,0.0,0.42555856704711914,2.76499,6.98492208517e-10,5600.0,16.02,0.249622393088,555.780475997,400,0.0,400,0.38788294792175293,80.42251229286194,26.42085313796997,0.964336,0.38535428047180176,-0.00786955654621
