0NumTrajs,Time,1ProcessExecTime,0StdReturn,0EnvExecTime,0ExplainedVariance,0PolicyExecTime,1Entropy,0MinReturn,1EnvExecTime,LossAfter,1MaxReturn,0MaxReturn,0Perplexity,0Entropy,0AveragePolicyStd,ComputeUpdatedDistTime,dLoss,1PolicyExecTime,LossBefore,ItrTime,1MinReturn,1Perplexity,0AverageReturn,0ProcessExecTime,1AveragePolicyStd,1StdReturn,1ExplainedVariance,1NumTrajs,MeanKLBefore,MeanKL,1AverageReturn
400,4646.612664461136,0.3832063674926758,566.875427232,19.245270013809204,0.188700114092,1.5632483959197998,2.68178,0.0,33.414095401763916,-0.00665970984846,8300.0,3600.0,14.6132,2.68192,0.927593,0.28061413764953613,0.00665970770642,12.649639129638672,-2.14204187721e-09,70.78288507461548,0.0,14.6111,723.5,0.23842859268188477,0.927892,1479.23214879,0.256865317686,400,-8.50995895973e-09,0.00609520822763,1783.5
400,4719.501369476318,0.37598323822021484,568.044892592,20.31822943687439,0.153402911976,1.7176718711853027,2.67636,0.0,33.57812738418579,-0.00598776247352,4200.0,3000.0,14.5052,2.67451,0.92429,0.31858086585998535,0.00598776283441,12.980087041854858,3.60887653095e-10,72.2385585308075,0.0,14.5321,655.0,0.27019309997558594,0.924809,976.11679629,0.331410451473,400,-9.8953123473e-10,0.00685512647033,1586.0
400,4792.6548681259155,0.3736555576324463,592.278439587,20.80710458755493,0.197721214704,1.7250995635986328,2.68427,0.0,33.768322706222534,-0.00526656769216,5500.0,3100.0,14.605,2.68137,0.928429,0.3042891025543213,0.00526656259026,12.97394061088562,-5.10190156788e-09,73.14875102043152,0.0,14.6475,812.5,0.2598843574523926,0.930108,1117.31796616,0.294801268196,400,-4.42378222942e-09,0.00659006182104,1613.25
400,4862.376117706299,0.361330509185791,694.204175657,17.673020839691162,0.25196558233,1.5449309349060059,2.65612,0.0,33.18412494659424,-0.00629913480952,5200.0,3900.0,14.4264,2.66906,0.92232,0.2806518077850342,0.00629913535668,12.877834558486938,5.47152101404e-10,69.10289692878723,0.0,14.2409,1070.75,0.22004413604736328,0.916366,1068.44232413,0.280274940951,400,-1.12340803327e-09,0.0069333394058,1559.0
400,4933.875783205032,0.35875725746154785,590.055029213,19.410749197006226,0.180971107994,1.5977940559387207,2.65923,0.0,33.795822858810425,-0.0081501044333,5600.0,2700.0,14.2781,2.65873,0.917692,0.2850055694580078,0.00815010274819,12.950000524520874,-1.6851120499e-09,71.48780250549316,0.0,14.2853,792.25,0.24068498611450195,0.917834,1199.45818497,0.343956151279,400,8.49831760519e-10,0.00696197897196,1750.25
400,5001.819557666779,0.35254621505737305,667.568535807,17.154900312423706,0.177150092763,1.4648685455322266,2.65218,0.0,32.12459993362427,-0.00841245241463,7600.0,3700.0,14.1164,2.64733,0.912197,0.2923429012298584,0.00841244923649,12.83111834526062,-3.1781384191e-09,67.27589464187622,0.0,14.1849,851.5,0.2171163558959961,0.914644,1314.86691342,0.255238435843,400,8.38189462282e-10,0.00947067700326,1645.0
400,5072.351982116699,0.3775672912597656,653.176421421,18.61646842956543,0.179545334963,1.609976053237915,2.65295,0.0,32.93285417556763,-0.00376958306879,7700.0,3200.0,14.1121,2.64703,0.911765,0.9758245944976807,0.00376958656125,12.829718351364136,3.49245987685e-09,70.52287459373474,0.0,14.1959,790.75,0.2500474452972412,0.914744,1591.25734484,0.312314138649,400,-7.77072273195e-09,0.00871386844665,1737.75
400,5147.327717065811,0.3767735958099365,625.474020244,20.29550528526306,0.18319928739,1.6402366161346436,2.64796,0.0,34.96838855743408,-4.02420482715e-05,6200.0,3600.0,14.1496,2.64969,0.912965,0.2807762622833252,4.02427700466e-05,13.127526998519897,7.21775084145e-10,74.33317589759827,0.0,14.1252,813.5,0.2556874752044678,0.912599,1389.42341908,0.352574520675,400,-1.72294734035e-09,0.000221741283895,2042.75
400,5222.209070444107,0.3835725784301758,614.424730948,21.003922939300537,0.282353072228,1.6962432861328125,2.6418,0.0,35.188716411590576,-0.00751105742529,7300.0,3400.0,14.1494,2.64967,0.912948,0.27886533737182617,0.00751106033567,13.139909982681274,2.91038348976e-09,74.875075340271,0.0,14.0384,1013.5,0.2699573040008545,0.908991,1320.62653218,0.309477424267,400,3.31201710502e-09,0.00730861537158,1743.25
400,5296.332827568054,0.3836367130279541,707.316716542,21.117567777633667,0.17019274741,1.6762216091156006,2.66899,0.0,33.66952657699585,-0.00771511718631,4900.0,3700.0,14.4393,2.66995,0.922679,0.3144824504852295,0.00771511588537,13.113647699356079,-1.3009411326e-09,73.42951035499573,0.0,14.4254,848.25,0.27964353561401367,0.922422,1043.94815484,0.241991241036,400,6.3213514423e-09,0.00696750357747,1433.5
400,5369.299798250198,0.36295056343078613,654.560491857,20.099491596221924,0.149405149335,1.6304001808166504,2.69536,0.0,34.29477286338806,-0.00599232921377,8100.0,3500.0,14.8624,2.69884,0.93573,0.3160853385925293,0.00599232983368,13.166044473648071,6.19911677546e-10,72.96147012710571,0.0,14.8108,749.25,0.25379204750061035,0.934146,1735.07917687,0.356672653261,400,2.21189244698e-09,0.00723376497626,2100.5
400,5441.791120290756,0.3878798484802246,579.130328596,19.192004919052124,0.166773383134,1.5627694129943848,2.67871,0.0,34.33286261558533,-0.00726651167497,7500.0,2900.0,14.4343,2.66961,0.92198,0.295818567276001,0.00726651045261,12.925461053848267,-1.22236099021e-09,71.88075852394104,0.0,14.5663,705.75,0.25032925605773926,0.926259,1601.30876161,0.332260740849,400,3.23634785637e-09,0.0073378761299,2085.5
400,5515.76216840744,0.38907527923583984,690.211516493,20.174485683441162,0.222401833799,1.623288631439209,2.65937,0.0,35.20035934448242,-0.00517198164016,7200.0,3600.0,14.4026,2.66741,0.920709,0.29238224029541016,0.00517197523732,13.031084537506104,-6.40284270048e-09,73.96438312530518,0.0,14.2872,1018.25,0.25759148597717285,0.916905,1502.78399978,0.319473671835,400,8.84756490294e-10,0.00746583938599,1984.5
400,5585.767590999603,0.37909746170043945,693.842741549,17.74049711227417,0.185809896667,1.500218152999878,2.67638,0.0,33.14564108848572,-0.00850895605981,4700.0,3200.0,14.5284,2.6761,0.925038,0.2837347984313965,0.00850895783515,13.109547138214111,1.77533365786e-09,69.37462735176086,0.0,14.5324,836.5,0.21401190757751465,0.925567,1022.25727559,0.303076617064,400,-3.79513798165e-09,0.00937919691205,1330.25
400,5658.146901845932,0.36408066749572754,688.977321833,19.501505613327026,0.160543026281,1.5962324142456055,2.69396,0.0,34.26878023147583,-0.00697388779372,6900.0,3500.0,14.6708,2.68586,0.92929,0.30101728439331055,0.0069738850696,13.102221965789795,-2.72411870839e-09,72.37150645256042,0.0,14.7901,814.5,0.24129962921142578,0.933541,1224.28101349,0.261734108244,400,1.09604991749e-08,0.0099888863042,1706.0
400,5729.214321374893,0.3841056823730469,849.368000339,17.61627221107483,0.166984515591,1.472810983657837,2.67883,0.0,34.441681146621704,-0.00612093182281,5900.0,4400.0,14.5451,2.67726,0.925966,0.28622984886169434,0.00612092711963,13.08433198928833,-4.70317917944e-09,70.38046956062317,0.0,14.568,982.0,0.21903181076049805,0.926833,1341.70076302,0.383972461261,400,1.42026801431e-09,0.0083821406588,1676.25
400,5800.976320028305,0.3744053840637207,730.89260497,20.108232975006104,0.142283230332,1.6252737045288086,2.67964,0.0,32.955007791519165,-0.00742603465915,7500.0,3500.0,14.572,2.6791,0.925669,0.3041696548461914,0.0074260397465,13.033688306808472,5.08734965265e-09,71.75310134887695,0.0,14.5799,786.0,0.24773526191711426,0.925979,1351.60161938,0.271438304483,400,-8.26548696153e-09,0.00724301440641,1571.75
400,5875.220317602158,0.37357068061828613,689.733598935,21.81519389152527,0.168492364902,1.7299251556396484,2.68628,0.0,33.24171280860901,-0.00741725135595,8300.0,3200.0,14.6673,2.68562,0.928698,0.3159358501434326,0.00741724888794,12.961246967315674,-2.46800491155e-09,73.57136821746826,0.0,14.677,835.25,0.28795909881591797,0.929156,1806.22361572,0.29147194424,400,-4.63332971989e-09,0.00823080539703,2142.5
400,5948.0156581401825,0.3536090850830078,705.708819202,21.31269359588623,0.22191511922,1.6714117527008057,2.68148,0.0,32.842814683914185,-0.00820234697312,6800.0,4200.0,14.6726,2.68598,0.929362,0.29610228538513184,0.00820234733401,13.037550926208496,3.60887653095e-10,72.78721380233765,0.0,14.6067,999.75,0.2706005573272705,0.926978,1283.39160041,0.297108854288,400,8.9697982375e-09,0.00735455192626,1934.0
400,6016.979145765305,0.34920644760131836,937.107784622,19.3711199760437,0.155032694702,1.5538017749786377,2.68766,0.0,30.70429515838623,-0.00619435589761,5700.0,4100.0,14.7318,2.69001,0.931686,0.32015347480773926,0.0061943585577,12.81331181526184,2.6600903702e-09,68.27838182449341,0.0,14.6973,1073.0,0.23670077323913574,0.930586,1187.61936242,0.354513352565,400,5.1804838197e-10,0.00677813775837,1460.5
400,6088.215426683426,0.3536839485168457,900.068573776,20.074703216552734,0.164795980337,1.606560468673706,2.68537,0.0,32.646592140197754,-0.00727527309209,6500.0,4200.0,14.7637,2.69217,0.932739,0.3095228672027588,0.00727527882846,13.096723794937134,5.73636516066e-09,71.22759985923767,0.0,14.6636,1058.75,0.2535574436187744,0.929685,1378.12372449,0.298524583,400,-1.6530978808e-09,0.00900288298726,1815.0
400,6162.804400444031,0.3747718334197998,738.197763137,20.370525360107422,0.131923205783,1.6066582202911377,2.72144,0.0,34.86112976074219,-0.00484940269962,5800.0,3700.0,15.0618,2.71216,0.942587,0.30158567428588867,0.00484940191964,13.17689037322998,-7.79982634036e-10,73.84933710098267,0.0,15.2021,746.25,0.2531769275665283,0.946719,1218.88268508,0.303749311696,400,4.23751611578e-09,0.00696474732831,1515.0
400,6232.733018159866,0.36125731468200684,897.018359623,18.982134103775024,0.174403143648,1.6083950996398926,2.69401,0.0,32.42087912559509,-0.0058612478897,6100.0,4100.0,14.9099,2.70203,0.937742,0.297473669052124,0.00586124949041,13.172243118286133,1.60071078614e-09,69.9205048084259,0.0,14.7909,1105.75,0.24519014358520508,0.933981,1271.41024064,0.232415392366,400,-3.44589290435e-09,0.00700050685555,1446.0
400,6308.926130771637,0.37662529945373535,894.725900765,22.570566415786743,0.181404259579,1.7841193675994873,2.71769,0.0,33.30370283126831,-0.00722254533321,7200.0,4300.0,15.3006,2.72789,0.95025,0.27588939666748047,0.0072225426673,14.003918647766113,-2.66591104747e-09,75.4862859249115,0.0,15.1453,1060.75,0.29459309577941895,0.945553,1630.32356834,0.345286571162,400,1.11758713395e-09,0.00746303144842,2240.25
400,6379.6075303554535,0.3763420581817627,821.431334623,17.811795473098755,0.11237280667,1.5311088562011719,2.73675,0.0,34.39448285102844,-0.00549937225878,5300.0,4000.0,15.3265,2.72958,0.951293,0.31803369522094727,0.00549936783209,13.252368688583374,-4.4266927901e-09,70.6750853061676,0.0,15.4367,749.25,0.23869872093200684,0.954924,1174.14263933,0.321951599768,400,4.47034720352e-09,0.00698234234005,1623.75
400,6449.912721395493,0.39146852493286133,883.990384563,16.816072463989258,0.186894845428,1.4462840557098389,2.736,0.0,34.2267587184906,-0.00598918925971,5600.0,3900.0,15.5506,2.7441,0.957284,0.2821519374847412,0.0059891895653,13.258187294006348,3.05590219796e-10,69.51838278770447,0.0,15.4251,1119.0,0.21112346649169922,0.952991,1076.87043673,0.303815952154,400,1.11758635679e-09,0.00793155096471,1762.25
400,6521.590054988861,0.382049560546875,824.458875566,19.64006543159485,0.189993121951,1.5662782192230225,2.75688,0.0,33.42020320892334,-0.00741523969918,7800.0,4500.0,15.7509,2.7569,0.963338,0.2857809066772461,0.00741523579054,13.213467836380005,-3.90864407507e-09,71.66834378242493,0.0,15.7506,1064.75,0.24749994277954102,0.963713,1581.5103343,0.363767300767,400,9.31324392606e-11,0.0083687081933,2300.25
400,6589.9192316532135,0.36045050621032715,904.191316868,18.41203212738037,0.114433165386,1.5089030265808105,2.76118,0.0,31.004684448242188,-0.00636054668576,6800.0,4000.0,15.769,2.75805,0.964108,0.29207682609558105,0.00636054681381,13.023057699203491,1.28056898419e-10,67.67242383956909,0.0,15.8185,825.75,0.23331999778747559,0.965497,1421.5728745,0.302252372635,400,-1.86264337287e-10,0.00822804868221,1533.25
400,6657.96550321579,0.35971689224243164,877.524038132,16.948317050933838,0.103575142418,1.4608111381530762,2.77058,0.0,32.714054346084595,-0.00695027876645,6900.0,3900.0,15.8592,2.76375,0.966724,0.30554628372192383,0.00695028016344,13.336791753768921,1.39698408397e-09,68.03728795051575,0.0,15.968,751.25,0.22261857986450195,0.970119,1210.19727214,0.263640430825,400,-8.38187741437e-10,0.0088965781033,1617.25
400,6730.05807518959,0.3681175708770752,1005.81795072,19.885334730148315,0.12001466181,1.6816012859344482,2.76942,0.0,32.60756063461304,-0.00625963322818,6100.0,5000.0,15.9292,2.76816,0.967944,0.31290650367736816,0.00625963549537,13.310436010360718,2.26718865903e-09,71.42090082168579,0.0,15.9493,955.5,0.26311802864074707,0.96855,1358.91903272,0.264320219041,400,6.23986151638e-09,0.00706695020199,1736.25
400,6801.7715716362,0.3430294990539551,950.615458532,21.275054931640625,0.155144180273,1.669891119003296,2.78449,0.0,31.80702257156372,-0.00727238412946,6100.0,4900.0,16.1675,2.783,0.97578,0.294647216796875,0.00727238313993,13.045944213867188,-9.89530124507e-10,71.70804357528687,0.0,16.1916,1044.5,0.2744145393371582,0.976768,1513.39023388,0.416900025844,400,1.11758702293e-09,0.00702451216057,2260.0
400,6877.639730453491,0.35480785369873047,893.867859362,24.49135947227478,0.146478689143,1.8708279132843018,2.78695,0.0,31.935110092163086,-0.00486927758902,7000.0,4000.0,16.2539,2.78833,0.978319,0.30167269706726074,0.00486927661113,13.029197692871094,-9.7788876996e-10,75.22082591056824,0.0,16.2314,950.5,0.3281209468841553,0.978139,1520.8088103,0.317265613388,400,-2.15105711021e-16,0.00865298975259,1926.75
400,6947.970738649368,0.3660399913787842,1041.31140275,18.26316475868225,0.127151389221,1.485349416732788,2.78561,0.0,33.47901225090027,-0.00868375971913,6400.0,6300.0,16.1778,2.78364,0.976562,0.312272310256958,0.00868375982682,13.312824964523315,1.07684083872e-10,70.32026839256287,0.0,16.2098,1006.75,0.2373802661895752,0.978012,1521.97731176,0.307124520876,400,2.79396883407e-09,0.00824892800301,1879.75
400,7018.054224729538,0.3565700054168701,874.745105731,18.98548197746277,0.114764907934,1.5439772605895996,2.79188,0.0,31.971540212631226,-0.00660073943436,8000.0,3700.0,16.2416,2.78757,0.978872,0.3089163303375244,0.00660073831677,13.048130989074707,-1.11758702293e-09,69.45160794258118,0.0,16.3117,789.0,0.24343538284301758,0.980963,1665.90874225,0.256649385427,400,-5.58793589178e-09,0.0078144762665,2021.75
400,7086.5260355472565,0.3747096061706543,982.368788948,16.265499353408813,0.186230059636,1.4309728145599365,2.7688,0.0,33.795161962509155,-0.00798984523863,7100.0,4400.0,16.0097,2.77319,0.971603,0.31026196479797363,0.00798984491266,13.295272588729858,-3.25962812298e-10,68.46247959136963,0.0,15.9395,1168.75,0.20403003692626953,0.969466,1460.2987494,0.350311080457,400,-5.77420067316e-09,0.00965802371502,2107.25
400,7160.681949853897,0.3769862651824951,1093.86916494,20.508906364440918,0.153917081585,1.6137561798095703,2.78059,0.0,34.32769203186035,-0.0074296775274,6600.0,4400.0,16.2865,2.79034,0.980344,0.3212881088256836,0.00742967908445,13.246866464614868,1.55705481841e-09,73.53093004226685,0.0,16.1286,1200.5,0.23752164840698242,0.975813,1435.53047686,0.299532522765,400,2.98023161704e-09,0.00753202987835,1951.5
