0ExplainedVariance,0Entropy,ComputeUpdatedDistTime,LossBefore,Time,0StdReturn,dLoss,1AveragePolicyStd,1PolicyExecTime,MeanKLBefore,1ProcessExecTime,1Perplexity,0NumTrajs,1StdReturn,MeanKL,1EnvExecTime,0MaxReturn,0EnvExecTime,0Perplexity,0AveragePolicyStd,1Entropy,1NumTrajs,0PolicyExecTime,LossAfter,1ExplainedVariance,1AverageReturn,1MaxReturn,1MinReturn,0AverageReturn,0ProcessExecTime,ItrTime,0MinReturn
0.0419650206545,2.74281,0.36278581619262695,8.23638379721e-10,3777.4385011196136,4670.70990322,0.00464055722987,0.953493,41.9938588142395,5.86734039132e-09,1.2638754844665527,15.5204,400,6944.43532172,0.00853423587978,41.911057472229004,28600.0,48.734623670578,15.5305,0.953796,2.74215,400,16.16572904586792,-0.00464055640623,0.137643664518,4741.75,27500.0,0.0,2163.0,1.5458838939666748,159.94607663154602,0.0
0.0246507307865,2.73902,0.31247425079345703,2.5029295303e-10,3932.786868572235,3313.2291556,0.00465189644019,0.951732,40.52851223945618,-3.44589667911e-09,1.2798569202423096,15.4674,400,9602.62528882,0.00950241181999,42.17080640792847,27100.0,44.10201549530029,15.4719,0.951855,2.73873,400,14.71319842338562,-0.0046518961899,0.331501714257,6724.75,39100.0,0.0,1662.75,1.3756794929504395,155.341379404068,0.0
0.0376059961502,2.72806,0.3690159320831299,-1.21654009089e-09,4090.0248942375183,3504.25327281,0.00370821095421,0.946519,41.14686036109924,-5.58796064976e-10,1.35361909866333,15.2941,400,5930.50182847,0.00641558831558,42.441824197769165,21200.0,47.1555597782135,15.3031,0.946736,2.72746,400,12.614160299301147,-0.00370821217075,0.167717982068,4278.25,27700.0,0.0,1647.0,1.4679186344146729,156.60703682899475,0.0
0.0201741455058,2.72722,0.4577453136444092,-6.85395296074e-10,4248.216134548187,2698.70477035,0.00428946713364,0.945931,41.33295392990112,2.14204565196e-09,1.3063647747039795,15.2794,400,6704.47236925,0.00660231802613,42.334590911865234,15300.0,47.930943965911865,15.2904,0.946233,2.72651,400,15.518744468688965,-0.00428946781904,0.108028144876,4824.5,34500.0,0.0,1314.75,1.458235263824463,158.18642258644104,0.0
0.0291439933909,2.71344,0.31614184379577637,-8.149073083e-11,4401.791432857513,4981.91503716,0.00387990047457,0.941486,40.0316059589386,-6.33299634956e-09,1.2403223514556885,15.1358,400,6708.92956719,0.00982386153191,41.186081647872925,33700.0,44.51555609703064,15.081,0.939752,2.71706,400,14.46010422706604,-0.00387990055606,0.176731646314,5533.75,25400.0,0.0,2245.25,1.3725855350494385,152.8579342365265,0.0
0.0495221954546,2.7105,0.45388126373291016,3.4924590997e-11,4560.2293956279755,4589.08463095,0.00357543308055,0.938627,40.938987255096436,1.39698403956e-08,1.265742540359497,15.0451,400,7518.49052337,0.00842419825494,41.57860708236694,27300.0,49.18540024757385,15.0368,0.938374,2.71106,400,13.194456100463867,-0.00357543304563,0.13332684352,5125.5,36800.0,0.0,1751.5,1.5340914726257324,158.43201565742493,0.0
0.0381305370714,2.70917,0.3348202705383301,-2.7357593968e-10,4717.079885721207,2996.80704042,0.00317531144829,0.939671,39.99237632751465,1.76951131525e-09,1.248718500137329,15.077,400,6956.1684811,0.00666887778789,41.59438490867615,19800.0,47.769551277160645,15.0169,0.93779,2.71317,400,15.382846117019653,-0.00317531172186,0.122870192281,4609.75,30000.0,0.0,1095.25,1.431730031967163,155.9100513458252,0.0
0.0506486840653,2.70326,0.4306468963623047,1.33877603448e-10,4869.983808040619,4322.36271471,0.0056927624566,0.935131,38.9591646194458,5.58792456751e-10,1.2199804782867432,14.9314,400,6899.37270699,0.00937698036432,41.36589503288269,23900.0,44.098148345947266,14.9284,0.935001,2.70347,400,13.440195322036743,-0.00569276232272,0.21031111137,5417.5,27100.0,0.0,1733.25,1.3917109966278076,152.8966429233551,0.0
0.0277493602132,2.71764,0.3574085235595703,-2.0518195476e-10,5028.668966293335,5615.97498214,0.00401541197643,0.941808,41.02400875091553,2.70083710951e-09,1.3068883419036865,15.1469,400,7095.16876121,0.00834638252854,42.01176738739014,27500.0,47.129350900650024,15.1445,0.941711,2.7178,400,13.97300672531128,-0.00401541218162,0.197601709936,4730.5,31100.0,0.0,2885.0,1.4299688339233398,157.9445300102234,0.0
0.0252164512303,2.71956,0.32988858222961426,8.26548718358e-10,5189.495192527771,4129.5247835,0.00432148472173,0.943413,41.686856508255005,8.84757511699e-09,1.3368399143218994,15.1925,400,6734.33793609,0.00878892187029,42.13490891456604,23700.0,47.32184433937073,15.1736,0.942818,2.7208,400,14.73977780342102,-0.00432148389518,0.122014569792,4785.25,29600.0,0.0,2112.25,1.4438133239746094,160.82192969322205,0.0
0.0788701906007,2.7215,0.42047810554504395,-9.72795510812e-10,5347.292322397232,4742.6637821,0.00449851058002,0.946197,39.54556393623352,-1.49011425421e-09,1.2452268600463867,15.2788,400,9298.10409438,0.008484874852,41.69549059867859,24800.0,44.415884017944336,15.2031,0.943813,2.72647,400,11.493062973022461,-0.00449851155281,0.26172043333,10414.5,34400.0,0.0,2834.5,1.477046251296997,156.86275506019592,0.0
0.0411320037809,2.72272,0.35469532012939453,-3.31965566147e-10,5507.021985530853,4469.57391705,0.00338247035961,0.944684,40.574368715286255,-1.08964748335e-08,1.2858543395996094,15.2355,400,10274.9459366,0.00714100897312,41.93114995956421,25000.0,49.61421751976013,15.2216,0.944224,2.72363,400,11.49790072441101,-0.00338247069158,0.167600571046,8706.0,33800.0,0.0,2197.0,1.5072495937347412,159.7216281890869,0.0
0.0242342339349,2.69923,0.4622981548309326,-9.3132279666e-11,5665.258163690567,3561.40273453,0.00363339730538,0.932679,40.44921612739563,9.68574820348e-09,1.2691164016723633,14.8468,400,9411.6136236,0.006439876277,41.74313306808472,22900.0,48.373711585998535,14.8683,0.933312,2.69778,400,13.447911977767944,-0.00363339739852,0.195913296696,6177.0,34300.0,0.0,1546.75,1.5094459056854248,157.56793117523193,0.0
0.0775993948201,2.70295,0.40212035179138184,1.60070984245e-11,5823.029687643051,3381.45936505,0.00462610834948,0.935326,39.93367004394531,4.19094936532e-09,1.307417392730713,14.933,400,9397.01249068,0.00984922703356,42.09728932380676,22400.0,44.893322706222534,14.9238,0.935031,2.70357,400,11.169514894485474,-0.00462610833347,0.264419815432,8067.5,32700.0,0.0,1634.75,1.3264126777648926,157.7650225162506,0.0
0.0232414592058,2.70251,0.4078176021575928,-5.8206772735e-12,5984.620371103287,5413.89857219,0.00310565623804,0.936199,41.653191328048706,1.9557784281e-09,1.2849221229553223,14.9601,400,11324.095593,0.0098244426772,41.76613736152649,27600.0,49.820510387420654,14.9171,0.934784,2.70539,400,11.746114253997803,-0.00310565624386,0.186942318418,7797.0,36700.0,0.0,2373.5,1.500478744506836,160.81699776649475,0.0
0.0315775707978,2.69116,0.3506762981414795,2.91038304567e-11,6142.375734329224,5520.39344159,0.00376975725521,0.929986,39.88288998603821,-1.11758635679e-09,1.2652099132537842,14.7672,400,9439.93755276,0.00748695107177,41.62051701545715,26600.0,48.010425090789795,14.7488,0.9294,2.69241,400,13.45031213760376,-0.00376975722611,0.178034470551,7023.0,31600.0,0.0,2457.5,1.4798634052276611,157.74940133094788,0.0
0.0200956225373,2.68976,0.3305537700653076,2.77555756156e-17,6303.274778842926,5049.62661986,0.00384271936491,0.928995,38.97385859489441,-3.72529385118e-09,1.2264933586120605,14.7353,400,7477.07679762,0.00978728942573,41.279457092285156,28700.0,47.21478581428528,14.7281,0.928715,2.69024,400,11.807188987731934,-0.00384271936491,0.077767731385,3717.25,32600.0,0.0,2039.0,1.4897208213806152,160.1727318763733,0.0
0.0249183118213,2.68725,0.34007835388183594,-5.12227427141e-10,6460.600454092026,3892.66537863,0.00128435618244,0.930641,39.67618250846863,-8.28877055881e-09,1.2162070274353027,14.7776,400,8793.53135833,0.00729170814157,41.18477916717529,27500.0,49.97967171669006,14.6912,0.927859,2.69311,400,11.916687965393066,-0.00128435669467,0.13129185327,5842.5,35300.0,0.0,1917.5,1.536742925643921,157.31912446022034,0.0
0.0356495055583,2.67596,0.32958531379699707,1.11904219224e-09,6620.452168464661,5109.23046432,0.00473527256545,0.924738,39.87161111831665,3.07336800454e-09,1.2101349830627441,14.588,400,11246.5069133,0.00914932228625,41.49229121208191,25000.0,47.65595531463623,14.5263,0.922744,2.6802,400,13.841788530349731,-0.00473527144641,0.254101644665,8838.5,37900.0,0.0,2913.75,1.514699935913086,158.593510389328,0.0
0.0279337363915,2.67055,0.3780038356781006,8.14907363811e-10,6776.644447565079,4440.2646036,0.00357982877176,0.922042,39.64647603034973,-3.72528918824e-09,1.237928867340088,14.5043,400,10756.0003922,0.00936565455049,41.592005491256714,27200.0,45.33171987533569,14.4479,0.920218,2.67445,400,10.890678405761719,-0.00357982795686,0.116436644443,7279.25,38800.0,0.0,2175.5,1.341921329498291,156.18758034706116,0.0
0.0168919009987,2.67602,0.4171173572540283,-3.6925484892e-10,6934.628009796143,5787.91629172,0.00295965592704,0.923314,39.62122702598572,-8.7544282934e-09,1.2854747772216797,14.5518,400,10924.847539,0.00664456188679,41.286787271499634,29400.0,49.32095289230347,14.5272,0.922516,2.67772,400,12.439916372299194,-0.0029596562963,0.103468059583,7587.5,37800.0,0.0,2435.0,1.3985254764556885,157.22694301605225,0.0
0.0155617830912,2.67327,0.48090577125549316,3.02679881159e-10,7088.655199766159,2640.63760056,0.00275319681969,0.923048,39.99292612075806,5.58793622485e-10,1.2573063373565674,14.5434,400,11861.6416971,0.00707752257586,41.66859722137451,15700.0,46.87018418312073,14.4873,0.921231,2.67714,400,14.120941638946533,-0.00275319651701,0.0618284662393,8337.5,38200.0,0.0,1268.25,1.34332275390625,154.02233695983887,0.0
0.020605630026,2.67088,0.38211727142333984,1.37952160806e-09,7242.703858613968,11134.020736,0.00245259863441,0.920824,40.82753849029541,3.72527536596e-10,1.1951110363006592,14.4722,400,12332.0094064,0.00891064014286,41.473593950271606,39000.0,44.89859700202942,14.4527,0.920212,2.67223,400,11.757733821868896,-0.00245259725489,0.139708578429,8512.0,37900.0,0.0,5313.5,1.31484055519104,153.2851734161377,0.0
0.0196676761063,2.66892,0.3417959213256836,7.10133507553e-10,7400.805399894714,8437.28700102,0.00408033631975,0.918634,40.13840913772583,-9.31322186037e-10,1.253061294555664,14.4099,400,9319.74795461,0.00992210954428,42.15488934516907,34700.0,47.54285788536072,14.4244,0.91908,2.66792,400,14.970106840133667,-0.00408033560961,0.0592645647269,5221.75,33100.0,0.0,3525.75,1.3500125408172607,158.0954086780548,0.0
0.021718552464,2.67239,0.33180904388427734,-4.77302808388e-10,7553.7948088645935,6822.67526341,0.00313066689996,0.921398,39.53070902824402,1.86264476065e-10,1.253577709197998,14.4984,400,13718.1679512,0.00984780397266,41.28898596763611,30000.0,46.113784074783325,14.4745,0.92062,2.67404,400,14.693292617797852,-0.00313066737726,0.113851584338,10758.25,40300.0,0.0,3548.5,1.288607120513916,152.36109519004822,0.0
0.0105036710958,2.67839,0.4534590244293213,3.43425177185e-10,7706.131195783615,6220.42940138,0.00317000818322,0.926385,39.76974892616272,-5.21540721721e-09,1.2437729835510254,14.657,400,12914.3674811,0.00672226725146,41.61971426010132,37400.0,45.94865965843201,14.5616,0.923355,2.68492,400,12.372573375701904,-0.0031700078398,0.161968663885,8225.25,40900.0,0.0,2118.25,1.2924177646636963,152.33196544647217,0.0
0.0277480772504,2.66613,0.39272451400756836,-9.88075066211e-10,7863.581438064575,12835.129136,0.00474653154524,0.916693,39.38475298881531,-7.45058126306e-10,1.2732250690460205,14.3518,400,9353.97924682,0.00748935900629,41.033100843429565,41500.0,49.01661014556885,14.3843,0.917722,2.66387,400,15.80019474029541,-0.00474653253332,0.248868701028,4783.5,37000.0,0.0,7057.75,1.461183786392212,156.7553322315216,0.0
0.0262180383012,2.67894,0.9053657054901123,8.149073083e-11,8015.750507354736,6282.49766713,0.00437869419111,0.924033,39.57292032241821,-1.11758668986e-09,1.246767282485962,14.5825,400,11864.3490234,0.00792412366718,41.3088264465332,32400.0,44.60572957992554,14.5696,0.923614,2.67983,400,14.726932287216187,-0.00437869410962,0.129204465101,8516.5,40600.0,0.0,3284.25,1.2928290367126465,152.161776304245,0.0
0.0115060914299,2.67955,0.37550830841064453,6.1118038408e-10,8172.301465034485,8214.99663725,0.0033746623958,0.924556,40.09009790420532,3.35275807117e-09,1.2746391296386719,14.5956,400,14002.9311574,0.00982602592558,41.550402879714966,40400.0,47.6501739025116,14.5785,0.923986,2.68072,400,12.603296518325806,-0.00337466178462,0.0768322797394,8163.0,40900.0,0.0,2944.5,1.3655107021331787,155.94995212554932,0.0
0.00850250469182,2.67157,0.3371293544769287,-2.38651404194e-10,8326.33613204956,7320.69907437,0.0032689720334,0.921606,38.898191928863525,1.86264476065e-10,1.195988655090332,14.492,400,9491.83163304,0.00782313663512,40.823952436447144,39400.0,47.84471321105957,14.4627,0.920697,2.6736,400,15.560116529464722,-0.00326897227205,0.130240620198,4686.5,38400.0,0.0,2119.75,1.3769965171813965,154.0301661491394,0.0
0.0198804084606,2.6635,0.43715691566467285,1.1641536346e-10,8479.517304182053,9123.30104389,0.00298542727251,0.918502,39.193931102752686,3.72528896619e-10,1.2121686935424805,14.3957,400,14281.7130538,0.00899206101894,41.381081342697144,35700.0,43.21951246261597,14.3463,0.916938,2.66693,400,13.308709144592285,-0.00298542715609,0.28695532115,10858.5,40200.0,0.0,4585.75,1.2915093898773193,152.10402512550354,0.0
0.00990894175199,2.67072,0.34506964683532715,-4.51109372079e-10,8637.924659729004,5614.74095573,0.0023830258433,0.921923,41.501190423965454,-6.51925891049e-09,1.183809757232666,14.5007,400,8822.39627312,0.00821858644485,42.09439778327942,30500.0,48.462693214416504,14.4503,0.920292,2.67419,400,14.074895143508911,-0.00238302629441,0.200259997686,3582.0,40100.0,0.0,1778.0,1.4135990142822266,158.39765429496765,0.0
0.0278423019875,2.67609,0.3279240131378174,-9.89530193896e-11,8793.721825838089,10466.4172953,0.00284742251388,0.923611,40.06899619102478,-7.45057571194e-10,1.206350326538086,14.5573,400,12823.6102342,0.00728992838413,41.8606698513031,39300.0,47.31782937049866,14.5282,0.922657,2.67809,400,15.460519552230835,-0.00284742261283,0.156287904054,10069.25,39800.0,0.0,5597.0,1.399977445602417,155.17690753936768,0.0
0.014734273958,2.67188,0.34366559982299805,4.30736668555e-10,8948.340429544449,6975.50714554,0.00371234185295,0.922066,41.89812231063843,-2.7939645042e-10,1.2401821613311768,14.5022,400,8436.67431145,0.00759432045743,44.02569365501404,31400.0,44.43786954879761,14.4671,0.920955,2.6743,400,12.080601692199707,-0.00371234142222,0.129210918919,5161.25,33000.0,0.0,3162.25,1.3267178535461426,154.6126115322113,0.0
0.0164878924773,2.69033,0.40286922454833984,3.72529007642e-10,9111.09973192215,9004.48496237,0.0019735364709,0.929289,41.16061043739319,-1.21071941361e-09,1.2448184490203857,14.7171,400,12881.9353263,0.00969375111163,43.82852911949158,40200.0,50.11094260215759,14.7365,0.929841,2.68901,400,15.475826978683472,-0.00197353609838,0.184983098386,7268.5,40700.0,0.0,3613.25,1.4460608959197998,161.99946475028992,0.0
0.0139730204934,2.67623,0.469158411026001,3.49245965481e-10,9268.602209806442,7335.80382439,0.0027772890171,0.924412,40.78673791885376,2.79396639158e-09,1.2839839458465576,14.5636,400,15297.5147471,0.00889436807483,43.70724964141846,39000.0,48.02925133705139,14.5302,0.923397,2.67852,400,14.080016613006592,-0.00277728866786,0.114182443605,9777.25,41500.0,0.0,2988.5,1.415252923965454,157.49793219566345,0.0
0.0211682546853,2.684,0.3294820785522461,3.37604416645e-10,9431.28561925888,10372.8752523,0.00288977437885,0.928624,43.43683052062988,-1.86263782176e-10,1.2831130027770996,14.6733,400,16192.0043231,0.00922067742795,44.26584458351135,42000.0,49.0463650226593,14.6435,0.927561,2.68603,400,13.202870607376099,-0.00288977404125,0.0880305601775,11886.0,42000.0,0.0,5047.0,1.3923828601837158,162.01636695861816,0.0
0.0121428344867,2.67348,0.3274233341217041,5.58793566974e-10,9611.45536184311,4582.22282304,0.00236733406782,0.923623,52.73626518249512,5.58793622485e-10,1.4927420616149902,14.5243,400,12649.7367166,0.00925421528518,53.94296097755432,24300.0,48.000017404556274,14.4903,0.922531,2.67582,400,14.908604860305786,-0.00236733350903,0.199396346835,7031.0,41300.0,0.0,1828.0,1.45261812210083,180.1637146472931,0.0
0.0163623232755,2.66805,0.37123918533325195,9.31322519104e-11,9794.63659954071,11236.0402278,0.00158810648136,0.920226,51.48011779785156,4.65661176285e-10,1.5697641372680664,14.4203,400,14062.3692527,0.00814466830343,55.57251000404358,42300.0,50.43279027938843,14.4119,0.919949,2.66864,400,14.310576438903809,-0.00158810638823,0.195233768598,7811.0,42400.0,0.0,4800.0,1.4668593406677246,182.4609522819519,0.0
