LossBefore,1MaxReturn,MeanKLBefore,1StdReturn,1AveragePolicyStd,1Perplexity,1ExplainedVariance,0AverageReturn,Time,1NumTrajs,1Entropy,0Entropy,0ExplainedVariance,0MaxReturn,1MinReturn,ItrTime,LossAfter,1ProcessExecTime,1PolicyExecTime,0ProcessExecTime,1AverageReturn,0Perplexity,0MinReturn,1EnvExecTime,dLoss,0EnvExecTime,ComputeUpdatedDistTime,MeanKL,0StdReturn,0PolicyExecTime,0NumTrajs,0AveragePolicyStd
-1.86264514923e-09,2600.0,0.0,768.938662487,0.829556,11.7474,0.490634627154,15.8333333333,349.0734875202179,120,2.46363,2.45182,0.0529223030302,1300.0,0.0,6.858376502990723,-0.0126817021519,0.05383658409118652,2.26350736618042,0.05877518653869629,480.0,11.6095,0.0,1.2404050827026367,0.0126817002892,1.2797009944915771,0.08294081687927246,0.00978472642601,126.488361344,1.355651617050171,120,0.824712
-8.14907252789e-10,2800.0,0.0,934.299722906,0.824675,11.6073,0.55606845357,53.3333333333,356.7137842178345,120,2.45163,2.45252,0.152595255021,1600.0,0.0,7.301087141036987,-0.0153094958514,0.05833029747009277,2.73240065574646,0.05743885040283203,1465.83333333,11.6176,0.0,1.3492867946624756,0.0153094950365,1.234670877456665,0.08109426498413086,0.00910525862128,236.971634496,1.3089444637298584,120,0.825021
-4.19095158577e-09,2600.0,3.72529029846e-09,850.651710945,0.814177,11.2975,0.534974446034,21.6666666667,364.06506061553955,120,2.42458,2.41,0.0862477076669,1500.0,0.0,6.829560995101929,-0.011663518846,0.053462982177734375,2.235980749130249,0.05706644058227539,735.0,11.134,0.0,1.2515268325805664,0.0116635146551,1.2837257385253906,0.08054733276367188,0.00701514352113,168.415821373,1.331984043121338,120,0.807781
-2.67755240202e-09,2700.0,-3.72528985437e-09,976.365141168,0.792998,10.7251,0.582444305187,44.1666666667,371.38361501693726,120,2.37259,2.38979,0.0853426784793,1400.0,0.0,7.0251688957214355,-0.0124141890556,0.05479621887207031,2.2475461959838867,0.06065845489501953,1176.66666667,10.9112,0.0,1.2650787830352783,0.012414186378,1.3306663036346436,0.07571816444396973,0.00637015141547,217.10052715,1.4182963371276855,120,0.799966
-5.58793544769e-09,2800.0,1.11758708954e-08,976.393235331,0.791525,10.6848,0.543537528478,32.5,379.8403911590576,120,2.36883,2.36629,0.154323720451,1400.0,0.0,8.096267700195312,-0.01035356801,0.06450366973876953,2.879425287246704,0.07097005844116211,862.5,10.6578,0.0,1.4690167903900146,0.0103535624221,1.4254345893859863,0.09604573249816895,0.00729034375399,203.372605497,1.4736030101776123,120,0.790586
2.79396772385e-09,1000.0,0.0,105.619863452,0.781264,10.4056,0.289942822449,0.0,387.7008490562439,120,2.34235,2.34235,1,0.0,0.0,7.568037271499634,-0.0115072727203,0.056871652603149414,2.3395540714263916,0.07308435440063477,13.3333333333,10.4056,0.0,1.290785551071167,0.0115072755143,1.563288688659668,0.08896636962890625,0.0077071483247,0.0,1.6310060024261475,120,0.781264
-5.58793544769e-09,1700.0,0.0,202.235767251,0.791847,10.6856,0.0709272481643,30.8333333333,394.9609577655792,120,2.3689,2.36523,0.150083610186,1500.0,0.0,6.887112855911255,-0.00766656640917,0.05373835563659668,2.236661672592163,0.0617673397064209,29.1666666667,10.6465,0.0,1.2345688343048096,0.00766656082124,1.3182051181793213,0.08185505867004395,0.00884173065424,196.551873277,1.3970837593078613,120,0.790284
6.51925802231e-09,2100.0,0.0,368.687612425,0.787647,10.5712,0.238185419971,29.1666666667,402.29244446754456,120,2.35814,2.36737,0.196119350208,1600.0,0.0,7.025986433029175,-0.0133732873946,0.05585455894470215,2.3901989459991455,0.05830550193786621,141.666666667,10.6693,0.0,1.2875535488128662,0.0133732939139,1.2532014846801758,0.08620238304138184,0.00962982699275,185.020644494,1.344637155532837,120,0.791264
4.65661287308e-10,2700.0,3.72529029846e-09,832.672654769,0.787264,10.5677,0.512999538727,32.5,410.2841076850891,120,2.3578,2.35568,0.0711565154104,1500.0,0.0,7.72554612159729,-0.00933054368943,0.05589485168457031,2.3058114051818848,0.2953789234161377,462.5,10.5453,0.0,1.255998134613037,0.00933054415509,1.455329418182373,0.09823489189147949,0.00705342041329,205.816463546,1.7532763481140137,120,0.786563
9.31322574615e-10,3000.0,0.0,1311.40721703,0.782019,10.4373,0.621526670594,50.0,417.38642859458923,120,2.34538,2.33886,0.228652435584,1400.0,0.0,6.829982280731201,-0.00725112902001,0.05622100830078125,2.3190503120422363,0.054379940032958984,1306.66666667,10.3694,0.0,1.2813503742218018,0.00725112995133,1.207686424255371,0.09885120391845703,0.00830140803009,245.628445693,1.2965400218963623,120,0.779532
-1.86264514923e-09,2900.0,0.0,1042.60590989,0.762413,9.92711,0.541748159462,34.1666666667,424.6247489452362,120,2.29527,2.29594,0.178697450414,1300.0,0.0,6.976337909698486,-0.00711360108107,0.05842018127441406,2.3425943851470947,0.056542158126831055,592.5,9.93382,0.0,1.3018896579742432,0.00711359921843,1.2313706874847412,0.08952522277832031,0.00739975925535,189.074867594,1.3278439044952393,120,0.762679
-3.0267983675e-09,2600.0,0.0,819.390017025,0.752371,9.6605,0.562855101732,18.3333333333,432.1785662174225,120,2.26805,2.26982,0.135430268051,1400.0,0.0,7.247878313064575,-0.00863110553473,0.05561947822570801,2.334458112716675,0.058353424072265625,460.0,9.67764,0.0,1.2876875400543213,0.00863110250793,1.251208782196045,0.07871627807617188,0.00656390096992,137.224471417,1.6654589176177979,120,0.75289
2.32830643654e-10,2500.0,-7.45058059692e-09,813.591147663,0.74714,9.52769,0.558669785375,67.5,439.51159620285034,120,2.2542,2.24984,0.159902675567,1600.0,0.0,6.985152721405029,-0.0133653432131,0.05615496635437012,2.3284082412719727,0.060448646545410156,1308.33333333,9.4862,0.0,1.285679578781128,0.0133653434459,1.285060167312622,0.08416485786437988,0.00689052417874,279.929306552,1.3656187057495117,120,0.745434
-2.79396772385e-09,1900.0,0.0,652.556936639,0.747749,9.5426,0.482819256395,0.833333333333,447.6790261268616,120,2.25577,2.25511,0.0430494284842,100.0,0.0,7.829570293426514,-0.011577039957,0.06428027153015137,2.7209043502807617,0.06913113594055176,351.666666667,9.53638,0.0,1.4883708953857422,0.0115770371631,1.4218761920928955,0.08107542991638184,0.00771006429568,9.09059342886,1.4920430183410645,120,0.747455
6.86850398779e-09,2700.0,0.0,937.407402834,0.751402,9.63386,0.547194473855,38.3333333333,455.58254885673523,120,2.26528,2.27213,0.182416615098,1500.0,0.0,7.629913806915283,-0.010050708428,0.0592954158782959,2.66064453125,0.06807565689086914,804.166666667,9.70007,0.0,1.327131986618042,0.0100507152965,1.410332202911377,0.09520316123962402,0.0063376785256,209.038805542,1.4675965309143066,120,0.753971
5.12227416039e-09,2700.0,0.0,869.673869269,0.755762,9.74378,0.559131317922,15.0,463.13316774368286,120,2.27663,2.28203,0.032209080781,800.0,0.0,6.992592811584473,-0.00936401821673,0.05556368827819824,2.316553831100464,0.06143951416015625,509.166666667,9.79658,0.0,1.2610406875610352,0.009364023339,1.3115506172180176,0.07914876937866211,0.0076137506403,97.168238981,1.371734619140625,120,0.757726
-6.51925802231e-09,2500.0,0.0,668.35411439,0.74937,9.57306,0.405392002128,60.8333333333,470.26139974594116,120,2.25895,2.26786,0.144890018366,1400.0,0.0,6.848713159561157,-0.0125287724659,0.05440855026245117,2.299344062805176,0.05625200271606445,521.666666667,9.65868,0.0,1.2366564273834229,0.0125287659466,1.2280898094177246,0.08063960075378418,0.00943505298346,257.971520823,1.327305555343628,120,0.752637
-1.86264514923e-09,2100.0,0.0,757.715407583,0.757868,9.79045,0.489895084097,74.1666666667,477.932466506958,120,2.28141,2.26973,0.16982482383,1400.0,0.0,7.31632924079895,-0.0131894722581,0.05858778953552246,2.662477970123291,0.058356523513793945,469.166666667,9.67675,0.0,1.3484470844268799,0.0131894703954,1.2621471881866455,0.08272624015808105,0.00831448845565,285.334842286,1.3464159965515137,120,0.753334
