1NumTrajs,0NumTrajs,0AverageReturn,LossAfter,ItrTime,1Perplexity,0Entropy,1PolicyExecTime,0ProcessExecTime,1StdReturn,MeanKLBefore,1AverageReturn,0MaxReturn,0StdReturn,1ExplainedVariance,MeanKL,0EnvExecTime,LossBefore,Time,1ProcessExecTime,dLoss,0PolicyExecTime,0AveragePolicyStd,1MinReturn,0ExplainedVariance,0Perplexity,ComputeUpdatedDistTime,1MaxReturn,1Entropy,0MinReturn,1AveragePolicyStd,1EnvExecTime
80,80,0.0,-0.00765723735094,8.37177562713623,17.0795,2.83788,2.777170419692993,0.04387688636779785,169.539818332,0.0,22.5,0.0,0.0,0.0944877660573,0.006845892407,0.9499576091766357,3.72529029846e-09,8.37177038192749,0.04402422904968262,0.00765724107623,1.2440073490142822,1.0,0.0,1,17.0795,0.8809971809387207,1500.0,2.83788,0.0,1.0,0.9884283542633057
80,80,17.5,-0.00860327482224,5.536391496658325,16.888,2.83895,1.7901933193206787,0.04436039924621582,119.137525574,1.39698397295e-09,17.5,1000.0,119.137525574,0.416646488073,0.00777937611565,0.9619348049163818,-2.56113708019e-09,14.280152559280396,0.040561676025390625,0.0086032722611,1.0456533432006836,1.00054,0.0,0.0940529703597,17.0978,0.10487771034240723,1000.0,2.8266,0.0,0.994414,0.9149107933044434
80,80,75.0,-0.0100026614964,5.380739450454712,16.7938,2.83488,1.8167147636413574,0.04439806938171387,378.399177457,-2.32830671409e-10,126.25,1800.0,279.060925248,0.358742474298,0.00932535808533,0.9073319435119629,-4.65661287308e-09,19.923348903656006,0.04256176948547363,0.0100026568398,1.0019466876983643,0.998502,0.0,0.253358312467,17.0283,0.08494448661804199,1800.0,2.82101,0.0,0.991667,0.9643223285675049
80,80,10.0,-0.00971487723291,6.471389055252075,16.765,2.81008,2.412956953048706,0.049146175384521484,338.819181128,1.6298146166e-09,91.25,800.0,88.8819441732,0.441759816,0.00778367836028,1.0070984363555908,1.62981450558e-09,26.732325792312622,0.0439457893371582,0.00971487886272,1.2815518379211426,0.986215,0.0,0.0477622633572,16.6113,0.08372282981872559,2100.0,2.81929,0.0,0.99081,0.9810736179351807
80,80,0.0,0.0,5.622202157974243,16.4556,2.80066,1.7452740669250488,0.0440213680267334,0.0,0.0,0.0,0.0,0.0,1,0.0,0.968235969543457,0.0,32.614460945129395,0.04232001304626465,0.0,1.0856354236602783,0.981583,0.0,1,16.4556,0.08453822135925293,0.0,2.80066,0.0,0.981583,0.9336714744567871
80,80,27.5,-0.0141898049042,5.642752408981323,16.3755,2.80066,1.7558009624481201,0.04738593101501465,268.767441295,0.0,53.75,1200.0,172.46376431,0.169083098738,0.00718335388228,0.9530856609344482,1.39698386192e-09,38.568228244781494,0.04070711135864258,0.0141898063011,1.2883787155151367,0.981583,0.0,0.0980931027406,16.4556,0.08464717864990234,2000.0,2.79578,0.0,0.979225,0.9408156871795654
80,80,5.0,-0.00772151444107,6.28398585319519,16.6126,2.80342,2.575598955154419,0.04627346992492676,310.581611658,9.31322685638e-10,56.25,400.0,44.4409720866,0.215072893718,0.00754445837811,0.9723968505859375,-9.31322574615e-10,45.08581852912903,0.04049396514892578,0.00772151350975,1.1264758110046387,0.982936,0.0,0.0525342021339,16.501,0.07691788673400879,2000.0,2.81016,0.0,0.986425,0.9311192035675049
80,80,75.0,-0.00935049634427,5.568132400512695,16.5747,2.80483,1.9516618251800537,0.04360771179199219,229.619250064,3.25962945524e-09,45.0,1400.0,289.611809151,0.227730743606,0.00766333937645,0.9198291301727295,-4.65661287308e-10,51.137348890304565,0.04140138626098633,0.00935049587861,1.0194971561431885,0.983692,0.0,0.417495182142,16.5243,0.10159897804260254,1800.0,2.80788,0.0,0.985518,0.9542355537414551
80,80,57.5,-0.00740390596911,5.544474363327026,16.0903,2.79749,1.8922836780548096,0.042943716049194336,579.606547582,1.39698397295e-09,242.5,1700.0,233.331845233,0.367370676852,0.00747375562787,0.9157805442810059,9.31322574615e-10,56.91032266616821,0.04311823844909668,0.00740390690044,0.9912707805633545,0.980389,0.0,0.359727226422,16.4034,0.10762786865234375,2300.0,2.77822,0.0,0.971241,0.9611430168151855
80,80,28.75,-0.0107557019219,5.641544342041016,16.1321,2.78318,1.8187384605407715,0.047646522521972656,251.79356624,4.65661287308e-10,60.0,1300.0,181.10338898,0.238843600502,0.00691677816212,1.0052502155303955,-9.31322574615e-10,62.803669929504395,0.04216337203979492,0.0107557009906,1.146646499633789,0.973224,0.0,0.129331537458,16.1704,0.08230137825012207,1700.0,2.78081,0.0,0.97203,0.9283828735351562
80,80,15.0,-0.00897968001664,5.849451303482056,16.1528,2.78534,1.8157739639282227,0.04671669006347656,132.988486344,0.0,26.25,1000.0,113.026545555,0.0807169799908,0.00668208859861,0.9713149070739746,0.0,68.94933223724365,0.04055953025817871,0.00897968001664,1.3666961193084717,0.974091,0.0,0.0736127157333,16.2053,0.07911467552185059,900.0,2.78209,0.0,0.972519,0.9492177963256836
80,80,30.0,-0.0100467884913,5.583245754241943,16.4081,2.80922,1.8628487586975098,0.048238515853881836,327.146756059,2.32830665858e-09,115.0,1300.0,168.374582405,0.32817162504,0.00758182723075,0.9274308681488037,-3.20142135024e-09,74.77106380462646,0.04255986213684082,0.0100467852899,1.0638964176177979,0.985915,0.0,0.152153940461,16.597,0.10406112670898438,1800.0,2.79778,0.0,0.980587,0.9537947177886963
80,80,43.75,-0.0103755760938,7.04079794883728,16.3679,2.79686,2.909219264984131,0.04343605041503906,527.345949069,1.86264514923e-09,162.5,1800.0,244.358215536,0.305636481977,0.00615270575508,0.9513189792633057,-3.08500602841e-09,82.06723737716675,0.04539227485656738,0.0103755730088,1.0983428955078125,0.979943,0.0,0.163667042381,16.3931,0.19161558151245117,2600.0,2.79532,0.0,0.979181,0.9805397987365723
80,80,53.75,-0.00843729637563,5.481708526611328,16.0713,2.79067,1.8046138286590576,0.04402422904968262,409.143541437,-1.6298146166e-09,131.25,1200.0,226.905128853,0.204374683694,0.0064829592593,0.9620001316070557,-8.14907252789e-10,88.0281412601471,0.04178428649902344,0.00843729556073,1.0560204982757568,0.976768,0.0,0.0835574273076,16.292,0.09385895729064941,1700.0,2.77703,0.0,0.970172,0.9342639446258545
80,80,151.25,-0.0127918114886,5.618463754653931,16.1518,2.7859,1.973680019378662,0.04696965217590332,663.890051138,-4.65661287308e-10,350.0,1700.0,392.426346593,0.366302562872,0.00836199522018,0.973853588104248,2.09547579288e-09,93.89311599731445,0.04141712188720703,0.012791813584,1.0387580394744873,0.974518,0.0,0.121818788534,16.2144,0.07767462730407715,2300.0,2.78203,0.0,0.972714,0.9617612361907959
80,80,127.5,-0.00764230918139,5.6394617557525635,16.2969,2.79049,1.879131555557251,0.04507136344909668,678.130472328,1.3038517821e-08,303.75,1900.0,393.056929719,0.28997999581,0.0044625303708,0.9946701526641846,1.86264514923e-09,99.7735812664032,0.04269909858703613,0.00764231104404,1.0679633617401123,0.976819,0.0,0.0803798985974,16.2889,0.09219980239868164,2800.0,2.79098,0.0,0.977179,0.9622354507446289
80,80,117.5,-0.0124436011538,5.671195030212402,16.5625,2.79892,1.9648141860961914,0.04368734359741211,928.789534825,3.89991372529e-09,660.0,1800.0,359.435321025,0.434935665554,0.00736558344215,0.9282054901123047,-1.01863406599e-08,105.73960709571838,0.04175972938537598,0.0124435909675,1.0496034622192383,0.980955,0.0,0.137486479051,16.4269,0.08877158164978027,2700.0,2.80714,0.0,0.985568,0.9895563125610352
80,80,27.5,-0.00904780812562,5.652913570404053,16.0802,2.78048,1.8078413009643555,0.04702615737915039,768.878038118,4.65661342819e-10,278.75,1900.0,213.292639348,0.409713122352,0.0069586657919,0.9538519382476807,-1.7462298274e-09,111.62905859947205,0.04145359992980957,0.00904780637939,1.2557692527770996,0.971711,0.0,0.108237515577,16.1268,0.08073282241821289,2800.0,2.77759,0.0,0.970381,0.9587314128875732
80,80,163.75,-0.00746895186603,5.653224229812622,15.613,2.77052,1.8344132900238037,0.044884443283081055,466.576628219,-3.25962901115e-08,132.5,1900.0,455.588561643,0.339208281519,0.00660005677491,0.9328241348266602,4.65661287308e-09,117.55341458320618,0.04095602035522461,0.00746895652264,1.1137943267822266,0.966881,0.0,0.548416026065,15.9669,0.0986175537109375,2300.0,2.74811,0.0,0.956313,0.9252212047576904
