0MinReturn,0Perplexity,0ExplainedVariance,1Perplexity,1AveragePolicyStd,ComputeUpdatedDistTime,1MaxReturn,0StdReturn,1PolicyExecTime,MeanKL,0MaxReturn,1NumTrajs,dLoss,1ExplainedVariance,1EnvExecTime,1AverageReturn,0ProcessExecTime,LossAfter,0AverageReturn,0EnvExecTime,Time,LossBefore,MeanKLBefore,1StdReturn,1MinReturn,0AveragePolicyStd,ItrTime,0Entropy,1ProcessExecTime,0PolicyExecTime,1Entropy,0NumTrajs
-150.803494991,82838.2,0.186049667547,83268.1,0.997403,0.12873458862304688,106.841426952,51.1447333217,28.342846393585205,0.00877325143665,187.548885481,200,0.0141442921013,0.202957032933,86.2359528541565,-13.1098398037,0.6883618831634521,-0.0141442893073,-6.11180665714,86.27914524078369,2919.957052707672,2.79396772385e-09,-1.92667695131e-08,52.0085769658,-204.424364605,0.996723,235.95404648780823,11.3246,0.6465284824371338,25.494934797286987,11.3298,200
-163.58970651,80354.5,0.188898838969,81023.5,0.993979,0.10925126075744629,147.889938605,50.5247124337,33.87286019325256,0.00900557637215,164.869598537,200,0.0146628117654,0.202987208759,87.2078149318695,-5.84827718711,0.6832911968231201,-0.0146628115326,-8.07449329622,86.28432083129883,3154.6371335983276,2.32830643654e-10,3.40514971775e-09,51.5186238168,-213.261615641,0.992953,234.2402310371399,11.2942,0.6776361465454102,17.570775508880615,11.3025,200
-172.96975613,81544.5,0.1557304351,80021.1,0.992451,0.1143648624420166,227.619181181,52.6333130935,32.00142049789429,0.00738582527265,148.284981448,200,0.012337246415,0.180581703626,86.08698773384094,-2.33059920343,0.6683340072631836,-0.0123372431844,-2.34757653851,85.28546404838562,3387.107963323593,3.2305251807e-09,4.0745420371e-09,48.7375668329,-150.939015647,0.99479,232.02646851539612,11.3089,0.6350910663604736,18.96135115623474,11.29,200
-179.16577637,81533.3,0.201462127616,80401.4,0.993065,0.1099860668182373,115.807182688,50.8723208969,34.615763902664185,0.00772230094299,133.631726019,200,0.0131250894628,0.161914378012,85.87942314147949,1.85606391689,0.6715867519378662,-0.0131250880659,-2.42285834324,85.87561321258545,3621.308334350586,1.39698386192e-09,2.97732416499e-08,53.7656627134,-211.052744947,0.994785,233.78743529319763,11.3088,0.6315803527832031,19.084322452545166,11.2948,200
-196.519956773,80917.4,0.196248891995,80766.3,0.993627,0.10157537460327148,173.709416916,50.0116954706,28.020594596862793,0.00763207115233,139.45836156,200,0.0111373734544,0.185130199398,85.82456851005554,-4.37860638444,0.6464779376983643,-0.0111373700202,-2.58877011189,85.92399954795837,3848.360051393509,3.43425199389e-09,1.99652525623e-08,46.9863783411,-144.636951613,0.993844,226.61164379119873,11.3012,0.6255319118499756,17.415018796920776,11.2993,200
-120.296316867,79257.9,0.178893862287,78991.8,0.9909,0.13921165466308594,130.533989323,53.208443315,32.23145651817322,0.00890897959471,140.236923257,200,0.014158221893,0.194870051276,86.47919845581055,-2.78768337129,0.6310265064239502,-0.0141582265496,-3.68932522462,84.96916651725769,4080.1065244674683,-4.65661287308e-09,-4.14438297014e-08,48.1838315749,-160.340114575,0.991284,231.27440357208252,11.2805,0.6197168827056885,18.902712106704712,11.2771,200
-181.215176864,76590.6,0.195248268159,77838.2,0.989088,0.12338113784790039,164.251299423,54.1030964314,27.553797006607056,0.00826900918037,125.542344572,200,0.0153048525463,0.177768732388,85.24718403816223,-3.20138882946,0.6280114650726318,-0.0153048569337,-1.02887626935,85.15113043785095,4311.991250991821,-4.38740244135e-09,1.16411824624e-10,52.8920563994,-178.264616034,0.987075,231.41119623184204,11.2462,0.6070210933685303,24.56741237640381,11.2624,200
-134.513391949,77196.3,0.192624332975,76824.1,0.987463,0.10172581672668457,126.006218464,46.4408080553,33.940309047698975,0.00908321049064,120.384635258,200,0.0148731055669,0.172647769137,85.24070143699646,-6.40515534431,0.6491637229919434,-0.0148731097579,-8.25450988633,86.13048791885376,4544.98291349411,-4.19095158577e-09,-2.35741168808e-08,49.9239471016,-171.828457174,0.98804,232.28330850601196,11.2541,0.6225347518920898,17.645981073379517,11.2493,200
-180.513226789,76503.1,0.172756502076,77195.1,0.988089,0.10288786888122559,130.116613877,51.0241054891,27.43625259399414,0.00849338807166,167.62869618,200,0.0137292816435,0.19014968228,85.75653958320618,0.642245392509,0.6368341445922852,-0.0137292835861,3.75282055686,85.01173901557922,4771.099262237549,-1.94268068299e-09,-1.0419168639e-08,49.3386105678,-167.580869665,0.986946,225.6368763446808,11.2451,0.6202552318572998,18.84060311317444,11.2541,200
-186.797314592,76438.8,0.20938554641,77407.8,0.988431,0.10464191436767578,114.265818552,51.3268620171,32.94460844993591,0.00789524521679,191.381428687,200,0.0126184357214,0.167397161958,85.82580494880676,1.49012659655,0.6426913738250732,-0.012618439272,1.91771643185,85.77240705490112,5007.934825181961,-3.55066731572e-09,3.86499117155e-08,48.387878943,-148.367162364,0.986852,236.3676724433899,11.2442,0.6088552474975586,23.22139883041382,11.2568,200
-160.751107754,77940.7,0.168427259563,78259.0,0.989817,0.12526607513427734,195.404073755,49.2674096023,26.837971687316895,0.00760148977861,149.431748073,200,0.0122765190608,0.173448318908,86.19712495803833,6.79323903801,0.6423592567443848,-0.0122765200213,-6.88371987599,86.09868288040161,5234.931905508041,-9.60426405072e-10,2.13040234343e-08,52.5997340657,-193.763531544,0.989282,226.59053921699524,11.2637,0.6232776641845703,19.000606536865234,11.2678,200
-215.653130622,81014.4,0.191858830143,81595.1,0.995011,0.10377049446105957,127.961763637,52.4091408573,27.976353883743286,0.00788290519267,128.086491544,200,0.0135927060619,0.170513081847,85.8206250667572,-1.95962358237,0.6564433574676514,-0.0135927088559,-5.27175866342,85.42220497131348,5468.326107263565,-2.79396772385e-09,-1.08848459135e-08,47.6075152943,-166.305819282,0.994121,232.75316333770752,11.3024,0.6154773235321045,25.58103632926941,11.3095,200
-171.272009783,81158.1,0.184765819679,82160.8,0.995836,0.12010693550109863,156.74203348,53.7201754602,32.96280217170715,0.00747219799086,170.436103135,200,0.0125109764049,0.187948197932,85.97272944450378,0.523127923502,0.6327061653137207,-0.0125109776855,-4.27777912411,85.32943868637085,5699.874123811722,-1.2805685401e-09,1.9383140426e-08,51.0684533843,-200.056798571,0.994326,231.14192700386047,11.3042,0.6237397193908691,17.42484474182129,11.3164,200
-207.382758903,81188.5,0.179976630034,80435.3,0.99327,0.10626626014709473,137.183028783,59.010820796,26.26768732070923,0.00739738019183,164.130111584,200,0.0131833597552,0.180923419056,85.6807644367218,-0.055610881761,0.6398570537567139,-0.0131833571941,-3.56774865053,85.25284004211426,5929.522562265396,2.56113708019e-09,4.41505250137e-08,52.5038503035,-203.064349899,0.994423,229.21680092811584,11.3045,0.6160714626312256,24.65366220474243,11.2952,200
-181.863144939,81130.9,0.149591090924,81344.7,0.994709,0.13224339485168457,100.600839183,45.9706344602,28.809088945388794,0.00862268544734,116.265898499,200,0.0143051875057,0.152055457818,87.46781301498413,-0.229512757157,0.6312253475189209,-0.0143051845953,2.08458099903,85.50217318534851,6160.312113285065,2.91038304567e-09,8.03269095684e-09,42.6546389658,-131.121006666,0.994355,230.36217427253723,11.3038,0.6525411605834961,18.695116996765137,11.3065,200
-120.82624042,81431.0,0.171443123304,81766.2,0.995304,0.11841392517089844,101.11650676,49.1600087355,27.791187047958374,0.00733987893909,161.115678176,200,0.0133731840178,0.178295954742,85.99708008766174,0.131927891446,0.6386222839355469,-0.0133731812239,1.31113746508,85.22269177436829,6393.292116641998,2.79396772385e-09,4.71918539802e-08,50.3764636752,-206.786780568,0.994808,232.47971653938293,11.3075,0.6202690601348877,24.163352251052856,11.3116,200
-178.834206781,81773.3,0.206010151651,81838.2,0.995457,0.12645578384399414,181.446048997,51.7500149814,35.528578996658325,0.00819915346801,153.763185366,200,0.0134001846891,0.169038374353,86.1560161113739,4.02393756888,0.6349794864654541,-0.0134001933038,-2.3866762582,85.6025493144989,6630.174765348434,-8.61473381519e-09,7.45059747231e-09,51.2609742492,-138.296448171,0.995311,236.40487813949585,11.3117,0.6387119293212891,19.6709246635437,11.3125,200
-138.871674735,78797.0,0.173811973216,78344.0,0.989954,0.09692955017089844,140.394080572,48.2452438036,27.805943489074707,0.00857579894364,128.575476109,200,0.0141191167349,0.165633352429,86.1780571937561,0.48807363864,0.6354997158050537,-0.0141191147268,-2.96112545153,84.44385695457458,6857.616186141968,2.00816430151e-09,-1.05938084971e-08,46.2693948759,-160.813417333,0.990673,226.980610370636,11.2746,0.6269876956939697,18.479549169540405,11.2689,200
