1Perplexity,MeanKLBefore,0ExplainedVariance,1StdReturn,0MaxReturn,LossBefore,0NumTrajs,dLoss,Time,0AveragePolicyStd,0AverageReturn,1AverageReturn,1PolicyExecTime,1Entropy,0PolicyExecTime,1ProcessExecTime,1NumTrajs,0StdReturn,1AveragePolicyStd,MeanKL,0EnvExecTime,0Entropy,1ExplainedVariance,1MinReturn,ComputeUpdatedDistTime,0Perplexity,1MaxReturn,ItrTime,0MinReturn,0ProcessExecTime,1EnvExecTime,LossAfter
17.1343,-1.140869621e-09,0.00676377061017,111.453746012,600.0,1.04773745235e-10,400,0.0,12012.85147190094,1.0014,1.75,14.25,47.216222524642944,2.84108,17.178536415100098,1.6538805961608887,400,30.36342372,1.00161,-9.54605394732e-10,44.606032371520996,2.84068,0.0121799922157,0.0,1.2491865158081055,17.1273,1500.0,169.86426877975464,0.0,1.5798752307891846,45.207165241241455,1.04773745235e-10
17.1156,1.33843006123e-10,0.0395471460635,143.132587135,1200.0,3.08500613944e-10,400,1.36788011473e-10,12187.256304264069,1.0014,9.5,24.25,47.3873553276062,2.83999,19.109862565994263,1.71498441696167,400,83.4251161222,1.00106,2.99734875808e-10,44.669419288635254,2.84068,0.0171453758864,0.0,0.388425350189209,17.1273,1400.0,173.27994751930237,0.0,1.6757190227508545,45.37200117111206,1.7171260247e-10
17.1436,2.67279021138e-09,0.00913462277836,194.617573718,1100.0,-8.2654882938e-10,400,-3.60887542072e-10,12361.515925168991,1.0014,8.75,32.0,46.92483139038086,2.84162,16.91583228111267,1.5796070098876953,400,77.4495803733,1.00188,2.26533658498e-09,44.599013566970825,2.84068,0.0393913601074,0.0,0.3585672378540039,17.1273,2500.0,173.17811059951782,0.0,1.645371437072754,44.997252464294434,-4.65661287308e-10
17.1074,-3.88827281483e-09,0.018827013343,198.752201246,1000.0,1.96741911651e-09,400,-6.86850132325e-10,12534.869591712952,1.0014,16.0,32.75,47.40651535987854,2.83951,16.936845064163208,1.6875853538513184,400,98.711701434,1.00082,-6.60075993864e-09,44.457520723342896,2.84068,0.0568362762713,0.0,0.37876319885253906,17.1273,2900.0,171.95274257659912,0.0,1.6397507190704346,45.21843862533569,2.65426924884e-09
17.1227,-2.73576050702e-10,0.00892032322603,88.6340792246,1000.0,2.6309863177e-09,400,4.54019710716e-10,12708.123284816742,1.0014,7.0,12.0,48.20503878593445,2.84041,15.120939493179321,1.5392534732818604,400,68.5638388657,1.00127,-6.86850132325e-10,44.322198152542114,2.84068,0.013603473776,0.0,0.38648557662963867,17.1273,1200.0,172.18230414390564,0.0,1.6024925708770752,44.825769901275635,2.17696660698e-09
17.1225,-1.15251219679e-09,0.0124846887111,70.1422661453,500.0,-2.16532503039e-09,400,0.0,12875.632149457932,1.0014,3.75,10.25,48.05861234664917,2.84039,14.426149368286133,1.550499439239502,400,38.2222121286,1.00126,9.48783718258e-10,44.05829167366028,2.84068,0.0130448449975,0.0,0.4223172664642334,17.1273,900.0,166.35359835624695,0.0,1.5296428203582764,44.83888840675354,-2.16532503039e-09
17.1314,2.21188983796e-10,0.0176360297833,90.6917857361,1000.0,2.44472175837e-09,400,-1.86264559332e-10,13045.446491479874,1.0014,7.25,15.0,48.16479539871216,2.84091,17.364840030670166,1.4927482604980469,400,70.1600848061,1.00153,5.12227149585e-10,44.612366676330566,2.84068,0.0200755223615,0.0,0.38910484313964844,17.1273,1000.0,168.6964991092682,0.0,1.5917394161224365,44.77007174491882,2.6309863177e-09
17.0901,-8.49682213477e-10,0.0135062690826,176.458033254,900.0,-4.1909517523e-10,400,-3.72529035397e-10,13217.608102083206,1.0014,8.0,25.25,47.80845618247986,2.8385,17.486111640930176,1.6238539218902588,400,61.9354502688,1.00032,-1.68652314336e-10,45.07811427116394,2.84068,0.0295841234482,0.0,0.36235976219177246,17.1273,1800.0,170.17487835884094,0.0,1.772688865661621,44.56251621246338,-4.6566139833e-11
17.1134,-2.09547573737e-10,0.0030399302219,34.956222622,200.0,3.72529035397e-10,400,9.31322519104e-11,13386.261812448502,1.0014,0.5,1.75,49.32715153694153,2.83986,15.035196781158447,1.6654789447784424,400,9.98749217772,1.00099,0.0,44.98566937446594,2.84068,0.00432288843979,0.0,0.41294097900390625,17.1273,700.0,167.53021025657654,0.0,1.6949024200439453,44.672847509384155,2.79396783487e-10
17.1524,2.91037107608e-11,0.0108533235063,74.6320139082,700.0,5.6170390561e-10,400,4.94764784698e-11,13552.088893175125,1.0014,7.5,10.25,49.53719687461853,2.84214,11.974649429321289,1.6629917621612549,400,55.6214886532,1.00214,1.86264503821e-10,44.60997533798218,2.84068,0.0147149098391,0.0,0.41892480850219727,17.1273,900.0,164.67130637168884,0.0,1.6153554916381836,44.59733605384827,5.12227427141e-10
17.1322,2.09547545982e-10,0.00460550902149,60.4793353138,200.0,-5.23867615954e-11,400,-2.32830532632e-10,13720.105680704117,1.0014,0.5,6.5,49.53644132614136,2.84096,14.37005090713501,1.634026050567627,400,9.98749217772,1.00154,5.82076609135e-11,44.63322854042053,2.84068,0.00926473907222,0.0,0.3817324638366699,17.1273,800.0,166.93659830093384,0.0,1.5997047424316406,44.3776273727417,1.80443771036e-10
17.1467,1.92085750084e-10,0.0260946734269,160.651797376,1100.0,1.76951298059e-09,400,-2.32830643654e-10,13888.454707622528,1.0014,22.5,21.0,48.522459983825684,2.8418,14.356371402740479,1.5577712059020996,400,116.162601555,1.00198,6.65313715231e-09,44.75585699081421,2.84068,0.0227957411298,0.0,0.3720510005950928,17.1273,2100.0,167.28484392166138,0.0,1.604809284210205,45.02149820327759,2.00234362424e-09
17.1677,2.21188997673e-10,0.0215313955656,111.551557587,800.0,2.21189094818e-10,400,-3.49246048748e-10,14059.193965435028,1.0014,8.75,12.5,48.28550910949707,2.84303,17.265549182891846,1.5868031978607178,400,62.0357759684,1.00259,1.21945076259e-09,44.3861448764801,2.84068,0.0168787615189,0.0,0.3966329097747803,17.1273,1600.0,169.75905895233154,0.0,1.5850627422332764,44.75040817260742,5.70435143565e-10
17.1442,-2.6484492377e-10,0.0474962548984,333.487630955,1400.0,-9.7788876996e-10,400,-3.84170584233e-10,14230.486989021301,1.0014,15.25,44.0,50.23874831199646,2.84166,15.12208104133606,1.5069386959075928,400,106.265881166,1.0019,8.44012151835e-11,44.41047763824463,2.84068,0.0440673092014,0.0,0.4145939350128174,17.1273,5400.0,170.20370388031006,0.0,1.6145780086517334,44.59070563316345,-5.93718185726e-10
17.1229,-5.61703850099e-10,0.00797757628484,264.44233776,800.0,2.00525396288e-09,400,1.6589196683e-10,14401.133390665054,1.0014,7.25,29.5,51.12333273887634,2.84042,12.379729270935059,1.603827714920044,400,59.7698711727,1.00128,1.22236076816e-09,44.67962861061096,2.84068,0.0167913162878,0.0,0.4022529125213623,17.1273,4800.0,168.51746654510498,0.0,1.7174072265625,44.41854190826416,1.83936199605e-09
17.155,-2.08351363939e-10,0.0142371282795,157.53094934,1600.0,-1.86264514923e-09,400,-3.37604388889e-10,14572.274440288544,1.0014,19.0,28.0,53.88635277748108,2.84229,12.53310513496399,1.6668663024902344,400,135.97426227,1.00221,-7.4473816003e-11,44.97296118736267,2.84068,0.0196655341048,0.0,0.39905500411987305,17.1273,2000.0,170.1238145828247,0.0,1.639897346496582,43.90339946746826,-1.52504076034e-09
17.1138,-6.44731268373e-10,0.00857210448388,42.7719242027,900.0,-2.29338192881e-09,400,1.62981628193e-10,14734.939935207367,1.0014,5.5,6.75,43.27625370025635,2.83989,10.699349880218506,1.4658563137054443,400,56.3005328572,1.00102,-6.21448392746e-10,44.302456855773926,2.84068,0.025489535577,0.0,0.3774106502532959,17.1273,400.0,161.61221623420715,0.0,1.6184418201446533,42.16541385650635,-2.456363557e-09
17.16,7.27595206307e-10,0.038444237753,93.5811813347,1400.0,-1.02445485428e-09,400,-1.97906080412e-10,14892.48538017273,1.0014,18.25,14.75,42.87176871299744,2.84258,10.456648588180542,1.4862992763519287,400,124.667307262,1.00236,-5.7683795518e-09,43.749324560165405,2.84068,0.015439975313,0.0,0.44219326972961426,17.1273,1200.0,156.34844589233398,0.0,1.5284228324890137,42.451658725738525,-8.26548773869e-10
17.1655,8.01556765406e-10,0.0236020475448,152.883738507,2000.0,-1.97906108168e-10,400,-5.8207688669e-11,15050.7961871624,1.0014,23.5,18.75,42.23047876358032,2.8429,13.144858360290527,1.47983980178833,400,156.197791278,1.00252,4.69773275835e-10,43.47358560562134,2.84068,0.0245643505626,0.0,0.3872067928314209,17.1273,2000.0,157.25538635253906,0.0,1.6011481285095215,41.99297833442688,-1.39698419499e-10
17.1503,3.44326539503e-10,0.0170229248464,182.13731084,900.0,1.55996526807e-09,400,3.95812049803e-10,15206.952587127686,1.0014,9.75,26.0,42.260621547698975,2.84201,13.319748878479004,1.4484570026397705,400,71.2736802754,1.00208,9.20582277075e-10,42.330759048461914,2.84068,0.0275946134056,0.0,0.36025047302246094,17.1273,3000.0,155.07723593711853,0.0,1.4994583129882812,42.540879249572754,1.16415321827e-09
17.1402,7.86444936951e-11,0.028862986218,112.361025271,1200.0,-8.38190350461e-10,400,9.31322241549e-11,15362.283012151718,1.0014,8.0,15.0,43.131332874298096,2.84143,12.973415613174438,1.4328622817993164,400,75.736384915,1.00178,2.94012758584e-10,42.58117341995239,2.84068,0.0165808984341,0.0,0.4364652633666992,17.1273,1400.0,154.25166010856628,0.0,1.4350473880767822,42.0872061252594,-9.31322574615e-10
17.1602,-4.81930717555e-09,0.0179933928276,83.6047247469,1500.0,1.54250323625e-09,400,-3.09955616729e-10,15520.67774271965,1.0014,19.75,10.5,43.54381728172302,2.8426,13.260063648223877,1.5461041927337646,400,121.387550844,1.00237,-1.00463575237e-08,43.00086498260498,2.84068,0.0109318882856,0.0,0.40801119804382324,17.1273,1300.0,156.45338988304138,0.0,1.6388309001922607,42.02380967140198,1.85245885298e-09
17.1161,4.16185114149e-10,0.0113665545909,59.6400662307,1300.0,3.61033003493e-09,400,2.79396727976e-10,15668.684130430222,1.0014,9.5,8.25,39.16347932815552,2.84002,12.24638319015503,1.4592106342315674,400,87.2338810325,1.00108,1.45521442119e-11,42.03814649581909,2.84068,0.018199812696,0.0,0.41367173194885254,17.1273,700.0,146.83771109580994,0.0,1.4472911357879639,40.467368364334106,3.33093330696e-09
17.1405,1.97906066535e-10,0.00841648008832,73.7817728169,800.0,-8.38190294949e-10,400,-1.39698363988e-10,15816.948558092117,1.0014,5.5,7.5,39.101250886917114,2.84144,12.127074241638184,1.3619298934936523,400,54.9522520012,1.00179,4.42378189636e-10,41.65427923202515,2.84068,0.0374521038407,0.0,0.44104981422424316,17.1273,1200.0,147.15215826034546,0.0,1.5097250938415527,40.377163887023926,-6.98491930962e-10
17.1494,1.51339552001e-10,0.0166135732245,111.74496633,700.0,-3.02679825648e-10,400,-4.65661287308e-10,15964.7074406147,1.0014,11.0,11.75,39.14310121536255,2.84196,12.168524026870728,1.4197361469268799,400,68.0367547727,1.00206,1.04191710815e-09,41.30301833152771,2.84068,0.011427940245,0.0,0.40491580963134766,17.1273,1800.0,146.67963814735413,0.0,1.5353686809539795,40.30144119262695,1.6298146166e-10
17.1354,-1.23400223373e-09,0.0106132567995,91.4111590562,1900.0,2.1536834538e-09,400,3.49245077302e-11,16111.808556318283,1.0014,15.0,12.0,39.01591515541077,2.84115,12.257005453109741,1.3902239799499512,400,131.053424221,1.00164,-3.56812890345e-09,41.44264459609985,2.84068,0.0180324198335,0.0,0.3708348274230957,17.1273,1100.0,146.1122305393219,0.0,1.4715888500213623,40.23134183883667,2.11875894607e-09
17.1451,-2.35741148824e-10,0.0186209373527,161.337379426,1600.0,-7.37054528521e-10,400,-4.93310003957e-10,16260.3733856678,1.0014,13.5,20.5,39.1971070766449,2.84172,12.2908935546875,1.3919377326965332,400,108.479260691,1.00193,-5.7043486601e-10,40.96887540817261,2.84068,0.0177339912355,0.0,0.3740253448486328,17.1273,1800.0,147.44708585739136,0.0,1.425227403640747,40.590036153793335,-2.43744524564e-10
17.135,1.74622746818e-11,0.00840441620019,194.948550905,900.0,1.51339940579e-10,400,-5.82076331579e-11,16408.216432332993,1.0014,10.0,27.75,38.76918387413025,2.84112,12.27176308631897,1.3609185218811035,400,75.4983443527,1.00163,-3.75439374034e-10,41.145567655563354,2.84068,0.0390809677396,0.0,0.4114971160888672,17.1273,2700.0,146.67776608467102,0.0,1.4077942371368408,40.5847110748291,2.09547573737e-10
17.129,2.44472497801e-10,0.0114335092076,74.3572457801,800.0,3.75439429545e-10,400,3.20142148902e-10,16556.646648406982,1.0014,7.25,11.0,38.259700775146484,2.84077,13.332894325256348,1.3000035285949707,400,55.4295724321,1.00145,8.73114913702e-10,41.23508930206299,2.84068,0.0103250394096,0.0,1.3578698635101318,17.1273,900.0,147.34777855873108,0.0,1.4123425483703613,40.71108794212341,5.52972806434e-11
17.1423,1.95877980502e-10,0.0048652005613,52.2015325446,500.0,3.72529035397e-10,400,1.86264517699e-10,16704.633885622025,1.0014,3.75,5.0,38.09459376335144,2.84155,14.431576490402222,1.4464943408966064,400,36.8908864084,1.00184,5.24751186948e-10,41.288172483444214,2.84068,0.0103369209975,0.0,0.33226919174194336,17.1273,700.0,146.7413113117218,0.0,1.4552276134490967,40.168331146240234,1.86264517699e-10
17.1475,-8.54473203304e-09,0.016037211931,89.083879013,400.0,-3.43861783492e-09,400,-4.351026206e-10,16852.41197657585,1.0014,5.25,13.75,37.54541611671448,2.84186,14.558154344558716,1.3480441570281982,400,38.6967375886,1.002,-6.96148783064e-09,41.418676137924194,2.84068,0.0164905001945,0.0,0.35179829597473145,17.1273,1200.0,146.83170652389526,0.0,1.372530460357666,40.64806532859802,-3.00351521432e-09
17.1273,0.0,1,72.7285191655,0.0,6.57746579424e-10,400,0.000561082287459,16999.25532889366,1.0014,0.0,9.25,37.857553243637085,2.84068,15.05962872505188,1.3394887447357178,400,0.0,1.0014,0.00981244631112,41.55832290649414,2.84068,0.019273084381,0.0,0.31624412536621094,17.1273,900.0,145.85239553451538,0.0,1.3665571212768555,39.995638847351074,-0.000561081629712
17.1428,6.63567978343e-10,0.0466868657287,407.768316572,1500.0,-1.94995672387e-10,400,-8.14907238911e-10,17148.47080564499,1.00066,19.75,55.0,37.41550326347351,2.84158,14.032384634017944,1.325943946838379,400,136.143077312,1.00186,6.1525504691e-09,41.48095226287842,2.8392,0.031300062135,0.0,0.4279813766479492,17.1021,5900.0,148.11842322349548,0.0,1.4041197299957275,40.38221001625061,6.19911566524e-10
17.1341,-2.27009244735e-10,0.0405209592984,119.251834367,1200.0,1.97906108168e-10,400,-6.51925707862e-10,17296.635162591934,1.00066,23.75,23.0,38.37715220451355,2.84107,13.606964349746704,1.3367996215820312,400,123.535167058,1.00162,-1.12340803327e-09,41.47545266151428,2.8392,0.0249102602256,0.0,0.40146613121032715,17.1021,1500.0,147.13190007209778,0.0,1.3860161304473877,40.298067569732666,8.4983181603e-10
17.1245,2.74311906523e-10,0.0406075272475,192.727138722,2100.0,-2.94530777545e-09,400,2.21189067062e-10,17445.637123584747,1.00066,24.0,37.5,39.1215455532074,2.84051,13.429183721542358,1.322629451751709,400,162.861904692,1.00133,7.74898256672e-10,41.318742513656616,2.8392,0.0459247060212,0.0,0.3818399906158447,17.1021,2000.0,147.9563488960266,0.0,1.337902545928955,40.71570658683777,-3.16649684251e-09
17.1261,1.29220978362e-09,0.0237304527811,122.220088365,2000.0,-2.32830699165e-10,400,-3.49246465081e-11,17592.60035777092,1.00066,18.0,21.5,38.54675102233887,2.8406,13.28309679031372,1.3514277935028076,400,134.632834034,1.00138,7.83475062605e-09,40.84121346473694,2.8392,0.0309069555887,0.0,0.38388752937316895,17.1021,1200.0,145.95622992515564,0.0,1.3663980960845947,40.11939811706543,-1.97906052657e-10
17.1404,-2.4592712311e-09,0.049750820587,163.063637884,2700.0,4.80249573442e-09,400,2.47382114793e-10,17746.176756858826,1.00066,44.5,39.5,41.49590349197388,2.84144,13.505693435668945,1.346782922744751,400,221.742530878,1.0018,8.06176736479e-10,41.95868492126465,2.8392,0.0610712048786,0.0,0.33313679695129395,17.1021,1300.0,151.42627096176147,0.0,1.4441592693328857,42.695711851119995,4.55511361963e-09
17.087,3.69339808737e-10,0.0328655528872,195.595884415,1300.0,3.84170562029e-09,400,-5.82076165045e-10,17898.672629117966,1.00066,25.5,43.5,42.24445343017578,2.83832,10.260693311691284,1.4781816005706787,400,134.53531135,1.00023,1.13822355985e-08,43.20133376121521,2.8392,0.0520091422676,0.0,0.37436580657958984,17.1021,2400.0,151.27075171470642,0.0,1.4060139656066895,43.20677852630615,4.42378178533e-09
17.1225,2.19733653495e-09,0.0258964739718,75.0961883187,900.0,-1.97906080412e-10,400,8.14907585855e-11,18051.511217355728,1.00066,12.75,9.25,42.4945855140686,2.84039,10.326722621917725,1.3707690238952637,400,89.5122198362,1.00127,3.11993120228e-09,43.4086811542511,2.8392,0.0187038107614,0.0,0.34589552879333496,17.1021,1000.0,151.8543381690979,0.0,1.4455039501190186,43.36072301864624,-2.79396838998e-10
