LossBefore,1AveragePolicyStd,MeanKLBefore,0EnvExecTime,1ExplainedVariance,0AveragePolicyStd,LossAfter,0MinReturn,0ExplainedVariance,MeanKL,1Entropy,0NumTrajs,0StdReturn,1Perplexity,Time,ComputeUpdatedDistTime,1EnvExecTime,0PolicyExecTime,0AverageReturn,1PolicyExecTime,1StdReturn,1MaxReturn,1MinReturn,0MaxReturn,0Entropy,dLoss,1NumTrajs,ItrTime,0Perplexity,1AverageReturn,1ProcessExecTime,0ProcessExecTime
1.3315002434e-09,0.802199,4.65661342819e-10,3.294708728790283,0.2639847266,0.802695,-0.00571705028415,0.0,0.0356070579097,0.0078498320654,2.38842,320,456.288953817,10.8962,848.9345455169678,0.23932766914367676,3.4225120544433594,1.0688350200653076,139.375,4.484288215637207,885.472155124,2800.0,0.0,2400.0,2.3906,0.00571705161565,320,14.150556564331055,10.92,448.75,0.10896039009094238,0.11824202537536621
3.1286617741e-09,0.800449,9.31322685638e-10,3.496753454208374,0.287171360083,0.801729,-0.00469539035112,0.0,0.194056528712,0.0066111846827,2.38452,320,758.724708701,10.8539,865.0311813354492,0.23798298835754395,3.5464999675750732,1.8738822937011719,413.4375,4.697280645370483,1119.46974055,2800.0,0.0,2700.0,2.38775,0.00469539347978,320,15.582356452941895,10.889,815.0,0.11144471168518066,0.12920045852661133
-1.2805685401e-09,0.793409,9.31322574615e-10,3.7033851146698,0.169518978867,0.793935,-0.0048536490649,0.0,0.0404597527105,0.007991746068,2.36604,320,374.311738186,10.6551,880.7456700801849,0.24188947677612305,3.4006683826446533,1.1965746879577637,84.6875,4.402619361877441,678.627334104,2700.0,0.0,2300.0,2.36721,0.00485364778433,320,14.57836365699768,10.6675,231.5625,0.10911679267883301,0.12924623489379883
-2.16095941141e-09,0.802315,5.20417042793e-17,3.512958526611328,0.327189190331,0.8038,-0.00692418171093,0.0,0.145712649544,0.00905367732048,2.39336,320,709.769989151,10.9502,896.2722082138062,0.25644946098327637,3.4929802417755127,1.1339280605316162,318.75,4.930135011672974,1166.10625956,2800.0,0.0,2600.0,2.39692,0.00692417954997,320,15.040519714355469,10.9893,858.4375,0.11275815963745117,0.12544822692871094
-2.59024091065e-09,0.804831,-1.86264537128e-09,3.496886730194092,0.340418863734,0.800342,-0.00664409808815,0.0,0.101614300617,0.00850717816502,2.39994,320,712.521655373,11.0225,911.9099915027618,0.36335086822509766,3.474691152572632,1.1216275691986084,350.625,4.7396814823150635,1131.0911059,2900.0,0.0,2600.0,2.3887,0.0066440954979,320,15.074123620986938,10.8993,852.8125,0.11680221557617188,0.12257790565490723
3.53611540049e-09,0.791148,-9.3132229706e-10,3.725058078765869,0.199965710419,0.795651,-0.00631590560079,0.0,0.0689143957148,0.00687390705571,2.36632,320,630.897178627,10.658,927.7774848937988,0.29449963569641113,3.396357774734497,1.0665631294250488,262.5,4.8159401416778564,1001.41067492,2900.0,0.0,2500.0,2.37731,0.0063159091369,320,15.357519388198853,10.7759,577.1875,0.10825610160827637,0.14200949668884277
3.11410985887e-09,0.789738,-2.79396794589e-09,4.1628735065460205,0.304549341039,0.789982,-0.00586618110538,0.0,0.0553294488264,0.00690070772544,2.36278,320,641.355985393,10.6205,943.9268040657043,0.24224638938903809,3.498070001602173,1.1871817111968994,260.0,4.635164737701416,1087.98821656,2900.0,0.0,2700.0,2.36338,0.00586618421949,320,15.686896324157715,10.6268,705.625,0.10860228538513184,0.14314842224121094
-4.13274392486e-09,0.795247,9.31322685638e-10,3.856998920440674,0.162250767046,0.795234,-0.00631608907133,0.0,0.101806402977,0.00996059179306,2.37676,320,654.216790808,10.77,959.2447054386139,0.24581623077392578,3.445662260055542,1.1049854755401611,249.375,4.420046329498291,918.017565191,2800.0,0.0,2600.0,2.37696,0.00631608493859,320,14.712179899215698,10.7722,507.5,0.10822415351867676,0.13744640350341797
-4.65661287308e-10,0.786301,-9.3132279666e-10,3.537036418914795,0.189777386321,0.784362,-0.00864460784942,0.0,0.0260647880003,0.00996932201087,2.35388,320,422.603075444,10.5264,974.8786494731903,0.24937844276428223,3.5162007808685303,1.583639144897461,125.625,4.64838433265686,904.452473789,2800.0,0.0,2300.0,2.34941,0.00864460738376,320,15.162580728530884,10.4794,535.3125,0.10957098007202148,0.12607836723327637
5.82076609135e-11,0.770128,2.79396794589e-09,3.924412250518799,0.244014433045,0.772603,-0.00404672510922,0.0,0.0691834018043,0.00631473446265,2.31261,320,551.065728838,10.1007,990.6318638324738,0.24474263191223145,3.3970870971679688,1.1882281303405762,196.25,4.844035863876343,880.216093408,2800.0,0.0,2600.0,2.31928,0.00404672516743,320,15.261429071426392,10.1684,499.0625,0.1076962947845459,0.14830279350280762
-7.56699591875e-10,0.770545,2.79396794589e-09,3.5220468044281006,0.296244193035,0.772071,-0.00809318758547,0.0,0.0467284462003,0.00860276725143,2.3142,320,489.65828327,10.1168,1006.2020466327667,0.23505091667175293,3.3242244720458984,1.1202645301818848,156.875,4.581146955490112,928.950811063,2900.0,0.0,2700.0,2.31793,0.00809318682877,320,14.383890390396118,10.1546,529.375,0.10631585121154785,0.12342190742492676
2.61934474111e-10,0.756973,-1.86264559332e-09,3.735058069229126,0.337219741697,0.759884,-0.00661750975996,0.0,0.0560564211167,0.00766958994791,2.27714,320,554.075718962,9.74878,1021.6304836273193,0.3417477607727051,3.388731002807617,1.074754238128662,190.3125,4.669822454452515,1125.93706633,2900.0,0.0,2400.0,2.28514,0.0066175100219,320,14.975009202957153,9.82707,724.6875,0.10892415046691895,0.13785219192504883
-2.32830643654e-09,0.76184,-5.58793589178e-09,3.5902838706970215,0.251462423289,0.763247,-0.00536018051207,0.0,0.178407884426,0.00797568075359,2.29101,320,760.459359532,9.8849,1037.618381023407,0.3153877258300781,3.34450364112854,1.048356294631958,383.75,5.214748859405518,1012.11238723,2900.0,0.0,2600.0,2.29487,0.00536017818376,320,15.455726146697998,9.92315,648.125,0.11605215072631836,0.13332629203796387
-1.45519152284e-11,0.754496,-7.45058237328e-09,3.3245739936828613,0.315527650862,0.755614,-0.00841447338462,0.0,0.178585232143,0.00972204934806,2.27221,320,783.910407728,9.70081,1052.8271372318268,0.23738694190979004,3.4922537803649902,1.0446813106536865,434.6875,4.778540134429932,1097.14401972,2800.0,0.0,2500.0,2.27558,0.00841447337007,320,14.738675594329834,9.73352,830.0,0.11206197738647461,0.12980318069458008
2.8230715543e-09,0.756469,-9.31322685638e-10,3.3898251056671143,0.24980739323,0.753903,-0.0101343039423,0.0,0.165478049122,0.00932346750051,2.27673,320,737.105561894,9.74478,1068.3442063331604,0.25663161277770996,3.5217220783233643,1.0365393161773682,360.625,4.874357461929321,1053.98013316,3000.0,0.0,2600.0,2.27049,0.0101343067654,320,14.997227191925049,9.68413,649.0625,0.11614847183227539,0.13292479515075684
3.0777300708e-09,0.751337,-9.31322574615e-09,3.452510356903076,0.262971366892,0.74955,-0.00768446316943,0.0,0.15602527349,0.00643127597868,2.26322,320,672.41918369,9.61396,1084.1491389274597,0.238450288772583,3.429713726043701,1.4404098987579346,291.5625,4.6327526569366455,1099.88919897,2900.0,0.0,2600.0,2.25861,0.00768446624716,320,15.31371545791626,9.56974,767.5,0.11587142944335938,0.12561416625976562
-2.76486389339e-09,0.74231,9.31322574615e-10,3.4397614002227783,0.284711535953,0.74663,-0.00799782946706,0.0,0.151913691227,0.00932949781418,2.23897,320,712.161103614,9.38363,1099.5075781345367,0.2888791561126709,3.4813547134399414,1.0326743125915527,328.75,4.840192794799805,1092.46169663,2900.0,0.0,2500.0,2.25095,0.00799782670219,320,14.865934133529663,9.49677,771.5625,0.11204743385314941,0.12977075576782227
8.36735125631e-10,0.751101,0.0,3.3330254554748535,0.155541258094,0.75136,-0.00456674071029,0.0,0.029815376372,0.00812884885818,2.26281,320,438.537942878,9.61009,1115.262538433075,0.26819753646850586,3.4271130561828613,1.397874355316162,114.6875,5.0137107372283936,787.747914846,2700.0,0.0,2500.0,2.26363,0.00456674154702,320,15.196764707565308,9.6179,315.3125,0.11093735694885254,0.11930704116821289
-1.36788003147e-09,0.749158,4.65661287308e-09,3.522012948989868,0.359027482908,0.752558,-0.00394600490108,0.0,0.218196793868,0.00828659441322,2.25733,320,811.163323567,9.55752,1130.9021406173706,0.2901577949523926,3.4912407398223877,1.1165359020233154,496.25,4.913158655166626,1146.81756498,2800.0,0.0,2600.0,2.26681,0.0039460035332,320,15.088725090026855,9.64855,1014.6875,0.10773992538452148,0.1310875415802002
2.3610482458e-09,0.764002,-2.79396794589e-09,3.419450044631958,0.181764726724,0.764394,-0.00493581453338,0.0,0.0774222983504,0.00775697687641,2.29756,320,584.578423818,9.94991,1147.2394988536835,0.24955129623413086,3.359046220779419,1.1698541641235352,223.4375,5.0970299243927,819.703106981,2900.0,0.0,2500.0,2.29872,0.00493581689443,320,14.948935508728027,9.96139,366.5625,0.10602593421936035,0.12188124656677246
1.10594555736e-09,0.763728,6.51925802231e-09,3.7050552368164062,0.301056302545,0.764325,-0.00655575562268,0.0,0.143704130612,0.00761812832206,2.29739,320,650.627626676,9.94814,1163.0687503814697,0.27411603927612305,3.535541534423828,1.2029695510864258,281.5625,4.8561248779296875,1084.62821251,2900.0,0.0,2700.0,2.29916,0.00655575672863,320,15.317158937454224,9.9658,745.625,0.11971855163574219,0.12425613403320312
8.44011083245e-10,0.755756,0.0,3.4626193046569824,0.242422803835,0.75893,-0.00645042397082,0.0,0.0824391737147,0.00965047068894,2.27664,320,704.6708008,9.74387,1178.7932195663452,0.2307600975036621,3.3241474628448486,1.1965913772583008,363.75,5.205296039581299,1039.07030072,2800.0,0.0,2400.0,2.28505,0.00645042481483,320,15.171606540679932,9.82615,607.1875,0.10564613342285156,0.12781667709350586
5.82076609135e-11,0.755272,5.58793633587e-09,3.5348424911499023,0.320266051311,0.755775,-0.00787442084402,0.0,0.156596665899,0.0087555013597,2.27462,320,671.981386926,9.7242,1194.9642026424408,0.21655631065368652,3.7752089500427246,1.2100331783294678,348.125,4.950594186782837,1123.45449396,2900.0,0.0,2400.0,2.27628,0.00787442090223,320,15.644937992095947,9.74033,785.0,0.12019014358520508,0.12683391571044922
2.91038304567e-09,0.755339,-6.51925802231e-09,3.252214193344116,0.251346272743,0.759306,-0.00478495191783,0.0,0.133728923643,0.00813808478415,2.27497,320,611.752653115,9.72759,1210.0626928806305,0.24037456512451172,3.3941755294799805,1.1985301971435547,241.5625,4.7896459102630615,956.120038146,2900.0,0.0,2500.0,2.28557,0.00478495482821,320,14.533200740814209,9.83131,545.3125,0.10941052436828613,0.12039923667907715
-6.18456397206e-10,0.762478,5.20417042793e-17,3.458270311355591,0.285856018058,0.761657,-0.00540093379095,0.0,0.105076441692,0.00846399646252,2.29288,320,639.080149512,9.9034,1226.4701499938965,0.31919145584106445,3.4402647018432617,1.8756988048553467,283.75,4.870802879333496,1061.65389105,2800.0,0.0,2500.0,2.29145,0.0054009331725,320,15.729154586791992,9.88928,681.875,0.11412405967712402,0.1282193660736084
1.77533365786e-09,0.769944,0.0,3.5648305416107178,0.374180832199,0.770313,-0.0059596914798,0.0,0.120714967396,0.0077297296375,2.31402,320,647.204324383,10.115,1242.0244965553284,0.30561208724975586,3.331275224685669,1.175034761428833,301.25,4.784921407699585,1135.99999828,2900.0,0.0,2400.0,2.31491,0.00595969325514,320,15.044950246810913,10.124,905.9375,0.10808277130126953,0.13203048706054688
-3.14321368933e-09,0.767674,-1.86264537128e-09,3.5172252655029297,0.302502089411,0.768064,-0.00420084269717,0.0,0.0484549309323,0.00668407510966,2.30847,320,428.496189452,10.059,1257.53342628479,0.25473713874816895,3.4244964122772217,1.267108678817749,118.125,4.8456175327301025,786.120816096,2700.0,0.0,2400.0,2.30954,0.00420083955396,320,14.984145641326904,10.0698,358.75,0.10782313346862793,0.13167858123779297
-8.73114913702e-10,0.764538,-3.72529074255e-09,3.502441883087158,0.331613889874,0.766218,-0.00775365531445,0.0,0.148308341911,0.00758773088455,2.30035,320,648.01349089,9.97768,1272.8749539852142,0.24595046043395996,3.3992509841918945,1.1676442623138428,318.125,4.739616394042969,1113.62302868,2800.0,0.0,2400.0,2.30487,0.00775365444133,320,14.835657119750977,10.0228,912.5,0.10832405090332031,0.12468886375427246
6.40284270048e-10,0.759864,-5.58793633587e-09,3.7937939167022705,0.326971895297,0.7571,-0.00486220791936,0.0,0.136329973519,0.00773777067661,2.28783,320,669.420224896,9.85357,1290.2449674606323,0.2844994068145752,3.467226266860962,1.1586277484893799,311.25,5.395364284515381,1119.42956839,2900.0,0.0,2500.0,2.28076,0.00486220855964,320,15.951236009597778,9.78413,848.4375,0.1140742301940918,0.12531757354736328
-2.47382558882e-09,0.739012,-6.51925802231e-09,3.333526134490967,0.339296648684,0.738943,-0.00654500443488,0.0,0.199652308519,0.00821767002344,2.23223,320,660.468509729,9.32065,1306.1343641281128,0.32595252990722656,3.5403566360473633,1.0311126708984375,299.6875,5.2665557861328125,1098.55689252,2900.0,0.0,2700.0,2.23234,0.00654500196106,320,15.351747751235962,9.32162,775.9375,0.11423063278198242,0.12308287620544434
-3.98722477257e-09,0.737109,-1.86264537128e-09,3.3264214992523193,0.277293588351,0.736133,-0.004446469713,0.0,0.0517970137161,0.00752286519855,2.22732,320,464.190218115,9.27501,1321.698746919632,0.2545166015625,3.311112642288208,1.0470681190490723,131.5625,5.143935680389404,819.420288603,2800.0,0.0,2400.0,2.22482,0.00444646572578,320,15.047390460968018,9.25184,339.375,0.10851168632507324,0.12086176872253418
0.0,0.741296,1.86264514923e-09,3.7387149333953857,0.345478916423,0.739728,-0.00525795854628,0.0,0.177846483095,0.00836493074894,2.23836,320,648.266242445,9.37796,1337.6418721675873,0.2583320140838623,3.432173013687134,1.1289746761322021,349.0625,5.079272508621216,1133.00192382,2800.0,0.0,2300.0,2.23452,0.00525795854628,320,15.481950759887695,9.34199,765.625,0.10747575759887695,0.1364421844482422
1.39698386192e-09,0.729143,1.86264514923e-09,3.4957494735717773,0.350420167715,0.728895,-0.00302024302073,0.0,0.115721855835,0.00682931067422,2.20532,320,588.311938941,9.07312,1353.0379073619843,0.23695802688598633,3.413665294647217,1.143646240234375,258.75,4.799115896224976,1084.03178106,2900.0,0.0,2300.0,2.20466,0.00302024441771,320,14.895528078079224,9.06719,650.3125,0.11279678344726562,0.13221120834350586
-1.38243194669e-10,0.717388,0.0,3.663759469985962,0.326348689784,0.718873,-0.00567456334829,0.0,0.080929369963,0.00866372510791,2.1729,320,500.624609863,8.78371,1368.9514820575714,0.2413311004638672,3.380603790283203,1.625685453414917,175.0,4.746500730514526,996.270339739,2800.0,0.0,2400.0,2.17701,0.00567456321005,320,15.381968021392822,8.81991,547.1875,0.11168575286865234,0.14238238334655762
-5.82076609135e-10,0.712308,0.0,3.676953077316284,0.308200299545,0.712265,-0.00544651364908,0.0,0.155489153761,0.00822105444968,2.15867,320,702.114829907,8.65965,1384.5328516960144,0.28148460388183594,3.3677337169647217,1.1201362609863281,376.875,4.760346412658691,1164.9569131,2900.0,0.0,2500.0,2.159,0.005446513067,320,15.132013082504272,8.66249,800.625,0.10858368873596191,0.14374804496765137
1.16415321827e-09,0.707589,0.0,3.40346622467041,0.198759060902,0.709328,-0.00898516364396,0.0,0.0713742861001,0.00666531547904,2.14582,320,541.438243102,8.54909,1400.4086463451385,0.2802581787109375,3.4481632709503174,1.0486116409301758,200.9375,5.275380611419678,909.603225227,3000.0,0.0,2400.0,2.15082,0.00898516480811,320,15.207208633422852,8.59193,414.6875,0.11436939239501953,0.12709832191467285
-4.13274392486e-09,0.705213,0.0,3.766254425048828,0.220727575666,0.705599,-0.00408962648362,0.0,0.0857819331037,0.00875038001686,2.13909,320,556.914543349,8.4917,1415.9296691417694,0.25896310806274414,3.340249538421631,1.0745627880096436,198.4375,4.914733409881592,879.989734937,2800.0,0.0,2500.0,2.14025,0.00408962235088,320,15.046197175979614,8.50154,383.4375,0.10312891006469727,0.13871502876281738
-2.9758666642e-09,0.701879,-1.86264537128e-09,3.4076316356658936,0.351714549011,0.702248,-0.00442718993872,0.0,0.106531333913,0.00670863641426,2.12962,320,619.165816719,8.41169,1431.9416499137878,0.25815749168395996,3.46174693107605,1.0650520324707031,258.4375,5.377270221710205,1089.5338381,2900.0,0.0,2800.0,2.13092,0.00442718696286,320,15.520822525024414,8.42258,678.125,0.11500811576843262,0.12734007835388184
-2.32830643654e-10,0.703085,-1.86264537128e-09,3.6422953605651855,0.118588344908,0.703098,-0.00366565934382,0.0,0.0399870995675,0.00891179032624,2.1333,320,376.521782031,8.44268,1448.8791432380676,0.29929447174072266,3.543137550354004,1.0879676342010498,80.3125,5.223639011383057,546.651382853,2900.0,0.0,2400.0,2.13335,0.00366565911099,320,15.485112190246582,8.44312,136.875,0.11823272705078125,0.11977362632751465
-1.35332811624e-09,0.710638,-3.72529074255e-09,3.3012635707855225,0.355259390462,0.712353,-0.00597690185532,0.0,0.18962723834,0.00743058137596,2.15439,320,751.579001898,8.62267,1464.7085499763489,0.25861358642578125,3.452571153640747,1.0246920585632324,394.0625,5.259456634521484,1152.94930064,2900.0,0.0,2600.0,2.15944,0.00597690050199,320,15.30075979232788,8.66627,772.8125,0.10845327377319336,0.11399984359741211
3.07409209199e-09,0.702419,-1.86264514923e-09,3.4981679916381836,0.304927127908,0.702197,-0.00706405704841,0.0,0.194955652248,0.00900597684085,2.1311,320,775.733272056,8.42414,1480.9556727409363,0.30698513984680176,3.5507144927978516,1.1033272743225098,479.375,5.311960220336914,1208.72442934,2900.0,0.0,2500.0,2.13078,0.0070640601225,320,15.770380020141602,8.42141,1124.0625,0.11688899993896484,0.13275861740112305
-2.18278728426e-09,0.694325,7.4505814851e-09,3.368292808532715,0.310491914763,0.69217,-0.00650125415996,0.0,0.212561395673,0.00871440954506,2.10772,320,513.333069112,8.22946,1496.85338306427,0.25418710708618164,3.563671112060547,1.0748815536499023,157.1875,5.3478639125823975,847.827186106,2900.0,0.0,2700.0,2.10203,0.00650125197717,320,15.411237239837646,8.18275,336.25,0.12187957763671875,0.12227296829223633
2.03726813197e-09,0.688288,-3.72529074255e-09,3.4288504123687744,0.198710253108,0.690357,-0.00402397103608,0.0,0.130070203438,0.00969012733549,2.09049,320,548.563108835,8.08885,1513.7342715263367,0.2727060317993164,3.6167685985565186,1.7621362209320068,188.125,5.360466718673706,840.84447646,2800.0,0.0,2600.0,2.09666,0.00402397307334,320,16.303987741470337,8.1389,343.4375,0.11559271812438965,0.1276552677154541
-1.71712599695e-09,0.694371,1.86264537128e-09,3.4793970584869385,0.302064230246,0.692026,-0.00316134653986,0.0,0.0920481089997,0.0062526431866,2.10772,320,495.548938047,8.22943,1530.1701340675354,0.27854108810424805,3.4990744590759277,1.1197235584259033,157.5,5.289095401763916,921.099037835,2800.0,0.0,2400.0,2.1013,0.00316134482273,320,15.753717422485352,8.1768,453.75,0.11970639228820801,0.1303386688232422
-1.84081727639e-09,0.69544,0.0,3.5896034240722656,0.342625239374,0.696645,-0.00470867101103,0.0,0.157539182217,0.00728007173166,2.11089,320,791.732425997,8.25556,1546.5814452171326,0.27608251571655273,3.4761362075805664,1.1089301109313965,473.125,5.355820655822754,1251.49769651,3000.0,0.0,2800.0,2.11466,0.00470866917021,320,15.816439867019653,8.28677,1051.875,0.11287522315979004,0.13039755821228027
-2.32830643654e-10,0.694183,0.0,3.679030656814575,0.158451391023,0.694087,-0.00313152652234,0.0,0.0880771277554,0.0065167970024,2.1069,320,442.93488076,8.22269,1562.939926624298,0.2617928981781006,3.5036771297454834,1.2892062664031982,121.5625,5.248591899871826,640.203824965,2800.0,0.0,2500.0,2.10687,0.00313152628951,320,15.868851661682129,8.22249,196.25,0.11493396759033203,0.13498353958129883
-4.94765117764e-10,0.687357,3.72529074255e-09,3.5133299827575684,0.266913954646,0.687445,-0.00656328024343,0.0,0.152245630798,0.00946822203696,2.08775,320,736.426589073,8.06678,1579.666216135025,0.23895263671875,3.597376585006714,1.374849796295166,369.0625,5.638286113739014,1067.19875543,2800.0,0.0,2700.0,2.08809,0.00656327974866,320,16.181850910186768,8.06948,666.5625,0.11404561996459961,0.12414884567260742
2.61934474111e-09,0.684083,0.0,3.548018217086792,0.222621343509,0.685802,-0.00462171435356,0.0,0.0447643001546,0.00925604905933,2.07808,320,554.118017523,7.98913,1596.4118151664734,0.2735466957092285,3.5626931190490723,1.3097622394561768,215.3125,5.596465826034546,904.384934292,2800.0,0.0,2500.0,2.0833,0.00462171697291,320,16.179566860198975,8.03089,409.375,0.12200117111206055,0.1297283172607422
