1MinReturn,0MinReturn,MeanKL,0PolicyExecTime,0StdReturn,1Entropy,1NumTrajs,0AveragePolicyStd,0ExplainedVariance,dLoss,1EnvExecTime,0EnvExecTime,1MaxReturn,1PolicyExecTime,1AveragePolicyStd,0Entropy,ComputeUpdatedDistTime,LossBefore,LossAfter,0ProcessExecTime,0AverageReturn,Time,0MaxReturn,1ProcessExecTime,1AverageReturn,MeanKLBefore,1Perplexity,ItrTime,1ExplainedVariance,0Perplexity,1StdReturn,0NumTrajs
0.0,0.0,0.0,23.793704509735107,209.470724386,1.75122,1600,0.58037,0.125878741145,-9.31322574615e-10,19.097068309783936,19.066729068756104,2900.0,32.03097462654114,0.580819,1.74968,0.10351371765136719,-2.41561792791e-09,-1.48429535329e-09,0.8427350521087646,37.875,7216.232884645462,2400.0,0.8118538856506348,626.875,0.0,5.76162,100.13935017585754,0.287590054406,5.75278,1059.26400598,1600
0.0,0.0,0.00684169121087,23.14543604850769,175.407906303,1.7483,1600,0.58037,0.100454656524,0.00211717712227,19.32753825187683,19.15598773956299,3000.0,34.40294933319092,0.579974,1.74968,0.10279273986816406,1.04773789644e-09,-0.00211717607453,0.8483536243438721,31.4375,7321.1720497608185,1800.0,0.8187453746795654,907.25,0.0,5.74484,102.00846910476685,0.373160350587,5.75278,1206.65236812,1600
0.0,0.0,0.0,23.591824769973755,170.237655573,1.74871,1600,0.580632,0.125971384785,1.51339918375e-09,19.015038013458252,19.15941286087036,2900.0,33.11477875709534,0.58009,1.7506,0.08944106101989746,7.18864612281e-09,5.67524693906e-09,0.854668140411377,25.625,7424.679007053375,2300.0,0.8089752197265625,580.5625,0.0,5.7472,101.06513929367065,0.364652487855,5.75804,1023.67765121,1600
0.0,0.0,0.00872081238776,23.69033432006836,173.811039188,1.75055,1600,0.580632,0.0895036816111,0.00278996524867,19.150887489318848,19.275280714035034,3000.0,32.87653827667236,0.58062,1.7506,0.10271835327148438,-1.04773789644e-09,-0.0027899662964,0.8517472743988037,27.3125,7528.444271802902,2000.0,0.81447434425354,872.5625,0.0,5.75777,100.74257373809814,0.372339712318,5.75804,1188.06183913,1600
0.0,0.0,0.00693551637232,20.567017078399658,207.270204082,1.73833,1600,0.576694,0.099093445946,0.00174213247374,19.264725923538208,19.134961128234863,3000.0,35.52310848236084,0.577087,1.73697,0.09144258499145508,3.25962901115e-09,-0.00174212921411,0.8595082759857178,36.25,7631.835025072098,2600.0,0.8248167037963867,919.625,0.0,5.68782,100.29063248634338,0.376184090958,5.68008,1214.33206306,1600
0.0,0.0,0.00648633763194,20.447044134140015,198.758166106,1.72614,1600,0.572912,0.122233051257,0.00256560120033,18.981762886047363,19.10838508605957,3000.0,34.42723631858826,0.573581,1.72383,0.09695053100585938,-2.27009877563e-09,-0.00256560347043,0.8515415191650391,30.4375,7732.923979282379,2400.0,0.8163261413574219,819.4375,0.0,5.61893,98.68447208404541,0.415358680144,5.60593,1111.8131289,1600
0.0,0.0,0.00669397739694,21.629169702529907,173.186631629,1.72301,1600,0.572098,0.0897404981021,0.00221293035429,19.076871156692505,19.207140922546387,2900.0,35.209375619888306,0.572679,1.72099,0.10199093818664551,-1.16415321827e-10,-0.00221293047071,0.8578758239746094,25.375,7836.586289167404,1900.0,0.8076171875,842.25,0.0,5.60137,100.94295716285706,0.391473066136,5.59004,1174.60203367,1600
0.0,0.0,0.00643798569217,21.86821436882019,139.240672376,1.72338,1600,0.573292,0.0900260824422,0.00290717778989,19.172593593597412,19.481576442718506,2900.0,35.27459955215454,0.57279,1.72516,0.09788346290588379,8.22183210403e-10,-0.00290717696771,0.8686723709106445,18.1875,7941.048890113831,2000.0,0.824289083480835,742.875,0.0,5.60342,101.77097535133362,0.420630794089,5.6134,1118.4863586,1600
0.0,0.0,0.00669313967228,21.794089794158936,154.174768931,1.73075,1600,0.574409,0.0922530837924,0.00172452300467,19.137704849243164,19.410717964172363,3000.0,31.97137689590454,0.574909,1.72902,0.0870203971862793,1.37515598908e-09,-0.00172452162951,0.8637330532073975,21.625,8042.641316175461,2400.0,0.8271729946136475,1029.75,0.0,5.64487,98.53996086120605,0.480290783825,5.63511,1258.16928014,1600
0.0,0.0,0.00677446089685,23.88575315475464,187.801382782,1.7161,1600,0.570667,0.107131065211,0.00279848204809,19.245378255844116,19.518946886062622,3000.0,31.96028232574463,0.570733,1.71589,0.08080029487609863,-1.19325704873e-09,-0.00279848324135,0.8683428764343262,33.625,8146.054929018021,1900.0,0.8189957141876221,875.375,1.49011558648e-08,5.56279,100.62658929824829,0.375327970783,5.56164,1174.77385457,1600
0.0,0.0,0.00884868204594,26.85459017753601,147.06668343,1.71257,1600,0.569727,0.0688451995731,0.00333733650041,20.21366810798645,19.775145292282104,3000.0,35.408384561538696,0.569729,1.71259,0.10987639427185059,3.98722477257e-09,-0.00333733251318,0.8896138668060303,23.375,8257.070855617523,1800.0,0.8637235164642334,659.1875,0.0,5.54319,108.32437539100647,0.34802210808,5.54329,1054.8592749,1600
0.0,0.0,0.00983488652855,28.80823564529419,188.681434152,1.72099,1600,0.571223,0.106665143272,0.00200694042724,20.106061220169067,20.269877433776855,2900.0,37.09511065483093,0.57213,1.71784,0.08846378326416016,8.14907252789e-10,-0.00200693961233,0.9119012355804443,33.4375,8372.12406039238,2100.0,0.8681755065917969,774.875,0.0,5.59004,112.37267136573792,0.36332859484,5.57246,1129.38312117,1600
0.0,0.0,0.00860496982932,28.009496688842773,164.088200368,1.73024,1600,0.573124,0.106209094497,0.00296317774337,20.41187357902527,20.189472913742065,3000.0,38.33333134651184,0.574766,1.72456,0.09115934371948242,-3.84170562029e-09,-0.00296318158507,0.8863601684570312,24.75,8488.251099586487,2500.0,0.8752689361572266,823.3125,0.0,5.64201,112.95571374893188,0.399746395302,5.61003,1169.34288271,1600
0.0,0.0,0.0,27.533684015274048,161.11708427,1.72846,1600,0.573737,0.0950290661134,-1.73167791218e-09,20.76984477043152,20.24243688583374,3000.0,41.15671467781067,0.574241,1.72671,0.10403299331665039,-4.86033968627e-09,-3.1286617741e-09,0.9096860885620117,24.1875,8608.475638628006,2100.0,0.8889930248260498,743.0625,0.0,5.63198,117.15492606163025,0.359939301183,5.62211,1133.47998266,1600
0.0,0.0,0.00936898868531,25.180869102478027,184.364406475,1.73085,1600,0.573737,0.107805572059,0.00302189867944,19.952476501464844,20.0995831489563,2900.0,39.79672908782959,0.57493,1.72671,0.1108086109161377,9.31322574615e-10,-0.00302189774811,0.9014532566070557,33.125,8722.707701921463,2000.0,0.8507480621337891,732.5,-1.49011505357e-08,5.64542,111.28389167785645,0.338127419902,5.62211,1094.8944013,1600
0.0,0.0,0.0066706193611,25.650386571884155,141.156827678,1.71968,1600,0.571424,0.0770289466125,0.00257261854131,20.16403865814209,20.302860021591187,3000.0,40.84630012512207,0.571733,1.71863,0.09836983680725098,3.60887497663e-09,-0.00257261493243,0.8993737697601318,21.5,8838.214716911316,2100.0,0.858985185623169,654.25,0.0,5.58274,112.97014999389648,0.320193142038,5.57688,1040.00333533,1600
0.0,0.0,0.00903924833983,23.99796175956726,162.265166857,1.71425,1600,0.571609,0.0930602242859,0.00278112175874,20.200856924057007,20.37218451499939,2900.0,39.421679973602295,0.570179,1.71927,0.08792853355407715,4.42378222942e-09,-0.00278111733496,0.9153127670288086,26.125,8951.312637805939,2000.0,0.8667268753051758,896.9375,0.0,5.55252,109.99546980857849,0.390888975441,5.58047,1176.77923635,1600
0.0,0.0,0.00678970757872,24.02260708808899,150.13763217,1.71402,1600,0.570338,0.0662794974534,0.00222370086703,19.699634075164795,20.183563947677612,2900.0,36.1252326965332,0.570118,1.71479,0.09666013717651367,-2.21189111471e-09,-0.00222370307893,0.8907725811004639,21.5625,9061.54125404358,1800.0,0.8440907001495361,797.0625,0.0,5.55122,107.08014297485352,0.408844685084,5.5555,1112.88369612,1600
0.0,0.0,0.0091164521873,22.6444354057312,159.736000462,1.71353,1600,0.571007,0.0792356490892,0.00330367113929,20.36516785621643,19.707300662994385,3000.0,38.01362347602844,0.569978,1.71717,0.09095358848571777,-1.51339918375e-09,-0.00330367265269,0.8740823268890381,24.8125,9171.280154466629,1900.0,0.8832457065582275,906.5,0.0,5.54853,106.67273807525635,0.398495390738,5.56873,1181.01450033,1600
0.0,0.0,0.00974275358021,27.584675550460815,175.476316066,1.71337,1600,0.570479,0.0962188655394,0.00291304170605,20.413548946380615,20.305435180664062,3100.0,38.58263564109802,0.569956,1.71528,0.08639216423034668,3.92537913285e-09,-0.00291303778067,0.9151797294616699,30.75,9287.22198176384,2100.0,0.8797430992126465,723.375,0.0,5.54763,112.91812229156494,0.352274474839,5.55822,1055.36894467,1600
0.0,0.0,0.00678385188803,27.709738969802856,183.614363205,1.71179,1600,0.569625,0.113648632284,0.00163527391851,19.400030851364136,19.908188343048096,3000.0,33.06544494628906,0.569531,1.71221,0.11214160919189453,3.49245965481e-10,-0.00163527356926,0.8851041793823242,29.125,9396.39016366005,1900.0,0.8293852806091309,988.0,0.0,5.53889,106.12385964393616,0.400026121225,5.54117,1237.78774432,1600
0.0,0.0,0.00742690358311,26.02099633216858,189.563386084,1.7104,1600,0.570196,0.098385748972,0.00245769077446,20.459517002105713,20.28829598426819,2900.0,39.25025296211243,0.569085,1.7143,0.10495638847351074,-1.51339918375e-09,-0.00245769228786,0.9180495738983154,35.3125,9511.739401817322,1800.0,0.87801194190979,869.9375,0.0,5.53118,112.2257616519928,0.391936378032,5.55281,1152.66647218,1600
0.0,0.0,0.00989907700568,22.712524890899658,221.991615481,1.71298,1600,0.568404,0.095231467252,0.00295973522589,19.152071714401245,19.297466039657593,2900.0,34.587175369262695,0.569834,1.70799,0.08328413963317871,-3.25962901115e-09,-0.00295973848552,0.8611054420471191,43.3125,9616.29815363884,2100.0,0.8108141422271729,874.375,0.0,5.54548,101.52967810630798,0.412049928309,5.51788,1192.35831837,1600
0.0,0.0,0.00701411161572,22.236385107040405,196.745036469,1.70235,1600,0.567528,0.112390681915,0.00237936410122,19.738718271255493,19.331183910369873,2900.0,35.896183490753174,0.566831,1.70487,0.08554983139038086,2.32830643654e-09,-0.00237936177291,0.851081132888794,36.625,9722.327162742615,2200.0,0.836158037185669,808.875,0.0,5.48685,103.00857424736023,0.406069459637,5.50066,1127.38468784,1600
0.0,0.0,0.00670717656612,20.671729564666748,180.02760205,1.7016,1600,0.567381,0.0856382784014,0.00220333462494,19.541032075881958,19.454949378967285,3000.0,35.13060522079468,0.566618,1.70431,0.10480809211730957,-3.92174115404e-09,-0.00220333854668,0.8554069995880127,32.25,9826.004133224487,1700.0,0.8247561454772949,762.0625,1.49011558648e-08,5.48272,100.96976947784424,0.430212222764,5.4976,1111.35255257,1600
0.0,0.0,0.00724818184972,20.373458862304688,221.74182623,1.70082,1600,0.567065,0.107408703054,0.00165748861036,19.480046272277832,19.376418352127075,3000.0,34.90360879898071,0.566412,1.70321,0.09825491905212402,2.88127921522e-09,-0.00165748572908,0.8547358512878418,41.75,9928.933239221573,2600.0,0.8261661529541016,889.1875,0.0,5.47846,99.92118501663208,0.367196120964,5.49152,1193.80770639,1600
0.0,0.0,0.00650156661868,21.822849988937378,199.153481956,1.6972,1600,0.565645,0.0928683895148,0.00256742339116,20.498457193374634,19.30193281173706,3000.0,36.47079658508301,0.565392,1.69817,0.08861041069030762,1.97906047106e-09,-0.0025674214121,0.851931095123291,39.375,10035.870688676834,1700.0,0.8673498630523682,912.4375,0.0,5.45866,104.11131882667542,0.4467632155,5.46394,1210.97132856,1600
0.0,0.0,0.00992535427213,27.207947731018066,228.83535805,1.69269,1600,0.56521,0.131807405694,0.00265795981977,20.60719084739685,19.93803858757019,2900.0,38.25902724266052,0.564098,1.69663,0.11098217964172363,-1.16415321827e-10,-0.00265795993619,0.884040117263794,46.9375,10150.602207899094,2000.0,0.8696396350860596,894.875,0.0,5.43409,112.17548632621765,0.427489722804,5.45552,1171.70228061,1600
0.0,0.0,0.00646813819185,29.889711380004883,193.50387593,1.68941,1600,0.563206,0.0906657457877,0.00233517581364,20.864432334899902,20.498422622680664,3000.0,39.91074562072754,0.563157,1.68961,0.10606098175048828,-9.89530235529e-10,-0.00233517680317,0.9076507091522217,37.5,10270.954912185669,1900.0,0.902421236038208,958.1875,1.49011558648e-08,5.41629,117.257807970047,0.356761261179,5.41734,1236.4851252,1600
0.0,0.0,0.0,28.353515625,262.816356987,1.68648,1600,0.563126,0.118946480249,-2.24099494517e-09,20.57115912437439,20.10181427001953,3000.0,37.44957709312439,0.562323,1.68936,0.08046174049377441,-6.17001205683e-09,-3.92901711166e-09,0.902801513671875,57.25,10386.939968585968,2300.0,0.877143383026123,626.0,0.0,5.40041,113.13483595848083,0.291120294633,5.416,1029.30146216,1600
0.0,0.0,0.00706070521846,30.90281867980957,227.78785875,1.68576,1600,0.563126,0.0884515755985,0.00225168268662,20.29236936569214,20.41037130355835,3000.0,37.27350687980652,0.562116,1.68936,0.0983128547668457,1.51339918375e-09,-0.00225168117322,0.9244625568389893,50.4375,10504.83271431923,1900.0,0.864619255065918,859.625,0.0,5.39658,115.01739478111267,0.366235494767,5.416,1174.36466201,1600
0.0,0.0,0.00845733657479,29.110190629959106,266.123767024,1.67824,1600,0.558403,0.131384738895,0.00175205210689,20.417075395584106,20.116461038589478,3000.0,38.86407232284546,0.560013,1.6725,0.09862422943115234,1.97906047106e-09,-0.00175205012783,0.8934957981109619,62.375,10622.635414123535,2500.0,0.8771345615386963,939.9375,0.0,5.35613,114.71330046653748,0.372248253922,5.32549,1219.589581,1600
0.0,0.0,0.00628467369825,25.998154163360596,225.207534496,1.67083,1600,0.558402,0.0900158986602,0.00242442049785,20.215291738510132,19.91613793373108,3000.0,39.023990631103516,0.557956,1.67247,0.11426258087158203,1.33877620101e-09,-0.00242441915907,0.880354642868042,47.4375,10736.866675376892,2400.0,0.8484029769897461,884.9375,2.98023081768e-08,5.31658,111.20122361183167,0.34876937161,5.32528,1186.74633814,1600
0.0,0.0,0.0,26.63592505455017,211.461580435,1.67105,1600,0.557528,0.081604592985,1.0768417269e-09,20.055148124694824,20.09445834159851,3000.0,38.61842131614685,0.558007,1.66933,0.08361339569091797,-1.83354131877e-09,-2.91038304567e-09,0.8900220394134521,47.0,10851.4295399189,1800.0,0.851909875869751,552.75,0.0,5.31775,111.8633017539978,0.340640799807,5.30863,1012.67834849,1600
0.0,0.0,0.00990058295429,23.966713905334473,217.006183308,1.65958,1600,0.557528,0.0866246176263,0.00215456495062,20.1021089553833,19.96148419380188,3000.0,40.091182231903076,0.55482,1.66933,0.08917450904846191,1.16415321827e-09,-0.00215456378646,0.8673450946807861,45.4375,10964.26308965683,2400.0,0.8465774059295654,1007.5625,0.0,5.25708,109.99269843101501,0.396377135963,5.30863,1242.00404935,1600
0.0,0.0,0.00863417889923,23.958118677139282,238.615595349,1.66344,1600,0.555944,0.1081894297,0.00343453235109,20.14846706390381,20.093756198883057,2900.0,40.883156299591064,0.55589,1.66365,0.1072700023651123,2.8230715543e-09,-0.00343452952802,0.8820338249206543,50.3125,11078.174941062927,2200.0,0.8423287868499756,673.5,-4.4408920985e-16,5.27743,110.95556592941284,0.379410308003,5.27853,1057.27728151,1600
0.0,0.0,0.00846615899354,24.32598114013672,217.105955915,1.66226,1600,0.556945,0.0942778082417,0.00222007220145,20.35514187812805,20.21226716041565,2900.0,39.8932363986969,0.555551,1.66727,0.08232402801513672,1.16415321827e-10,-0.00222007208504,0.888700008392334,41.9375,11191.863598823547,2300.0,0.8546531200408936,922.6875,-1.49011594175e-08,5.27119,110.71643209457397,0.38490523801,5.29767,1175.18786896,1600
