0ProcessExecTime,MeanKLBefore,1StdReturn,0Perplexity,1AveragePolicyStd,Time,0PolicyExecTime,0MaxReturn,1Entropy,ItrTime,1ExplainedVariance,1Perplexity,0ExplainedVariance,0EnvExecTime,1ProcessExecTime,dLoss,LossAfter,0AveragePolicyStd,1NumTrajs,0MinReturn,0StdReturn,1PolicyExecTime,0Entropy,ComputeUpdatedDistTime,LossBefore,1MaxReturn,1AverageReturn,MeanKL,1EnvExecTime,0NumTrajs,1MinReturn,0AverageReturn
0.1357264518737793,4.65661342819e-10,858.988265254,14.7154,0.92817,195.90580320358276,1.0398480892181396,1800.0,2.68706,13.927281379699707,0.505959105868,14.6885,0.207783806026,3.4243228435516357,0.11851692199707031,0.0138071604888,-0.0138071607798,0.928847,320,0.0,232.303134059,4.1537322998046875,2.6889,0.3670072555541992,-2.91038304567e-10,2900.0,782.8125,0.00730579998344,3.2844362258911133,320,0.0,55.9375
0.12720108032226562,-9.31322574615e-10,1064.36119156,14.4625,0.915103,210.7070598602295,0.9799959659576416,1800.0,2.65875,14.291890144348145,0.560694250512,14.2785,0.119649214288,3.1741249561309814,0.11763787269592285,0.0110483833123,-0.0110483821481,0.920797,320,0.0,277.727771106,4.729851722717285,2.67156,0.261981725692749,1.16415321827e-09,2800.0,1064.0625,0.00731299538165,3.448704242706299,320,0.0,72.1875
0.12338566780090332,-6.98492041984e-10,795.573692376,14.1888,0.912655,225.33717036247253,1.053044080734253,1600.0,2.65386,13.69914960861206,0.462502297883,14.2088,0.0531244635101,3.4165546894073486,0.10616040229797363,0.0079257475154,-0.00792574882507,0.911959,320,0.0,130.323740522,4.234785079956055,2.65245,0.2513155937194824,-1.30967237055e-09,2700.0,375.0,0.00811035372317,3.1571245193481445,320,0.0,15.3125
0.12461447715759277,-3.60887542072e-09,879.061111357,13.9104,0.908276,239.89350271224976,0.9848012924194336,1700.0,2.64398,14.110979557037354,0.43914216392,14.0691,0.0998563693889,3.1926779747009277,0.113311767578125,0.00917329179356,-0.00917328987271,0.903028,320,0.0,259.197793381,4.789221525192261,2.63263,0.26599907875061035,1.92085281014e-09,2600.0,661.25,0.00864033866674,3.278813600540161,320,0.0,65.9375
0.1277756690979004,-3.25962878911e-09,1097.90976832,13.7334,0.9008,254.61727833747864,1.0536985397338867,1900.0,2.62728,14.141613483428955,0.553616681342,13.8361,0.166149714171,3.282043933868408,0.11908483505249023,0.00955039644032,-0.00955039635301,0.89719,320,0.0,334.57514454,4.311188459396362,2.61983,0.3869588375091553,8.73114913702e-11,2900.0,1075.625,0.00641619507223,3.3569440841674805,320,0.0,105.3125
0.13086366653442383,-5.37764277553e-17,1033.75661274,13.3974,0.879336,269.1882312297821,1.0757451057434082,1800.0,2.57963,13.903298616409302,0.568618111228,13.1922,0.0967516372486,3.4487202167510986,0.1050419807434082,0.0124074070409,-0.0124074090272,0.886044,320,0.0,231.502396046,4.202900648117065,2.59506,0.34599852561950684,-1.98633642867e-09,2900.0,1016.875,0.0079075563699,3.1060242652893066,320,0.0,55.625
0.13010406494140625,-1.39698397295e-09,961.522992364,13.2214,0.880714,283.93656969070435,1.601388692855835,2100.0,2.58307,14.24696969985962,0.510603034263,13.2377,0.170339682381,3.390190601348877,0.10758829116821289,0.00748750288039,-0.00748750381172,0.880092,320,0.0,265.444607863,4.172740697860718,2.58183,0.24522876739501953,-9.31322574615e-10,2700.0,597.8125,0.00657285843045,3.1486239433288574,320,0.0,62.8125
0.1339714527130127,0.0,918.006501883,12.8648,0.870244,298.68943309783936,1.125615119934082,1800.0,2.55971,14.296427011489868,0.49777608189,12.932,0.215572491832,3.3194572925567627,0.11236763000488281,0.0087860491185,-0.00878604874015,0.867952,320,0.0,291.273470084,4.165359735488892,2.55449,0.6940414905548096,3.78349795938e-10,2700.0,503.75,0.00776569684967,3.251375913619995,320,0.0,73.125
0.12901520729064941,-5.72458747072e-17,931.393445328,12.4322,0.848532,313.6900706291199,1.0257866382598877,1600.0,2.50885,14.440094947814941,0.475882638082,12.2908,0.0811493721121,3.340749979019165,0.11966300010681152,0.00444703886751,-0.00444703921676,0.853283,320,0.0,215.587632632,4.819035530090332,2.52029,0.24231553077697754,-3.49245965481e-10,2700.0,672.5,0.00603078398854,3.34100341796875,320,0.0,45.3125
0.15485286712646484,9.31322685638e-10,1158.31871525,12.3556,0.849701,328.86371207237244,1.181102991104126,1800.0,2.51123,14.708631992340088,0.546883750819,12.3201,0.131836071614,3.8323094844818115,0.1155242919921875,0.00840925046941,-0.00840924680233,0.850723,320,0.0,303.407728972,4.507996320724487,2.51411,0.2608067989349365,3.66708263755e-09,2800.0,1124.0625,0.00679820869118,3.260636329650879,320,0.0,97.5
0.12990188598632812,9.31322685638e-10,1022.57138924,11.913,0.829229,343.0179114341736,1.0417795181274414,1600.0,2.46224,13.718490839004517,0.571567296358,11.7311,0.113620236395,3.25924015045166,0.1095438003540039,0.0101562321288,-0.0101562300697,0.835378,320,0.0,275.161706718,4.2290120124816895,2.47763,0.2511627674102783,2.05909600481e-09,2900.0,1255.9375,0.00801304541528,3.218769073486328,320,0.0,82.1875
0.1276087760925293,0.0,878.137233011,11.5294,0.821695,357.81378722190857,1.5579540729522705,1400.0,2.44433,14.340419292449951,0.554074216205,11.5228,0.159393479489,3.1550498008728027,0.10943150520324707,0.0102348433575,-0.0102348420769,0.82183,320,0.0,206.59039146,4.192763805389404,2.4449,0.23722267150878906,1.2805685401e-09,2600.0,550.0,0.00924773979932,3.2803969383239746,320,0.0,47.1875
0.14201140403747559,-5.55111512313e-17,1127.42637648,11.3762,0.815683,372.5791811943054,1.1673476696014404,1500.0,2.42964,14.22870135307312,0.553561552014,11.3548,0.0593787237154,3.6676735877990723,0.11019110679626465,0.00721056124894,-0.0072105624713,0.816284,320,0.0,185.791959847,4.241478681564331,2.43153,0.23739194869995117,-1.22236087918e-09,2900.0,966.875,0.00733284465969,3.299987316131592,320,0.0,39.6875
0.12042117118835449,-2.79396794589e-09,899.716752303,11.2365,0.808523,387.7292287349701,1.0596232414245605,1600.0,2.41216,14.605985164642334,0.51283786537,11.1581,0.04396838162,3.19132399559021,0.12157058715820312,0.00399291096255,-0.00399291049689,0.81131,320,0.0,171.707588923,5.149539470672607,2.41917,0.2604706287384033,4.65661287308e-10,2600.0,503.125,0.00858191680163,3.3050739765167236,320,0.0,25.9375
0.1396479606628418,-1.86264537128e-09,1096.45518141,10.9592,0.799207,402.838196516037,1.171907663345337,1600.0,2.38868,14.553399085998535,0.552158415858,10.8991,0.145970946627,3.608341932296753,0.11690902709960938,0.00797181781309,-0.00797181855887,0.801216,320,0.0,228.309001137,4.422839403152466,2.39418,0.26514697074890137,-7.45785655454e-10,2700.0,917.8125,0.00692713540047,3.374330520629883,320,0.0,50.0
0.13237237930297852,1.86264514923e-09,1109.92240016,10.8416,0.801924,417.178866147995,1.1475982666015625,1700.0,2.39529,13.87754511833191,0.533915706702,10.9714,0.126984582029,3.413360357284546,0.10457921028137207,0.00692605928634,-0.00692605786026,0.796973,320,0.0,202.840907101,4.189108610153198,2.38339,0.2507045269012451,1.42608769238e-09,2800.0,953.125,0.00589572731405,3.1947519779205322,320,0.0,43.4375
0.14234423637390137,-1.86264537128e-09,917.200223506,10.5194,0.784448,433.35771441459656,1.9745025634765625,1600.0,2.35199,15.707124471664429,0.57244731226,10.5064,0.058978585058,3.697171449661255,0.1235353946685791,0.00702153361635,-0.00702153425664,0.784892,320,0.0,113.605677675,4.620991468429565,2.35322,0.24562335014343262,-6.40284270048e-10,2700.0,442.5,0.00982177443802,3.3737704753875732,320,0.0,12.5
0.13188767433166504,0.0,1001.71098743,10.3892,0.780865,447.68440294265747,1.1309547424316406,1300.0,2.34276,13.817272663116455,0.560287196831,10.4099,0.0780852749497,3.3133630752563477,0.10878324508666992,0.00916096489527,-0.0091609666124,0.779934,320,0.0,150.776311448,4.236361980438232,2.34077,0.25615572929382324,-1.71712599695e-09,2700.0,730.3125,0.00980387441814,3.1908280849456787,320,0.0,25.9375
0.13363885879516602,9.31322685638e-10,1012.89170664,10.2706,0.776708,462.2040638923645,1.1337831020355225,1800.0,2.33203,14.05746603012085,0.575301734731,10.2988,0.172724011376,3.204458475112915,0.11419415473937988,0.00935688014579,-0.00935688242316,0.775476,320,0.0,196.960298982,4.632964611053467,2.32929,0.23279571533203125,-2.27737473324e-09,2800.0,879.375,0.00787641480565,3.1952199935913086,320,0.0,35.625
0.1335287094116211,0.0,1083.39671289,9.97547,0.765963,477.0039236545563,1.1067490577697754,1600.0,2.30457,14.24662709236145,0.560335685707,10.0199,0.123158801506,3.401606798171997,0.11938357353210449,0.00809377669793,-0.00809377711266,0.764241,320,0.0,144.061822124,4.36639404296875,2.30013,0.3118710517883301,-4.14729584008e-10,2900.0,676.25,0.00879426114261,3.294721841812134,320,0.0,18.4375
0.12322425842285156,1.86264537128e-09,1154.26006974,9.68956,0.751201,492.19542264938354,1.0404865741729736,1900.0,2.26555,14.141440391540527,0.628531044745,9.63641,0.205856203054,3.2108144760131836,0.11858153343200684,0.0039303752128,-0.00393037451431,0.753209,320,0.0,185.339374105,4.2796790599823,2.27105,0.24835515022277832,6.98491930962e-10,2900.0,978.4375,0.00724610919133,3.171133518218994,320,0.0,33.4375
0.1295173168182373,0.0,1126.24197937,9.17111,0.731709,506.855831861496,1.1186997890472412,1500.0,2.21289,14.145421266555786,0.561996060456,9.14208,0.109821778248,3.3449692726135254,0.11095976829528809,0.0079972014064,-0.00799720175564,0.732784,320,0.0,177.789157079,4.478321552276611,2.21606,0.31056785583496094,-3.49245965481e-10,2900.0,845.9375,0.00884140096605,3.2263810634613037,320,0.0,31.875
0.12481331825256348,-3.72529029846e-09,964.548094884,9.05188,0.731514,520.8629479408264,0.9851794242858887,1700.0,2.21235,13.475995540618896,0.505882126826,9.13713,0.151200068478,3.068448781967163,0.10482263565063477,0.00650777848205,-0.00650778179988,0.728004,320,0.0,176.855122558,4.303228378295898,2.20297,0.22708797454833984,-3.31783667207e-09,3000.0,545.3125,0.00756222801283,3.133450508117676,320,0.0,26.875
0.12961506843566895,1.86264537128e-09,1060.30540817,8.8238,0.720306,535.8635835647583,1.0152223110198975,1800.0,2.1814,14.522043943405151,0.589409640914,8.85871,0.147773745861,3.3083958625793457,0.11365890502929688,0.00718032699297,-0.00718032661825,0.718778,320,0.0,215.07425135,4.994050025939941,2.17745,0.2408287525177002,3.7471181713e-10,2800.0,751.5625,0.00850843265653,3.268427610397339,320,0.0,36.5625
0.13272714614868164,0.0,806.996747205,8.73783,0.714798,549.7450919151306,1.0184235572814941,1700.0,2.16624,13.414100170135498,0.508713471369,8.72543,0.0999560196153,3.2978007793426514,0.10552096366882324,0.00629412499256,-0.00629412336275,0.715272,320,0.0,217.63802194,4.225121021270752,2.16766,0.24834537506103516,1.62981450558e-09,2800.0,302.5,0.00862227380276,3.032787561416626,320,0.0,38.4375
0.12997961044311523,1.86264537128e-09,1001.92856025,8.8701,0.721578,564.403356552124,1.0329864025115967,1300.0,2.18519,14.116700649261475,0.593759969382,8.89234,0.081017619453,3.288025140762329,0.10938000679016113,0.00407200492918,-0.00407200399786,0.720658,320,0.0,127.963312613,4.332019329071045,2.18269,0.23794126510620117,9.31322574615e-10,2800.0,482.8125,0.0063777086325,3.2194664478302,320,0.0,19.375
0.13352346420288086,0.0,833.395726831,8.74128,0.715188,579.1050455570221,1.0940508842468262,1600.0,2.16739,14.209112882614136,0.535830312205,8.73544,0.0677870277779,3.480856418609619,0.10567331314086914,0.00385418446967,-0.0038541839458,0.715404,320,0.0,149.998697911,4.35866904258728,2.16806,0.25618457794189453,5.23868948221e-10,2800.0,316.25,0.00806124601513,3.148510456085205,320,0.0,19.375
0.12852907180786133,0.0,1244.09350627,8.36079,0.696418,593.8730094432831,1.0393462181091309,1900.0,2.11406,13.601547479629517,0.568060044078,8.28182,0.109949744401,3.304297685623169,0.10718703269958496,0.00586965994444,-0.00586966238916,0.699662,320,0.0,212.981073103,4.261637926101685,2.12355,0.2419428825378418,-2.44472175837e-09,2900.0,960.3125,0.00941505096853,3.168060302734375,320,0.0,41.25
0.1300511360168457,-3.72529074255e-09,1299.45447538,8.43496,0.704782,608.4924309253693,1.5206072330474854,1900.0,2.13774,13.9834725856781,0.573300835227,8.48023,0.138604548443,3.2502291202545166,0.11001229286193848,0.00387205943116,-0.0038720597513,0.702762,320,0.0,278.721971685,4.324498176574707,2.13239,0.2280411720275879,-3.20142135024e-10,3000.0,1143.4375,0.00957249384373,3.116771936416626,320,0.0,76.25
0.13364124298095703,-1.86264537128e-09,1205.05668792,8.2482,0.695264,622.907125711441,1.13303542137146,1900.0,2.11039,13.968596458435059,0.588925640486,8.25145,0.20118823578,3.5278890132904053,0.10888051986694336,0.0033042235882,-0.00330422096886,0.695122,320,0.0,376.909720623,4.242454528808594,2.10999,0.24036598205566406,2.61934474111e-09,2800.0,810.9375,0.00578668667004,3.0900962352752686,320,0.0,111.25
0.14325261116027832,1.86264537128e-09,879.916488846,8.09803,0.690945,638.3647327423096,1.099229335784912,1800.0,2.09547,14.944586753845215,0.488879823448,8.12924,0.0327991171615,3.5996286869049072,0.10801291465759277,0.00626605231082,-0.00626605469733,0.689483,320,0.0,168.999815089,4.681522369384766,2.09162,0.2485499382019043,-2.38651409745e-09,2800.0,394.6875,0.00785334408283,3.2321126461029053,320,0.0,23.75
0.145432710647583,-1.07552855511e-16,1267.60936258,8.01289,0.686198,653.9846520423889,1.188408374786377,1700.0,2.08195,15.172109603881836,0.592308072519,8.02007,0.161831562079,3.8477907180786133,0.11567807197570801,0.00565183394428,-0.00565183442086,0.685791,320,0.0,281.624056812,4.513665676116943,2.08105,0.2812211513519287,-4.76575223729e-10,2800.0,1114.0625,0.00645574368536,3.3913440704345703,320,0.0,69.375
0.13496851921081543,-3.72529029846e-09,1264.96294412,7.86021,0.677846,668.2342000007629,1.0413405895233154,2100.0,2.0569,13.788848876953125,0.644120402992,7.82167,0.303116394729,3.440751314163208,0.10431385040283203,0.00327484292211,-0.00327484309673,0.679415,320,0.0,361.329467903,4.277940988540649,2.06181,0.2538919448852539,-1.7462298274e-10,2900.0,1257.5,0.00635896995664,3.154754877090454,320,0.0,101.875
0.12192535400390625,1.86264537128e-09,1312.99261589,7.9591,0.684423,683.4059135913849,1.6479852199554443,2100.0,2.07628,14.695378065109253,0.59412024075,7.97472,0.260471271106,3.146556854248047,0.11806869506835938,0.00430286367191,-0.00430286116898,0.683662,320,0.0,356.493337946,4.577854633331299,2.07432,0.23128700256347656,2.50292941928e-09,2900.0,1320.625,0.00762309227139,3.5034868717193604,320,0.0,110.0
0.1325066089630127,1.86264537128e-09,1276.40547535,7.99812,0.681242,699.4357666969299,1.1928858757019043,1900.0,2.06615,14.798922300338745,0.548037520098,7.89436,0.101932951913,3.5995922088623047,0.11858415603637695,0.00378510935116,-0.0037851089146,0.685537,320,0.0,330.54391137,4.583464622497559,2.07921,0.26061391830444336,4.36557456851e-10,2900.0,1268.75,0.00989430770278,3.4691319465637207,320,0.0,95.3125
0.12804245948791504,0.0,1121.15993925,7.84227,0.678662,714.0579624176025,1.1318655014038086,1700.0,2.05782,14.156482219696045,0.53783287562,7.82886,0.0456775925513,3.2920620441436768,0.11158132553100586,0.00521830900107,-0.0052183107473,0.679169,320,0.0,179.332257538,4.723187446594238,2.05953,0.2434251308441162,-1.7462298274e-09,2900.0,750.625,0.00624986831099,3.1421096324920654,320,0.0,28.4375
0.11702632904052734,0.0,1142.64974402,7.876,0.679104,728.0902075767517,1.0033118724822998,1800.0,2.05896,13.575547456741333,0.545952856574,7.83784,0.0886514506931,2.9834797382354736,0.11506390571594238,0.00698909232597,-0.00698909303173,0.680765,320,0.0,239.993286039,4.382085800170898,2.06382,0.24645423889160156,-7.05767888576e-10,3000.0,768.75,0.00910684466362,3.2224414348602295,320,0.0,55.3125
0.12568950653076172,0.0,1227.24917085,7.6422,0.671723,743.2291963100433,1.0989477634429932,1700.0,2.03667,14.666771411895752,0.577934120073,7.66503,0.15869148332,3.2195394039154053,0.11683249473571777,0.00789845697,-0.0078984554857,0.670506,320,0.0,315.912461916,4.6418561935424805,2.03369,0.24618101119995117,1.48429535329e-09,2900.0,1425.3125,0.0076187546365,3.311251640319824,320,0.0,93.4375
0.13661694526672363,0.0,1239.4397676,7.54329,0.667767,758.291651725769,1.4699079990386963,1800.0,2.02435,14.564537763595581,0.587649680987,7.5712,0.157130570534,3.2212142944335938,0.11965346336364746,0.0063069704338,-0.00630696956068,0.666504,320,0.0,313.210286539,4.576380491256714,2.02066,0.23727822303771973,8.73114913702e-10,2900.0,1106.25,0.00801088288426,3.271069288253784,320,0.0,86.5625
0.13942456245422363,-1.86264537128e-09,1123.97175231,7.55925,0.669079,773.1964359283447,1.293804407119751,1600.0,2.02536,14.343554973602295,0.549836751401,7.57886,0.0629663212153,3.3722848892211914,0.10770344734191895,0.00621979607968,-0.0062197977677,0.668257,320,0.0,204.000756356,4.4522764682769775,2.02277,0.23795843124389648,-1.68802216649e-09,2900.0,750.0,0.00906112138182,3.1830310821533203,320,0.0,38.4375
0.12236928939819336,-9.71445146547e-17,1154.14161657,7.28499,0.652583,788.2433388233185,1.1549365520477295,1800.0,1.97757,14.518068790435791,0.541258162925,7.22516,0.0849365204845,3.2259702682495117,0.11207294464111328,0.00421671249205,-0.00421671522781,0.655477,320,0.0,278.713562641,4.814364910125732,1.98582,0.26888155937194824,-2.73576006293e-09,2900.0,980.9375,0.00405237916857,3.3130440711975098,320,0.0,72.5
0.12492179870605469,1.86264514923e-09,1241.9647599,7.37309,0.666042,803.0729184150696,1.033930778503418,2000.0,2.01575,14.31779670715332,0.590463925654,7.50639,0.157676742599,3.2405641078948975,0.11661720275878906,0.00688761501806,-0.00688761286438,0.659721,320,0.0,313.195320198,4.515949010848999,1.99784,0.2719759941101074,2.1536834538e-09,3000.0,1562.1875,0.00971824955195,3.2632923126220703,320,0.0,98.4375
0.11707377433776855,0.0,1076.17627324,7.16988,0.650058,818.4512889385223,0.9830024242401123,1900.0,1.96924,14.209153175354004,0.548605079618,7.16521,0.0523842479661,3.1534924507141113,0.11137914657592773,0.00631138664903,-0.00631138542667,0.650349,320,0.0,163.591287589,4.958658218383789,1.96989,0.2960543632507324,1.22236087918e-09,2900.0,620.9375,0.00903483945876,3.2082436084747314,320,0.0,20.625
0.1231393814086914,0.0,1189.4857985,6.90443,0.639336,833.4527451992035,1.0700855255126953,1800.0,1.93769,14.41267442703247,0.61181111199,6.94267,0.136198201298,3.309882402420044,0.1116328239440918,0.00741444770028,-0.00741444528103,0.637676,320,0.0,310.705943931,4.807401657104492,1.93216,0.2641470432281494,2.41925590672e-09,2900.0,1542.1875,0.00814604200423,3.288020610809326,320,0.0,86.5625
0.11960434913635254,0.0,1254.00857254,6.93253,0.639282,848.0088360309601,1.0684444904327393,1700.0,1.93694,14.028691291809082,0.57223801504,6.93749,0.0618909383002,3.1400580406188965,0.10729408264160156,0.00796927559713,-0.00796927977353,0.639158,320,0.0,228.021380576,4.594491481781006,1.93623,0.25899362564086914,-4.17639967054e-09,3000.0,1095.0,0.00978022720665,3.1899776458740234,320,0.0,52.5
0.1285090446472168,0.0,1216.02323169,6.81891,0.63386,862.9280288219452,1.6544389724731445,1600.0,1.91962,14.411807775497437,0.591816957637,6.81833,0.0986629339561,3.187509059906006,0.1083526611328125,0.00647138862405,-0.00647138617933,0.63375,320,0.0,224.286847238,4.4562764167785645,1.9197,0.24995684623718262,2.44472175837e-09,2900.0,1060.0,0.00759413931519,3.166191816329956,320,0.0,47.1875
0.13848471641540527,0.0,1158.15210944,6.67448,0.629243,878.3017191886902,1.2010221481323242,1300.0,1.90494,14.79184865951538,0.560745968495,6.71899,0.0927779989193,3.6017987728118896,0.10857725143432617,0.00331960016047,-0.00331959500909,0.627201,320,0.0,179.210235739,4.803179502487183,1.89829,0.23248839378356934,5.15137799084e-09,2900.0,821.5625,0.00714834174141,3.2148830890655518,320,0.0,41.5625
0.1270432472229004,0.0,1214.52854633,6.61405,0.621515,893.4744408130646,1.084545373916626,1700.0,1.88002,14.669875383377075,0.595447339483,6.55362,0.114212046241,3.1852781772613525,0.1158447265625,0.00670279859332,-0.00670279935002,0.624474,320,0.0,213.026691036,5.00095272064209,1.8892,0.25917816162109375,-7.56699591875e-10,2900.0,1067.1875,0.00735282246023,3.2307517528533936,320,0.0,39.0625
0.12757062911987305,0.0,1078.90818474,6.45456,0.619615,908.7081084251404,1.0552406311035156,1500.0,1.87019,14.73389196395874,0.521434410718,6.48954,0.0958450144361,3.319258213043213,0.11225175857543945,0.00444369704928,-0.00444370089099,0.617889,320,0.0,205.817728828,4.976346492767334,1.86479,0.3258330821990967,-3.84170562029e-09,2900.0,819.0625,0.00832486990839,3.289548397064209,320,0.0,41.25
0.1255476474761963,-3.72529074255e-09,1295.84899173,6.50471,0.619653,923.6700255870819,1.070000410079956,1500.0,1.86874,14.329050302505493,0.594493437842,6.48014,0.0975266152102,3.1696724891662598,0.11145472526550293,0.00593089379254,-0.00593089591712,0.620479,320,0.0,204.717555045,4.685285806655884,1.87253,0.2242894172668457,-2.12457962334e-09,2900.0,1290.625,0.0087222782895,3.1857569217681885,320,0.0,44.6875
0.12853026390075684,0.0,1103.37833493,6.27188,0.611905,939.7418460845947,1.1725215911865234,1600.0,1.84433,14.839746713638306,0.573042585063,6.32387,0.069273029079,3.4738850593566895,0.1141355037689209,0.00504522945266,-0.00504523003474,0.609632,320,0.0,127.622490181,4.762734413146973,1.83608,0.26007771492004395,-5.82076609135e-10,3000.0,717.5,0.00742289889604,3.2758519649505615,320,0.0,20.0
0.12565875053405762,0.0,1225.67101361,6.25572,0.609016,954.7903187274933,1.129286766052246,1300.0,1.83371,14.488738536834717,0.588626137776,6.25704,0.105157104837,3.240462064743042,0.11044120788574219,0.00422283413354,-0.0042228368111,0.609096,320,0.0,146.410168704,4.914124488830566,1.8335,0.2539677619934082,-2.67755240202e-09,2900.0,943.4375,0.00637018959969,3.2889461517333984,320,0.0,23.75
