0AverageReturn,1ProcessExecTime,MeanKL,1Perplexity,1AveragePolicyStd,1ExplainedVariance,LossBefore,0MinReturn,1AverageReturn,1NumTrajs,1EnvExecTime,1MaxReturn,0PolicyExecTime,0StdReturn,0AveragePolicyStd,0ExplainedVariance,ComputeUpdatedDistTime,0EnvExecTime,1PolicyExecTime,0MaxReturn,0Perplexity,0ProcessExecTime,0Entropy,1MinReturn,MeanKLBefore,Time,ItrTime,0NumTrajs,1Entropy,dLoss,LossAfter,1StdReturn
621.25,0.36362171173095703,0.00720548117533,13.3683,0.886483,0.352932744213,2.87545853794e-09,0.0,990.75,400,32.593538761138916,2800.0,1.5443458557128906,524.236051317,0.888298,0.1834827536,0.3191852569580078,18.402971982955933,12.57777214050293,2300.0,13.4301,0.22038674354553223,2.5975,0.0,-9.31322574615e-09,2971.9362280368805,68.93409204483032,400,2.59288,0.00826832101448,-0.00826831813902,561.906965164
319.5,0.35643815994262695,0.00750761292875,13.5321,0.891348,0.282886550643,1.13504938781e-09,0.0,794.0,400,32.601054668426514,2500.0,1.6512038707733154,377.186624895,0.886549,0.10611255111,0.2898101806640625,19.440872192382812,12.662119150161743,1800.0,13.3857,0.22207355499267578,2.59418,0.0,1.11758513555e-09,3042.596314430237,69.97514200210571,400,2.60507,0.00847131499904,-0.00847131386399,499.163299933
460.0,0.3758258819580078,0.00705758901313,13.2651,0.882413,0.311879786245,8.73114913702e-10,0.0,855.75,400,34.26825714111328,2600.0,1.4261553287506104,472.334627145,0.882796,0.141392593817,0.3117680549621582,16.279017686843872,12.620573282241821,2400.0,13.2793,0.19074010848999023,2.5862,0.0,3.72529029846e-09,3111.029696702957,68.42293334007263,400,2.58514,0.0096200229018,-0.00962002202868,531.664309033
522.5,0.35076212882995605,0.00694101210684,13.4944,0.890186,0.426575547777,2.11875894607e-09,0.0,1099.0,400,33.77785062789917,3000.0,1.4734272956848145,538.649932702,0.88645,0.132683259848,0.2891852855682373,16.720943927764893,12.921782732009888,2200.0,13.3903,0.19760394096374512,2.59453,0.0,-4.09782296984e-09,3180.2144882678986,68.55865502357483,400,2.60228,0.00883840143215,-0.00883839931339,654.521962962
458.25,0.3453986644744873,0.0080086607486,13.3358,0.884529,0.292886309104,8.14907585855e-11,0.0,884.25,400,32.55734086036682,2900.0,1.5114319324493408,442.020290824,0.881197,0.155283435223,0.3117992877960205,17.479123830795288,12.675329685211182,2000.0,13.236,0.20691990852355957,2.58294,0.0,-1.67637459469e-09,3248.158182621002,67.9377977848053,400,2.59045,0.0095695844735,-0.00956958439201,603.139235583
531.75,0.36000752449035645,0.00722635909915,13.3443,0.885076,0.399518805625,-4.62750904262e-09,0.0,1064.0,400,32.56342840194702,2900.0,1.4336941242218018,493.930093738,0.886431,0.155084365833,0.31571125984191895,16.172359704971313,12.62149167060852,2400.0,13.3858,0.19473695755004883,2.5942,0.0,-5.02914065947e-09,3315.3686513900757,66.58984923362732,400,2.59109,0.00621014556964,-0.00621015019715,607.251183614
555.5,0.3549840450286865,0.00870967563242,13.1534,0.878793,0.472426094282,2.88710011453e-09,0.0,1219.25,400,32.851810693740845,2700.0,1.5042355060577393,467.353987894,0.879301,0.181812327566,0.3254706859588623,17.07447385787964,12.70828127861023,2200.0,13.1712,0.202284574508667,2.57803,0.0,-5.58794122085e-10,3383.2899131774902,67.91475749015808,400,2.57668,0.00678382450715,-0.00678382162005,535.120955953
512.75,0.36011719703674316,0.00894274935126,12.8611,0.868625,0.369817807638,-2.8638171834e-09,0.0,908.75,400,32.85453963279724,3100.0,1.5224127769470215,456.138616541,0.868644,0.160976882621,0.29976463317871094,16.58193063735962,12.708753108978271,1800.0,12.8629,0.19512486457824707,2.55435,0.0,1.04308135462e-08,3451.199781179428,67.21127820014954,400,2.55421,0.00704064958263,-0.00704065244645,547.629836203
577.0,0.3617427349090576,0.00804383214563,12.9363,0.870667,0.461697096331,-9.08039532455e-10,0.0,1215.0,400,34.620911598205566,2900.0,1.5494723320007324,520.788824765,0.871317,0.162410761539,0.2882082462310791,16.789158821105957,12.794525384902954,2600.0,12.956,0.19896197319030762,2.56156,0.0,-7.45057238127e-10,3520.6570975780487,69.44887709617615,400,2.56004,0.00977853408549,-0.00977853499353,588.451357378
675.75,0.37124013900756836,0.00833589490503,12.9836,0.872205,0.364934467487,1.14669085338e-09,0.0,1045.5,400,34.586681604385376,3300.0,1.5690231323242188,585.010202902,0.869537,0.17873091774,0.3215470314025879,18.41447639465332,12.78888487815857,2400.0,12.9056,0.21860790252685547,2.55766,0.0,-8.19564061061e-09,3592.402211666107,71.06740975379944,400,2.56369,0.00965826514293,-0.00965826399624,711.77928461
