0PolicyExecTime,1MaxReturn,0MaxReturn,0ProcessExecTime,1Entropy,1AveragePolicyStd,1AverageReturn,0AveragePolicyStd,ComputeUpdatedDistTime,1Perplexity,0NumTrajs,0StdReturn,Time,1ProcessExecTime,MeanKLBefore,1StdReturn,LossBefore,LossAfter,0Perplexity,1EnvExecTime,0EnvExecTime,1MinReturn,1PolicyExecTime,0ExplainedVariance,ItrTime,MeanKL,0Entropy,0AverageReturn,1NumTrajs,dLoss,1ExplainedVariance,0MinReturn
29.738046407699585,42300.0,33100.0,2.1346018314361572,2.76563,0.964561,3799.0,0.964363,0.44682812690734863,15.8891,400,6909.28315746,7925.00777053833,2.2767202854156494,4.93601159945e-09,8241.27714617,8.8766682893e-10,-0.00273598567583,15.8834,67.24987530708313,63.89300465583801,0.0,89.2422034740448,0.0822885662663,275.59518241882324,0.00693131657317,2.76527,3787.5,400,0.00273598656349,0.0817874356114,0.0
26.432533979415894,42600.0,30300.0,2.1375906467437744,2.75232,0.958141,6375.75,0.957531,0.45073437690734863,15.679,400,5415.72843092,8189.034311771393,2.144212245941162,2.04891059674e-09,10486.5359837,-1.04773789644e-09,-0.0025045669172,15.6595,64.61464047431946,64.01363682746887,0.0,85.10239768028259,0.0485458951393,262.70711731910706,0.00689768558368,2.75108,2503.25,400,0.00250456586946,0.149686334017,0.0
27.24897336959839,40300.0,42000.0,2.053027629852295,2.73797,0.951293,5623.5,0.952236,0.49512386322021484,15.4556,400,6861.77261628,8445.334131240845,2.0610880851745605,-3.16649595433e-09,10564.0355807,-1.61526264586e-10,-0.00480740191415,15.4868,63.029844522476196,61.7678108215332,0.0,77.69339418411255,0.0378052787301,255.22497844696045,0.0094822878018,2.73999,2541.25,400,0.00480740175262,0.0846921512557,0.0
25.37708353996277,45800.0,44200.0,2.0295379161834717,2.7297,0.947372,4422.25,0.946006,0.4515564441680908,15.3282,400,6780.2045277,8702.15052986145,2.0501351356506348,5.58789736704e-10,8921.07504382,3.95812077558e-10,-0.00369511591271,15.2849,63.10136580467224,60.81497120857239,0.0,80.65681505203247,0.0322113509617,255.72604966163635,0.0099868401885,2.72686,2721.25,400,0.00369511630852,0.177288592034,0.0
22.78821325302124,43700.0,33700.0,2.181290626525879,2.72145,0.943487,4859.0,0.943192,0.45716238021850586,15.2023,400,4847.26453141,8954.685889005661,2.1359007358551025,-4.65660621174e-09,9612.45644984,-3.62706475965e-10,-0.00245715933852,15.1936,63.82847237586975,61.48254156112671,0.0,81.65099883079529,0.0438824725583,251.43318367004395,0.00676484871656,2.72088,2178.75,400,0.00245715897581,0.179845011035,0.0
23.604247093200684,46900.0,25800.0,2.1519172191619873,2.72896,0.947029,7558.25,0.944321,0.43511247634887695,15.317,400,3789.39288508,9204.228413105011,2.089724063873291,-1.49011858408e-09,11775.3230078,-9.26956844616e-10,-0.00299338134937,15.2303,62.92540645599365,61.517260789871216,0.0,79.30063915252686,0.0265463604799,248.53622817993164,0.00649613514543,2.72328,1608.75,400,0.00299338042241,0.199701069451,0.0
25.41979146003723,46500.0,31800.0,2.09598445892334,2.72118,0.943346,6657.0,0.94354,0.4382448196411133,15.1982,400,7081.76637129,9448.943374633789,2.065603733062744,-2.04890926447e-09,10861.2937075,1.86628323906e-10,-0.00327519723214,15.2052,62.281009912490845,60.64327025413513,0.0,78.57817482948303,0.0417258316577,243.58915400505066,0.00754302134737,2.72164,3279.75,400,0.00327519741877,0.1379684241,0.0
30.54372525215149,43200.0,30900.0,2.080625534057617,2.71582,0.940824,5193.0,0.938499,0.4604482650756836,15.117,400,5289.3586036,9707.41674208641,2.0593011379241943,1.39698510537e-08,9750.00517949,7.97444998923e-10,-0.00267491163686,15.0432,62.93352794647217,60.46798539161682,0.0,77.81752395629883,0.0649010644172,257.3817641735077,0.00698600616306,2.71093,2096.75,400,0.0026749124343,0.0674915869713,0.0
28.26411199569702,43700.0,32100.0,2.0802106857299805,2.71721,0.941487,6872.5,0.940228,0.4321329593658447,15.1381,400,6453.80445454,9958.721724510193,2.0100135803222656,-2.42143527451e-09,11155.9667331,-2.44472109223e-10,-0.00448776036501,15.0981,61.755621671676636,61.19330334663391,0.0,77.26531457901001,0.0671309953103,250.18641710281372,0.00943280104548,2.71457,3405.75,400,0.00448776012054,0.0903927405016,0.0
20.732845544815063,36500.0,31400.0,2.0772111415863037,2.74015,0.952331,2431.0,0.950811,0.4140055179595947,15.4893,400,5466.02851712,10183.637451171875,1.9416608810424805,-8.94069174251e-09,5939.45611988,-2.91038304567e-11,-0.00375448679551,15.4405,58.5947322845459,59.01260781288147,0.0,68.98483610153198,0.0304485764694,222.9550793170929,0.00977974385023,2.737,2686.5,400,0.00375448676641,0.040592388747,0.0
21.735962629318237,48900.0,37500.0,1.999694585800171,2.74178,0.953121,8058.75,0.95232,0.4358220100402832,15.5146,400,8090.64940224,10425.725946903229,2.2994232177734375,2.04890993061e-09,12274.7596081,-1.10303521872e-09,-0.00316236540675,15.4893,62.87359976768494,58.05048942565918,0.0,75.68954610824585,0.0566659520509,240.9417188167572,0.00660616019741,2.74015,4606.5,400,0.00316236430372,0.224028038428,0.0
22.458693742752075,45800.0,36200.0,1.9410133361816406,2.74432,0.954321,4626.5,0.954505,0.4986598491668701,15.554,400,5819.26765152,10652.283463716507,1.9380574226379395,-5.02913666267e-09,9994.84355806,-4.07454070483e-11,-0.00346706667915,15.5605,58.92379069328308,57.389195919036865,0.0,67.2022933959961,0.0326255553006,225.42147564888,0.00881556142122,2.74474,1968.0,400,0.0034670666384,0.119709726848,0.0
29.378055810928345,47000.0,38700.0,1.8657374382019043,2.74938,0.956744,8052.25,0.955624,0.39814209938049316,15.633,400,6876.50310387,10885.513373851776,1.9037106037139893,-4.09782074939e-09,12393.8349568,8.11996858641e-10,-0.00293269241229,15.5973,58.71110558509827,57.80215334892273,0.0,65.80149745941162,0.0420857797639,232.1852958202362,0.00694338604808,2.7471,2639.75,400,0.00293269322428,0.26502997865,0.0
23.830187797546387,47800.0,36200.0,1.8704771995544434,2.73846,0.95153,8448.0,0.950677,0.4115183353424072,15.4632,400,6251.0588653,11101.580829381943,1.772123098373413,5.40166977814e-09,13354.4579074,9.31322519104e-10,-0.00364090572111,15.4362,57.020116329193115,56.964436769485474,0.0,61.17105174064636,0.0454261438538,215.02097535133362,0.00941204465926,2.73672,3011.75,400,0.00364090665244,0.196255906904,0.0
23.213460206985474,46100.0,45800.0,1.740553617477417,2.74176,0.953125,6654.0,0.95203,1.289339542388916,15.5143,400,7912.40298519,11322.632337808609,1.7775664329528809,-3.72528896619e-09,12118.8524209,-1.39698419499e-10,-0.00338011141866,15.4791,56.4764142036438,57.71039628982544,0.0,60.87897253036499,0.0416033191347,219.97893238067627,0.00690948311239,2.73949,2777.0,400,0.00338011127897,0.175120547085,0.0
21.966659784317017,40900.0,41400.0,1.6515710353851318,2.72989,0.947466,3978.5,0.947807,0.3819091320037842,15.3313,400,8517.9620472,11541.91285276413,1.8355889320373535,3.53902640526e-09,8644.7260078,9.02218716403e-11,-0.00264866929501,15.3427,58.18164873123169,55.45442485809326,0.0,63.06945180892944,0.0453039791043,218.2753164768219,0.00725435884669,2.73064,3482.75,400,0.00264866938523,0.079998127434,0.0
24.648411989212036,50400.0,41600.0,1.6987709999084473,2.7461,0.955177,6190.5,0.954514,0.43203139305114746,15.5817,400,6720.00325521,11763.97593998909,1.7165939807891846,3.72529201931e-10,11791.5206717,-4.88944440491e-10,-0.00262543326244,15.5609,58.29203510284424,56.54271984100342,0.0,65.45983028411865,0.0389739560854,221.07900428771973,0.00664013577625,2.74476,2747.5,400,0.00262543277349,0.23560217326,0.0
24.52930736541748,51400.0,24600.0,1.6741774082183838,2.75125,0.957632,5889.5,0.956295,0.4412100315093994,15.6622,400,4102.09488402,11982.958541631699,1.7350049018859863,-9.3133847856e-11,12098.5800716,3.63797880709e-11,-0.00263365288265,15.6192,57.18485975265503,57.54323434829712,0.0,62.65835928916931,0.0426702439163,217.8865466117859,0.00640997895971,2.7485,1972.75,400,0.00263365291903,0.207051506153,0.0
23.38506841659546,44700.0,43100.0,1.6867902278900146,2.73014,0.947618,8990.75,0.94748,0.4036839008331299,15.335,400,8583.1443976,12201.928755998611,1.8041315078735352,-9.12695252708e-09,12555.9722617,-7.72706676422e-10,-0.00282137049362,15.3314,57.22108483314514,55.15897345542908,0.0,61.53736853599548,0.0679013251396,217.95182752609253,0.00679713953286,2.7299,4361.5,400,0.00282136972091,0.221768686306,0.0
21.012844562530518,49300.0,34700.0,1.7003357410430908,2.70505,0.935854,6340.25,0.93554,0.39879894256591797,14.9551,400,5993.73087067,12413.131402492523,1.7007265090942383,-3.72529063153e-10,11737.8045195,-3.28873345223e-10,-0.00369202462025,14.946,56.41774225234985,56.24189615249634,0.0,60.036789655685425,0.047566732323,210.1437439918518,0.0095922909677,2.70445,2509.5,400,0.00369202429138,0.227453955973,0.0
21.98796510696411,47000.0,43400.0,1.8316819667816162,2.69247,0.929929,6431.5,0.930848,0.42752623558044434,14.7681,400,7680.65716183,12639.737293958664,1.7906925678253174,-3.72529518344e-09,11256.5606537,2.18279561093e-12,-0.00331209576689,14.7981,58.41662645339966,59.0935332775116,0.0,70.45539140701294,0.0661084357888,225.43095302581787,0.00688162678853,2.6945,3883.25,400,0.00331209576907,0.130975188626,0.0
20.4546959400177,46200.0,33900.0,1.762270212173462,2.69834,0.932656,6628.5,0.932998,0.41654419898986816,14.8551,400,8260.49374659,12864.496240854263,1.85691237449646,9.12695874433e-09,11861.9596926,1.04737418738e-09,-0.00442649051547,14.8669,58.81990194320679,57.55341935157776,0.0,69.26390266418457,0.0633020466198,223.66600632667542,0.00969021581113,2.69914,4404.25,400,0.00442649156284,0.262174544805,0.0
22.193624258041382,38600.0,25800.0,1.8040502071380615,2.7184,0.94205,3901.25,0.940411,0.43228626251220703,15.156,400,3225.66147286,13084.723038434982,1.7463901042938232,8.56816395611e-09,8148.01039748,-4.65661287308e-10,-0.00320110120811,15.1038,58.32017922401428,57.740965127944946,0.0,65.4941463470459,0.0645208423152,219.13684344291687,0.00981375202537,2.71494,1394.25,400,0.00320110074244,0.0992430477088,0.0
26.423590421676636,46300.0,33700.0,1.7364587783813477,2.73573,0.950228,5317.5,0.949696,0.37195611000061035,15.421,400,6565.24401679,13314.682685613632,1.8258957862854004,-8.00936916789e-09,10186.0416134,-7.62520380171e-10,-0.00309174577706,15.4044,58.776954889297485,57.6658980846405,0.0,66.784184217453,0.050412288904,228.83485007286072,0.00751740578562,2.73465,3089.0,400,0.00309174501454,0.0689080166473,0.0
24.051266193389893,44900.0,25600.0,1.801424264907837,2.71753,0.94162,8984.75,0.939542,0.4342215061187744,15.1429,400,4805.00634105,13544.104195356369,1.7282869815826416,-2.36555912636e-08,12953.4683555,1.23982324407e-09,-0.00331190205179,15.0766,58.52747941017151,57.444437980651855,0.0,68.82223582267761,0.0398527072785,228.25603723526,0.0071928864345,2.71315,2453.75,400,0.00331190329161,0.263936286485,0.0
20.42008662223816,45900.0,39100.0,1.763458013534546,2.7184,0.942034,6156.75,0.943639,0.4312632083892822,15.156,400,8686.02869196,13771.872183084488,1.8147773742675781,-3.7252914642e-10,11427.2898991,1.84809390014e-10,-0.00269003584981,15.2082,59.64373731613159,57.56564378738403,0.0,70.6158218383789,0.0672153597081,226.6243929862976,0.00731207756326,2.72183,4383.25,400,0.00269003603462,0.0810254192871,0.0
