0AveragePolicyStd,ComputeUpdatedDistTime,1NumTrajs,0ProcessExecTime,0StdReturn,1EnvExecTime,0Entropy,0MinReturn,0NumTrajs,1AveragePolicyStd,1MinReturn,0EnvExecTime,0MaxReturn,1AverageReturn,1StdReturn,0Perplexity,ItrTime,0PolicyExecTime,0ExplainedVariance,1MaxReturn,1PolicyExecTime,LossAfter,LossBefore,MeanKLBefore,0AverageReturn,1ExplainedVariance,1Perplexity,MeanKL,Time,1ProcessExecTime,dLoss,1Entropy
0.712296,0.2899012565612793,2000,6.073298454284668,3216.00979437,294.1724910736084,2.13411,0.0,2000,0.712044,0.0,157.2570517063141,22000.0,3906.95,6872.54950491,8.44951,1068.6227533817291,166.71356797218323,0.0701091259344,22900.0,409.15597772598267,-0.000495810818393,3.92901711166e-10,0.0,1302.45,0.213456769662,8.44342,0.00991383008659,52581.868362903595,10.651732444763184,0.000495811211294,2.13339
0.711863,0.2376248836517334,2000,5.812806129455566,2970.3416891,294.9880802631378,2.13274,0.0,2000,0.711635,0.0,149.91766357421875,21500.0,3661.05,6591.5444243,8.43796,1055.4845840930939,160.0844702720642,0.0678497184286,23000.0,409.23433566093445,-0.00130649539642,-4.75210981676e-10,-4.16333634234e-16,1164.5,0.182672204989,8.43413,0.00999582186341,53641.43537354469,10.73070502281189,0.00130649492121,2.13229
0.708399,0.28870081901550293,2000,5.996615886688232,2954.11751797,293.64990043640137,2.12143,0.0,2000,0.708822,0.0,151.59989190101624,19300.0,3268.65,6382.35866882,8.34304,1057.5483148097992,161.45334219932556,0.0635980020923,23300.0,407.10155987739563,-6.98491930962e-10,-1.2296368368e-09,2.98022815315e-08,1143.7,0.182254827496,8.35315,0.0,54702.78342175484,10.630024671554565,-5.31144905835e-10,2.12264
0.708399,0.24717044830322266,2000,6.1655189990997314,3017.29256744,294.60425782203674,2.12143,0.0,2000,0.709282,0.0,159.0721571445465,19800.0,3629.05,6776.06604879,8.34304,1072.7151260375977,167.4818720817566,0.0611468780571,23000.0,409.31316328048706,-0.00169594655745,2.6666384656e-09,3.72528430326e-09,1216.75,0.202322623636,8.36393,0.00648112408817,55779.3510184288,10.778837203979492,0.00169594922409,2.12393
0.703538,0.23604655265808105,2000,5.949993371963501,2920.50282657,294.668550491333,2.10793,0.0,2000,0.703644,0.0,148.48565816879272,20000.0,3447.3,6483.24168221,8.23115,1051.8299312591553,158.89743661880493,0.0616677657723,23100.0,408.8291049003601,-0.000500458001625,-1.93813320948e-09,-2.2351757778e-08,1151.8,0.209992511637,8.23285,0.0091860583052,56835.27497982979,10.675105333328247,0.000500456063492,2.10813
0.70195,0.2372891902923584,2000,5.870043039321899,3123.70188678,295.56624603271484,2.10363,0.0,2000,0.702193,0.0,149.36879324913025,21900.0,3715.1,6860.37477038,8.19588,1058.88787484169,160.41603469848633,0.0758315834405,23100.0,409.6328384876251,-9.60426405072e-10,1.00408215076e-09,-3.72528519144e-09,1182.35,0.21966459599,8.19948,3.72528563553e-09,57898.01841688156,10.864672183990479,1.96450855583e-09,2.10407
0.70195,0.27012133598327637,2000,5.815579891204834,3221.77919169,294.67042112350464,2.10363,0.0,2000,0.701222,0.0,150.73761701583862,20800.0,3356.65,6580.99352511,8.19588,1056.6805930137634,161.61302495002747,0.0737974069819,23400.0,408.63725328445435,-0.00162213575095,-4.36557456851e-10,3.72528519144e-09,1287.8,0.201430395765,8.17545,0.0094596799463,58958.61157369614,10.70210599899292,0.00162213531439,2.10114
0.701148,0.26621508598327637,2000,6.095045804977417,2926.02213936,294.68879652023315,2.102,0.0,2000,0.700268,0.0,157.42253756523132,19600.0,3451.35,6257.08543793,8.18252,1068.0696337223053,165.94442772865295,0.0721049951506,23000.0,408.70253133773804,-0.00129090831615,1.0759322322e-09,-3.72528474735e-09,1153.8,0.19381355822,8.16205,0.00924480799586,60030.589133262634,10.645416259765625,0.00129090939208,2.0995
0.696432,0.2296149730682373,2000,5.7105872631073,2970.11089187,294.6085960865021,2.08658,0.0,2000,0.695993,0.0,149.54137635231018,21900.0,3845.05,6803.39073532,8.05731,1053.607136964798,159.77255868911743,0.0657828184424,22900.0,409.0124843120575,-0.00196619494818,1.28784449771e-09,-1.117585402e-08,1187.7,0.212061791196,8.05225,0.00960763543844,61088.02702665329,10.66806149482727,0.00196619623603,2.08595
0.690301,0.3054311275482178,2000,5.990500211715698,2584.0767089,294.3374938964844,2.06756,0.0,2000,0.689239,0.0,148.84511494636536,20200.0,3243.6,6219.27158436,7.90554,1052.612258195877,159.6437327861786,0.0520986460529,23200.0,408.75178813934326,-0.00159096450079,8.73114913702e-10,0.0,1015.25,0.2003531264,7.88564,0.00965816807002,62144.50177311897,10.690685987472534,0.00159096537391,2.06504
0.688444,0.2425825595855713,2000,5.803921222686768,2851.94246041,295.81627893447876,2.06109,0.0,2000,0.688258,0.0,148.9861397743225,19900.0,3612.7,6670.82818771,7.85456,1055.0434875488281,159.531325340271,0.0685957125237,23000.0,409.03804636001587,-0.00212763715535,-8.73114913702e-10,3.72528474735e-09,1147.95,0.215546213833,7.8503,0.00881938729435,63203.42712879181,10.828468322753906,0.00212763628224,2.06055
0.683273,0.2516307830810547,2000,6.180343389511108,2546.53288807,294.5628094673157,2.04288,0.0,2000,0.682511,0.0,160.4524211883545,18300.0,3755.15,6897.07426939,7.71278,1074.75120139122,169.02526569366455,0.0576533787009,23400.0,408.8841075897217,-0.000836917199194,9.64064383879e-10,-3.72528496939e-09,1035.5,0.22818945633,7.69733,0.00654591247439,64281.96495771408,10.718557834625244,0.000836918163259,2.04087
0.683404,0.22936058044433594,2000,5.839349985122681,2505.65825633,294.78293633461,2.04329,0.0,2000,0.683253,0.0,149.46967387199402,18700.0,3688.4,7057.54811815,7.71595,1054.492653131485,160.57824873924255,0.0590230483994,23300.0,408.73481273651123,-0.00174695090391,7.66704033595e-10,0.0,1027.05,0.242387729997,7.71242,0.0095435436815,65340.41226387024,10.672282218933105,0.00174695167061,2.04283
0.682091,0.25197339057922363,2000,5.556824684143066,2450.73954348,294.8014681339264,2.03973,0.0,2000,0.681975,0.0,143.03901648521423,19300.0,3943.9,7035.66861002,7.6885,1042.9321765899658,155.09315133094788,0.0511839629435,23200.0,409.0071840286255,-0.00167518900707,-1.30967237055e-10,-1.49011381012e-08,941.3,0.233967151516,7.68619,0.0078796390444,66387.58209967613,10.677827596664429,0.00167518887611,2.03943
0.679419,0.2672080993652344,2000,6.272722005844116,2465.93692894,295.2813515663147,2.03038,0.0,2000,0.679561,0.0,156.45364212989807,19300.0,4059.25,7100.42494767,7.61699,1068.236828327179,165.2154757976532,0.0604204057009,23200.0,409.49191069602966,-0.00193030084483,6.18456397206e-11,0.0,1000.25,0.222663303745,7.62267,0.00941046979278,67459.68211865425,10.711960792541504,0.00193030090668,2.03113
0.679122,0.3034074306488037,2000,5.813235759735107,2396.5282551,295.3262519836426,2.02887,0.0,2000,0.679454,0.0,149.09346103668213,18700.0,3423.45,6101.51252539,7.60547,1055.952355146408,160.31851744651794,0.0638114274015,23300.0,409.5826156139374,-0.000901738239918,-1.45519152284e-10,0.0,916.35,0.205591505436,7.61323,0.0094893462956,68519.53017997742,10.843659162521362,0.000901738094399,2.02989
0.680366,0.2990884780883789,2000,5.603271722793579,2341.63862285,291.95804262161255,2.03216,0.0,2000,0.681169,0.0,143.62756991386414,19100.0,3073.45,5457.20442145,7.63055,1041.5222380161285,155.6193392276764,0.0668554939651,22400.0,406.4496533870697,-1.17506715469e-09,-8.03993316367e-10,2.60770072202e-08,931.6,0.162381679447,7.64941,7.45055617202e-09,69565.15518546104,10.68215012550354,3.71073838323e-10,2.03463
0.680366,0.27007484436035156,2000,6.1053783893585205,2336.77983345,294.53437399864197,2.03216,0.0,2000,0.680834,0.0,157.38022089004517,21200.0,3742.0,6958.32853493,7.63055,1069.7749555110931,166.6941773891449,0.0622511080788,23400.0,409.4150047302246,-0.000726033351384,7.27595761418e-10,3.72528474735e-09,924.9,0.226966032568,7.64067,0.00994450971484,70639.09019470215,10.712761640548706,0.00072603407898,2.03349
0.679701,0.24352407455444336,2000,6.222151279449463,2346.33329634,294.24694323539734,2.03003,0.0,2000,0.678859,0.0,155.2203185558319,18800.0,3275.5,6148.19646319,7.61432,1065.4157192707062,163.47090125083923,0.0595323039221,23600.0,408.4319941997528,2.59024091065e-09,-1.35150912683e-09,0.0,950.25,0.208835059617,7.59444,0.0,71708.39772462845,10.645745515823364,-3.94175003748e-09,2.02742
0.679701,0.29123663902282715,2000,5.710275888442993,2282.97084903,297.0576694011688,2.03003,0.0,2000,0.67966,0.0,147.9523229598999,17900.0,3928.85,7010.92309739,7.61432,1056.6625888347626,159.09998726844788,0.0592568694215,23000.0,410.79964447021484,-0.0015608741669,-1.09866959974e-09,7.45057571194e-09,881.05,0.238989646981,7.61309,0.00673593441024,72768.80727052689,10.939224481582642,0.00156087306823,2.02987
0.677645,0.2459878921508789,2000,5.931934356689453,2268.01488311,294.7355558872223,2.02408,0.0,2000,0.677819,0.0,153.56681632995605,16400.0,3553.05,6371.88360671,7.56913,1062.5696206092834,163.25872492790222,0.0594544691886,22900.0,409.2739152908325,-0.00016802106984,5.82076609135e-10,0.0,929.3,0.239377450828,7.57603,0.0066306036897,73835.23470211029,10.76242208480835,0.000168021651916,2.02499
0.677645,0.2377762794494629,2000,6.121359825134277,2158.59699805,295.3878712654114,2.02406,0.0,2000,0.677335,0.0,157.2608962059021,16400.0,4158.45,7263.59130166,7.56897,1068.9184002876282,165.6050956249237,0.0618262939823,23400.0,408.7059223651886,-0.00133095367346,-8.59927240526e-10,-4.09781648614e-08,877.0,0.265052407618,7.56574,0.00639673462138,74908.04205942154,10.728816032409668,0.00133095281353,2.02363
0.676369,0.23881888389587402,2000,5.519737482070923,2220.72903289,296.1312792301178,2.01977,0.0,2000,0.675978,0.0,142.48306608200073,18100.0,3950.35,6983.42250458,7.53662,1043.1446697711945,154.428560256958,0.0660565306465,23600.0,409.3352909088135,-0.00116589013487,2.91038304567e-11,0.0,914.75,0.248498986605,7.52862,0.00657793460414,75955.0110552311,10.74683952331543,0.00116589016397,2.01871
0.67215,0.2457585334777832,2000,6.070135116577148,2187.77288069,295.44890236854553,2.0088,0.0,2000,0.672448,0.0,154.40623450279236,19700.0,3809.05,6831.85795355,7.45433,1063.9789688587189,163.89238333702087,0.059488811959,23000.0,408.85799956321716,-0.000734971370548,-1.32058630697e-09,3.72528474735e-09,891.35,0.245136871663,7.45946,0.00732459500432,77022.31324744225,10.678629875183105,0.000734970049962,2.00948
0.671198,0.24682331085205078,2000,6.053170442581177,1973.36448167,296.7135992050171,2.00499,0.0,2000,0.671746,0.0,155.87175035476685,13900.0,3962.25,6777.48994374,7.42605,1068.447206735611,164.77970051765442,0.0580345404266,23400.0,409.5637993812561,-0.00105507462285,-2.40106601268e-10,3.72528474735e-09,824.65,0.228213559164,7.4384,0.008808972314,78094.71992301941,10.919297218322754,0.00105507438275,2.00666
0.671815,0.24996113777160645,2000,5.967010259628296,1925.45142694,294.82909178733826,2.00646,0.0,2000,0.671488,0.0,154.30594992637634,17500.0,4206.95,6949.81199008,7.43694,1065.8233819007874,163.9848940372467,0.0560533306455,23000.0,408.76801800727844,3.14321368933e-09,1.64436642081e-09,0.0,784.45,0.234278923676,7.43227,-3.72528430326e-09,79164.40939736366,10.70256781578064,-1.49884726852e-09,2.00583
0.671815,0.271942138671875,2000,6.051194906234741,2031.88322438,295.2123775482178,2.00646,0.0,2000,0.67278,0.0,152.10382318496704,18700.0,3834.7,6345.48862658,7.43694,1060.7845180034637,162.57942628860474,0.0547663328,22900.0,409.42642164230347,-0.00182255904656,-1.03318598121e-09,0.0,790.75,0.246630543711,7.46047,0.00722898729146,80229.02426409721,10.707343816757202,0.00182255801337,2.00962
0.669451,0.24428558349609375,2000,6.142386436462402,1969.01031993,295.7649450302124,1.99741,0.0,2000,0.669295,0.0,158.33909344673157,18500.0,3677.85,6276.92953421,7.36998,1072.0436758995056,167.39174056053162,0.0513679503377,23200.0,409.1174430847168,-0.00169366016053,5.45696821064e-11,0.0,809.4,0.21569025295,7.3666,0.00958769395947,81305.03111863136,10.784755945205688,0.0016936602151,1.99696
0.66822,0.25025081634521484,2000,5.954601764678955,2043.74281895,295.0151524543762,1.99354,0.0,2000,0.668292,0.0,155.4281804561615,20200.0,4171.2,7075.24985849,7.34151,1066.245792388916,165.01790523529053,0.0486631607208,23400.0,409.085720539093,-0.00233006407507,7.56699591875e-10,1.11758655663e-08,802.3,0.258756815629,7.34405,0.00895319785923,82375.18323779106,10.693506717681885,0.00233006483177,1.99389
0.66433,0.2956080436706543,2000,6.013108968734741,1981.75565535,294.4920880794525,1.97966,0.0,2000,0.664038,0.0,154.1887013912201,14500.0,3848.9,6373.84097621,7.24028,1062.7977046966553,164.1078178882599,0.0607370508783,23100.0,408.3682050704956,-0.00104114541318,-2.24827090278e-09,1.86264728086e-08,777.65,0.220334221331,7.23756,0.00989825185388,83441.80563139915,10.622447967529297,0.00104114316491,1.97928
0.664718,0.26306676864624023,2000,5.46164870262146,1886.3791533,295.0010578632355,1.98131,0.0,2000,0.665063,0.0,141.53352308273315,15400.0,3935.9,7026.11138468,7.25227,1039.5969483852386,153.1949200630188,0.0499031081259,23100.0,408.94723415374756,-0.000361910148058,9.89530235529e-10,0.0,678.7,0.274268970502,7.26001,0.00679222494364,84485.28368139267,10.711245775222778,0.000361911137588,1.98238
0.664534,0.26952362060546875,2000,5.797097682952881,1953.02562643,294.0081031322479,1.98063,0.0,2000,0.663823,0.0,148.62013149261475,16100.0,3844.6,6510.63981802,7.24731,1054.7269744873047,160.20117354393005,0.0492913172796,22900.0,408.38139390945435,-3.31056071445e-10,-9.31322574615e-10,3.7252845253e-09,736.55,0.245562181925,7.23163,0.0,85543.89023041725,10.630918264389038,-6.0026650317e-10,1.97846
0.664534,0.23998570442199707,2000,6.342607021331787,1960.59609303,294.58239579200745,1.98063,0.0,2000,0.664515,0.0,156.77331471443176,18000.0,3830.4,6748.35578789,7.24731,1067.2752666473389,165.43558859825134,0.0653367887184,22900.0,408.606618642807,-0.00109962234274,-2.98314262182e-10,0.0,796.4,0.244524748246,7.2497,0.00924061704427,86615.08724999428,10.659770727157593,0.00109962204442,1.98096
0.663907,0.24447870254516602,2000,5.672818422317505,2040.2680455,296.5740864276886,1.97846,0.0,2000,0.664874,0.0,146.82867097854614,20300.0,3109.05,5785.45271327,7.23157,1053.0332040786743,157.81849598884583,0.0641217765475,22900.0,410.271121263504,-0.000362066144589,1.58615875989e-09,0.0,776.95,0.209687989305,7.25281,0.00688283797354,87672.03805375099,10.975499629974365,0.000362067730748,1.98139
0.663699,0.26588988304138184,2000,5.912604331970215,2064.39995883,293.9133188724518,1.97768,0.0,2000,0.663323,0.0,152.68683552742004,19500.0,4115.0,7082.95453889,7.22592,1058.0732080936432,162.0888946056366,0.058163517759,23100.0,408.3440914154053,-0.00116831948981,-5.82076609135e-11,3.72528408121e-09,784.1,0.306900362691,7.21641,0.00980622321367,88733.98596048355,10.682912588119507,0.0011683194316,1.97636
0.662681,0.23931360244750977,2000,6.027820825576782,2045.71281892,291.48962140083313,1.9743,0.0,2000,0.662678,0.0,151.59171319007874,18400.0,4452.55,7233.08188102,7.20159,1052.5088951587677,161.57479405403137,0.0647195778025,23100.0,405.96993803977966,-0.000181521085324,-1.36969902087e-09,0.0,823.75,0.277199363014,7.20421,0.00621202448383,89790.29779696465,10.622321128845215,0.000181519715625,1.97467
0.662568,0.27401065826416016,2000,7.121546983718872,1914.06122943,242.6996660232544,1.97393,0.0,2000,0.662945,0.0,182.7075378894806,15900.0,3961.7,6893.70169865,7.1989,992.1902189254761,179.78533506393433,0.0504181809949,23100.0,343.9174270629883,-3.01952240989e-10,5.52972778678e-10,3.72528430326e-09,746.9,0.261544226316,7.21032,0.0,90786.17839741707,9.024696826934814,8.54925019667e-10,1.97551
0.662568,0.2416236400604248,2000,6.209292650222778,1886.17445574,143.38306593894958,1.97393,0.0,2000,0.662925,0.0,157.35634183883667,17100.0,4222.0,7326.98000543,7.1989,699.8735809326172,154.2666881084442,0.0559395237951,23000.0,210.12270498275757,-0.0026362715289,7.71251507103e-10,-1.49011389894e-08,735.65,0.263689557802,7.2081,0.00950029026717,91489.98207187653,5.487552642822266,0.00263627230015,1.97521
0.661939,0.24008417129516602,2000,5.925153017044067,1996.82539046,172.43637800216675,1.97219,0.0,2000,0.661753,0.0,152.7376892566681,18700.0,4377.4,7167.67251205,7.18642,825.071515083313,157.92010021209717,0.0621562063816,23100.0,304.4851133823395,-0.0013919705525,-5.45696821064e-10,-7.4505690506e-09,809.4,0.254729486846,7.18602,0.00681945728138,92319.42171311378,6.407487154006958,0.00139197000681,1.97214
2957666
