0EnvExecTime,1Perplexity,1ProcessExecTime,1ExplainedVariance,0ExplainedVariance,dLoss,LossBefore,1MaxReturn,1StdReturn,0AverageReturn,ItrTime,0MaxReturn,0ProcessExecTime,1MinReturn,Time,0AveragePolicyStd,1NumTrajs,1EnvExecTime,0Perplexity,LossAfter,MeanKLBefore,1Entropy,0NumTrajs,1PolicyExecTime,0PolicyExecTime,1AveragePolicyStd,1AverageReturn,0MinReturn,0StdReturn,MeanKL,0Entropy,ComputeUpdatedDistTime
9.043907165527344,6.99362,0.2897624969482422,0.505982652406,0.119298382373,0.00662214955082,-5.82076609135e-11,3000.0,1210.0863541,138.75,34.87907004356384,2300.0,0.31288743019104004,0.0,1613.1387159824371,0.638929,800,9.263070344924927,6.9723,-0.00662214960903,-3.72528941028e-09,1.945,800,9.901824474334717,2.8985249996185303,0.639934,1261.875,0.0,407.735744693,0.00954634603113,1.94194,0.31669187545776367
9.353700876235962,6.85412,0.27851271629333496,0.550647129601,0.172989659171,0.00578069787298,7.27595761418e-11,3000.0,1277.43490539,110.625,35.073277711868286,2400.0,0.31686925888061523,0.0,1649.3401415348053,0.631866,800,8.95452880859375,6.81885,-0.00578069780022,1.6826817717e-16,1.92485,800,9.682597637176514,3.097219705581665,0.63353,1270.25,0.0,368.577819972,0.00976837519556,1.91969,0.27167177200317383
9.433290481567383,6.59933,0.2850487232208252,0.460717690629,0.107480672361,0.00428442750126,9.31322574615e-10,2900.0,1189.27054849,105.75,34.533875703811646,2100.0,0.3199036121368408,0.0,1685.52188038826,0.623193,800,9.055311441421509,6.63309,-0.00428442656994,0.0,1.88697,800,9.7058846950531,2.911832809448242,0.621635,940.75,0.0,352.869575764,0.00757520925254,1.89207,0.2391829490661621
9.125071287155151,6.49255,0.2846965789794922,0.494721684664,0.117769720579,0.00724949711002,1.16415321827e-09,3000.0,1174.898606,108.125,34.20109272003174,2400.0,0.308124303817749,0.0,1720.966906785965,0.615933,800,8.911789417266846,6.47936,-0.00724949594587,3.72528963233e-09,1.87066,800,9.63673210144043,2.981224536895752,0.616591,992.875,0.0,358.812603423,0.00998250767589,1.86862,0.2425706386566162
9.404416799545288,6.36632,0.2763049602508545,0.457872377462,0.0669640104477,0.00448734825477,-4.65661287308e-10,2900.0,1091.37066916,45.375,34.41539764404297,1800.0,0.33209705352783203,0.0,1756.42937374115,0.611278,800,8.841426134109497,6.38102,-0.00448734872043,0.0,1.85102,800,9.851030826568604,2.9878218173980713,0.610586,742.25,0.0,223.167222896,0.00791569240391,1.85333,0.23511981964111328
9.262292861938477,6.19927,0.2861664295196533,0.50051653297,0.125491404705,0.0068829567972,-2.24827090278e-09,2900.0,1177.37629393,102.0,34.73194098472595,2100.0,0.3206925392150879,0.0,1792.257107257843,0.602891,800,9.06612229347229,6.20705,-0.00688295904547,0.0,1.82443,800,9.543897867202759,3.0203537940979004,0.602528,1220.25,0.0,337.299570115,0.00967397075146,1.82569,0.27268004417419434
9.345721006393433,6.32429,0.3042912483215332,0.497884378086,0.179118402735,0.00533147790702,-6.40284270048e-10,2900.0,1182.22771046,117.0,35.72932314872742,2400.0,0.3112349510192871,0.0,1829.8438580036163,0.60756,800,9.527316808700562,6.30251,-0.0053314785473,1.86264503821e-09,1.8444,800,10.263910293579102,2.928941011428833,0.60862,1331.625,0.0,362.472067889,0.007049693726,1.84095,0.2706007957458496
9.215394258499146,6.29014,0.295943021774292,0.448748118524,0.0813784578082,0.00534166628495,-4.65661287308e-10,2900.0,1126.29145318,66.625,36.13413405418396,2200.0,0.3227107524871826,0.0,1867.1512529850006,0.607226,800,9.377055406570435,6.29407,-0.00534166675061,0.0,1.83898,800,10.591256618499756,3.277711868286133,0.607068,885.25,0.0,275.950374841,0.00830516405404,1.83961,0.2673196792602539
9.44728708267212,6.14546,0.29596757888793945,0.549256203772,0.182389932598,0.00674685183913,9.31322574615e-10,2900.0,1064.62951302,122.5,36.02104592323303,2400.0,0.32634496688842773,0.0,1904.2535429000854,0.602946,800,9.438039779663086,6.20587,-0.0067468509078,-7.45057882057e-09,1.81571,800,10.336428880691528,3.2624363899230957,0.600096,1683.0,0.0,383.006200994,0.00738376285881,1.8255,0.2671494483947754
9.306122779846191,6.05653,0.3073921203613281,0.548515353959,0.112092795137,0.00670229784737,-4.51109372079e-10,2900.0,1153.9523861,102.75,36.473209857940674,2200.0,0.3282444477081299,0.0,1941.8890054225922,0.596653,800,9.22281789779663,6.07505,-0.00670229829848,-1.86264514923e-09,1.80114,800,11.085807800292969,3.237807273864746,0.5957,1424.625,0.0,320.495612294,0.00774624478072,1.80419,0.29030299186706543
8.934700727462769,5.88958,0.28519177436828613,0.469847642471,0.0519094122789,0.00443417513452,1.20780896395e-09,2800.0,1072.84595236,35.125,34.184386253356934,2200.0,0.30536317825317383,0.0,1977.2317492961884,0.587534,800,8.873471021652222,5.88947,-0.00443417392671,0.0,1.77318,800,9.72307538986206,2.8982114791870117,0.587604,681.25,0.0,191.386348455,0.00702436920255,1.77317,0.2639904022216797
9.011564493179321,5.86111,0.2745625972747803,0.470021769124,0.0634699818866,0.0070168847742,-3.20142135024e-10,2800.0,1033.98802429,45.5,33.79306221008301,2500.0,0.308485746383667,0.0,2012.1209468841553,0.585765,800,8.94910216331482,5.85231,-0.00701688509434,-1.86264514923e-09,1.76834,800,9.567545175552368,2.9851040840148926,0.58627,681.125,0.0,234.477610871,0.00905865896493,1.76684,0.21527862548828125
