0ProcessExecTime,MeanKL,0StdReturn,0AverageReturn,MeanKLBefore,1PolicyExecTime,dLoss,0AveragePolicyStd,1EnvExecTime,Time,0PolicyExecTime,1MaxReturn,1AverageReturn,1ProcessExecTime,1Perplexity,1ExplainedVariance,LossAfter,1StdReturn,0Entropy,0MaxReturn,0ExplainedVariance,ItrTime,LossBefore,0Perplexity,1MinReturn,1NumTrajs,1AveragePolicyStd,1Entropy,0EnvExecTime,ComputeUpdatedDistTime,0MinReturn,0NumTrajs
0.35346055030822754,0.00644976692274,199.839935949,108.0,1.86264489943e-10,11.220192193984985,0.00592351988889,0.956665,23.676058530807495,1635.5077259540558,3.045767068862915,3100.0,360.75,0.33188319206237793,15.6144,0.157506969935,-0.00592352123931,507.478509397,2.74923,1200.0,0.0530918822871,65.50902271270752,-1.35041788862e-09,15.6306,0.0,400,0.956218,2.74819,22.546699047088623,0.3956918716430664,0.0,400
0.36002635955810547,0.00760111119598,236.62998542,127.5,-5.72763081408e-09,11.38606333732605,0.00572746519465,0.959813,23.155718326568604,1700.557143688202,3.031446695327759,4100.0,417.5,0.3121175765991211,15.731,0.122145564642,-0.00572746805847,684.466032758,2.75564,1400.0,0.0501815270194,65.04132437705994,-2.86381696135e-09,15.7312,0.0,400,0.959928,2.75564,23.274904251098633,0.3455648422241211,0.0,400
0.3521537780761719,0.00995564926416,222.548309362,133.5,9.3132279666e-10,11.759713411331177,0.00723961470649,0.956047,23.682461261749268,1767.6187686920166,2.765650987625122,3500.0,375.25,0.33214330673217773,15.5067,0.130110010539,-0.00723961275071,650.240292123,2.74786,1100.0,0.0527266700956,66.28487014770508,1.95577753992e-09,15.6092,0.0,400,0.952935,2.74127,22.544169902801514,0.4832284450531006,0.0,400
0.33840012550354004,0.00757232820615,255.192941713,118.75,-2.98023117296e-09,12.050682306289673,0.00512092490681,0.959334,23.495162963867188,1833.432724237442,2.9486734867095947,4700.0,363.25,0.3321390151977539,15.6736,0.104285809691,-0.00512092374265,639.667442895,2.75469,2000.0,0.0314175458808,65.80329775810242,1.16415321827e-09,15.7162,0.0,400,0.958108,2.75198,22.392849922180176,1.013195276260376,0.0,400
0.36206793785095215,0.00657625310123,233.39880034,125.0,-1.49011580852e-09,11.757928609848022,0.00568462486845,0.958792,23.788262844085693,1900.9861998558044,2.8155336380004883,2300.0,304.0,0.35387086868286133,15.7479,0.121518105817,-0.00568462535739,438.159788205,2.75363,1500.0,0.0499399952206,66.74469542503357,-4.88944329469e-10,15.6994,0.0,400,0.960335,2.75671,22.483434200286865,0.361461877822876,0.0,400
0.34932708740234375,0.00938197411597,206.927523544,109.0,7.45058570395e-10,11.82309627532959,0.00677647341508,0.963026,23.52731227874756,1966.7719423770905,2.993025064468384,2800.0,366.5,0.3257334232330322,15.9707,0.154087486322,-0.00677647348493,552.790873658,2.76243,1100.0,0.0486717970575,65.77639961242676,-6.98492375051e-11,15.8383,0.0,400,0.967145,2.77075,22.72235918045044,0.3491511344909668,0.0,400
0.3564760684967041,0.00908989179879,223.130987315,125.25,-1.86264614843e-10,11.476651191711426,0.00584245689679,0.960604,23.242344856262207,2031.9147925376892,2.6537845134735107,3000.0,323.0,0.32590699195861816,15.7797,0.111789259685,-0.00584245799109,506.034583798,2.75737,1200.0,0.046964267134,64.4228925704956,-1.09430398076e-09,15.7583,0.0,400,0.96132,2.75872,22.763447523117065,0.37728047370910645,0.0,400
0.3559837341308594,0.00694811344147,230.188916979,124.25,7.75325936786e-09,11.5890531539917,0.00607085608644,0.964229,23.869244813919067,2097.392292737961,2.7516257762908936,3400.0,356.25,0.32222938537597656,15.934,0.154049867377,-0.00607085600495,636.718884202,2.76482,1600.0,0.0445132723579,65.46890211105347,8.14907585855e-11,15.8762,0.0,400,0.966087,2.76845,22.631486654281616,0.36705994606018066,0.0,400
0.3696584701538086,0.00717770308256,246.758485163,139.5,-7.03148606007e-09,12.883477449417114,0.00537571033638,0.96176,24.616304636001587,2167.9497723579407,3.036219596862793,2600.0,298.75,0.33583903312683105,15.7811,0.130912138429,-0.00537570752203,455.931395607,2.75975,1100.0,0.0472692770902,69.64099311828613,2.81434053839e-09,15.7959,0.0,400,0.961387,2.75881,23.912304162979126,0.38663220405578613,0.0,400
0.3814682960510254,0.00700839515775,293.340139599,168.75,5.12227282812e-09,13.49351453781128,0.00620832592249,0.95337,25.564078092575073,2240.3626000881195,3.3398165702819824,1700.0,252.25,0.3374814987182617,15.5018,0.0893484901884,-0.00620832294226,366.121479157,2.74231,1700.0,0.0496607898546,72.39640140533447,2.98023228318e-09,15.5229,0.0,400,0.952781,2.74096,24.041874647140503,0.3935999870300293,0.0,400
