0MinReturn,0PolicyExecTime,1ExplainedVariance,1EnvExecTime,MeanKLBefore,Time,0Perplexity,1ProcessExecTime,1AveragePolicyStd,ComputeUpdatedDistTime,MeanKL,0MaxReturn,0NumTrajs,0EnvExecTime,1AverageReturn,1PolicyExecTime,1StdReturn,1MaxReturn,1NumTrajs,0ExplainedVariance,LossBefore,0StdReturn,1Perplexity,dLoss,1MinReturn,ItrTime,1Entropy,0Entropy,0AveragePolicyStd,0ProcessExecTime,LossAfter,0AverageReturn
0.0,7.756275653839111,0.124752341399,31.0698881149292,7.57863638512e-09,1225.6217358112335,16.699,1.0161418914794922,0.988353,0.3160545825958252,0.00946698244661,8300.0,400,30.67683434486389,2460.5,33.093966484069824,2198.57675554,14000.0,400,0.0834933354877,-1.7462298274e-10,1484.33973116,16.6708,0.0044181466219,0.0,109.67102241516113,2.81366,2.81535,0.989109,1.0328619480133057,-0.00441814679652,1440.75
0.0,7.528573036193848,0.120293930866,29.88746213912964,7.75325936786e-09,1331.2002215385437,16.5909,0.9824740886688232,0.986842,0.32483410835266113,0.00840311683714,9400.0,400,29.140291452407837,2801.25,31.364344835281372,2768.18955953,13200.0,400,0.0923238203391,-3.84170556478e-10,1878.04710737,16.6199,0.00437737869797,0.0,104.90635657310486,2.8106,2.80885,0.985845,1.0195612907409668,-0.00437737908214,1803.75
0.0,7.713656425476074,0.188479720108,28.808362007141113,3.25962901115e-09,1435.5271017551422,16.4596,0.9553141593933105,0.982648,0.31801581382751465,0.00726826675236,10500.0,400,29.919742107391357,3452.0,30.718852996826172,2976.9356728,11900.0,400,0.103973334577,-4.27826329918e-10,1892.75247655,16.4797,0.00394813207968,0.0,104.32167625427246,2.80213,2.80091,0.982016,1.0694918632507324,-0.0039481325075,1625.75
0.0,7.756820201873779,0.159505847794,28.279200792312622,-3.95811522447e-10,1539.5991170406342,16.0146,1.0143170356750488,0.967773,0.3340892791748047,0.00971651263535,10700.0,400,29.898915767669678,3634.5,30.600619316101074,3555.30023345,17600.0,400,0.0784401747251,-5.37693334302e-10,2065.75046896,15.9872,0.00529479041943,0.0,103.39027452468872,2.77179,2.7735,0.96854,1.0074381828308105,-0.00529479095712,1685.0
0.0,7.840104103088379,0.104557313854,28.963242530822754,-5.84404968862e-09,1643.4372673034668,15.8792,0.9565930366516113,0.96458,0.30876922607421875,0.00876676943153,12400.0,400,29.144577026367188,2457.25,30.45436382293701,2750.22679747,16000.0,400,0.0606518633138,1.19907794804e-09,1993.38203501,15.8701,0.00434269410325,0.0,103.82797026634216,2.76444,2.76501,0.964842,1.0532546043395996,-0.00434269290417,1398.25
0.0,8.391356945037842,0.150903040831,30.66712260246277,6.51923681705e-10,1751.1489844322205,16.258,1.0044565200805664,0.976999,0.3331432342529297,0.00850899517536,12200.0,400,29.046308279037476,3522.75,31.93850088119507,3173.85529561,13800.0,400,0.0596796221062,2.32830643654e-10,2217.8913268,16.2819,0.00404747598805,0.0,107.00982308387756,2.79005,2.78858,0.976292,0.9818313121795654,-0.00404747575521,1694.25
0.0,8.865530252456665,0.0994784680766,30.6347336769104,1.2526278681e-08,1859.5156500339508,15.9855,1.0004093647003174,0.966785,0.3442564010620117,0.00956333056092,9900.0,400,29.786901235580444,2665.25,31.983181476593018,2916.19056948,16900.0,400,0.0553341800212,-2.79396783487e-10,1458.57753908,15.9292,0.00484930416569,0.0,108.36105442047119,2.76815,2.77168,0.9685,1.0081713199615479,-0.00484930444509,1051.25
0.0,8.97742748260498,0.117813491544,31.15060067176819,-3.6088723121e-09,1971.1672084331512,15.6736,1.0508692264556885,0.958627,0.31619858741760254,0.00695791980252,13400.0,400,31.095492362976074,4335.75,32.60035181045532,4059.42076379,15000.0,400,0.0432758170686,-4.19095119719e-10,2349.58373973,15.6632,0.00402411823161,0.0,111.0298798084259,2.75131,2.75197,0.958936,1.0899245738983154,-0.0040241186507,1542.5
0.0,8.977711200714111,0.146104644069,30.94873356819153,-1.4319115893e-09,2081.271366596222,15.5835,1.0314373970031738,0.956419,0.32505083084106445,0.00915405526757,15800.0,400,30.792083501815796,4834.25,32.296194553375244,4350.51168686,18300.0,400,0.0565484565636,-1.08266262622e-09,2952.40986315,15.593,0.00482338418951,0.0,110.0991530418396,2.74682,2.74621,0.956112,1.050966501235962,-0.00482338527218,2176.0
0.0,8.956067085266113,0.156976390178,31.36847162246704,8.54488391155e-09,2193.524262189865,15.2183,1.0012552738189697,0.945506,0.3060760498046875,0.00954527873546,15400.0,400,30.970054864883423,5759.25,33.17116165161133,4674.67265565,18900.0,400,0.0782369525109,-1.35696676118e-10,2939.5673151,15.2227,0.00433099721959,0.0,111.51431584358215,2.72279,2.7225,0.945374,1.0982623100280762,-0.00433099735528,2388.0
