2Perplexity,2NumTrajs,1ProcessExecTime,2AverageReturn,0AveragePolicyStd,0StdReturn,0AverageReturn,2MaxReturn,1EnvExecTime,1AveragePolicyStd,ItrTime,2PolicyExecTime,2AveragePolicyStd,0Entropy,1NumTrajs,2StdReturn,2Entropy,2ExplainedVariance,1ExplainedVariance,0EnvExecTime,MeanKL,0ExplainedVariance,1MaxReturn,LossAfter,Time,0Perplexity,2MinReturn,2EnvExecTime,0NumTrajs,0ProcessExecTime,0PolicyExecTime,2ProcessExecTime,1Entropy,0MaxReturn,1MinReturn,1AverageReturn,1StdReturn,LossBefore,dLoss,1PolicyExecTime,MeanKLBefore,ComputeUpdatedDistTime,1Perplexity,0MinReturn
16.3151,1600,0.847928524017334,283.4375,0.991891,233.122746303,60.1875,2500.0,18.09213423728943,0.988978,151.4145221710205,32.55816459655762,0.977388,2.82159,1600,579.477724847,2.79209,0.176814957606,0.1682426852,18.098614931106567,0.0171378981322,0.0694276359703,2400.0,-0.00253294594586,7816.57309961319,16.8036,0.0,18.029717922210693,1600,0.8791489601135254,21.341240882873535,0.8263757228851318,2.81567,1800.0,0.0,144.75,393.125218601,-0.00253294501454,9.31322574615e-10,33.343504428863525,0.0171379037201,0.0966787338256836,16.7044,0.0
16.4758,1600,0.8461551666259766,348.0,0.991891,232.772387484,54.125,2600.0,18.069140195846558,0.989347,161.3503851890564,33.10971403121948,0.982198,2.82159,1600,652.884752464,2.8019,0.206151446204,0.203438689799,18.167434215545654,0.0253998618573,0.0723136138481,2200.0,-0.00220636813901,7980.803135871887,16.8036,0.0,18.132636547088623,1600,0.8981742858886719,27.455985069274902,0.8361878395080566,2.81639,2000.0,0.0,175.5625,429.836083401,-0.00220636767335,4.65661287308e-10,36.43332576751709,0.0253998339176,0.09345436096191406,16.7164,0.0
16.5023,1600,0.8383400440216064,319.4375,0.991891,226.879295758,56.1875,2500.0,17.826293468475342,0.988669,151.2564935684204,33.749248027801514,0.983007,2.82159,1600,619.760787396,2.8035,0.165830211077,0.210045359277,17.88550639152527,0.0310881622136,0.0751724185746,2400.0,-0.0019640584942,8135.126766443253,16.8036,0.0,18.270759344100952,1600,0.8591516017913818,20.833332300186157,0.8373315334320068,2.81507,2000.0,0.0,188.25,450.95669138,-0.0019640608225,-2.32830643654e-09,32.82050681114197,0.0310881622136,0.13237524032592773,16.6943,0.0
16.4712,1600,0.8545539379119873,322.25,0.991891,231.497089277,57.6875,2400.0,18.248546361923218,0.989569,154.28027319908142,33.71691417694092,0.982108,2.82159,1600,631.143753435,2.80161,0.186316150972,0.183569773177,18.278849363327026,0.0294538978487,0.0758914859648,2100.0,-0.00138815143146,8291.7279047966,16.8036,0.0,18.319656372070312,1600,0.8817329406738281,21.556138038635254,0.8603613376617432,2.81689,1900.0,0.0,158.0625,410.256012867,-0.00138815212995,-6.98491930962e-10,34.08309602737427,0.0294539052993,0.11537432670593262,16.7247,0.0
16.7113,1600,0.8503096103668213,318.6875,0.991891,221.772960691,52.0625,2600.0,18.145960807800293,0.992507,162.7212471961975,33.12346291542053,0.989195,2.82159,1600,626.583615604,2.81609,0.171905078718,0.181381544476,18.188864946365356,0.0296560376883,0.0653508664014,2100.0,-0.00275663263164,8457.48327755928,16.8036,0.0,18.216684341430664,1600,0.8919517993927002,23.022040128707886,0.8447356224060059,2.82282,2100.0,0.0,158.9375,405.903462776,-0.00275663286448,-2.32830643654e-10,41.84397912025452,0.0296560376883,0.10502457618713379,16.8242,0.0
16.4739,1600,0.8469853401184082,322.0625,0.991891,232.17436874,59.75,2500.0,18.041556358337402,0.990238,155.97668361663818,34.74022603034973,0.982153,2.82159,1600,617.004453869,2.80178,0.190091567136,0.195130032029,18.186570405960083,0.0240804180503,0.0760285058105,2300.0,-0.00379977980629,8616.145177602768,16.8036,0.0,18.648239374160767,1600,0.8836376667022705,21.993351221084595,0.8626117706298828,2.81821,1700.0,0.0,159.0,413.710647675,-0.00379978073761,-9.31322574615e-10,34.340200662612915,0.0240804199129,0.08348870277404785,16.7469,0.0
16.5692,1600,0.884390115737915,311.0,0.991891,212.714266976,51.625,2500.0,19.01946711540222,0.990982,173.5566108226776,36.6991605758667,0.984974,2.82159,1600,605.437032234,2.80755,0.180546260166,0.173947516471,18.991323471069336,0.0261245314032,0.0643790593429,2300.0,-0.00190691195894,8792.74752998352,16.8036,0.0,19.100483894348145,1600,0.9269483089447021,32.517845153808594,0.8819279670715332,2.81975,1800.0,0.0,167.1875,417.647686266,-0.00190691172611,2.32830643654e-10,36.79788374900818,0.0261245314032,0.10245156288146973,16.7726,0.0
16.5423,1600,0.8953249454498291,308.6875,0.991891,237.794480263,60.1875,2500.0,19.05559468269348,0.989692,165.89091849327087,36.78041648864746,0.984203,2.82159,1600,622.981361955,2.80592,0.171917988631,0.183016726999,19.124192714691162,0.0278306361288,0.0774490175386,2400.0,-0.00259618740529,8961.08285355568,16.8036,0.0,19.124881744384766,1600,0.9365332126617432,24.00756311416626,0.899324893951416,2.81714,2000.0,0.0,165.0625,409.799488889,-0.00259618856944,-1.16415321827e-09,37.53293514251709,0.0278306398541,0.0983726978302002,16.7289,0.0
16.4166,1600,0.8857612609863281,307.4375,0.991891,249.256699697,65.6875,2500.0,18.869393825531006,0.989775,168.402081489563,37.013779401779175,0.980463,2.82159,1600,605.434499838,2.79829,0.173298479806,0.185265346107,19.083585500717163,0.0220016911626,0.0822512420732,2100.0,-0.00254394416697,9132.477313280106,16.8036,0.0,19.114078521728516,1600,0.9335052967071533,25.816056489944458,0.8910841941833496,2.81728,2100.0,0.0,169.5,413.439536087,-0.00254394533113,-1.16415321827e-09,38.22265553474426,0.0220016967505,0.10663175582885742,16.7312,0.0
16.4842,1600,0.900299072265625,288.0625,0.991891,229.006004288,57.5,2600.0,18.998111486434937,0.989495,178.5074872970581,38.248603105545044,0.982432,2.82159,1600,603.376951908,2.8024,0.173740577193,0.167505173916,18.928210973739624,0.0213598217815,0.0745829815749,2200.0,8.14907252789e-10,9313.877330064774,16.8036,0.0,19.262707710266113,1600,0.9182891845703125,25.019572973251343,0.8937041759490967,2.81674,1900.0,0.0,143.5625,391.003271845,1.7462298274e-10,-6.40284270048e-10,47.83713173866272,0.0213598236442,0.0967552661895752,16.7223,0.0
16.4825,1600,0.8741543292999268,296.9375,0.991891,235.385114958,59.6875,2500.0,18.7849702835083,0.989723,174.84805560112,46.35156607627869,0.982458,2.82159,1600,587.289852708,2.8023,0.169367077419,0.194893186288,18.932726860046387,0.031521320343,0.0779515066793,2100.0,-0.00280824815854,9491.890572309494,16.8036,0.0,19.252660512924194,1600,0.9178922176361084,24.086790800094604,0.8936371803283691,2.8172,1800.0,0.0,164.1875,413.489679247,-0.00280824746005,6.98491930962e-10,37.1822612285614,0.0315213277936,0.09455347061157227,16.73,0.0
16.6982,1600,0.9013302326202393,306.5,0.991891,225.862790207,56.0,2500.0,19.11670470237732,0.990181,176.51247262954712,41.62734007835388,0.988796,2.82159,1600,618.421579507,2.8153,0.184366348695,0.170283242699,19.922884702682495,0.0237555895001,0.0722526770064,2100.0,-0.00191127322614,9670.86980009079,16.8036,0.0,20.370824813842773,1600,0.9719400405883789,26.901951551437378,0.9539999961853027,2.81813,1900.0,0.0,146.5625,381.019269321,-0.00191127753351,-4.3073669076e-09,37.92235350608826,0.0237555895001,0.09017348289489746,16.7454,0.0
16.3513,1600,0.9882690906524658,275.5,0.991891,247.819987277,64.0625,2400.0,20.887664794921875,0.988434,202.42195320129395,47.337114095687866,0.978477,2.82159,1600,566.634582425,2.79431,0.165828821832,0.195547921757,20.724794626235962,0.0237573608756,0.0808186905034,2200.0,-0.00273136748001,9876.762220144272,16.8036,0.0,20.86658787727356,1600,1.0239081382751465,31.9675452709198,0.9604637622833252,2.81458,2000.0,0.0,168.3125,412.040231463,-0.00273136631586,1.16415321827e-09,49.61927819252014,0.0237573552877,0.11004972457885742,16.6861,0.0
16.5634,1600,0.9468972682952881,308.125,0.991891,232.514482076,57.875,2400.0,20.231703758239746,0.989276,194.90191197395325,46.20464324951172,0.984789,2.82159,1600,605.688851123,2.8072,0.176139317012,0.184250633262,20.333271980285645,0.0259639602154,0.0741251580596,2200.0,-0.00247570127249,10074.710682868958,16.8036,0.0,20.6339111328125,1600,0.9784247875213623,30.61705493927002,0.9456472396850586,2.8163,1800.0,0.0,160.875,407.485256635,-0.00247570197098,-6.98491930962e-10,45.942404985427856,0.0259639844298,0.10854625701904297,16.7149,0.0
16.4299,1600,0.9439828395843506,316.6875,0.991891,250.313522158,66.375,2600.0,20.211397171020508,0.990101,204.01241445541382,46.51768445968628,0.980855,2.82159,1600,620.173586461,2.7991,0.154696864835,0.195750389924,20.610286712646484,0.0334288999438,0.0814907389945,2100.0,-0.0019556262996,10281.33249759674,16.8036,0.0,20.640366792678833,1600,0.9956271648406982,30.647860527038574,0.9446191787719727,2.81795,1800.0,0.0,182.625,442.434299501,-0.00195562723093,-9.31322574615e-10,52.75383687019348,0.0334288999438,0.10592389106750488,16.7425,0.0
16.4193,1600,0.9445905685424805,294.125,0.991891,233.566697848,57.6875,2400.0,20.36343264579773,0.989085,201.81211113929749,53.847851037979126,0.980541,2.82159,1600,599.095555296,2.79846,0.169019658789,0.179670330349,20.190664529800415,0.0255075767636,0.0636963848355,2000.0,-0.00150885409676,10486.368737220764,16.8036,0.0,20.4143226146698,1600,0.9730918407440186,30.584375143051147,0.9414095878601074,2.8159,1900.0,0.0,167.625,415.995023257,-0.00150885526091,-1.16415321827e-09,45.55911993980408,0.0255075842142,0.12037515640258789,16.7082,0.0
16.6264,1600,0.9338340759277344,312.75,0.991891,242.355337005,64.625,2400.0,20.392107486724854,0.991676,205.08727359771729,54.861443519592285,0.986716,2.82159,1600,615.264120114,2.81099,0.151296120904,0.180595465492,20.39718270301819,0.031315792352,0.075538927361,2100.0,-0.00192194990814,10694.597533226013,16.8036,0.0,20.717315912246704,1600,0.9638867378234863,32.13299822807312,0.9476010799407959,2.82115,1900.0,0.0,177.5,434.590324329,-0.00192194711417,2.79396772385e-09,45.728821754455566,0.031315792352,0.11500978469848633,16.7961,0.0
16.7307,1600,0.8543682098388672,333.8125,0.991891,237.454921709,58.8125,2400.0,18.6989426612854,0.99185,168.2687647342682,35.09690546989441,0.98982,2.82159,1600,649.134396596,2.81725,0.191233732377,0.205153876702,19.809298038482666,0.0285149104893,0.070727750402,2200.0,-0.00257946480997,10865.550999641418,16.8036,0.0,18.70495891571045,1600,0.9523959159851074,29.575068712234497,0.854893684387207,2.8215,1700.0,0.0,178.625,434.704623135,-0.00257946387865,9.31322574615e-10,36.29762029647827,0.0285149365664,0.09935188293457031,16.802,0.0
16.3507,1600,0.8623814582824707,326.1875,0.991891,269.78869046,73.75,2500.0,18.643683910369873,0.989943,161.7309091091156,36.589534521102905,0.978495,2.82159,1600,637.275815361,2.79427,0.156899316597,0.180898749071,18.702878952026367,0.0323200076818,0.0863125501318,2200.0,-0.00249407277443,11030.485571622849,16.8036,0.0,18.75181007385254,1600,0.9078812599182129,22.93102192878723,0.8601076602935791,2.81763,2000.0,0.0,171.0,428.860699995,-0.00249407556839,-2.79396772385e-09,36.11356329917908,0.032319996506,0.12361812591552734,16.7371,0.0
16.6306,1600,0.8601939678192139,297.8125,0.991891,213.361846036,51.3125,2600.0,18.500495433807373,0.990772,170.3169710636139,36.53746771812439,0.986833,2.82159,1600,605.424615327,2.81124,0.173109092946,0.188292674937,19.13175392150879,0.02814412117,0.0642932543176,2300.0,-0.000936633266974,11203.86832356453,16.8036,0.0,18.919612646102905,1600,0.9260787963867188,28.4680392742157,0.8637242317199707,2.81932,1800.0,0.0,162.4375,396.919776017,-0.000936633499805,-2.32830643654e-10,38.692898750305176,0.0281441155821,0.10684323310852051,16.7654,0.0
16.3482,1600,0.8507716655731201,322.5625,0.991891,220.591879596,51.3125,2600.0,18.331621885299683,0.989465,167.18134117126465,35.00319147109985,0.978421,2.82159,1600,629.412173058,2.79412,0.179318596596,0.192862345712,18.499258995056152,0.0298089161515,0.0647783206654,2200.0,-0.00223298952915,11373.43596625328,16.8036,0.0,18.794524669647217,1600,0.8957650661468506,22.486758947372437,0.8551878929138184,2.81665,1800.0,0.0,167.5,407.975183069,-0.0022329906933,-1.16415321827e-09,44.00713109970093,0.0298088509589,0.10164165496826172,16.7208,0.0
16.5866,1600,0.8582553863525391,320.75,0.991891,243.560791949,62.375,2500.0,18.46746301651001,0.990574,171.77826738357544,46.36794877052307,0.985596,2.82159,1600,625.974789828,2.8086,0.186502630198,0.182555310338,18.646351099014282,0.0273964814842,0.0754073348922,2400.0,-0.00315114785917,11548.110530138016,16.8036,0.0,19.025454998016357,1600,0.8931174278259277,23.869886875152588,0.8786749839782715,2.8189,2100.0,0.0,169.8125,417.17198473,-0.00315115042031,-2.56113708019e-09,35.22444272041321,0.0273964740336,0.09441924095153809,16.7585,0.0
16.8149,1600,0.8661973476409912,306.1875,0.991891,218.222354707,54.0625,2500.0,18.6087749004364,0.988865,160.30623173713684,35.10298252105713,0.992283,2.82159,1600,603.8877916,2.82227,0.178337183783,0.186216347589,18.600217580795288,0.0255597066134,0.0627568138576,2300.0,-0.00281115830876,11711.170803546906,16.8036,0.0,18.774255514144897,1600,0.8989758491516113,22.14140224456787,0.8626093864440918,2.81545,1900.0,0.0,164.0625,413.750826094,-0.0028111578431,4.65661287308e-10,36.6974081993103,0.0255597103387,0.11488938331604004,16.7007,0.0
16.7009,1600,0.8426856994628906,298.1875,0.991891,240.150010085,61.3125,2600.0,18.420527696609497,0.993894,161.77336311340332,36.557215452194214,0.988902,2.82159,1600,608.997508077,2.81546,0.157199764475,0.197441138386,18.763808965682983,0.0337029471993,0.0790820690601,2600.0,-0.00103911850601,11875.204450368881,16.8036,0.0,18.890113592147827,1600,0.908566951751709,23.949288368225098,0.8633191585540771,2.82562,2000.0,0.0,164.875,421.786361059,-0.00103911780752,6.98491930962e-10,34.96828317642212,0.0337029285729,0.12278175354003906,16.8713,0.0
16.44,1600,0.8642234802246094,319.5625,0.991891,236.421886875,62.4375,2500.0,18.433796882629395,0.990346,169.0713827610016,35.00714921951294,0.981224,2.82159,1600,628.061349387,2.79972,0.164214331639,0.190453907377,18.914027452468872,0.0323438681662,0.0716135583705,2300.0,-0.000952088274062,12047.11971449852,16.8036,0.0,18.50283122062683,1600,0.9200878143310547,26.556074380874634,0.8465421199798584,2.81845,1700.0,0.0,167.625,419.123322394,-0.000952089438215,-1.16415321827e-09,41.365445613861084,0.0323438867927,0.1120455265045166,16.7508,0.0
16.5492,1600,0.8494868278503418,316.4375,0.991891,224.397944509,56.75,2500.0,18.37239170074463,0.99034,169.18706607818604,36.322410583496094,0.98441,2.82159,1600,622.001654816,2.80634,0.197870448482,0.174963154885,18.773332834243774,0.0264374762774,0.0663371306056,2100.0,-0.00272245565429,12218.638221979141,16.8036,0.0,18.724465131759644,1600,0.9094736576080322,25.649646759033203,0.8623213768005371,2.81843,1800.0,0.0,151.625,392.838846571,-0.0027224549558,6.98491930962e-10,41.17383575439453,0.0264374837279,0.10337209701538086,16.7506,0.0
16.4604,1600,0.8690142631530762,346.8125,0.991891,248.981040631,64.4375,2400.0,18.65564489364624,0.990515,159.84792804718018,36.24186325073242,0.98179,2.82159,1600,655.068576444,2.80096,0.179059681949,0.213208969635,18.57753276824951,0.0378868989646,0.0808808829307,2200.0,-0.00308718741871,12381.559689283371,16.8036,0.0,18.71903705596924,1600,0.8975825309753418,22.156975984573364,0.8466987609863281,2.81878,2200.0,0.0,181.5625,435.650443124,-0.00308718672022,6.98491930962e-10,35.415061712265015,0.0378868877888,0.10814094543457031,16.7563,0.0
16.6169,1600,0.8613300323486328,302.5,0.991891,254.92639103,65.8125,2500.0,18.618204355239868,0.993446,172.38974404335022,35.67476797103882,0.986389,2.82159,1600,603.847041891,2.81042,0.177309533653,0.174596658625,18.75073790550232,0.0210403036326,0.0709330167076,2400.0,-0.00159136939328,12556.951557397842,16.8036,0.0,18.846790075302124,1600,0.9179925918579102,34.78232169151306,0.8638815879821777,2.82471,2000.0,0.0,144.4375,390.776865479,-0.00159136881121,5.82076609135e-10,35.49030590057373,0.0210403036326,0.10868310928344727,16.856,0.0
16.3987,1600,0.8525509834289551,310.25,0.991891,220.912516268,53.1875,2500.0,18.510591983795166,0.988118,160.93714308738708,35.29470372200012,0.979907,2.82159,1600,610.026587535,2.7972,0.167372693322,0.199022581802,18.499985933303833,0.0279096830636,0.0672068822815,2400.0,-0.0019695921801,12720.437181949615,16.8036,0.0,18.697892665863037,1600,0.895883321762085,23.724050998687744,0.8554749488830566,2.81395,1800.0,0.0,186.6875,449.893351078,-0.00196959031746,1.86264514923e-09,36.00332570075989,0.0279096793383,0.11233663558959961,16.6757,0.0
16.4497,1600,0.8706517219543457,304.75,0.991891,274.33644376,72.125,2400.0,18.787802934646606,0.990733,172.4799816608429,36.57287406921387,0.981426,2.82159,1600,606.178552491,2.80031,0.140342444315,0.210206439762,19.049832105636597,0.0399436615407,0.0869942265721,2200.0,-0.00272882613353,12896.06832742691,16.8036,0.0,18.768048524856567,1600,0.9210071563720703,27.345604419708252,0.860074520111084,2.81924,2200.0,0.0,180.8125,443.114646388,-0.00272882496938,1.16415321827e-09,41.57903814315796,0.0399436615407,0.10966086387634277,16.7642,0.0
16.5157,1600,0.8542239665985107,336.3125,0.991891,225.457096459,58.3125,2500.0,18.51411747932434,0.991984,169.8718912601471,36.32972860336304,0.983403,2.82159,1600,635.688722838,2.80431,0.192862606209,0.200355614182,18.629878997802734,0.0253096651286,0.0662722331127,2300.0,-0.00212724809535,13068.675282239914,16.8036,0.0,19.077892780303955,1600,0.9175550937652588,32.03477501869202,0.8665134906768799,2.82175,1700.0,0.0,164.875,422.748429181,-0.00212724786252,2.32830643654e-10,35.13402462005615,0.0253096614033,0.10326099395751953,16.8063,0.0
16.4435,1600,0.8654201030731201,324.3125,0.991891,254.493492058,69.25,2400.0,18.703004837036133,0.991565,161.80655646324158,35.40618181228638,0.981281,2.82159,1600,636.830159732,2.79993,0.183619135834,0.205006886282,18.780151844024658,0.0331502743065,0.0870483127924,2100.0,-0.00203177821822,13232.957448244095,16.8036,0.0,18.73963499069214,1600,0.9110927581787109,23.897066354751587,0.8624041080474854,2.82086,1900.0,0.0,196.5625,453.852325756,-0.0020317803137,-2.09547579288e-09,35.93754768371582,0.0331502817571,0.10944271087646484,16.7913,0.0
16.7494,1600,0.8586578369140625,306.9375,0.991891,237.293257055,60.8125,2500.0,18.591152906417847,0.990653,173.22053933143616,35.062875747680664,0.990315,2.82159,1600,608.847781546,2.81836,0.17701648899,0.173552802392,18.87108087539673,0.0272426865995,0.0769179953663,2100.0,-0.00280456384644,13409.466785907745,16.8036,0.0,18.694013118743896,1600,0.9212906360626221,35.411399841308594,0.854539155960083,2.81907,2000.0,0.0,150.4375,389.310041732,-0.00280456384644,0.0,36.383798599243164,0.0272426884621,0.10132193565368652,16.7612,0.0
16.4313,1600,0.8578183650970459,310.1875,0.991891,209.224526153,49.6875,2700.0,18.454049348831177,0.988659,160.1303858757019,35.06840944290161,0.980874,2.82159,1600,619.850760138,2.79919,0.197597394861,0.159227521675,18.3334538936615,0.0201943088323,0.0618119092307,2200.0,-0.0017567879986,13571.876717567444,16.8036,0.0,18.51767086982727,1600,0.8878462314605713,22.482386112213135,0.8431634902954102,2.81504,1700.0,0.0,148.9375,388.167323578,-0.00175678869709,-6.98491930962e-10,36.6128134727478,0.020194305107,0.12144064903259277,16.6939,0.0
16.7059,1600,0.8655221462249756,321.8125,0.991891,220.378500752,54.5625,2500.0,18.35690689086914,0.990561,177.96391534805298,44.95656085014343,0.98902,2.82159,1600,627.668674416,2.81576,0.181633478123,0.189706989809,18.739568948745728,0.0286398008466,0.0638100966467,2100.0,-0.00268785445951,13752.97356915474,16.8036,0.0,18.891811847686768,1600,0.90952467918396,30.88255739212036,0.8769729137420654,2.81891,1700.0,0.0,170.4375,422.66394286,-0.00268785399385,4.65661287308e-10,36.022714376449585,0.0286398008466,0.09720945358276367,16.7585,0.0
16.5901,1600,0.8680620193481445,303.6875,0.991891,224.169291148,56.9375,2400.0,18.651718616485596,0.991842,160.2306613922119,35.20015215873718,0.985598,2.82159,1600,610.813107541,2.80881,0.172065769761,0.192928158915,18.713825464248657,0.0280974395573,0.0720581652033,2200.0,-0.00216177524999,13915.997983932495,16.8036,0.0,18.870294332504272,1600,0.8974931240081787,22.30947995185852,0.8569190502166748,2.82147,2100.0,0.0,172.4375,422.296174022,-0.00216177315451,2.09547579288e-09,36.47296071052551,0.0280974470079,0.09360909461975098,16.8016,0.0
16.5682,1600,0.8618440628051758,318.5625,0.991891,230.56139875,56.4375,2500.0,18.49508309364319,0.990182,162.06587767601013,36.37771248817444,0.984998,2.82159,1600,632.820419704,2.80748,0.169467452752,0.198357487535,18.677385330200195,0.0316235981882,0.0683638527249,2200.0,-0.00165576231666,14080.671252727509,16.8036,0.0,18.858893394470215,1600,0.9046022891998291,23.72053050994873,0.8666341304779053,2.81813,1900.0,0.0,164.875,419.334275221,-0.00165576278232,-4.65661287308e-10,35.838255405426025,0.0316236279905,0.10387873649597168,16.7455,0.0
16.6348,1600,0.8660228252410889,322.1875,0.991891,243.254937964,61.8125,2500.0,18.518728733062744,0.991266,170.69793272018433,35.13290357589722,0.986929,2.82159,1600,622.606589143,2.8115,0.159920990372,0.20535224888,18.759482383728027,0.0329062640667,0.0810365180358,2200.0,-0.00411468651146,14254.474942684174,16.8036,0.0,18.57971739768982,1600,0.9183850288391113,29.76345133781433,0.8478758335113525,2.82031,2000.0,0.0,185.3125,442.256178412,-0.00411468697712,-4.65661287308e-10,39.68694472312927,0.0329062715173,0.1142733097076416,16.782,0.0
16.6799,1600,0.8444252014160156,307.5625,0.991891,228.272007428,57.375,2500.0,18.376603364944458,0.992213,161.38424563407898,36.56314039230347,0.988283,2.82159,1600,613.737776737,2.8142,0.171184177139,0.184348560201,18.734350442886353,0.025049392134,0.0765212360518,2300.0,-0.00208755070344,14418.259690999985,16.8036,0.0,18.784598112106323,1600,0.907541036605835,24.149691581726074,0.8613557815551758,2.82222,1800.0,0.0,158.8125,405.444003339,-0.00208755256608,-1.86264514923e-09,34.66969966888428,0.0250493846834,0.11409187316894531,16.8141,0.0
16.3481,1600,0.8827266693115234,332.875,0.991891,240.273802151,59.0,2400.0,19.039873600006104,0.99018,178.51538133621216,42.38558745384216,0.978418,2.82159,1600,634.965931665,2.79411,0.183235721053,0.202521207529,18.668640613555908,0.0291187688708,0.0689928443339,2100.0,-0.00304495799355,14599.724215269089,16.8036,0.0,18.42192029953003,1600,0.907456636428833,32.05928039550781,0.8415827751159668,2.81807,1900.0,0.0,182.0,437.25107204,-0.00304495450109,3.49245965481e-09,37.65697741508484,0.0291187651455,0.14687156677246094,16.7446,0.0
16.4233,1600,0.8448684215545654,322.25,0.991891,220.954171931,52.0625,2500.0,18.329671144485474,0.990333,161.4801230430603,36.4538254737854,0.980654,2.82159,1600,643.024056704,2.7987,0.177626742531,0.18986459902,18.810893058776855,0.0326235517859,0.0639877469899,2200.0,-0.00180175609421,14764.127518177032,16.8036,0.0,19.1226749420166,1600,0.9125616550445557,24.14615797996521,0.8643100261688232,2.81842,1700.0,0.0,166.8125,414.176701232,-0.00180175655987,-4.65661287308e-10,34.557069540023804,0.0326235480607,0.11513876914978027,16.7504,0.0
16.4882,1600,0.8752739429473877,323.875,0.991891,239.749576381,60.375,2500.0,18.89906883239746,0.990317,161.30134654045105,35.06233096122742,0.982586,2.82159,1600,634.944867193,2.80265,0.187437492766,0.216166506327,18.604881048202515,0.0326967313886,0.0707800527358,2300.0,-0.00157537369523,14927.876157522202,16.8036,0.0,18.699872970581055,1600,0.9037389755249023,22.295313358306885,0.8631746768951416,2.81833,1900.0,0.0,170.625,429.082870055,-0.00157537264749,1.04773789644e-09,37.55942368507385,0.0326967053115,0.11295485496520996,16.7488,0.0
16.4963,1600,0.8506383895874023,332.0625,0.991891,252.73496957,65.8125,2700.0,18.214760541915894,0.991812,173.07886743545532,37.24699282646179,0.982804,2.82159,1600,650.675223206,2.80313,0.187806624022,0.20311364004,18.95380735397339,0.0310635343194,0.083248912739,2200.0,-0.00203444901854,15104.00274348259,16.8036,0.0,19.173865795135498,1600,0.9268667697906494,24.36678647994995,0.8802721500396729,2.82141,1800.0,0.0,183.625,442.811313513,-0.0020344494842,-4.65661287308e-10,44.92754411697388,0.0310635380447,0.1180582046508789,16.8005,0.0
16.3228,1600,0.8660390377044678,294.375,0.991891,231.797021929,58.375,2600.0,18.535158395767212,0.989557,159.80718302726746,35.12594270706177,0.977625,2.82159,1600,593.764144568,2.79257,0.179659368732,0.188854939287,18.624324560165405,0.0237010400742,0.0730415110772,2300.0,-0.00107665429823,15266.254118680954,16.8036,0.0,18.616721630096436,1600,0.9110686779022217,22.496575832366943,0.8467264175415039,2.81686,1800.0,0.0,156.8125,412.860254619,-0.00107665348332,8.14907252789e-10,36.28284454345703,0.0237010270357,0.1192176342010498,16.7243,0.0
16.2092,1600,0.856823205947876,337.1875,0.991891,236.974121741,60.875,2600.0,18.5402250289917,0.987771,179.45153307914734,35.96882629394531,0.974236,2.82159,1600,648.872745493,2.78558,0.187304031268,0.201332797468,18.90794849395752,0.0296789221466,0.0757940388463,2300.0,-0.00257002795115,15448.702694177628,16.8036,0.0,18.81045889854431,1600,0.9311130046844482,33.76363015174866,0.866553544998169,2.81322,1900.0,0.0,184.4375,441.547345812,-0.00257002771832,2.32830643654e-10,43.25368094444275,0.0296789351851,0.08954286575317383,16.6636,0.0
16.4679,1600,0.8699841499328613,316.6875,0.991891,252.148509997,68.9375,2500.0,18.761212587356567,0.989888,158.6447250843048,34.484379053115845,0.982023,2.82159,1600,626.440561701,2.80141,0.183603562924,0.183377609554,18.44327664375305,0.0256777890027,0.0838722580924,2300.0,-0.00172737392131,15609.379596710205,16.8036,0.0,18.43426012992859,1600,0.8939528465270996,22.246161460876465,0.8400375843048096,2.81752,1700.0,0.0,169.375,423.364038831,-0.00172737427056,-3.49245965481e-10,36.39881372451782,0.0256777815521,0.08993959426879883,16.7353,0.0
16.4835,1600,0.8739161491394043,324.375,0.991891,228.380712846,56.5,2600.0,18.673703908920288,0.991128,163.12217617034912,35.2978789806366,0.982443,2.82159,1600,637.421257392,2.80236,0.179788575852,0.203860614051,18.667153358459473,0.0326185449958,0.0699928516105,2300.0,-0.00320461648516,15775.44342637062,16.8036,0.0,18.621795177459717,1600,0.9030091762542725,22.544098615646362,0.8643558025360107,2.82004,1900.0,0.0,178.625,441.013729236,-0.00320461438969,2.09547579288e-09,37.30698847770691,0.0326185151935,0.12349390983581543,16.7774,0.0
16.4708,1600,0.8765127658843994,320.0625,0.991891,249.734538748,66.8125,2600.0,18.69687294960022,0.990246,171.83502554893494,36.852646350860596,0.982048,2.82159,1600,629.377665709,2.80159,0.174537404286,0.188810065233,18.385907649993896,0.0290514305234,0.0843976168588,2200.0,-0.00148904288653,15949.512204647064,16.8036,0.0,18.74689793586731,1600,0.9107546806335449,22.703962564468384,0.8661234378814697,2.81823,1900.0,0.0,173.875,433.177197432,-0.00148904346861,-5.82076609135e-10,46.26033592224121,0.0290514416993,0.12035799026489258,16.7472,0.0
