ItrTime,0ProcessExecTime,0MaxReturn,LossBefore,MeanKL,LossAfter,0ExplainedVariance,1NumTrajs,0EnvExecTime,1Entropy,0PolicyExecTime,dLoss,1ProcessExecTime,1MaxReturn,1AveragePolicyStd,1StdReturn,1Perplexity,0Entropy,0NumTrajs,0Perplexity,1ExplainedVariance,0AverageReturn,0MinReturn,1PolicyExecTime,1AverageReturn,1MinReturn,MeanKLBefore,1EnvExecTime,ComputeUpdatedDistTime,0AveragePolicyStd,Time,0StdReturn
209.24721145629883,1.8181133270263672,25300.0,7.1304384619e-10,0.00651394110173,-0.00384565326385,0.0227749884392,400,55.65089750289917,2.80415,18.62654948234558,0.0038456539769,1.8074114322662354,35400.0,0.983413,8045.63035131,16.513,2.8041,400,16.5122,0.101062687611,2351.25,0.0,63.39891338348389,6361.5,0.0,5.49262546556e-09,56.71302556991577,0.4445807933807373,0.983399,11190.932616710663,4542.4386003
187.59052991867065,1.6800181865692139,24700.0,2.27009883114e-10,0.00644119596109,-0.00375676690601,0.0302717847886,400,51.558091163635254,2.81118,15.640679836273193,0.00375676713302,1.64678955078125,41000.0,0.986921,8903.46207593,16.6296,2.80942,400,16.6003,0.214654320351,1725.5,0.0,53.995341300964355,6688.25,0.0,1.59488933171e-09,52.37034630775452,0.3904612064361572,0.986045,11379.681716680527,4506.67280263
188.89976000785828,1.6351656913757324,15400.0,-9.02218577625e-11,0.00934145972133,-0.00566560635343,0.0311010403757,400,51.21559429168701,2.80507,16.74129366874695,0.00566560626321,1.6954684257507324,23300.0,0.983952,5290.02360581,16.5283,2.80899,400,16.5932,0.154558195392,1958.5,0.0,53.502281188964844,5749.5,0.0,5.19212450811e-09,52.318602561950684,0.4553084373474121,0.985871,11569.692787408829,3242.85796019
189.46268701553345,1.6039178371429443,24500.0,-1.80443743281e-10,0.00689092371613,-0.00421546120197,0.0162844108983,400,51.35979461669922,2.80832,19.40987539291382,0.00421546102152,1.6287469863891602,24200.0,0.985534,5341.35043201,16.5821,2.80695,400,16.5593,0.0918777499908,1264.25,0.0,51.63379454612732,4799.25,0.0,3.03843883387e-09,52.01476550102234,0.34150218963623047,0.984841,11760.301179885864,3345.30969232
190.28651309013367,1.649259090423584,10000.0,1.67638070092e-09,0.00965709798038,-0.00515872891992,0.0490213638683,400,51.42471385002136,2.80097,19.115880966186523,0.0051587305963,1.6397380828857422,41900.0,0.981883,10500.1161422,16.4605,2.8005,400,16.4529,0.203630472716,853.0,0.0,53.571897745132446,7719.0,0.0,5.25033350129e-09,52.186813831329346,0.3738434314727783,0.981663,11951.762001752853,1833.19147936
188.99153685569763,1.6897950172424316,20900.0,-7.39237226988e-10,0.00983039382845,-0.00524155702442,0.0494283314987,400,51.67533230781555,2.79381,15.15663194656372,0.00524155628518,1.6660566329956055,37900.0,0.97835,10039.208382,16.3432,2.79625,400,16.3831,0.171694829728,1654.25,0.0,54.905011892318726,8659.75,0.0,-5.70433034142e-10,52.138745069503784,1.1151540279388428,0.979535,12141.779364347458,3437.14735464
187.924307346344,1.6995899677276611,28900.0,7.68341168467e-10,0.00953816529363,-0.00506156124175,0.0309895572175,400,51.827601194381714,2.79604,14.176552057266235,0.00506156201009,1.672428846359253,27100.0,0.979474,6468.45760209,16.3797,2.79636,400,16.3848,0.0576046948034,1754.75,0.0,54.933419704437256,4472.5,0.0,-5.5588289527e-09,52.24793100357056,0.40030789375305176,0.979611,12330.764508485794,4256.34554959
188.89133381843567,1.6560323238372803,16800.0,-7.0067474045e-10,0.00965511798859,-0.00574115710333,0.0394104203416,400,51.49365782737732,2.79564,17.28987693786621,0.00574115640266,1.6681764125823975,40500.0,0.979328,8098.88929113,16.3732,2.79603,400,16.3795,0.171828297111,1175.0,0.0,52.69315814971924,6706.5,0.0,5.84695714068e-09,52.30446410179138,0.40486764907836914,0.979496,12520.730320453644,2691.04533592
190.8683774471283,1.6273820400238037,20200.0,2.11948658624e-09,0.00642092619091,-0.00493892142549,0.0515612496956,400,51.450281620025635,2.78941,19.18959355354309,0.00493892354498,1.7070846557617188,39300.0,0.97638,10488.39697,16.2714,2.79017,400,16.2839,0.248663210321,1592.5,0.0,53.80145049095154,9723.0,0.0,-2.77650502589e-09,52.22144412994385,0.3826720714569092,0.976742,12712.757267951965,3131.18887166
188.74442625045776,1.6290283203125,27600.0,8.09086520004e-10,0.00657703075558,-0.00422312552109,0.0542342898133,400,51.72183966636658,2.78678,16.257939100265503,0.00422312633018,1.6304569244384766,38500.0,0.975081,9847.28147447,16.2287,2.78634,400,16.2215,0.291825699737,2274.25,0.0,55.071651458740234,9532.75,0.0,-1.12340736713e-09,51.96263790130615,0.3653531074523926,0.974892,12902.604189634323,4504.36032501
