0AverageReturn,1Perplexity,1MinReturn,MeanKLBefore,1MaxReturn,0MaxReturn,ComputeUpdatedDistTime,0ProcessExecTime,1Entropy,Time,0EnvExecTime,0MinReturn,dLoss,ItrTime,1ExplainedVariance,1AveragePolicyStd,0NumTrajs,1NumTrajs,0Entropy,0StdReturn,1PolicyExecTime,0PolicyExecTime,LossAfter,MeanKL,0ExplainedVariance,1EnvExecTime,1StdReturn,1ProcessExecTime,0AveragePolicyStd,0Perplexity,LossBefore,1AverageReturn
105.083333333,4.65707,0.0,0.0,2800.0,2200.0,0.10892581939697266,0.8440351486206055,1.53839,6251.468065500259,17.33748149871826,0.0,0.00321185449138,119.23522520065308,0.436717145955,0.522651,1200,1200,1.53853,354.282128238,46.646456480026245,31.50174570083618,-0.00321185658686,0.00729747395962,0.10662158874,18.001938819885254,935.910693597,0.8412625789642334,0.522691,4.65772,-2.09547579288e-09,563.083333333
104.25,4.57175,0.0,0.0,2900.0,2200.0,0.10863876342773438,0.8506386280059814,1.5199,6371.485947608948,17.424360752105713,0.0,0.00486508704489,117.37820291519165,0.378429486019,0.518043,1200,1200,1.51799,366.660975335,42.81267309188843,33.39248251914978,-0.0048650871031,0.00886493828148,0.098430291671,17.319409132003784,908.71038046,0.7996728420257568,0.517544,4.56304,-5.82076609135e-11,467.666666667
111.0,4.59254,0.0,0.0,2900.0,2200.0,0.1030740737915039,0.8314831256866455,1.52443,6488.230270385742,17.02672576904297,0.0,0.00389289448503,114.84844875335693,0.49548185021,0.519433,1200,1200,1.52114,364.754255173,42.431734561920166,32.07913637161255,-0.00389289180748,0.00352822686546,0.107474889766,17.81967782974243,1082.98598278,0.8139970302581787,0.518557,4.57743,2.67755240202e-09,836.166666667
127.25,4.57614,0.0,0.0,2900.0,2200.0,0.10537433624267578,0.8590080738067627,1.52086,6612.175215005875,17.473471879959106,0.0,0.00683781364933,121.1473274230957,0.451488706271,0.518427,1200,1200,1.51891,385.399062661,44.80295491218567,35.59594988822937,-0.00683781225234,0.00846583209932,0.117521876487,17.700542211532593,1011.0953906,0.8331751823425293,0.517974,4.56723,1.39698386192e-09,671.666666667
141.25,4.45395,0.0,0.0,2900.0,2400.0,0.10455107688903809,0.8593573570251465,1.49379,6732.559563398361,17.43294930458069,0.0,0.00395468086936,117.7274477481842,0.427882244469,0.511358,1200,1200,1.49547,429.988493063,46.49684286117554,30.020545721054077,-0.00395468063653,0.00812931265682,0.112712632115,17.901834726333618,1029.241222,0.8510942459106445,0.511788,4.46142,2.32830643654e-10,624.916666667
126.75,4.30779,0.0,0.0,2900.0,2300.0,0.1082308292388916,0.8917078971862793,1.46043,6861.386482000351,17.98905062675476,0.0,0.00457618583459,126.37286233901978,0.391737664457,0.502944,1200,1200,1.45526,398.947913267,45.96702766418457,37.74134111404419,-0.00457618525252,0.00528778228909,0.104431905549,18.64424991607666,907.133760656,0.8733060359954834,0.501598,4.28559,5.82076609135e-10,466.583333333
149.833333333,4.22754,0.0,0.0,2900.0,2300.0,0.11736655235290527,0.9403505325317383,1.44162,7001.4544069767,19.05741000175476,0.0,0.0038621792919,137.33514857292175,0.4067489602,0.498042,1200,1200,1.44707,446.766126986,53.37326240539551,36.89479351043701,-0.00386217888445,0.00686853285879,0.120260087681,20.19435477256775,954.881286252,0.9275650978088379,0.499422,4.25066,4.07453626394e-10,492.25
156.75,4.19718,0.0,0.0,2900.0,2200.0,0.11474251747131348,0.9738442897796631,1.43441,7141.591156959534,19.75726819038391,0.0,0.00223358056974,137.90395307540894,0.442120588142,0.496162,1200,1200,1.43638,445.201569517,51.04587411880493,39.348609924316406,-0.00223358208314,0.00672429008409,0.116341426139,21.376341581344604,1028.05925237,1.0239300727844238,0.496631,4.20546,-1.51339918375e-09,577.583333333
122.833333333,4.23123,0.0,0.0,2900.0,2300.0,0.10786247253417969,1.0020108222961426,1.44249,7289.474445104599,19.851163625717163,0.0,0.00491717102705,145.09837579727173,0.404089498365,0.49822,1200,1200,1.43855,398.44946006,58.33346390724182,36.04516935348511,-0.00491716852412,0.00671499036252,0.0962027489446,23.563645839691162,927.519687572,1.20745849609375,0.497203,4.21458,2.50292941928e-09,489.25
125.416666667,4.12535,0.0,0.0,2800.0,2200.0,0.188157320022583,1.0842773914337158,1.41715,7436.337888002396,22.44904112815857,0.0,0.00436409248505,143.4365963935852,0.360558728252,0.491706,1200,1200,1.42273,410.421319771,51.61453938484192,36.111263275146484,-0.00436409004033,0.00828092359006,0.0973906167709,23.14760136604309,860.137440568,1.116245985031128,0.493091,4.14844,2.44472175837e-09,344.5
144.416666667,4.12819,0.0,0.0,2900.0,2200.0,0.10921454429626465,1.0453553199768066,1.41784,7576.099679946899,20.845656156539917,0.0,0.00593614968238,136.12162041664124,0.454014197819,0.491899,1200,1200,1.41998,429.828058324,49.978843212127686,36.013668060302734,-0.00593615043908,0.0084847714752,0.110317507439,21.926361083984375,1035.30054681,1.0884366035461426,0.49239,4.13702,-7.56699591875e-10,751.666666667
122.666666667,4.0274,0.0,-1.49011549766e-08,2900.0,2300.0,0.1114349365234375,0.997128963470459,1.39312,7716.215453863144,20.171896934509277,0.0,0.00499599031173,137.49314212799072,0.432832334976,0.485824,1200,1200,1.38999,393.13215194,49.615089654922485,38.99943804740906,-0.00499599380419,0.00671145366505,0.0962235530868,20.43250322341919,979.199073932,0.9764430522918701,0.484995,4.0148,-3.49245965481e-09,684.916666667
148.583333333,3.97407,0.0,0.0,2900.0,2300.0,0.09441494941711426,0.906653642654419,1.37979,7845.994165897369,18.452677726745605,0.0,0.00307127228007,127.33263731002808,0.367672359932,0.482519,1200,1200,1.38262,435.045583499,50.25383996963501,34.14317846298218,-0.00307127181441,0.00705221667886,0.12024555697,18.624236583709717,878.015423175,0.8707244396209717,0.483199,3.98533,4.65661287308e-10,391.5
138.333333333,3.86637,0.0,1.49011558648e-08,2900.0,2500.0,0.10247111320495605,0.9006526470184326,1.35231,7978.396364688873,18.607158660888672,0.0,0.00325442943722,129.6316158771515,0.404441790478,0.475842,1200,1200,1.35149,425.280952887,50.17193388938904,35.71029233932495,-0.00325443176553,0.006173459813,0.102545275716,19.219799518585205,972.451623333,0.8994009494781494,0.475641,3.86316,-2.32830643654e-09,591.083333333
147.833333333,3.8085,0.0,0.0,2900.0,2500.0,0.10227489471435547,0.9022407531738281,1.33724,8108.928852081299,18.775561571121216,0.0,-4.13274392486e-09,127.90190505981445,0.424866931731,0.472244,1200,1200,1.33584,442.713570557,48.56543827056885,35.238762617111206,4.59840521216e-09,0.0,0.121264190411,18.999727964401245,959.293399534,0.880530834197998,0.471906,3.80319,4.65661287308e-10,505.583333333
138.916666667,3.78263,0.0,0.0,2900.0,2100.0,0.10695672035217285,0.8971595764160156,1.33042,8245.186787366867,18.503880500793457,0.0,0.00303978403099,134.01017951965332,0.45780538367,0.470636,1200,1200,1.33584,409.565411612,49.14178776741028,40.949538707733154,-0.00303978659213,0.00875172205269,0.101939338136,19.30418038368225,1029.80855826,0.8889255523681641,0.471906,3.80319,-2.56113708019e-09,581.0
140.833333333,3.75448,0.0,0.0,2900.0,2300.0,0.10763096809387207,0.909299373626709,1.32295,8376.022965669632,18.47619605064392,0.0,0.000484706833959,128.68405842781067,0.391181958558,0.468862,1200,1200,1.32397,414.748082843,49.20115542411804,34.57117676734924,-0.00048470357433,0.00373266148381,0.117261022355,19.1957266330719,949.010884933,0.915367603302002,0.469099,3.75831,3.25962901115e-09,479.916666667
142.75,3.71911,0.0,0.0,3000.0,2100.0,0.10681676864624023,0.9057540893554688,1.31348,8510.06260561943,18.49712586402893,0.0,0.00215967092663,131.2353138923645,0.395527374461,0.466644,1200,1200,1.31546,423.750049164,48.96050214767456,38.42257308959961,-0.00215967139229,0.00728451274335,0.104953294143,19.331141233444214,907.225624271,0.8958806991577148,0.46711,3.72648,-4.65661287308e-10,405.0
134.166666667,3.71496,0.0,0.0,2900.0,2200.0,0.10864615440368652,0.8981971740722656,1.31237,8642.504126548767,18.47541332244873,0.0,0.00301178381778,129.75068545341492,0.357840310256,0.466401,1200,1200,1.3146,412.693557282,50.73019218444824,35.911962032318115,-0.00301178381778,0.00939249712974,0.0991076850348,19.010866165161133,947.863002144,0.8912718296051025,0.466927,3.72326,0.0,443.75
124.25,3.72486,0.0,0.0,2900.0,2000.0,0.08684349060058594,0.8992197513580322,1.31503,8776.480042696,18.36625361442566,0.0,-4.65661287308e-10,131.64825010299683,0.437093463016,0.467066,1200,1200,1.31585,381.427499664,49.04342198371887,38.11733603477478,-3.72529029846e-09,0.0,0.0907172032498,19.685441493988037,997.328984923,0.9149918556213379,0.467262,3.7279,-4.19095158577e-09,671.25
111.583333333,3.71988,0.0,0.0,2900.0,2200.0,0.09590029716491699,0.912010908126831,1.31369,8908.811154603958,18.2108736038208,0.0,5.82076609135e-11,129.4968864917755,0.490538088694,0.466738,1200,1200,1.31585,368.407599979,51.510613203048706,34.271820306777954,6.40284270048e-10,0.0,0.0990266918478,18.95479154586792,1051.22879157,0.8801581859588623,0.467262,3.7279,6.98491930962e-10,801.166666667
102.333333333,3.72401,0.0,0.0,2800.0,1900.0,0.09621310234069824,0.9158451557159424,1.3148,9042.0320353508,18.795008897781372,0.0,0.0024023023434,130.686292886734,0.354104224167,0.467022,1200,1200,1.31585,335.004311747,48.92794179916382,36.86050271987915,-0.00240230257623,0.00651690084487,0.0656390633542,18.929850101470947,876.738269414,0.8671760559082031,0.467262,3.7279,-2.32830643654e-10,430.083333333
132.75,3.70855,0.0,0.0,2900.0,2500.0,0.10902810096740723,0.8609161376953125,1.31064,9170.88297533989,17.968406438827515,0.0,0.00275775976479,126.67218852043152,0.426146559625,0.466067,1200,1200,1.31254,393.512944514,47.820072174072266,36.0470335483551,-0.00275775836781,0.00946847721934,0.099257636849,18.80567717552185,1005.04709329,0.8342866897583008,0.466505,3.71558,1.39698386192e-09,623.916666667
123.583333333,3.67141,0.0,0.0,2900.0,2200.0,0.10898494720458984,0.8490800857543945,1.30057,9302.909224271774,18.17743992805481,0.0,0.0031382732559,128.93224453926086,0.485354942826,0.463751,1200,1200,1.3051,379.980911436,47.58865714073181,38.4233341217041,-0.00313827395439,0.00722353626043,0.0942166729054,18.68180227279663,1089.15359594,0.8267505168914795,0.464786,3.68807,-6.98491930962e-10,813.333333333
134.5,3.68268,0.0,0.0,2900.0,2300.0,0.11380362510681152,0.8472230434417725,1.30364,9434.800320148468,18.112274408340454,0.0,0.00499182078056,129.33557558059692,0.328053612438,0.464468,1200,1200,1.30286,411.249822695,49.85404992103577,35.306456565856934,-0.00499182101339,0.00951263867319,0.1036156859,18.771171808242798,863.572903536,0.8330590724945068,0.464272,3.67982,-2.32830643654e-10,420.416666667
108.75,3.6794,0.0,0.0,3000.0,2100.0,0.09992003440856934,0.8325226306915283,1.30275,9564.2950091362,18.06429100036621,0.0,4.33069071732e-05,127.08001708984375,0.48390864296,0.464272,1200,1200,1.30049,365.693547705,47.00066041946411,36.032134771347046,-4.330574302e-05,0.00874028820544,0.0941164971421,18.600871086120605,1102.72525729,0.8431172370910645,0.463734,3.67111,1.16415321827e-09,876.083333333
117.416666667,3.67318,0.0,0.0,2900.0,2000.0,0.08941507339477539,0.8509271144866943,1.30106,9693.760934829712,18.113407373428345,0.0,0.00354316167068,127.2761743068695,0.454974611492,0.463849,1200,1200,1.302,370.546883748,49.323143005371094,33.50852298736572,-0.00354315922596,0.00811963062733,0.0947073629287,18.920961618423462,986.893692209,0.8408410549163818,0.46408,3.67663,2.44472175837e-09,545.083333333
108.25,3.63023,0.0,-1.49011549766e-08,2900.0,2200.0,0.11583638191223145,0.8489770889282227,1.2893,9822.878421545029,18.097280263900757,0.0,8.14907252789e-10,126.60879850387573,0.395535166272,0.461191,1200,1200,1.29016,350.10513302,48.2111291885376,35.31958866119385,1.97906047106e-09,0.0,0.0804878195113,18.744747400283813,903.661010679,0.8301441669464111,0.461408,3.63338,2.79396772385e-09,479.666666667
115.166666667,3.63383,0.0,0.0,2900.0,2200.0,0.10490727424621582,0.8232462406158447,1.29029,9955.40738415718,18.022841215133667,0.0,4.65661287308e-10,129.87215614318848,0.452367935691,0.461473,1200,1200,1.29016,358.891774154,50.95957660675049,34.1851601600647,0.0,0.0,0.083107246518,18.7410728931427,1027.86022342,0.8387093544006348,0.461408,3.63338,4.65661287308e-10,573.166666667
123.0,3.65018,0.0,0.0,3000.0,2300.0,0.09118533134460449,0.8296403884887695,1.29478,10083.188132762909,18.012934684753418,0.0,0.00218599196523,125.81576228141785,0.382126881849,0.462488,1200,1200,1.29016,379.3692133,47.69645619392395,33.57684397697449,-0.00218599429354,0.00640481524169,0.100241240266,19.179429292678833,961.250628522,0.8503081798553467,0.461408,3.63338,-2.32830643654e-09,566.75
112.166666667,3.66551,0.0,0.0,3000.0,2100.0,0.09802842140197754,0.8360004425048828,1.29897,10213.203467130661,18.012051582336426,0.0,4.65661287308e-10,127.37587690353394,0.457910814628,0.463452,1200,1200,1.3018,372.941423759,48.186445474624634,34.79100775718689,2.32830643654e-10,0.0,0.0873191180971,18.607177019119263,1010.95004479,0.8403933048248291,0.464122,3.6759,6.98491930962e-10,636.583333333
112.666666667,3.68513,0.0,0.0,2900.0,2300.0,0.10575199127197266,0.8412876129150391,1.30431,10343.844188928604,18.38123106956482,0.0,0.00265404384118,128.22153162956238,0.461919125112,0.464691,1200,1200,1.3018,369.670423786,47.86660671234131,37.49882102012634,-0.00265404535457,0.00777435488999,0.106550750885,18.604081392288208,994.067398648,0.8280785083770752,0.464122,3.6759,-1.51339918375e-09,625.916666667
117.25,3.63743,0.0,0.0,2900.0,2400.0,0.10415053367614746,0.8292641639709473,1.29128,10477.560349225998,17.954375982284546,0.0,0.0027260138886,131.5492663383484,0.387331761697,0.461713,1200,1200,1.29261,376.179173843,53.24997901916504,35.51368165016174,-0.00272601284087,0.00896697677672,0.0911232771924,19.049307823181152,996.315378449,0.8481924533843994,0.46203,3.64228,1.04773789644e-09,617.0
106.5,3.62821,0.0,0.0,2900.0,2000.0,0.10059952735900879,0.8439483642578125,1.28874,10603.665025949478,18.09109115600586,0.0,0.000158211478265,123.40123510360718,0.409194049014,0.461166,1200,1200,1.2874,345.313022247,48.42871618270874,32.80535268783569,-0.000158209586516,0.0058542327024,0.104317109141,18.466505527496338,973.244998132,0.8213708400726318,0.460865,3.62337,1.89174897969e-09,610.916666667
124.833333333,3.58174,0.0,0.0,2900.0,1900.0,0.11115407943725586,0.8402853012084961,1.27585,10738.05109834671,18.25776243209839,0.0,1.68802216649e-09,131.84835147857666,0.480626290473,0.458283,1200,1200,1.2799,380.701071125,50.79896783828735,36.254905700683594,-1.19325704873e-09,0.0,0.0983811665742,18.736952304840088,1059.35199008,0.8486645221710205,0.459211,3.59627,4.94765117764e-10,695.166666667
101.916666667,3.5885,0.0,0.0,2900.0,2100.0,0.1046748161315918,0.8387842178344727,1.27773,10867.198829650879,17.971736907958984,0.0,0.00277117671794,127.1128180027008,0.387647094136,0.458754,1200,1200,1.2799,328.818074912,51.180914640426636,32.6773202419281,-0.00277117406949,0.00781046925113,0.0724896717976,19.081523418426514,930.043846039,0.8564722537994385,0.459211,3.59627,2.64844857156e-09,515.333333333
