0AveragePolicyStd,0ProcessExecTime,1Perplexity,LossBefore,1StdReturn,dLoss,1ProcessExecTime,0NumTrajs,0MaxReturn,1Entropy,0EnvExecTime,1MinReturn,0ExplainedVariance,0StdReturn,1AverageReturn,1AveragePolicyStd,LossAfter,Time,0Perplexity,MeanKL,ItrTime,1PolicyExecTime,0PolicyExecTime,0MinReturn,0AverageReturn,1NumTrajs,1MaxReturn,ComputeUpdatedDistTime,0Entropy,MeanKLBefore,1ExplainedVariance,1EnvExecTime
0.894028,0.02185654640197754,13.1636,0.0,1128.93755363,0.0103524262086,0.02060556411743164,40,2600.0,2.57746,0.4772989749908447,0.0,0.0786536759608,897.882926667,650.0,0.882388,-0.0103524262086,237.83446645736694,13.5079,0.00768449995667,3.3411576747894287,1.1989898681640625,0.5291385650634766,0.0,507.5,40,3000.0,0.08913826942443848,2.60327,0.0,0.164115933044,0.4897637367248535
0.888006,0.021862030029296875,13.2101,2.32830643654e-09,1153.15870547,0.000511087011546,0.020405054092407227,40,2600.0,2.58098,0.4880704879760742,0.0,0.128047685444,994.283661738,665.0,0.884403,-0.000511084683239,242.2679250240326,13.3171,0.00432547135279,3.923983097076416,1.1561355590820312,1.1865437030792236,0.0,570.0,40,2800.0,0.10520124435424805,2.58905,0.0,0.283007983976,0.4783942699432373
0.883509,0.02169036865234375,13.2099,0.0,0.0,0.0,0.02051830291748047,40,0.0,2.58097,0.49165964126586914,0.0,1,0.0,0.0,0.883509,0.0,246.76106309890747,13.2099,0.0,4.279600620269775,1.770052194595337,0.7343847751617432,0.0,0.0,40,0.0,0.12121105194091797,2.58097,0.0,1,0.48984336853027344
0.883509,0.02429652214050293,12.8411,9.31322574615e-10,1264.673871,0.0130113130435,0.020221948623657227,40,2500.0,2.55265,0.5107443332672119,0.0,0.251924450193,974.907046851,1260.0,0.871489,-0.0130113121122,250.13373446464539,13.2099,0.00759705808014,3.1841437816619873,1.0649304389953613,0.5154962539672852,0.0,917.5,40,2800.0,0.10494089126586914,2.58097,0.0,0.318006417799,0.49026918411254883
0.874031,0.022529125213623047,12.8313,6.98491930962e-10,1250.70979847,0.011996467365,0.019267797470092773,40,2700.0,2.55189,0.4713308811187744,0.0,0.158887184297,1087.47413762,1235.0,0.870222,-0.0119964666665,253.57704186439514,12.9292,0.00820538960397,3.2064645290374756,1.1159031391143799,0.5293476581573486,0.0,1070.0,40,2800.0,0.11002635955810547,2.55949,-1.86264537128e-09,0.343392833285,0.4643888473510742
0.861595,0.021401405334472656,12.5454,-6.40284270048e-09,1221.06510883,0.00857736275066,0.022331714630126953,40,2700.0,2.52936,0.47554945945739746,0.0,0.161465038876,1123.02882866,1200.0,0.859971,-0.0085773691535,257.2548153400421,12.604,0.00744241289794,3.4666695594787598,1.247309923171997,0.5137038230895996,0.0,1107.5,40,2800.0,0.11036920547485352,2.53402,0.0,0.240237999547,0.5245966911315918
0.858095,0.02349400520324707,12.4603,-4.19095158577e-09,1038.86656987,0.0110815544613,0.01992940902709961,40,2500.0,2.52255,0.5297691822052002,0.0,0.0660487767554,972.339318345,597.5,0.856853,-0.0110815586522,261.177166223526,12.4972,0.0087221218273,3.706423044204712,1.1234872341156006,0.7518610954284668,0.0,557.5,40,2600.0,0.08440017700195312,2.52551,0.0,0.0994424316568,0.4816410541534424
0.855147,0.02355217933654785,12.4149,0.0,0.0,0.0,0.02048182487487793,40,0.0,2.5189,0.4998342990875244,0.0,1,0.0,0.0,0.855147,0.0,264.90806341171265,12.4149,0.0,3.524625778198242,1.1527700424194336,0.546039342880249,0.0,0.0,40,0.0,0.08549714088439941,2.5189,0.0,1,0.48599886894226074
0.855147,0.020639657974243164,12.5583,-1.86264514923e-09,1161.07708616,0.00670906016603,0.021151304244995117,40,2500.0,2.53038,0.46211814880371094,0.0,0.113071806534,987.772114407,670.0,0.860542,-0.00670906202868,268.30774450302124,12.4149,0.00809723418206,3.1984798908233643,1.1422569751739502,0.523017406463623,0.0,567.5,40,2800.0,0.08108115196228027,2.5189,9.31322685638e-10,0.311169351716,0.459475040435791
0.841937,0.02212691307067871,11.6806,-3.25962901115e-09,999.246591188,0.0108825401403,0.020505189895629883,40,2600.0,2.45793,0.47688794136047363,0.0,0.125053891748,1020.18380697,572.5,0.831137,-0.0108825433999,271.97286581993103,11.9854,0.00722981104627,3.426614999771118,1.1909575462341309,0.5278089046478271,0.0,585.0,40,2700.0,0.09776496887207031,2.48369,-3.72529074255e-09,0.159208438635,0.47585606575012207
0.844478,0.022027254104614258,12.07,0.0,0.0,0.0,0.019212961196899414,40,0.0,2.49073,0.4806022644042969,0.0,1,0.0,0.0,0.844478,0.0,275.706013917923,12.07,0.0,3.5230865478515625,1.2093029022216797,0.6156768798828125,0.0,0.0,40,0.0,0.11481928825378418,2.49073,0.0,1,0.48456335067749023
0.844478,0.020838022232055664,12.0021,-3.72529029846e-09,1091.32660098,0.00977489538491,0.02053070068359375,40,2600.0,2.48508,0.4591679573059082,0.0,0.151749677161,1050.70214619,627.5,0.842229,-0.0097748991102,279.2180120944977,12.07,0.00982843711972,3.3172519207000732,1.20943021774292,0.48630547523498535,0.0,605.0,40,2700.0,0.1014091968536377,2.49073,7.45058059692e-09,0.250365555601,0.48012590408325195
0.84272,0.02210402488708496,11.8745,0.0,1039.3477522,0.00645941309631,0.020276308059692383,40,2600.0,2.4744,0.4905965328216553,0.0,0.127791879049,1025.31702414,597.5,0.837798,-0.00645941309631,283.55113983154297,12.0072,0.00682658050209,4.105467081069946,1.661820888519287,0.5787162780761719,0.0,585.0,40,2600.0,0.08679556846618652,2.48551,0.0,0.148088903424,0.5100514888763428
0.83908,0.021791934967041016,11.7044,9.31322574615e-10,1279.99023434,-1.86264514923e-09,0.0208432674407959,40,2700.0,2.45996,0.48386549949645996,0.0,0.191474572826,1158.40407458,1275.0,0.832453,2.79396772385e-09,287.7428677082062,11.8844,0.0,3.721200942993164,1.4064321517944336,0.5124526023864746,0.0,1140.0,40,2800.0,0.09145569801330566,2.47522,0.0,0.185919972102,0.48394083976745605
0.83908,0.02192544937133789,11.7756,-6.51925802231e-09,1145.16374375,0.0128761557862,0.021523237228393555,40,2600.0,2.46603,0.4876978397369385,0.0,0.0815805110755,1030.38524349,660.0,0.835106,-0.0128761623055,291.2328128814697,11.8844,0.00718096178025,3.250699520111084,1.171036720275879,0.5015466213226318,0.0,592.5,40,2800.0,0.09788298606872559,2.47522,0.0,0.2099752883,0.47997546195983887
0.843197,0.02293848991394043,11.416,-9.42964106798e-09,1124.09963971,0.0129329151241,0.021067380905151367,40,2700.0,2.43502,0.4927558898925781,0.0,0.300796407908,1061.17564522,1930.0,0.821529,-0.0129329245538,295.43786883354187,11.9799,0.00754507258534,3.9656641483306885,1.78047513961792,0.5446836948394775,0.0,1787.5,40,2800.0,0.09673523902893066,2.48323,0.0,0.318736285632,0.4910295009613037
0.848079,0.022091150283813477,11.9463,8.61473381519e-09,1188.52587267,0.0117726505268,0.02039051055908203,40,2700.0,2.48042,0.49170398712158203,0.0,0.389790005217,1048.13823039,1787.5,0.841426,-0.0117726419121,299.0366413593292,12.133,0.00693978136405,3.4042088985443115,1.2354345321655273,0.520535945892334,0.0,1787.5,40,2800.0,0.0896446704864502,2.49593,-9.31322685638e-10,0.396060096836,0.4993903636932373
0.833099,0.024730682373046875,11.7324,0.0,0.0,0.0,0.020342588424682617,40,0.0,2.46236,0.5158812999725342,0.0,1,0.0,0.0,0.833099,0.0,302.83756375312805,11.7324,0.0,3.567699670791626,1.1880061626434326,0.5850815773010254,0.0,0.0,40,0.0,0.12389564514160156,2.46236,0.0,1,0.4865288734436035
0.833099,0.022497177124023438,11.5778,-6.51925802231e-09,1237.98222927,0.0136710265651,0.020592689514160156,40,2700.0,2.44909,0.48061585426330566,0.0,0.160089113652,1224.49989792,1230.0,0.828069,-0.0136710330844,306.3608112335205,11.7324,0.00851809885353,3.316927433013916,1.2292277812957764,0.5138058662414551,0.0,1210.0,40,2800.0,0.09181332588195801,2.46236,-7.4505814851e-09,0.161774345929,0.48223233222961426
0.831326,0.0240478515625,11.9656,-9.31322574615e-10,1209.06730582,0.0111644528806,0.019800662994384766,40,2600.0,2.48204,0.5143759250640869,0.0,0.188141679287,1231.0539184,1162.5,0.842258,-0.0111644538119,309.97885489463806,11.6854,0.00692968303338,3.3739023208618164,1.1565051078796387,0.5510838031768799,0.0,1227.5,40,2700.0,0.0950782299041748,2.45834,1.86264537128e-09,0.275922925776,0.47528624534606934
0.821168,0.020572185516357422,11.2523,-3.72529029846e-09,935.65151098,0.0135645382106,0.02024102210998535,40,2700.0,2.42057,0.47716736793518066,0.0,0.359562905107,1081.08452491,482.5,0.815156,-0.0135645419359,313.54946541786194,11.4041,0.00978294480592,3.3526480197906494,1.2325150966644287,0.5217640399932861,0.0,622.5,40,2700.0,0.11750221252441406,2.43398,0.0,0.0452742385722,0.476438045501709
0.818328,0.02349257469177246,10.6892,3.25962901115e-09,1266.45173615,0.000166818965226,0.019399642944335938,40,2700.0,2.36924,0.4895589351654053,0.0,0.157881150398,1229.17655363,1260.0,0.795425,-0.000166815705597,317.3019380569458,11.3358,0.00609451998025,3.5426712036132812,1.1772079467773438,0.7620112895965576,0.0,1225.0,40,2700.0,0.08879685401916504,2.42796,-3.72529074255e-09,0.244364680847,0.4596059322357178
0.813992,0.025686979293823242,11.0004,7.91624188423e-09,1133.68591329,0.0120510668494,0.024306058883666992,40,2700.0,2.39793,0.5570201873779297,0.0,0.365561252633,1076.80081724,1822.5,0.806378,-0.0120510589331,321.9152400493622,11.2329,0.00788824446499,4.388036489486694,1.7190475463867188,0.6621389389038086,0.0,1850.0,40,2800.0,0.0821218490600586,2.41885,0.0,0.361706740384,0.5030739307403564
0.805435,0.020949602127075195,10.7988,-1.210719347e-08,1272.15368568,0.0202283980325,0.020511865615844727,40,2700.0,2.37943,0.4722774028778076,0.0,0.142191116421,1239.83617869,1225.0,0.797589,-0.0202284101397,325.4598648548126,10.9927,0.00761412736028,3.3318874835968018,1.2584044933319092,0.5074710845947266,0.0,1232.5,40,2900.0,0.08494400978088379,2.39723,7.4505814851e-09,0.218290880395,0.4762730598449707
0.79651,0.02197861671447754,10.7498,0.0,0.0,0.0,0.022283315658569336,40,0.0,2.37489,0.472121000289917,0.0,1,0.0,0.0,0.79651,0.0,329.33452343940735,10.7498,0.0,3.6573362350463867,1.2187635898590088,0.4915125370025635,0.0,0.0,40,0.0,0.0862126350402832,2.37489,0.0,1,0.5132827758789062
0.79651,0.020822525024414062,10.4533,3.25962901115e-09,1116.44245261,0.00947086839005,0.021763086318969727,40,2600.0,2.34692,0.4677398204803467,0.0,0.116758796079,1053.42002544,642.5,0.785931,-0.00947086513042,332.89863872528076,10.7498,0.00773671455681,3.3393001556396484,1.240102767944336,0.5203151702880859,0.0,607.5,40,2800.0,0.09881043434143066,2.37489,3.72529029846e-09,0.0773176601437,0.4812469482421875
0.789384,0.02444171905517578,10.2661,1.86264514923e-09,1100.99670753,0.0141689889133,0.023234128952026367,40,2700.0,2.32885,0.5128183364868164,0.0,0.0862071422914,1093.43495463,632.5,0.778124,-0.0141689870507,337.1333382129669,10.5694,0.00680377520621,3.7062809467315674,1.4199626445770264,0.5445923805236816,0.0,630.0,40,2800.0,0.09536981582641602,2.35796,0.0,0.112932693281,0.5169589519500732
0.78579,0.02255845069885254,10.4954,-9.31322574615e-10,1096.67394881,0.0108397109434,0.021257400512695312,40,2700.0,2.35093,0.47191786766052246,0.0,0.102756045333,1059.66975988,632.5,0.786312,-0.0108397118747,340.7206964492798,10.4792,0.00815749540925,3.394865036010742,1.2737011909484863,0.5002255439758301,0.0,610.0,40,2700.0,0.11469459533691406,2.34939,0.0,0.119416067414,0.4849073886871338
0.782743,0.0216977596282959,10.5203,-2.79396772385e-09,1100.27269347,0.0102343959734,0.021613121032714844,40,2800.0,2.35331,0.46753692626953125,0.0,0.106858563614,1089.49242769,630.0,0.787397,-0.0102343987674,344.5526547431946,10.4136,0.00864790473133,3.623934268951416,1.5226647853851318,0.5173923969268799,0.0,627.5,40,2900.0,0.08878970146179199,2.34311,0.0,0.0850390939041,0.4932363033294678
0.783754,0.02265167236328125,10.3518,3.72529029846e-09,1273.81317311,0.010849205777,0.021303653717041016,40,2800.0,2.33716,0.5070250034332275,0.0,0.153359304985,1270.73797456,1270.0,0.780485,-0.0108492020518,348.55502915382385,10.4433,0.00655576540157,3.8061411380767822,1.3064491748809814,0.560476541519165,0.0,1265.0,40,2700.0,0.08873367309570312,2.34596,0.0,0.215761303156,0.4998970031738281
0.775072,0.022608280181884766,9.86992,9.31322574615e-10,1135.55052728,0.00789332110435,0.02053689956665039,40,2800.0,2.28949,0.49860191345214844,0.0,0.0703246219795,1106.72659225,655.0,0.762802,-0.00789332017303,352.5236566066742,10.2048,0.00880677904934,3.7625951766967773,1.1924138069152832,0.8609623908996582,0.0,637.5,40,2800.0,0.0953214168548584,2.32286,0.0,0.0973679865685,0.468050479888916
0.769631,0.021883010864257812,9.99388,3.72529029846e-09,1123.38495183,0.00813517719507,0.020084857940673828,40,2600.0,2.30197,0.4790065288543701,0.0,0.090122754652,1074.98837203,647.5,0.76704,-0.00813517346978,356.0960326194763,10.0587,0.00694659631699,3.348144292831421,1.1938600540161133,0.511955976486206,0.0,620.0,40,2800.0,0.08510279655456543,2.30844,0.0,0.150046665856,0.4914116859436035
0.759158,0.02232837677001953,9.78928,0.0,0.0,0.0,0.020651578903198242,40,0.0,2.28129,0.4922916889190674,0.0,1,0.0,0.0,0.759158,0.0,360.5527937412262,9.78928,0.0,4.2872772216796875,1.9315078258514404,0.6356315612792969,0.0,0.0,40,0.0,0.08956503868103027,2.28129,0.0,1,0.47150349617004395
0.759158,0.023192882537841797,9.78928,0.0,0.0,0.0,0.021631717681884766,40,0.0,2.28129,0.49175071716308594,0.0,1,0.0,0.0,0.759158,0.0,364.2507493495941,9.78928,0.0,3.4602749347686768,1.2315263748168945,0.5391552448272705,0.0,0.0,40,0.0,0.08441305160522461,2.28129,0.0,1,0.4993777275085449
0.759158,0.02176499366760254,9.61807,-6.40284270048e-10,1277.83997433,0.0128357739304,0.021294832229614258,40,2800.0,2.26364,0.49447083473205566,0.0,0.281176206842,1259.95039585,1275.0,0.752385,-0.0128357745707,367.9213671684265,9.78928,0.0084398239851,3.3975768089294434,1.2652418613433838,0.5402488708496094,0.0,1255.0,40,2700.0,0.09310650825500488,2.28129,0.0,0.142338387282,0.4785773754119873
