0MaxReturn,MeanKL,Time,LossBefore,1ProcessExecTime,0ProcessExecTime,1Perplexity,0StdReturn,dLoss,LossAfter,1NumTrajs,1MinReturn,1StdReturn,1EnvExecTime,0NumTrajs,1MaxReturn,0Perplexity,1ExplainedVariance,0ExplainedVariance,1PolicyExecTime,MeanKLBefore,ComputeUpdatedDistTime,1AveragePolicyStd,1Entropy,0PolicyExecTime,0Entropy,1AverageReturn,0MinReturn,0AverageReturn,0AveragePolicyStd,0EnvExecTime,ItrTime
800.0,0.00588579243049,97.41606783866882,-1.97906047106e-09,0.06775379180908203,0.05073261260986328,16.4151,145.236875483,0.00578689749818,-0.00578689947724,80,0.0,1151.11291258,1.5428433418273926,80,2800.0,16.3453,0.556215469707,0.0950129431404,2.4946961402893066,1.39698403956e-08,0.08207249641418457,0.980668,2.7982,1.0935232639312744,2.79394,663.75,0.0,37.5,0.978584,1.08345365524292,6.934075832366943
1300.0,0.00609823595732,104.68715524673462,2.32830643654e-09,0.0626821517944336,0.058562278747558594,16.0271,168.518359534,0.00759272743016,-0.00759272510186,80,0.0,728.439041719,1.3864881992340088,80,2400.0,16.1103,0.451602040133,0.0481993071448,2.2359185218811035,1.86264537128e-09,0.0801856517791748,0.969701,2.77428,1.1828677654266357,2.77946,398.75,0.0,31.25,0.971954,1.2221479415893555,6.757840871810913
1800.0,0.00800402183086,111.91204047203064,3.49245965481e-09,0.06749749183654785,0.057652950286865234,16.0442,278.36296,0.00544057483785,-0.00544057134539,80,0.0,1122.60578566,1.54887056350708,80,2800.0,16.1636,0.554603163902,0.087675823392,2.5185580253601074,0.0,0.08864474296569824,0.969904,2.77535,1.2097790241241455,2.78276,647.5,0.0,66.25,0.973619,1.20424222946167,7.220091819763184
1600.0,0.00739324884489,119.15393328666687,1.86264514923e-09,0.06533598899841309,0.05036330223083496,16.6492,298.653227004,0.00524416565895,-0.00524416379631,80,0.0,1134.12342252,1.4854183197021484,80,2800.0,16.5986,0.533807639054,0.0992363020337,2.4001426696777344,-3.72529074255e-09,0.08252215385437012,0.989698,2.81236,1.096022129058838,2.80932,653.75,0.0,82.5,0.987242,1.0588805675506592,6.739531993865967
1500.0,0.00482322461903,125.90957522392273,-3.72529029846e-09,0.06015491485595703,0.0574495792388916,16.74,291.115848933,0.00453310459852,-0.00453310832381,80,0.0,1155.09131133,1.3860011100769043,80,2800.0,16.8964,0.527533199973,0.0872181350738,2.2637135982513428,-2.60770338656e-08,0.07838296890258789,0.992562,2.8178,1.2165138721466064,2.8271,666.25,0.0,88.75,0.997083,1.2119181156158447,6.751051664352417
1600.0,0.00971355196089,133.85322904586792,3.72529029846e-09,0.07225489616394043,0.05870842933654785,16.9138,285.128808611,0.00719528738409,-0.0071952836588,80,0.0,1155.63226742,1.5862946510314941,80,2900.0,17.1906,0.549531454966,0.0632832479609,2.580861806869507,-1.86264537128e-09,0.11459541320800781,0.997445,2.82813,1.2379181385040283,2.84436,666.25,0.0,71.25,1.00588,1.2319064140319824,7.467007875442505
1900.0,0.00756037142128,141.4596757888794,-1.86264514923e-09,0.07044315338134766,0.07187271118164062,16.951,319.176185672,0.00587056903169,-0.00587057089433,80,0.0,1144.50862819,1.5831072330474854,80,2800.0,17.0009,0.529212663604,0.088661025352,2.511913776397705,-9.31322685638e-10,0.08312106132507324,0.998224,2.83033,1.4083614349365234,2.83327,660.0,0.0,98.75,1.00005,1.3962018489837646,7.601723909378052
1300.0,0.00640719477087,148.71762323379517,3.25962901115e-09,0.0606231689453125,0.05035853385925293,17.616,226.767364274,0.00233546062373,-0.0023354573641,80,0.0,1152.83346586,1.4021191596984863,80,2800.0,17.9704,0.54239636605,0.0483922329343,2.2824580669403076,-9.31322685638e-10,0.09022688865661621,1.0169,2.86881,1.1096715927124023,2.88873,665.0,0.0,58.75,1.02694,1.0862739086151123,6.6089768409729
1100.0,0.00670960498974,156.11817693710327,3.72529029846e-09,0.07042741775512695,0.05500602722167969,18.6177,213.950928953,0.00348477414809,-0.0034847704228,80,0.0,1144.7270417,1.6516401767730713,80,2800.0,18.551,0.558780937026,0.0393501720815,2.6252052783966064,9.31322685638e-10,0.07081103324890137,1.04556,2.92411,1.2148873805999756,2.92052,660.0,0.0,65.0,1.0434,1.1925828456878662,7.395826101303101
1400.0,0.00965363532305,163.77030158042908,1.86264514923e-09,0.06603193283081055,0.05431532859802246,16.9874,327.643098508,0.00251926574856,-0.00251926388592,80,0.0,1165.86609437,1.5245945453643799,80,2900.0,17.2012,0.522173111775,0.099190274331,2.479128122329712,-3.72529074255e-09,0.10471534729003906,0.998288,2.83247,1.1616899967193604,2.84498,672.5,0.0,120.0,1.00428,1.1630277633666992,7.155217885971069
1800.0,0.00879249535501,170.705979347229,0.0,0.06727218627929688,0.05111837387084961,16.0206,314.421591975,0.00634165015072,-0.00634165015072,80,0.0,1170.52338721,1.5697507858276367,80,2900.0,16.1075,0.542218974873,0.0845987499848,2.509432077407837,0.0,0.07755017280578613,0.969564,2.77388,1.095757246017456,2.77929,675.0,0.0,96.25,0.971989,1.0601398944854736,6.929033517837524
1700.0,0.00866937357932,178.03759026527405,-3.72529029846e-09,0.05483222007751465,0.06254434585571289,15.6819,271.911635463,0.00392933748662,-0.00392934121192,80,0.0,1161.50764096,1.30810546875,80,2800.0,15.9605,0.56926065466,0.0644468871524,2.1848840713500977,-1.86264537128e-09,0.09578490257263184,0.959622,2.7525,1.2588446140289307,2.77012,670.0,0.0,86.25,0.968166,1.308901071548462,6.828373432159424
1400.0,0.00744822621346,185.46145582199097,1.04773789644e-09,0.06988930702209473,0.05746197700500488,15.2657,219.569892062,0.0049295296194,-0.00492952857167,80,0.0,1177.25249522,1.6431233882904053,80,2900.0,15.3785,0.551742331124,0.0357526790329,2.598989486694336,1.74622996618e-10,0.0999612808227539,0.9472,2.72561,1.2149417400360107,2.73297,678.75,0.0,56.25,0.950473,1.2286627292633057,7.417879343032837
1400.0,0.0097929071635,193.27770066261292,4.19095158577e-09,0.06341338157653809,0.06456875801086426,14.7922,326.534837345,0.0019004313508,-0.00190042715985,80,0.0,1150.89571096,1.4685149192810059,80,2900.0,15.0821,0.535937338287,0.0685076704212,2.3553991317749023,5.58793589178e-09,0.09879398345947266,0.931746,2.6941,1.3109767436981201,2.71351,663.75,0.0,125.0,0.940816,1.366575002670288,7.312748432159424
1700.0,0.00959703605622,199.58888840675354,6.40284270048e-10,0.05432415008544922,0.05443429946899414,14.7785,348.996328777,0.00348470121389,-0.00348470057361,80,0.0,1165.86609437,1.2415709495544434,80,2900.0,14.898,0.5423465085,0.0653213763889,2.0838382244110107,0.0,0.08458828926086426,0.93108,2.69317,1.1469650268554688,2.70123,672.5,0.0,128.75,0.934685,1.1445178985595703,6.30618953704834
1200.0,0.00854943972081,207.1734974384308,8.61473381519e-09,0.06622958183288574,0.05189371109008789,14.7218,297.381804252,0.00498957675882,-0.00498956814408,80,0.0,1138.07334452,1.490307092666626,80,2800.0,14.8668,0.527389533734,0.0859290101762,2.433246374130249,-2.79396794589e-09,0.0751795768737793,0.92911,2.68933,1.128507375717163,2.69913,656.25,0.0,113.75,0.933697,1.1347405910491943,6.955089330673218
1500.0,0.00916698388755,213.70923900604248,-7.45058059692e-09,0.06145668029785156,0.05207467079162598,14.1898,239.986978813,0.00807239767164,-0.00807240512222,80,0.0,1148.62689765,1.3699162006378174,80,2800.0,14.3633,0.526831717278,0.0322562558949,2.3066673278808594,0.0,0.08767223358154297,0.91156,2.65252,1.0685648918151855,2.66467,662.5,0.0,62.5,0.917048,1.074451208114624,6.5262451171875
1500.0,0.0060816379264,220.9511911869049,5.12227416039e-09,0.05762887001037598,0.05609631538391113,14.2316,305.777697028,0.00754568865523,-0.00754568353295,80,0.0,1163.52844293,1.3527212142944336,80,2800.0,14.2999,0.566909625113,0.075588765558,2.2995522022247314,9.31322685638e-10,0.11603188514709473,0.913102,2.65546,1.15940260887146,2.66025,671.25,0.0,100.0,0.915093,1.1849257946014404,6.725435018539429
