1MaxReturn,Time,1ExplainedVariance,0NumTrajs,1EnvExecTime,1NumTrajs,0MaxReturn,1AverageReturn,ItrTime,LossAfter,0AverageReturn,0AveragePolicyStd,0PolicyExecTime,1Perplexity,1Entropy,MeanKLBefore,1ProcessExecTime,0MinReturn,1StdReturn,0StdReturn,LossBefore,1MinReturn,MeanKL,1PolicyExecTime,0ExplainedVariance,0Entropy,0EnvExecTime,0ProcessExecTime,0Perplexity,1AveragePolicyStd,dLoss,ComputeUpdatedDistTime
2000.0,6816.039257526398,0.0523953230691,400,25.83590865135193,400,3500.0,28.0,102.20032691955566,-4.65661467719e-11,19.75,0.983776,10.274250268936157,16.5136,2.80418,5.99538729773e-09,0.940746545791626,0.0,175.971588616,231.376181791,4.1909517523e-10,0.0,2.32830518754e-10,31.240293741226196,0.0191835639811,2.80489,26.279823780059814,1.0107121467590332,16.5253,0.983441,4.65661322002e-10,0.39092350006103516
3600.0,6927.397907495499,0.0268107914136,400,27.353787660598755,400,3000.0,28.75,110.30562400817871,-1.39698391743e-10,26.25,0.983776,9.837441682815552,16.5591,2.80693,5.55111512313e-16,1.016617774963379,0.0,254.35887541,205.635448063,0.0,0.0,5.06407027423e-10,34.48549771308899,0.0268765018389,2.80489,26.15050721168518,1.002695083618164,16.5253,0.984796,1.39698391743e-10,0.37271928787231445
2800.0,7032.259326934814,0.0224060568525,400,25.972018241882324,400,1700.0,25.25,103.89297151565552,1.51339954457e-10,9.75,0.983776,11.590579271316528,16.5521,2.80651,-8.16362444311e-09,0.9378702640533447,0.0,211.157376144,92.8974569081,1.2805682903e-10,0.0,1.10594589042e-09,30.399968147277832,0.0258156032467,2.80489,27.114596605300903,1.0338239669799805,16.5253,0.984598,-2.32831254277e-11,0.4100337028503418
1800.0,7141.019181966782,0.042656140447,400,26.06676411628723,400,3700.0,15.0,107.82184481620789,2.50292925275e-10,15.75,0.983776,10.23200011253357,16.5144,2.80423,9.70612701323e-10,0.9188816547393799,0.0,144.481832768,203.044176228,2.73576022947e-10,0.0,-1.32422448007e-10,34.45311689376831,0.0158799489773,2.80489,25.63408613204956,0.9467465877532959,16.5253,0.983472,2.32830976721e-11,0.33782505989074707
1900.0,7243.7733108997345,0.0260905683795,400,26.789807081222534,400,2100.0,20.25,101.75366473197937,-2.56113741326e-10,17.0,0.983776,7.468371152877808,16.4891,2.8027,-3.14321191297e-09,0.9566209316253662,0.0,157.68619946,165.86440245,-8.84756490294e-10,0.0,5.09317032993e-10,33.223851680755615,0.0273101158429,2.80489,25.767123460769653,0.9368810653686523,16.5253,0.982707,-6.28642748968e-10,0.3744814395904541
300.0,7355.310532331467,0.0203792398065,400,27.181131839752197,400,2000.0,2.5,109.58163022994995,-1.28056856785e-10,9.75,0.983776,8.709158420562744,16.5696,2.80757,3.45498962773e-09,1.0051872730255127,0.0,23.3184476327,109.224253259,-9.31322657882e-11,0.0,-1.17142698319e-10,38.64309024810791,0.0288815763076,2.80489,26.678922653198242,1.0619897842407227,16.5253,0.985118,3.4924590997e-11,0.3972511291503906
1900.0,7462.692216157913,0.0204651939933,400,27.2664475440979,400,2200.0,8.75,106.2863974571228,6.03904481977e-10,18.75,0.983776,8.679512977600098,16.6055,2.80973,3.37604416645e-10,1.0557472705841064,0.0,105.111547891,163.778623453,2.25554658284e-10,0.0,-5.01167995992e-09,34.589767932891846,0.040716718877,2.80489,27.12299132347107,1.0284130573272705,16.5253,0.986184,-3.78349823693e-10,0.3756532669067383
2200.0,7573.084001779556,0.0497827631313,400,26.908745527267456,400,3900.0,24.5,109.3857364654541,-8.84756434782e-10,25.25,0.983776,11.902375936508179,16.5394,2.80574,4.78757700151e-10,0.9872899055480957,0.0,183.847083197,241.013355439,-7.68341168467e-10,0.0,4.24915852504e-10,34.971012592315674,0.0358153920563,2.80489,27.145729303359985,1.0322906970977783,16.5253,0.984198,1.16415266316e-10,0.37326955795288086
3200.0,7684.275779008865,0.0099861491635,400,27.5071804523468,400,1700.0,18.75,110.18896794319153,6.66477761868e-10,14.5,0.983776,10.930482864379883,16.5782,2.80809,-1.89174964582e-09,1.0487580299377441,0.0,191.241829891,115.281177995,-1.60071067512e-10,0.0,-1.34750754999e-09,35.13498854637146,0.0435540161121,2.80489,27.176210641860962,1.0188014507293701,16.5253,0.985359,-8.2654882938e-10,0.3684713840484619
1700.0,7789.051089048386,0.0422633259303,400,25.720245599746704,400,3300.0,20.75,103.80411458015442,5.7771110118e-10,30.0,0.983776,8.418487787246704,16.5573,2.80683,5.51372281166e-09,0.9340953826904297,0.0,146.097356239,267.675176286,2.16823586863e-10,0.0,5.51517453928e-09,35.46668481826782,0.0423854745314,2.80489,26.286550760269165,0.9540648460388184,16.5253,0.984752,-3.60887514317e-10,0.376528263092041
4000.0,7890.525116682053,0.0290900624721,400,26.72698426246643,400,4800.0,32.5,100.58848857879639,-6.05359651296e-10,24.5,0.983776,7.22658371925354,16.5657,2.80734,-1.18452569975e-09,0.9610576629638672,0.0,273.941143314,260.959288013,-8.84756490294e-10,0.0,-1.65309721467e-09,32.988001585006714,0.0233505237331,2.80489,25.53288745880127,0.9221029281616211,16.5253,0.984969,-2.79396838998e-10,0.3304758071899414
3100.0,7996.206532716751,0.0299420776773,400,26.52948808670044,400,4200.0,29.0,104.69964671134949,-4.6566139833e-11,36.25,0.983776,7.686209678649902,16.5456,2.80612,-3.37604111333e-10,0.9166824817657471,0.0,245.273316934,311.786685893,1.39698419499e-10,0.0,3.14321180195e-10,36.549826860427856,0.0524604697558,2.80489,25.870497703552246,0.949629545211792,16.5253,0.9844,1.86264559332e-10,0.39557981491088867
3200.0,8099.155175209045,0.0256842856431,400,26.1751651763916,400,3400.0,19.25,102.00585389137268,-1.6298146166e-10,25.25,0.983776,9.61241865158081,16.5069,2.80378,-1.70548475342e-09,0.9614861011505127,0.0,181.533571275,246.449665246,-3.25962895564e-10,0.0,-2.93948754226e-10,30.984023809432983,0.0358406592375,2.80489,25.83568501472473,0.979896068572998,16.5253,0.98324,-1.62981433904e-10,1.3284525871276855
1200.0,8208.152016162872,0.0478609153402,400,26.61457109451294,400,4000.0,13.75,108.06118440628052,-4.83123652195e-10,12.75,0.983776,10.432145118713379,16.5215,2.80466,4.77302863899e-10,1.030148983001709,0.0,106.93894286,203.868677094,-6.46105002833e-10,0.0,-3.95812188581e-10,35.539695739746094,0.0116920189063,2.80489,25.692534923553467,0.9939873218536377,16.5253,0.983679,-1.62981350638e-10,0.35261011123657227
500.0,8322.147758483887,0.0507908026236,400,27.618830919265747,400,1300.0,10.25,113.13194584846497,9.42964151207e-10,11.5,0.983776,8.544053792953491,16.4909,2.80281,-1.39116318465e-09,1.0283033847808838,0.0,54.0364460341,100.338178178,8.38190294949e-10,0.0,-5.23287102538e-09,34.1109344959259,0.0454375607653,2.80489,27.070326805114746,1.03493070602417,16.5253,0.982745,-1.04773856258e-10,0.3814520835876465
2000.0,8431.487016439438,0.0407841357431,400,27.394938707351685,400,2500.0,15.5,108.45228695869446,-8.03236787306e-07,16.0,0.983776,9.19401502609253,16.536,2.80554,-9.89530235529e-10,1.0416674613952637,0.0,121.695316262,175.909067418,1.3678796984e-10,0.0,0.00147533370182,36.44865369796753,0.030900821015,2.80489,26.916770458221436,1.0031616687774658,16.5253,0.984132,8.03373575275e-07,0.391826868057251
2000.0,8539.690459728241,0.0107023009473,400,27.440277576446533,400,1500.0,11.75,107.27106952667236,-3.15112556564e-05,20.75,0.983769,9.429536581039429,16.4998,2.80335,-8.49831538474e-10,1.0055394172668457,0.0,117.630512623,138.001585136,1.86264517699e-10,0.0,0.00708068488166,35.961042165756226,0.0470896469588,2.80488,26.54544973373413,0.9598040580749512,16.525,0.983054,3.15114419209e-05,0.39807724952697754
2600.0,8651.31713628769,0.0334261978655,400,27.58209204673767,400,2200.0,21.25,110.56343483924866,-0.000110247339762,13.75,0.983892,12.695043087005615,16.5428,2.80595,5.47151934871e-10,1.0237889289855957,0.0,183.230558314,147.600601286,1.39698405621e-10,0.0,0.00967774447054,36.21612048149109,0.024803096498,2.80513,26.482428312301636,1.0119235515594482,16.5292,0.984327,0.000110247479461,0.36518335342407227
3300.0,8761.118494272232,0.0558511688191,400,27.11680817604065,400,3000.0,31.75,108.70521903038025,3.02679853403e-10,23.0,0.983706,10.013108491897583,16.5143,2.80422,9.19680887002e-10,0.9837939739227295,0.0,238.572709043,199.802402388,-1.97906024901e-10,0.0,1.45519263306e-09,35.367769718170166,0.0296207679545,2.80475,27.19861888885498,1.0418024063110352,16.5229,0.983455,-5.00585878305e-10,0.36652708053588867
1400.0,8869.895128250122,0.0154679759008,400,26.97619342803955,400,1700.0,6.25,107.76158332824707,3.49245965481e-10,15.5,0.983706,10.217774391174316,16.545,2.80609,-5.2387177929e-11,1.001638650894165,0.0,77.0450355312,119.832174311,3.95812105314e-10,0.0,1.96450966605e-10,35.19451379776001,0.0367460381232,2.80475,26.735429525375366,0.9633076190948486,16.5229,0.984392,4.6566139833e-11,0.4012618064880371
900.0,8985.680962324142,0.0225221448295,400,27.50109028816223,400,1000.0,6.25,113.64097785949707,-5.82076609135e-10,9.5,0.983706,16.637207746505737,16.5002,2.80337,-5.47152045893e-10,1.0298585891723633,0.0,61.5299723712,75.8930168066,-3.95812077558e-10,0.0,4.7250066082e-09,33.59687662124634,0.0213547589823,2.80475,26.934157371520996,1.0880544185638428,16.5229,0.983041,1.86264531576e-10,0.3505825996398926
2800.0,9099.848375082016,0.0190946349967,400,26.978443384170532,400,2300.0,22.75,113.15642714500427,-3.46589376932e-06,19.75,0.983706,10.539973735809326,16.5185,2.80448,-2.67755373429e-10,1.0487325191497803,0.0,204.713061381,170.102726316,-1.62981489416e-10,0.0,0.000403388170525,38.8864848613739,0.0274982828863,2.80475,26.580722093582153,1.0393297672271729,16.5229,0.983579,3.46573078783e-06,0.41347432136535645
5200.0,9208.393591880798,0.041832525733,400,27.793244123458862,400,6100.0,39.75,107.63366842269897,-2.5029295303e-10,24.25,0.983694,9.52489423751831,16.5419,2.8059,-1.88592785832e-09,1.0201058387756348,0.0,352.767540315,314.224342628,-1.80443771036e-10,0.0,-6.08887940068e-16,34.48502254486084,0.0149199722749,2.80472,26.797643661499023,1.0206959247589111,16.5225,0.984308,6.98491819939e-11,0.3458292484283447
3900.0,9322.165010690689,0.0767631112107,400,27.138338804244995,400,1600.0,37.75,112.76087784767151,1.00117181212e-09,10.25,0.983694,10.543227434158325,16.5295,2.80515,-1.28056876214e-09,1.0313482284545898,0.0,259.325929093,102.810201342,6.98491930962e-10,0.0,-5.47152434471e-10,40.062042474746704,0.0213776623112,2.80472,26.324737787246704,1.0328037738800049,16.5225,0.983903,-3.02679881159e-10,0.3963649272918701
2500.0,9428.940893173218,0.0423274969113,400,27.484510898590088,400,1800.0,21.75,105.91892957687378,-5.74277946725e-05,12.75,0.983694,9.959277153015137,16.5239,2.80481,9.08038866321e-10,1.0010199546813965,0.0,176.923535744,119.425447456,4.43833414465e-10,0.0,0.00841273646802,33.51737427711487,0.040187423859,2.80472,27.0741708278656,1.0278711318969727,16.5225,0.983745,5.7428238506e-05,0.3760077953338623
3600.0,9548.888342380524,0.0442883091609,400,28.718485355377197,400,5000.0,28.5,118.94030833244324,-1.97906052657e-10,28.75,0.983688,16.163238763809204,16.5401,2.80579,-8.03265787219e-10,1.0783302783966064,0.0,265.024055512,329.011302997,-1.86264503821e-10,0.0,-5.55883006292e-10,38.17479920387268,0.0165680965454,2.80471,26.873201370239258,1.0077159404754639,16.5222,0.984261,1.1641548836e-11,0.4195888042449951
1700.0,9668.358435869217,0.0295261555221,400,29.049892902374268,400,2200.0,11.25,118.38195466995239,1.6298146166e-10,21.0,0.983688,11.399245023727417,16.5653,2.80731,6.03903860252e-09,1.0956432819366455,0.0,118.52610472,168.549695936,2.21189108696e-10,0.0,2.12457856863e-10,38.02435851097107,0.0413668811843,2.80471,27.5557279586792,1.0677809715270996,16.5222,0.984977,5.82076470357e-11,0.39697980880737305
3400.0,9788.77235198021,0.0290970907356,400,28.932575702667236,400,5300.0,33.75,119.3244526386261,-4.263711606e-10,34.0,0.983688,14.60081672668457,16.5614,2.80707,-2.4447244229e-10,1.047536849975586,0.0,224.690759712,312.640368475,-7.29050930737e-10,0.0,-9.54605727799e-10,39.21286225318909,0.0215260846773,2.80471,27.466887950897217,1.0249335765838623,16.5222,0.984846,-3.02679770137e-10,0.3817408084869385
7000.0,9907.145412445068,0.0430762416815,400,28.886523008346558,400,1000.0,51.0,116.22999024391174,3.72529035397e-10,6.0,0.983688,11.476435661315918,16.5104,2.80399,-3.78351655561e-11,1.1042447090148926,0.0,459.618319913,68.6585755751,2.32830629776e-10,0.0,-5.82077441802e-11,38.91755509376526,0.019248478019,2.80471,27.747423887252808,1.1283118724822998,16.5222,0.983338,-1.39698405621e-10,0.40985989570617676
1100.0,10026.352835178375,0.0109697043627,400,28.682697057724,400,1200.0,6.5,118.19102358818054,1.75714387485e-10,14.25,0.983688,12.797797203063965,16.5409,2.80583,-1.04191677508e-09,1.1477012634277344,0.0,66.0132562445,104.747016664,5.01677255293e-10,0.0,1.82335502252e-09,38.7872200012207,0.0551415010615,2.80471,28.093347311019897,1.0984470844268799,16.5222,0.984265,3.25962867809e-10,0.3887205123901367
2400.0,10144.479387760162,0.0386666834085,400,28.74447751045227,400,2300.0,15.5,117.11628985404968,-6.63567312209e-10,10.0,0.983688,14.071627616882324,16.5251,2.80488,-3.84170500967e-10,1.0407664775848389,0.0,144.602040096,127.867118525,-7.79982634036e-10,0.0,-5.82076609135e-10,37.13804841041565,0.0282736348629,2.80471,28.13533616065979,1.0680820941925049,16.5222,0.983765,-1.16415321827e-10,0.40129971504211426
4300.0,10265.498401880264,0.0352075379821,400,28.648677110671997,400,5300.0,22.75,119.94597244262695,-2.14576743929e-07,15.5,0.983688,12.886401891708374,16.5207,2.80461,2.56113769082e-10,1.0865228176116943,0.0,259.62942341,266.664114571,3.14321402239e-10,0.0,4.98587251059e-05,39.97622895240784,0.00276789907763,2.80471,27.49166202545166,1.0715076923370361,16.5222,0.983635,2.14891065331e-07,0.4038510322570801
1300.0,10383.047763347626,0.0273330228616,400,29.302213668823242,400,2100.0,11.0,116.3337254524231,-3.72529035397e-10,23.75,0.983685,12.252094268798828,16.4872,2.80258,1.24564381032e-09,1.0760812759399414,0.0,97.6165969495,176.382928596,-6.98491930962e-10,0.0,-4.39467839897e-09,37.67630338668823,0.0457632658093,2.8047,27.659531354904175,1.079695463180542,16.5221,0.982667,-3.25962895564e-10,0.44736361503601074
1000.0,10503.827564954758,0.0438498623947,400,28.482650756835938,400,1700.0,8.75,119.69998931884766,-9.32167768042e-06,10.0,0.983685,12.882024049758911,16.5375,2.80563,1.74622871718e-10,1.0676138401031494,0.0,80.6128866869,109.544511501,-2.09547573737e-10,0.0,0.00385738397017,39.753013372421265,0.0298947335704,2.8047,27.613733530044556,1.0908229351043701,16.5221,0.984131,9.32146813284e-06,0.3504922389984131
3900.0,10618.757692337036,0.040319071811,400,28.840442419052124,400,3300.0,37.0,113.97775959968567,9.48784939503e-10,34.25,0.983696,10.56743597984314,16.5666,2.80739,-2.56695775747e-09,1.048407793045044,0.0,259.096507117,253.381012509,1.20489862532e-09,0.0,3.25962645764e-10,37.70350694656372,0.0439239349891,2.80472,27.719847679138184,1.0346581935882568,16.5225,0.985016,2.56113685815e-10,0.41246914863586426
2200.0,10741.72911787033,0.0349211453737,400,28.764225482940674,400,3000.0,20.0,121.88580060005188,-4.01632865854e-10,46.0,0.983696,15.252985000610352,16.564,2.80723,1.01645172279e-08,1.041917085647583,0.0,168.967452487,312.384378611,-6.81029677096e-10,0.0,8.33679436596e-09,39.86146140098572,0.0638953707412,2.80472,27.489339590072632,1.030428171157837,16.5225,0.984997,-2.79396811242e-10,0.4816262722015381
2000.0,10858.725800514221,0.0378890769124,400,28.822468757629395,400,5800.0,19.75,116.00196051597595,-0.00123477913439,14.5,0.983696,11.637784242630005,16.5099,2.80396,2.03726771564e-10,1.0836498737335205,0.0,165.181528931,289.637273154,5.47151990382e-10,0.0,0.00861296709627,38.52175331115723,0.0144829965773,2.80472,27.52226972579956,1.0650174617767334,16.5225,0.983328,0.00123477968154,1.6191213130950928
2000.0,10982.082028865814,0.0582695079004,400,29.299492597579956,400,3800.0,56.25,122.31489419937134,-1.688022222e-10,73.0,0.999582,15.759286165237427,17.0356,2.8353,4.56348292488e-09,1.1265332698822021,0.0,222.622859338,337.965974619,6.57746579424e-10,0.0,7.96280552606e-09,39.71196508407593,0.0760032865563,2.8368,27.908352613449097,1.088193416595459,17.0611,0.998861,8.26548801625e-10,0.43312978744506836
3200.0,11105.06483745575,0.0542205999979,400,28.964653968811035,400,3000.0,43.25,121.78740215301514,-1.87391287909e-06,52.25,0.999582,15.136877536773682,17.1146,2.83993,-5.82077097633e-09,1.0951402187347412,0.0,277.94682495,277.118995199,-1.7462298274e-10,0.0,0.00120077945758,39.13582444190979,0.0577431043098,2.8368,27.40882158279419,1.0933701992034912,17.0611,1.00115,1.87373825611e-06,0.37098145484924316
2900.0,11222.527277946472,0.0542189564424,400,28.716180324554443,400,5300.0,72.0,116.4011538028717,1.34750743896e-09,60.75,0.999543,10.045554876327515,17.0932,2.83868,-8.46545056277e-16,1.105849027633667,0.0,322.360047152,364.395989961,1.26310628623e-09,0.0,-4.65668094363e-11,40.856332778930664,0.0538951838789,2.83672,27.8920156955719,1.066330909729004,17.0598,1.00054,-8.44011527334e-11,0.39075660705566406
5700.0,11341.73631978035,0.0749770756479,400,28.87681555747986,400,10000.0,100.5,118.20000839233398,-5.52972778678e-10,76.5,0.999543,12.257236957550049,17.0004,2.83324,-6.7520913305e-09,1.079422950744629,0.0,531.412975002,570.217283147,-4.13274470201e-10,0.0,-6.19329876272e-09,40.21638464927673,0.0563734989831,2.83672,27.896676063537598,1.091078281402588,17.0598,0.997843,1.39698308477e-10,0.4279491901397705
4500.0,11458.5673828125,0.0527879832168,400,28.67617654800415,400,3200.0,54.0,115.81661176681519,1.08557296485e-09,49.75,0.999543,10.14075255393982,16.9762,2.83181,-3.72532116266e-10,1.1243667602539062,0.0,315.569326773,249.999875,1.13504938781e-09,0.0,5.35508692945e-10,40.20632195472717,0.0668415669459,2.83672,27.70364809036255,1.0481970310211182,17.0598,0.9971,4.94764229586e-11,0.411837100982666
3600.0,11579.545991897583,0.0726681408684,400,28.857988357543945,400,1800.0,54.0,119.92757606506348,-8.35501850815e-05,30.75,0.999543,15.228986263275146,16.9955,2.83295,-1.86264559332e-09,1.070197343826294,0.0,262.648053486,160.715392853,2.44472164734e-10,0.0,0.00799488369375,39.36392521858215,0.0771025039141,2.83672,28.29925847053528,1.0604448318481445,17.0598,0.997694,8.35504295537e-05,0.416562557220459
