LossBefore,0Entropy,0EnvExecTime,1StdReturn,0Perplexity,0StdReturn,1AveragePolicyStd,1MinReturn,0NumTrajs,0AveragePolicyStd,0MinReturn,LossAfter,1PolicyExecTime,1Entropy,0MaxReturn,0AverageReturn,1ProcessExecTime,MeanKLBefore,0ExplainedVariance,1Perplexity,Time,1ExplainedVariance,MeanKL,1EnvExecTime,1MaxReturn,1NumTrajs,0PolicyExecTime,1AverageReturn,ItrTime,ComputeUpdatedDistTime,0ProcessExecTime,dLoss
1.40280465022e-09,2.83788,27.288980722427368,210.332474906,17.0795,282.443689078,1.00005,0.0,400,1.0,0.0,1.98488137038e-09,30.37051272392273,2.83792,3700.0,36.75,0.9541456699371338,2.33994845722e-09,0.0309376428797,17.0801,1248.9764864444733,0.0244070707505,8.14906697677e-10,27.20542573928833,2000.0,400,10.156673669815063,39.5,104.98564791679382,0.40926623344421387,1.0199463367462158,-5.82076720157e-10
-3.89991344774e-10,2.83788,27.213117599487305,414.812909635,17.0795,83.2462461616,1.00174,0.0,400,1.0,0.0,-1.22236137878e-10,30.804248094558716,2.84132,900.0,9.75,1.0032322406768799,3.49246048748e-10,0.019992994999,17.1384,1353.5515232086182,0.014120321836,5.99538751977e-10,27.517370462417603,7300.0,400,8.702138900756836,44.5,103.16993546485901,0.37406396865844727,1.0429589748382568,-2.67755206895e-10
3.2596292332e-10,2.83788,28.085034132003784,147.363496158,17.0795,195.125600576,1.00244,0.0,400,1.0,0.0,8.14907197277e-10,33.93117618560791,2.84271,3000.0,26.0,1.0668959617614746,-1.35478328556e-09,0.0155532361333,17.1623,1467.5554213523865,0.0330084877353,1.74622399873e-10,29.049991369247437,2000.0,400,11.440702438354492,22.0,113.04912090301514,0.345015287399292,1.0541415214538574,-4.88944273958e-10
-1.01135799735e-09,2.83788,28.413992404937744,152.801955158,17.0795,121.288653633,1.00024,0.0,400,1.0,0.0,-1.27402000061e-09,33.57843327522278,2.83832,1900.0,16.25,0.9840328693389893,-5.58793900041e-10,0.0238619800715,17.087,1578.4515945911407,0.0418935259552,2.60479171565e-09,28.644362211227417,1500.0,400,10.458933591842651,28.75,109.95004439353943,0.3752458095550537,1.0644924640655518,2.62662003259e-10
1.18197940324e-09,2.83788,28.049731016159058,203.019549551,17.0795,164.498480236,1.00077,0.0,400,1.0,0.0,4.36921249181e-10,34.56051015853882,2.83936,2800.0,15.5,1.024756908416748,3.57977619769e-10,0.0095745645637,17.1049,1693.0778496265411,0.0270746053748,4.40340786056e-09,29.34918785095215,2700.0,400,11.76162576675415,31.75,113.715402841568,0.37690162658691406,1.0450818538665771,7.45058154061e-10
-1.24564392134e-09,2.83788,30.325998544692993,192.124796682,17.0795,789.706234938,0.9998,0.0,400,1.0,0.0,-1.78115455718e-09,34.852646827697754,2.83742,14600.0,86.25,1.0490212440490723,8.78935979554e-10,0.0139261605577,17.0717,1811.6523892879486,0.0150694721371,7.33417104826e-10,29.576841354370117,2100.0,400,12.861541748046875,25.75,116.92075634002686,0.3822009563446045,1.197324514389038,5.35510635835e-10
-2.67755317918e-10,2.83788,30.0057692527771,498.032064731,17.0795,579.335341145,1.00017,0.0,400,1.0,0.0,-5.00585961571e-10,39.47554659843445,2.83816,10900.0,69.25,1.1475086212158203,-2.63389782207e-10,0.0171754851676,17.0842,1937.6005401611328,0.0183997719409,1.35369249143e-09,31.080626726150513,8500.0,400,13.510781049728394,66.25,124.77569627761841,0.4215123653411865,1.125922679901123,2.32830643654e-10
-3.72529007642e-10,2.83788,29.282206773757935,245.019259447,17.0795,233.425443129,1.00029,0.0,400,1.0,0.0,-2.79396727976e-10,35.07707452774048,2.83842,3100.0,25.25,1.0171828269958496,-4.48926396057e-10,0.0122868671872,17.0888,2055.5298590660095,0.0392482794123,1.11904252531e-09,29.269506454467773,2500.0,400,12.885490894317627,39.25,116.95782947540283,0.4225502014160156,1.0971920490264893,-9.3132279666e-11
1.60653135239e-09,2.83788,27.28636384010315,122.570132985,17.0795,113.982180625,0.999941,0.0,400,1.0,0.0,1.53668233693e-09,30.786972999572754,2.83773,1300.0,18.25,1.039015769958496,3.41678796367e-09,0.0276422307633,17.0769,2163.1692094802856,0.0234481933905,-8.32369617676e-10,27.782817125320435,1600.0,400,8.352020740509033,18.75,106.68212413787842,0.36701011657714844,0.9560132026672363,6.98490154605e-11
-2.63680721702e-09,2.83788,28.305962085723877,818.661980002,17.0795,301.049829762,1.00157,0.0,400,1.0,0.0,-2.59606158792e-09,38.82591533660889,2.84096,5000.0,37.0,1.0836586952209473,-1.24477113062e-08,0.0313583919383,17.1323,2282.1627020835876,0.0139542915082,-1.13563167758e-08,31.47036075592041,15700.0,400,10.118793725967407,85.25,118.06561708450317,0.4143073558807373,0.9964160919189453,-4.0745629093e-11
4.36557484607e-10,2.83788,29.830491542816162,130.528732469,17.0795,95.6020397272,1.00053,0.0,400,1.0,0.0,1.10594533531e-10,39.615567207336426,2.83889,1000.0,14.5,1.1360461711883545,-1.94413640742e-09,0.0236473454325,17.0968,2408.5389318466187,0.024439850765,5.00585239926e-10,30.809723615646362,1300.0,400,11.46083927154541,21.5,124.59559440612793,0.4191854000091553,1.2096202373504639,3.25962951075e-10
9.25501897342e-10,2.83788,29.674874782562256,168.124953532,17.0795,139.161776361,1.00174,0.0,400,1.0,0.0,2.01980587811e-09,40.159827709198,2.84133,1900.0,22.0,1.1011104583740234,5.44605527342e-10,0.0179335592899,17.1385,2532.9936113357544,0.0185338287984,-4.36555912947e-12,30.73538589477539,2600.0,400,12.412708044052124,28.0,123.48274993896484,0.3970985412597656,1.1387455463409424,-1.09430398076e-09
-2.24099488966e-10,2.83788,29.78476905822754,153.861748008,17.0795,261.564523588,0.999926,0.0,400,1.0,0.0,-2.82307177635e-10,40.246575593948364,2.83769,5000.0,22.0,1.0632879734039307,5.61122082132e-09,0.00639528332491,17.0763,2655.2109518051147,0.0179811761616,6.3562768382e-09,30.630656242370605,1700.0,400,10.69707989692688,21.25,121.22787475585938,0.4137253761291504,1.0807774066925049,5.8207688669e-11
