0Perplexity,1AveragePolicyStd,Time,1Entropy,1MaxReturn,0Entropy,0NumTrajs,1StdReturn,MeanKLBefore,1ProcessExecTime,MeanKL,1PolicyExecTime,0AveragePolicyStd,1NumTrajs,0ProcessExecTime,dLoss,ComputeUpdatedDistTime,LossAfter,1MinReturn,1AverageReturn,0EnvExecTime,0MaxReturn,1Perplexity,0MinReturn,ItrTime,0AverageReturn,0StdReturn,0ExplainedVariance,1ExplainedVariance,0PolicyExecTime,LossBefore,1EnvExecTime
16.4548,0.983372,6898.343788146973,2.80416,19900.0,2.80062,400,5519.32726313,-5.82077053224e-09,0.9493701457977295,0.0089577306062,28.60147500038147,0.981587,400,0.9312052726745605,0.0045640099459,1.0158207416534424,-0.00456400634721,0.0,5238.75,27.395655870437622,21100.0,16.5133,0.0,103.61935353279114,4074.0,5422.20195124,0.0558001076381,0.155056509771,9.830606460571289,3.59868868038e-09,27.942682027816772
16.9633,0.997745,6999.356061220169,2.83325,21300.0,2.83105,400,6724.962709,1.75204994957e-09,0.9479506015777588,0.00993434526026,30.237900972366333,0.996601,400,0.9118621349334717,0.00415099626989,0.34685230255126953,-0.00415099551901,0.0,7661.25,27.33282494544983,21200.0,17.0005,0.0,100.28597736358643,4184.75,5756.00490249,0.0561144340722,0.139867985415,7.397703409194946,7.50878803579e-10,27.97010612487793
16.7584,0.989904,7099.748265504837,2.8172,20100.0,2.8189,400,6136.07119825,-4.26370894147e-09,0.888324499130249,0.00698602152988,30.40890073776245,0.990749,400,0.9640498161315918,0.0033778054174,0.3211538791656494,-0.00337780592963,0.0,5080.5,27.69015336036682,19600.0,16.7299,0.0,100.38314008712769,2870.0,4747.13071234,0.0365941430829,0.0864822096777,7.310169219970703,-5.12227260607e-10,27.543705463409424
16.4516,0.983471,7200.123532772064,2.8043,21100.0,2.80042,400,6697.8186701,3.66708396982e-09,0.8928868770599365,0.00803533755243,29.878946781158447,0.981564,400,0.903587818145752,0.00269630326366,0.3257169723510742,-0.00269630178809,0.0,7799.75,27.211163759231567,20700.0,16.5156,0.0,99.58479642868042,3579.5,4394.85264258,0.057845280264,0.141542171572,7.447414398193359,1.47556422636e-09,27.655473470687866
16.7355,0.990756,7297.044140338898,2.81901,22300.0,2.81753,400,7066.51569021,-3.03843639138e-09,0.8458836078643799,0.0086583327502,26.544601678848267,0.989962,400,0.9262495040893555,0.00297328840679,0.3463554382324219,-0.00297328946181,0.0,6684.0,27.216789722442627,21600.0,16.7603,0.0,96.9158411026001,3406.25,5600.15499227,0.0382154395217,0.111750507748,9.450663805007935,-1.05501385406e-09,26.66966724395752
16.5796,0.984133,7391.871946573257,2.80563,21400.0,2.80817,400,7077.71679286,-5.70143843248e-09,0.8071441650390625,0.00744102708995,25.661996841430664,0.985363,400,0.8788604736328125,0.00345601584704,0.33892393112182617,-0.00345601746812,0.0,8545.0,26.72877788543701,21900.0,16.5374,0.0,94.13544869422913,5932.0,6773.6862933,0.0838201250659,0.177218946921,8.694144010543823,-1.62108348967e-09,26.23285746574402
16.5195,0.983865,7484.6748046875,2.80496,20900.0,2.80454,400,7399.84249832,2.15368922696e-09,0.8242659568786621,0.00705038616434,25.55376410484314,0.983641,400,0.9209434986114502,0.00318456987079,0.39830970764160156,-0.00318456813693,0.0,8941.0,26.7859365940094,21000.0,16.5264,0.0,92.79718732833862,4800.75,5332.6142217,0.0818841309263,0.169727653238,7.264489412307739,1.73386083269e-09,26.107934713363647
16.3071,0.978893,7581.332319498062,2.7948,21700.0,2.7916,400,7696.69519583,1.99535907797e-08,0.8172590732574463,0.00762345455587,24.833863973617554,0.977279,400,0.9366037845611572,0.00290043083951,0.41210007667541504,-0.0029004313983,0.0,6931.75,27.427753925323486,20000.0,16.3594,0.0,95.87671756744385,3701.25,5671.51421029,0.0420564072148,0.125349229531,9.98338007926941,-5.58793566974e-10,26.333557844161987
16.3895,0.982203,7677.004790306091,2.80165,22000.0,2.79664,400,7200.57097996,9.31324350972e-10,0.8089098930358887,0.0070687904954,25.389891147613525,0.979715,400,0.9533026218414307,0.00405612449977,0.37814950942993164,-0.00405612308532,0.0,7307.25,27.49102759361267,21200.0,16.4718,0.0,95.66753435134888,2391.25,4250.558603,0.0324421613517,0.148696442787,9.765058755874634,1.41444611579e-09,25.894408226013184
16.1918,0.973747,7771.502784490585,2.78424,21100.0,2.78451,400,6903.08235501,9.3131941048e-10,0.8517608642578125,0.00892556365579,26.145253658294678,0.973824,400,0.9296023845672607,0.0046152387542,0.31848955154418945,-0.00461523607373,0.0,7052.0,27.289881229400635,20900.0,16.1875,0.0,93.74351072311401,4268.0,6087.32502829,0.0495444147652,0.15068777005,7.235739707946777,2.6804629627e-09,26.036354780197144
16.1585,0.975304,7865.665237188339,2.78728,22100.0,2.78245,400,6450.19743399,-1.24564414339e-09,0.8248305320739746,0.00852612033486,24.803616046905518,0.972941,400,0.9490618705749512,0.0042726895801,0.3352696895599365,-0.00427269004285,0.0,11048.25,28.289802074432373,21800.0,16.2368,0.0,94.15771865844727,4622.5,5553.84495192,0.0720228577308,0.263237061748,7.944131374359131,-4.62750865404e-10,26.02446222305298
16.0727,0.972568,7961.690780639648,2.78131,22300.0,2.77712,400,7926.54639487,2.57860355291e-09,0.811187744140625,0.00724311312661,26.062549352645874,0.970499,400,0.8657007217407227,0.00348808255076,0.3380126953125,-0.00348808360286,0.0,8878.5,26.67341113090515,20100.0,16.1402,0.0,95.26947164535522,4721.5,5788.70777894,0.0657922412239,0.156338607695,8.996209859848022,-1.05210329338e-09,25.5637788772583
16.1592,0.976165,8056.470762968063,2.7876,21600.0,2.78249,400,7792.05542524,3.21306181661e-09,0.8042612075805664,0.00680307997391,27.264963626861572,0.973581,400,0.9304754734039307,0.00432825208336,0.3749682903289795,-0.00432825274765,0.0,9541.5,28.770628690719604,22100.0,16.242,0.0,94.77429842948914,2996.0,5166.90758578,0.0358587975794,0.155430656826,6.363163948059082,-6.64294952379e-10,25.505573511123657
16.3,0.978513,8152.954475402832,2.79308,21800.0,2.79117,400,6745.23957599,6.14672490684e-09,0.8207712173461914,0.00757067231461,26.57751154899597,0.977659,400,1.0141844749450684,0.00458806174574,0.3799564838409424,-0.00458806101233,0.0,7691.75,29.042861700057983,20700.0,16.3313,0.0,95.06034469604492,4730.0,5841.85758128,0.063064412113,0.136993409565,6.43169903755188,7.33416660736e-10,26.082118034362793
16.3766,0.982248,8245.288423538208,2.80044,21900.0,2.79585,400,6499.0228304,8.2887829933e-09,0.868619441986084,0.00680664088577,26.46343493461609,0.980036,400,0.9273476600646973,0.00336619766458,0.3550746440887451,-0.00336619885638,0.0,4673.5,27.119676113128662,10600.0,16.4519,0.0,92.32935333251953,1014.0,1986.84523806,0.0213589507254,0.13510577076,6.227975368499756,-1.19180176839e-09,25.628734588623047
16.1183,0.973412,8340.093797445297,2.7825,21900.0,2.77996,400,6602.90859679,-7.21775361701e-10,0.8381285667419434,0.00751658435911,25.1471164226532,0.972118,400,0.9240760803222656,0.00317761288024,0.3288905620574951,-0.00317761255428,0.0,7065.75,27.836259365081787,21100.0,16.1593,0.0,93.75988578796387,3349.0,5050.63352462,0.0483841887667,0.147656168253,8.079564571380615,3.2596292332e-10,25.708011865615845
15.9843,0.969576,8435.806061267853,2.77402,21400.0,2.77161,400,7806.97302096,3.72528763393e-09,0.8609621524810791,0.00705099338666,27.43264365196228,0.968378,400,0.9374749660491943,0.00422778183856,0.3251016139984131,-0.00422778306529,0.0,7216.5,26.953430652618408,20300.0,16.0229,0.0,95.70742774009705,2563.0,4173.28779262,0.0376256712713,0.115809256818,8.027848243713379,-1.22672649816e-09,26.439132690429688
16.0954,0.972035,8530.376798391342,2.77817,20600.0,2.77854,400,6740.12810987,9.31322186037e-10,0.8476903438568115,0.0085139805451,26.788256645202637,0.972235,400,0.8990893363952637,0.00347687505273,0.3896520137786865,-0.00347687350586,0.0,5771.75,27.08363103866577,17500.0,16.0896,0.0,93.75910186767578,2236.5,3739.82857227,0.0379757786987,0.115972636546,6.281763553619385,1.54686863318e-09,26.346571683883667
16.0741,0.97474,8624.12139749527,2.78086,22000.0,2.77721,400,7506.58257381,7.4505879244e-10,0.8377280235290527,0.00816531758755,25.002326011657715,0.972868,400,0.9100124835968018,0.0038444058795,0.42492151260375977,-0.00384440622292,0.0,5445.75,27.231778383255005,21300.0,16.133,0.0,93.73929834365845,3247.5,5415.283349,0.0367881510453,0.0881620985828,8.173349142074585,-3.43425232696e-10,26.187546014785767
16.1589,0.977175,8720.501378536224,2.78564,21200.0,2.78247,400,7618.20674437,6.70552591231e-09,0.8762109279632568,0.00752158043906,27.434012413024902,0.975822,400,0.9033956527709961,0.00390265941387,0.33924245834350586,-0.00390265928581,0.0,6324.0,26.068317890167236,17700.0,16.2103,0.0,95.58334493637085,2602.75,4399.66105939,0.0334843812816,0.123219545912,8.060155153274536,1.28056898419e-10,27.027538061141968
16.0832,0.972106,8812.793642282486,2.77392,21400.0,2.77778,400,6046.75135403,-1.86264476065e-10,0.8049731254577637,0.00687336688861,26.5610671043396,0.973841,400,0.9087643623352051,0.00381544400007,0.35085487365722656,-0.00381544465199,0.0,3478.25,27.025627374649048,21700.0,16.0214,0.0,92.28780436515808,2460.75,5130.82200407,0.0238842066737,0.115689448319,6.089305639266968,-6.5192584664e-10,25.721840381622314
16.1796,0.975946,8907.999370098114,2.78046,22400.0,2.78375,400,7939.23150799,-4.09781764077e-09,0.884030818939209,0.00832279771566,24.91827082633972,0.977453,400,0.8900978565216064,0.0031527071551,0.3318197727203369,-0.00315270852298,0.0,7335.75,26.964723348617554,21400.0,16.1265,0.0,94.57244420051575,3254.5,5323.06582244,0.0400101576855,0.127348490369,8.588973760604858,-1.36788003147e-09,26.86692762374878
16.1632,0.978769,9002.096346139908,2.78612,21700.0,2.78274,400,7077.10011233,-2.60770294247e-09,0.8327398300170898,0.00990960374475,27.452120304107666,0.977438,400,0.8724634647369385,0.00392946598004,0.41993212699890137,-0.00392946414649,0.0,5452.0,25.874983549118042,21900.0,16.218,0.0,94.09015893936157,1827.0,3913.83073216,0.0234796394089,0.0878924234127,7.220378398895264,1.83354131877e-09,26.7248215675354
16.0164,0.97189,9094.870279312134,2.77324,21700.0,2.77362,400,8150.97158319,-1.11756559562e-09,0.865248441696167,0.00922031421214,24.143617153167725,0.972225,400,0.8765716552734375,0.00465764517721,0.3989601135253906,-0.00465764384717,0.0,10096.5,26.67729687690735,21500.0,16.0103,0.0,91.972585439682,2903.5,4593.83693115,0.0407096886394,0.167074686921,7.304188013076782,1.33004496305e-09,25.714463710784912
15.8181,0.96442,9189.954003095627,2.75818,22100.0,2.76115,400,7982.99029186,3.72533393023e-10,0.844062328338623,0.00735938269645,26.01436758041382,0.965895,400,0.8781824111938477,0.0043194309168,0.41309571266174316,-0.00431943032891,0.0,8746.0,27.068265676498413,20600.0,15.7711,0.0,95.07908725738525,3608.0,5284.93481511,0.0455801349306,0.166074555016,8.698172807693481,5.87897286408e-10,26.24071455001831
16.0597,0.972312,9285.533208608627,2.77507,21800.0,2.77631,400,8091.85361567,1.21071952464e-09,0.8150324821472168,0.00769640132785,26.28393530845642,0.972908,400,0.8677191734313965,0.0038019459942,0.3026437759399414,-0.00380194396712,0.0,7052.25,26.340651512145996,21400.0,16.0398,0.0,94.85917735099792,3359.75,5383.47981676,0.0397093691905,0.130275328231,7.381197690963745,2.02708161368e-09,25.923784255981445
15.9867,0.972629,9382.493046760559,2.77592,21800.0,2.77175,400,8040.82287067,9.49949008344e-09,0.8892574310302734,0.00727769546211,25.233314037322998,0.97073,400,0.9905698299407959,0.00374061914627,0.29305458068847656,-0.00374061707407,0.0,7735.25,30.145885705947876,21600.0,16.0533,0.0,96.95381474494934,3836.5,5983.44948587,0.0389626416697,0.16573597448,7.845229864120483,2.07219286175e-09,25.94111919403076
16.3411,0.984313,9479.084881305695,2.79943,21600.0,2.79369,400,8269.91317971,6.33299279684e-09,0.8518760204315186,0.00692176353186,26.419389724731445,0.981327,400,0.9363651275634766,0.00295573777403,0.297743558883667,-0.00295574008487,0.0,8356.0,27.69924020767212,18300.0,16.4352,0.0,95.97340059280396,2705.75,4359.00125459,0.039340893772,0.219847653947,8.875574350357056,-2.31084396063e-09,26.175901651382446
16.1622,0.977236,9571.825523376465,2.78431,22300.0,2.78267,400,7752.66821407,4.47034675943e-09,0.8769283294677734,0.00730784423649,26.249990463256836,0.976528,400,0.9133255481719971,0.00336478247627,0.3524916172027588,-0.00336478464305,0.0,8496.75,27.621736526489258,21300.0,16.1887,0.0,92.73126196861267,3503.5,5525.14142353,0.0401351859414,0.164603002215,6.217979907989502,-2.16678008869e-09,25.652390003204346
16.276,0.978276,9669.817694187164,2.78623,21800.0,2.78969,400,7919.61788456,-2.04890704403e-09,0.8124778270721436,0.0071254237555,25.0954327583313,0.979996,400,1.0548348426818848,0.00425412512268,0.36814165115356445,-0.00425412505865,0.0,9105.25,31.141475439071655,21200.0,16.2197,0.0,97.29030752182007,4870.0,5985.40307749,0.0663824937779,0.135193679208,8.714529514312744,6.40283936981e-11,25.259923219680786
16.1702,0.97749,9765.280040740967,2.78264,20900.0,2.78317,400,7160.65911771,1.8626544751e-10,0.8360292911529541,0.00956116989255,27.19264793395996,0.977688,400,0.8864102363586426,0.00473187536118,0.39711713790893555,-0.00473187537864,0.0,8531.0,26.51850461959839,21100.0,16.1616,0.0,95.45726466178894,3959.0,6134.23336693,0.0446052109936,0.172413695652,8.160194873809814,-1.74622538651e-11,26.821034908294678
15.9012,0.970511,9858.835597515106,2.76699,21300.0,2.7664,400,7730.71930677,9.3132135337e-10,0.8006422519683838,0.0080732088536,26.089457988739014,0.970226,400,0.916511058807373,0.0032883413136,0.32331252098083496,-0.00328834261745,0.0,6027.0,27.75231385231018,18300.0,15.9106,0.0,92.51845860481262,2002.5,3486.1144201,0.034497860655,0.102974116117,6.391463994979858,-1.30385169328e-09,25.532049894332886
15.5982,0.964057,9953.726764917374,2.75268,22600.0,2.74716,400,8604.84819375,-3.72531699933e-10,0.8183689117431641,0.00733173638582,25.422187566757202,0.961357,400,0.977088451385498,0.00390628686873,0.3924386501312256,-0.00390628678724,0.0,6812.75,28.52848219871521,21600.0,15.6846,0.0,94.88639569282532,2953.5,5347.86291429,0.0353540217331,0.078622125783,8.070218563079834,8.14906475632e-11,25.843026161193848
15.4247,0.954994,10049.031965970993,2.73696,22100.0,2.73597,400,7541.09935205,4.47034942397e-09,0.9072492122650146,0.00766447000206,29.21998906135559,0.954533,400,0.8525807857513428,0.00325094505679,0.4113883972167969,-0.00325094605796,0.0,7069.25,25.555874586105347,21700.0,15.44,0.0,94.53200602531433,2696.5,4649.04159478,0.0329245429264,0.0960848751691,6.0654518604278564,-1.00117181212e-09,26.793524265289307
15.4571,0.953701,10140.522521972656,2.73803,22700.0,2.73807,400,8252.55772473,-7.91623711027e-10,0.8364026546478271,0.00686445133761,25.089350700378418,0.953617,400,0.9039468765258789,0.00416283529485,0.363309383392334,-0.00416283495724,0.0,7329.0,27.55661129951477,21700.0,15.4565,0.0,91.48557233810425,2541.25,4728.70208805,0.0305507946163,0.112373718133,6.355885982513428,3.37604277867e-10,25.379150390625
15.353,0.951723,10240.526074171066,2.73361,22100.0,2.73131,400,7697.94848888,-1.24331576146e-08,0.8640260696411133,0.00879271142185,26.802192211151123,0.950647,400,0.937413215637207,0.00359285512386,0.4469871520996094,-0.00359285343438,0.0,8643.75,27.998655080795288,21800.0,15.3884,0.0,99.20111513137817,4987.0,6407.27563009,0.0609224193512,0.18233206086,10.11986231803894,1.68947744683e-09,26.859370470046997
15.6076,0.961113,10334.226562261581,2.75136,21800.0,2.74776,400,7885.58417303,2.60770516292e-09,0.8691384792327881,0.00770735787228,28.636303424835205,0.959431,400,0.876164436340332,0.00444897575071,0.4105560779571533,-0.00444897823036,0.0,7346.5,25.63868284225464,21900.0,15.6639,0.0,93.69357419013977,2200.25,4215.88957843,0.0311046860826,0.168114228667,6.025120973587036,-2.47964648814e-09,26.536298036575317
15.8212,0.965767,10428.38510107994,2.76268,22000.0,2.76135,400,7919.55718064,1.58324975352e-09,0.804419755935669,0.00779037829489,24.652763605117798,0.965133,400,0.9480581283569336,0.00406832692679,0.31182217597961426,-0.004068327602,0.0,6913.75,28.4995539188385,22100.0,15.8422,0.0,93.19596266746521,3050.0,5490.22312843,0.0352332756412,0.0889287634909,7.5279223918914795,-6.75208944312e-10,25.549330472946167
