0AveragePolicyStd,0Perplexity,0EnvExecTime,1MaxReturn,0ProcessExecTime,1PolicyExecTime,Time,LossBefore,1ExplainedVariance,MeanKLBefore,0NumTrajs,1MinReturn,0Entropy,1ProcessExecTime,1Perplexity,0ExplainedVariance,0StdReturn,1EnvExecTime,1AveragePolicyStd,MeanKL,dLoss,LossAfter,ComputeUpdatedDistTime,0MaxReturn,ItrTime,1Entropy,1NumTrajs,0PolicyExecTime,1StdReturn,0AverageReturn,0MinReturn,1AverageReturn
0.801819,10.9087,31.782808780670166,2800.0,1.2834241390228271,75.64462900161743,5153.717122554779,-1.39698386192e-09,0.227365941353,2.23517417908e-08,1200,0.0,2.38956,1.3808469772338867,10.8914,0.112626223303,675.650792241,33.79603409767151,0.801239,0.00980571378022,0.0071912300773,-0.00719123147428,0.13843798637390137,2800.0,189.20519971847534,2.38797,1200,38.27434754371643,941.326542557,277.916666667,0.0,565.416666667
0.78543,10.4731,30.65497612953186,2900.0,1.2228882312774658,75.5260682106018,5354.291911363602,6.98491930962e-10,0.236599201423,-2.23517382381e-08,1200,0.0,2.34881,1.5111198425292969,10.4388,0.0968674390582,674.439021006,34.695550203323364,0.784176,0.00653534010053,0.00443786219694,-0.00443786149845,0.18054461479187012,2700.0,196.8294117450714,2.34553,1200,45.86017560958862,987.697940781,279.416666667,0.0,598.333333333
0.776708,10.2346,28.60890221595764,3000.0,1.1229653358459473,71.01990342140198,5539.25222826004,1.39698386192e-09,0.193153943086,-7.45057793239e-09,1200,0.0,2.32577,1.220184564590454,10.2462,0.106127319157,692.142562186,32.970027446746826,0.777189,0.00834000576288,0.0051393690519,-0.00513936765492,0.1405191421508789,2800.0,181.51700830459595,2.32691,1200,39.61796689033508,951.202732801,288.583333333,0.0,556.833333333
0.75423,9.64468,29.455199003219604,2900.0,1.1220755577087402,71.49878215789795,5737.774522304535,-3.78349795938e-10,0.216933787697,1.49011549766e-08,1200,0.0,2.26641,1.3383371829986572,9.56658,0.1012387835,717.865276745,34.901190757751465,0.751383,0.00599844846874,0.00366553090862,-0.00366553128697,0.12727665901184082,2800.0,194.94151711463928,2.25828,1200,50.02639436721802,914.400167687,308.333333333,0.0,567.0
0.746632,9.44866,30.23349165916443,2900.0,1.2053139209747314,62.507285833358765,5916.873374462128,3.49245965481e-10,0.244188984615,0.0,1200,0.0,2.24587,1.152169942855835,9.43453,0.0958254986694,722.595509835,30.570563554763794,0.746294,0.00705735059455,0.00486691191327,-0.00486691156402,0.11053180694580078,2800.0,175.86898064613342,2.24438,1200,44.06771421432495,1012.05851486,323.75,0.0,612.75
0.738439,9.24193,27.791574239730835,2900.0,1.1520061492919922,66.06880760192871,6104.530843496323,9.60426405072e-10,0.245745231912,1.11758549082e-08,1200,0.0,2.22375,1.3823833465576172,9.20661,0.100525501082,733.091323703,33.80249762535095,0.737029,0.00642555812374,0.0052819759876,-0.00528197502717,0.17290186882019043,2800.0,184.519917011261,2.21992,1200,46.212552309036255,1024.9438467,320.666666667,0.0,639.666666667
0.720823,8.8002,30.182596683502197,2900.0,1.1942107677459717,69.97014832496643,6286.562796354294,0.0,0.235599972107,0.0,1200,0.0,2.17477,1.1296231746673584,8.77512,0.0944313341579,726.664353972,30.235382556915283,0.719881,0.0,-2.56113708019e-09,2.56113708019e-09,0.14741945266723633,2800.0,179.0028214454651,2.17192,1200,39.013346672058105,1004.41400481,318.5,0.0,627.583333333
0.720823,8.8002,31.284929037094116,3000.0,1.1829280853271484,76.34871220588684,6489.800574541092,-8.14907252789e-10,0.274993464732,-3.72528941028e-09,1200,0.0,2.17477,1.6406102180480957,8.74825,0.0966348800608,728.250395735,37.21556258201599,0.718842,0.00744851352647,0.0063583945157,-0.00635839533061,0.1225593090057373,2700.0,199.57437467575073,2.16885,1200,44.18249487876892,1060.61062077,317.833333333,0.0,671.333333333
0.713586,8.6345,30.522289037704468,2900.0,1.2039453983306885,59.63160848617554,6656.453910827637,0.0,0.2552255423,7.45056549789e-09,1200,0.0,2.15577,1.0132789611816406,8.61699,0.104256952534,750.24818116,27.871499061584473,0.712926,0.00766430888325,0.00286808097735,-0.00286808097735,0.12652206420898438,2800.0,163.30362582206726,2.15374,1200,36.99688410758972,1025.03873911,331.0,0.0,653.5
0.710265,8.55393,26.821189165115356,2800.0,1.0293753147125244,65.62332558631897,6834.29687166214,0.0,0.230660934588,0.0,1200,0.0,2.14639,1.2735204696655273,8.5406,0.101799656106,744.949844509,32.095903635025024,0.709869,0.00796979758888,0.0050914529711,-0.0050914529711,0.1467423439025879,2800.0,175.08508276939392,2.14483,1200,42.40267515182495,1010.54253855,331.75,0.0,640.666666667
