ItrTime,0AveragePolicyStd,0ProcessExecTime,1ProcessExecTime,1AveragePolicyStd,LossBefore,0MinReturn,0ExplainedVariance,1MinReturn,0MaxReturn,1EnvExecTime,0Perplexity,ComputeUpdatedDistTime,MeanKL,dLoss,1PolicyExecTime,1AverageReturn,0StdReturn,0Entropy,MeanKLBefore,1MaxReturn,1Perplexity,0AverageReturn,1StdReturn,0EnvExecTime,1Entropy,Time,LossAfter,1NumTrajs,1ExplainedVariance,0PolicyExecTime,0NumTrajs
66.31382155418396,0.987634,0.3358445167541504,0.33556485176086426,0.987385,4.49945236625e-09,0.0,0.0491150053176,0.0,1700.0,25.054906845092773,16.6467,0.43648266792297363,0.00710451276973,0.00688889932935,10.982248783111572,279.0,282.419789498,2.81221,-2.74740141748e-09,2800.0,16.6342,176.25,494.276238555,23.74587893486023,2.81146,2878.3134438991547,-0.0068888948299,400,0.0471561000144,2.259638547897339,400
65.10506463050842,0.984217,0.31200265884399414,0.3198432922363281,0.981825,-6.98492375051e-11,0.0,0.0526939321524,0.0,1900.0,24.78567409515381,16.5248,0.3683021068572998,0.00870557501912,0.00532120459247,10.923241376876831,349.25,278.996415748,2.80486,1.02445474326e-09,3400.0,16.4469,181.0,534.648891797,23.07321834564209,2.80014,2944.3425929546356,-0.00532120466232,400,0.086395482349,2.198176383972168,400
65.21117877960205,0.981157,0.3244030475616455,0.32825183868408203,0.979154,1.86264503821e-10,0.0,0.0679486291814,0.0,2300.0,24.980371952056885,16.426,0.40793538093566895,0.0099312402308,0.00782235171646,10.682009220123291,491.75,376.370080506,2.79886,3.2596292332e-09,4400.0,16.3578,256.75,838.604160197,23.1774845123291,2.7947,3009.5602338314056,-0.00782235153019,400,0.105046927972,2.1279280185699463,400
65.78567481040955,0.987028,0.3332479000091553,0.3072175979614258,0.982242,2.91038332323e-10,0.0,0.0523042459188,0.0,2400.0,24.610180616378784,16.622,0.32987093925476074,0.0071227857843,0.00605712860124,10.75238561630249,399.5,364.907865084,2.81073,-2.14203987881e-09,5100.0,16.4582,243.5,664.115765511,23.906318187713623,2.80082,3076.188398361206,-0.0060571283102,400,0.0843751532272,2.240056276321411,400
64.98390769958496,0.991503,0.3490118980407715,0.3032948970794678,0.992741,-1.16997400657e-09,0.0,0.0564636117966,0.0,2900.0,24.07506513595581,16.7795,0.35517263412475586,0.00993555691093,0.00704323755926,10.391991138458252,351.75,349.409412438,2.82016,5.12227482652e-10,4000.0,16.8189,224.25,689.309029028,23.908472299575806,2.8225,3141.180112361908,-0.00704323872924,400,0.0801693690461,2.3069138526916504,400
65.78297519683838,0.998576,0.34128737449645996,0.31414318084716797,0.996941,-1.50175771818e-09,0.0,0.0539806548045,0.0,1700.0,24.220957279205322,17.0259,0.34406018257141113,0.00703677814454,0.00513472770108,10.599292755126953,456.0,330.499527231,2.83473,-5.12227482652e-10,3700.0,16.9678,209.75,627.506175268,23.675228357315063,2.83132,3207.7686858177185,-0.00513472920284,400,0.109188427655,2.696263313293457,400
65.66529893875122,0.995236,0.3337240219116211,0.3072993755340576,0.99238,-3.28291216434e-09,0.0,0.0718718950795,0.0,2100.0,24.7779324054718,16.9078,0.37727856636047363,0.00929688289762,0.00556637158152,10.998816013336182,305.75,347.769679529,2.82777,-7.91624488183e-10,2700.0,16.8065,247.5,471.10714015,23.605567455291748,2.82176,3273.4424753189087,-0.00556637486443,400,0.0932470748843,2.26533842086792,400
66.32862329483032,1.01073,0.3165268898010254,0.3347759246826172,1.01073,-1.49011625261e-09,0.0,0.0714738312778,0.0,2100.0,25.303301334381104,17.4404,0.3775463104248047,0.00835143122822,0.00671437839046,10.911640167236328,352.0,354.184891688,2.85879,1.44354894704e-09,3400.0,17.4388,248.25,560.35345988,23.164153814315796,2.8587,3340.670735836029,-0.00671437988058,400,0.0681514739194,2.5628764629364014,400
65.36112141609192,1.01391,0.3323993682861328,0.3045997619628906,1.01257,1.7462298274e-09,0.0,0.0622787861452,0.0,1800.0,24.675949573516846,17.552,0.3972911834716797,0.0091271661222,0.00702595186885,11.242263555526733,562.25,314.817010341,2.86517,7.91624155116e-10,5500.0,17.5034,215.5,938.88228096,23.102874517440796,2.8624,3406.038675546646,-0.00702595012262,400,0.140492769715,2.256603956222534,400
65.63095211982727,1.0108,0.33162546157836914,0.3099527359008789,1.00851,-4.30736724066e-10,0.0,0.0540675653038,0.0,1600.0,24.714107751846313,17.4421,0.38198328018188477,0.00747591955587,0.00479523235699,10.877486228942871,415.5,347.231550986,2.85889,3.72529007642e-10,5500.0,17.3612,230.5,776.40823669,23.368144750595093,2.85424,3472.440303325653,-0.00479523278773,400,0.0666238731457,2.3019344806671143,400
