0ProcessExecTime,LossAfter,0ExplainedVariance,1AveragePolicyStd,1StdReturn,1Entropy,1EnvExecTime,0MaxReturn,0NumTrajs,0StdReturn,MeanKL,0Entropy,Time,1ExplainedVariance,1NumTrajs,1Perplexity,dLoss,MeanKLBefore,1AverageReturn,0MinReturn,0Perplexity,0AveragePolicyStd,1PolicyExecTime,ItrTime,1MinReturn,ComputeUpdatedDistTime,0EnvExecTime,LossBefore,0PolicyExecTime,1ProcessExecTime,1MaxReturn,0AverageReturn
0.6733500957489014,-0.0061478507705,0.116629886237,0.917649,794.940598759,2.66561,17.50424337387085,2700.0,1200,494.054758267,0.00800252426416,2.66658,1529.4219589233398,0.218915567816,1200,14.3767,0.00614785018843,1.11758655663e-08,411.666666667,0.0,14.3906,0.918047,23.97494149208069,79.71870398521423,0.0,0.1096181869506836,17.91153049468994,-5.82076609135e-10,15.533432483673096,0.6383011341094971,3000.0,178.75
0.6707167625427246,-0.00597715657204,0.0871151092548,0.912119,816.571269938,2.65369,17.251585483551025,2600.0,1200,532.318200578,0.00932412222028,2.65457,1611.2169871330261,0.244540795155,1200,14.2063,0.00597715500044,1.52655665886e-16,432.833333333,0.0,14.2189,0.912507,23.891108751296997,79.6271984577179,0.0,0.10560345649719238,17.99083375930786,-1.57160684466e-09,15.791625738143921,0.615929126739502,2900.0,202.0
0.6620597839355469,-0.00379240931943,0.076798069552,0.908004,789.742415812,2.64416,17.384114503860474,2700.0,1200,533.851805279,0.00825661513954,2.64888,1691.4532449245453,0.153044361057,1200,14.0717,0.00379240995971,-1.8626444831e-09,365.5,0.0,14.1382,0.910199,23.649114847183228,78.4097990989685,0.0,0.08070206642150879,17.386122226715088,6.40284270048e-10,15.412365913391113,0.6275634765625,3000.0,201.5
0.6775386333465576,-0.00298703298904,0.0862220115943,0.882855,909.364231513,2.58711,17.186074256896973,2800.0,1200,531.419476235,0.00819130893797,2.59566,1772.91046500206,0.235335292156,1200,13.2913,0.00298703393491,-1.49011576411e-08,486.833333333,0.0,13.4055,0.886625,24.02299952507019,79.31334042549133,0.0,0.09440469741821289,17.751155853271484,9.45874489844e-10,15.650925636291504,0.6161386966705322,2900.0,189.916666667
0.6787431240081787,-0.00640747742727,0.0799377028057,0.879648,812.602296979,2.57934,17.665820360183716,2700.0,1200,526.348954803,0.00742182182148,2.58579,1854.882931470871,0.168424309657,1200,13.1884,0.00640747568104,-3.72528985437e-09,410.916666667,0.0,13.2738,0.88235,24.432157039642334,80.27615308761597,0.0,0.07527399063110352,17.770171642303467,-1.7462298274e-09,15.744357347488403,0.6404869556427002,2900.0,193.666666667
0.6857876777648926,-0.00491484068334,0.0992430826169,0.868199,920.176428584,2.55323,17.111290216445923,2800.0,1200,554.883464993,0.00862514134496,2.55639,1936.1190066337585,0.22757689973,1200,12.8486,0.00491483949008,-2.04890984179e-08,500.583333333,0.0,12.8892,0.869359,23.703186988830566,79.26832580566406,0.0,0.07892990112304688,17.96958899497986,-1.19325704873e-09,15.884039402008057,0.6128125190734863,2800.0,214.583333333
0.6536693572998047,-0.00517399515957,0.103001528495,0.849013,895.593518288,2.50933,18.98369288444519,2600.0,1200,591.536394109,0.00632415013388,2.50818,2021.8391530513763,0.188250219999,1200,12.2967,0.00517399492674,1.86264437207e-09,471.5,0.0,12.2826,0.848519,26.200130462646484,83.53874444961548,0.0,0.08109068870544434,17.452143907546997,-2.32830643654e-10,15.97636604309082,0.69059157371521,2800.0,226.166666667
0.7167928218841553,-0.00536365108564,0.0826337741251,0.843835,863.802816362,2.49783,19.6237051486969,2600.0,1200,581.789474858,0.00844449549913,2.50167,2117.5173676013947,0.192315879467,1200,12.156,0.00536364968866,0.0,441.166666667,0.0,12.2029,0.845435,30.498863697052002,93.22676181793213,0.0,0.09850001335144043,18.82654595375061,-1.39698386192e-09,19.158541202545166,0.697669267654419,2800.0,234.583333333
0.732245922088623,-0.00619313074276,0.0888213391382,0.835177,885.97247261,2.47658,19.87018370628357,2700.0,1200,579.184388218,0.00794322416186,2.48063,2222.658578157425,0.216274673345,1200,11.9005,0.00619313155767,1.11758797772e-08,458.333333333,0.0,11.9488,0.836863,36.12086224555969,103.18432450294495,0.0,0.4929018020629883,19.412147998809814,8.14907252789e-10,22.184707164764404,0.7214853763580322,2900.0,232.333333333
0.7627177238464355,-0.00209835148416,0.0985276809875,0.819575,949.821854642,2.43803,20.331039428710938,2900.0,1200,622.526572391,0.00736276060343,2.43936,2327.1927773952484,0.235131966614,1200,11.4505,0.00209834903944,0.0,521.333333333,0.0,11.4656,0.820029,34.14916706085205,102.50518560409546,0.0,0.09464788436889648,19.95969295501709,-2.44472175837e-09,22.88111639022827,0.736353874206543,2800.0,262.0
0.7507269382476807,-0.0034613548778,0.097272938066,0.822754,914.942605972,2.44588,17.20203995704651,2700.0,1200,627.159153777,0.00721070822328,2.43911,2416.139501094818,0.186436585495,1200,11.5407,0.00346135301515,-3.72529918025e-09,490.166666667,0.0,11.4628,0.819999,22.843650817871094,86.42719578742981,0.0,0.07861757278442383,19.58867883682251,-1.86264514923e-09,22.09396767616272,0.6129093170166016,3000.0,261.75
0.7395737171173096,-0.00523668993264,0.0828531919226,0.800105,982.616108491,2.38777,20.199698448181152,2800.0,1200,641.738518704,0.00800175499171,2.39331,2513.7678406238556,0.237057404555,1200,10.8892,0.00523669208633,0.0,561.5,0.0,10.9497,0.802087,32.09143686294556,95.46238374710083,0.0,0.08115696907043457,19.31307339668274,2.1536834538e-09,18.312442302703857,0.7187438011169434,2900.0,275.916666667
