ComputeUpdatedDistTime,0ProcessExecTime,0Entropy,dLoss,1StdReturn,1MinReturn,1AveragePolicyStd,LossBefore,1PolicyExecTime,1EnvExecTime,LossAfter,0PolicyExecTime,1Entropy,1NumTrajs,1ProcessExecTime,0NumTrajs,MeanKLBefore,0EnvExecTime,1AverageReturn,MeanKL,0Perplexity,Time,0AverageReturn,0StdReturn,0ExplainedVariance,1Perplexity,1MaxReturn,0MinReturn,0AveragePolicyStd,0MaxReturn,ItrTime,1ExplainedVariance
0.2674112319946289,6.109171152114868,2.83788,-6.68705979479e-10,106.833571052,4.46425427492e-09,1.00005,2.54879796557e-06,231.7107663154602,164.42078113555908,2.54946667155e-06,167.95626997947693,2.83797,1200,5.81522011756897,1200,3.31203796122e-06,165.213880777359,48.9174790431,3.31227056449e-06,17.0794,20278.888305187225,15.1418112626,57.2949233147,0.757133637373,17.0811,402.451624723,2.21648928019e-09,1.0,399.49125027,771.7303397655487,0.590204063855
0.28359079360961914,6.132192611694336,2.83788,-3.0786395655e-09,80.4449856188,2.28940593559e-10,1.00049,-3.26268491335e-07,215.02175903320312,160.12694311141968,-3.2318985177e-07,163.52075028419495,2.83886,1200,5.536197900772095,1200,8.46248049413e-09,166.3154318332672,25.7978794188,1.00868478015e-08,17.0794,21027.076018810272,15.7469245335,59.2178335224,0.775318359297,17.0963,351.624241703,2.50273283763e-09,1.0,360.634093036,745.7511899471283,0.829564417503
0.2745375633239746,6.040011167526245,2.83788,-4.42241798737e-11,64.1051919755,1.75338422319e-10,0.999806,-5.53609424969e-09,217.66715168952942,162.38374400138855,-5.49187006982e-09,160.44510984420776,2.83749,1200,5.744592666625977,1200,3.46508386428e-08,164.80468082427979,18.0707535479,3.3217485651e-08,17.0794,21775.335845708847,12.9962141938,54.7930204039,0.765422447126,17.0728,387.876194775,1.12790893914e-09,1.0,353.219516431,745.9333143234253,0.428189560217
0.27034664154052734,6.432977914810181,2.83788,-1.09093889478e-09,6.35217999657,1.19339608616e-10,0.999217,-5.60791590942e-08,220.98043394088745,167.63022255897522,-5.49882201994e-08,169.02121424674988,2.83631,1200,5.839751482009888,1200,3.67220491171e-06,177.74027276039124,0.828754450723,3.6749352148e-06,17.0794,22554.308828353882,17.1757203943,62.3277472906,0.783011839859,17.0527,108.60801702,1.09461299092e-09,1.0,370.117250163,776.4275546073914,0.133200199255
0.27570652961730957,6.488856792449951,2.83788,1.59707269631e-09,62.2935770812,1.00180156325e-10,1.0001,3.17013182212e-05,220.42470002174377,166.00231051445007,3.16997211485e-05,169.21881747245789,2.83808,1200,5.861717939376831,1200,2.05448795896e-05,178.76986694335938,17.3068239764,2.05433461815e-05,17.0794,23332.962242126465,11.9097074521,50.1286373381,0.752966071542,17.083,385.637200673,6.28486361947e-10,1.0,361.455726269,776.0112371444702,0.664707467426
0.29955148696899414,6.487761974334717,2.83788,1.27982957565e-09,39.9248738663,8.7867981015e-11,1.00001,8.53872847983e-08,231.50162720680237,168.27900195121765,8.41074552227e-08,171.73030996322632,2.83791,1200,5.860781192779541,1200,4.22118873189e-09,179.38150358200073,7.47752588048,5.30440624757e-09,17.0794,24134.955684900284,12.5247678403,52.0866967454,0.756662297377,17.08,366.93415058,1.08266938568e-09,1.0,346.49340974,799.136726140976,0.338314833126
0.27633142471313477,6.483824968338013,2.83788,-1.5120349417e-10,87.2966260773,7.55239795536e-11,0.999793,-1.94763686068e-07,236.43194246292114,169.35674262046814,-1.94612482574e-07,152.89478850364685,2.83746,1200,5.90381932258606,1200,2.97158333495e-08,178.20794987678528,27.1490265016,3.10109307122e-08,17.0794,24915.550320863724,11.2522953514,47.5329411989,0.745019054888,17.0723,381.254646305,7.65443091928e-10,1.0,346.673972828,778.3745565414429,0.59610039354
0.2771141529083252,6.378198623657227,2.83788,-1.30398802867e-10,100.302990637,1.56836220169e-10,1.00034,3.57274984708e-07,238.23079371452332,169.24872660636902,3.57405383511e-07,151.5795361995697,2.83855,1200,5.96831750869751,1200,-3.47038331405e-09,175.2625229358673,47.8981535846,-1.54511408113e-08,17.0794,25693.202093839645,13.9777602556,55.0707329795,0.776244075283,17.0909,377.411793239,5.54947687628e-10,1.0,353.369308295,775.232706785202,0.634801134578
0.2737109661102295,6.400861501693726,2.83788,4.30418367614e-10,48.5350434972,2.41249358173e-09,1.00109,-8.21829303277e-07,237.04297947883606,169.61076498031616,-8.22259721645e-07,150.81290006637573,2.84004,1200,5.916025400161743,1200,5.16512614013e-07,174.7476303577423,10.6386736642,5.15377053034e-07,17.0794,26468.58531308174,11.1758571251,47.0680002111,0.745256193496,17.1165,358.171266217,9.86682011875e-10,1.0,356.479865933,773.0046002864838,0.390545271205
0.2691972255706787,6.42760968208313,2.83788,4.361027095e-10,86.4313653484,1.09157754814e-10,0.998603,5.50076765649e-06,237.6867573261261,169.40290546417236,5.50033155378e-06,150.82797932624817,2.83508,1200,5.924068927764893,1200,4.01603174396e-05,174.767902135849,26.4739706188,4.01766847062e-05,17.0794,27244.3373837471,10.6821544385,46.5906907421,0.754512744905,17.0318,341.9044412,7.32747439233e-10,1.0,341.593589995,773.5589756965637,0.71618430184
0.29146718978881836,6.344081878662109,2.83788,7.30304705598e-11,7.26412072826e-09,5.81531442642e-11,1.00078,-9.4559027275e-11,239.09782648086548,171.575528383255,-1.67589497835e-10,149.78537821769714,2.83943,1200,5.986935615539551,1200,-2.76488582029e-10,173.4513440132141,3.13792957126e-09,9.34959998311e-10,17.0794,28020.996550559998,11.9772185319,49.5036109235,0.77261451691,17.106,7.16105898524e-08,1.66045592751e-09,1.0,333.169100877,774.4780867099762,0
0.27300238609313965,6.3542516231536865,2.83788,-1.51044332597e-09,39.3126747919,6.50212144905e-11,0.999919,-8.21834873932e-07,240.22595357894897,171.63610458374023,-8.20324430606e-07,149.86985421180725,2.83772,1200,5.950358629226685,1200,2.11702194974e-06,173.1741225719452,7.99742557319,2.1168616513e-06,17.0794,28798.865410089493,13.3755072744,52.1184616873,0.767452819312,17.0767,382.445040265,6.93424481806e-10,1.0,344.850198748,775.6316006183624,0.239306983384
0.26468539237976074,6.238322973251343,2.83788,-4.36330083176e-10,66.8890445199,5.02036435606e-11,1.00039,-1.17599824989e-06,240.20156240463257,170.96258926391602,-1.17556191981e-06,148.47133660316467,2.83865,1200,5.970204830169678,1200,3.41642760304e-07,171.4562747478485,20.0582336427,3.44456793755e-07,17.0794,29573.904406547546,12.5314144649,50.4008064687,0.779491380776,17.0927,343.152850879,6.32719264777e-10,1.0,353.033662118,772.7687752246857,0.596995413816
0.2813410758972168,6.224339246749878,2.83788,5.47004219698e-10,42.8851647375,5.23519191223e-11,1.00026,6.70437998451e-07,240.93596768379211,171.3107888698578,6.69890994232e-07,148.0004346370697,2.8384,1200,5.9979822635650635,1200,4.51506387833e-08,170.81635069847107,9.39007372797,6.92053205853e-08,17.0794,30348.220887184143,39.5471802796,887.110266588,0.0508520701041,17.0884,310.454742782,8.07933512975e-10,1.0,30703.1371155,771.9614064693451,0.615243821434
0.2691183090209961,6.284812688827515,2.83788,9.330847206e-10,67.2453835407,4.65859879157e-11,1.00091,9.10614915028e-07,240.3624460697174,172.07420802116394,9.09681830308e-07,148.15965485572815,2.8397,1200,6.0101318359375,1200,1.38245511039e-07,170.68574690818787,18.0568564959,1.66612181829e-07,17.0794,31123.538811445236,12.9423179422,52.2195399664,0.783197090088,17.1106,378.760520792,5.63522909832e-10,1.0,324.739798675,773.1092555522919,0.608615552072
0.3710620403289795,6.288939952850342,2.83788,1.11413100967e-10,6.53486920279,1.10498926138e-10,1.00014,-1.23137624541e-08,239.97435402870178,173.11913061141968,-1.24251755551e-08,147.75010108947754,2.83815,1200,6.02228856086731,1200,-2.61452104411e-09,170.4073703289032,0.188724079374,-3.76411879444e-09,17.0794,31899.023679733276,14.1941692189,53.7291833433,0.781035137056,17.0841,226.468891309,6.99699119929e-10,1.0,333.612490386,773.3082284927368,0.867513295491
0.26554012298583984,6.258235454559326,2.83788,-9.3859853223e-10,61.3726057631,3.71860079041e-09,0.999266,1.47027458297e-06,230.2819173336029,165.9241762161255,1.4712131815e-06,156.53393244743347,2.83641,1200,5.92255711555481,1200,3.79574800036e-07,171.58512020111084,19.8729365045,4.13215644812e-07,17.0794,32666.725841760635,9.13629414201,42.0006079334,0.761628360526,17.0544,369.385975273,5.89940614928e-10,1.0,322.173331371,765.5315854549408,0.35095800428
