MeanKL,0EnvExecTime,0Perplexity,0StdReturn,1MaxReturn,1ProcessExecTime,1NumTrajs,1AveragePolicyStd,1MinReturn,0AverageReturn,0ProcessExecTime,1Entropy,1AverageReturn,1PolicyExecTime,1ExplainedVariance,LossAfter,1EnvExecTime,ItrTime,0NumTrajs,0ExplainedVariance,Time,0PolicyExecTime,0AveragePolicyStd,0Entropy,1Perplexity,LossBefore,dLoss,MeanKLBefore,0MaxReturn,ComputeUpdatedDistTime,0MinReturn,1StdReturn
0.00681301858276,78.11131119728088,18.1558,602.074538575,7400.0,2.4891088008880615,400,1.03421,0.0,227.5,2.854365110397339,2.90072,256.25,96.2080602645874,0.0562142613285,-0.00274515710771,74.91316843032837,302.43733048439026,400,0.0429405184224,10893.986193656921,32.009252071380615,1.03331,2.89899,18.1872,-8.14906961355e-11,0.00274515702622,-6.89178847324e-09,5100.0,0.46102094650268555,0.0,673.543567633
0.00646719150245,75.43948698043823,18.3207,1196.39330385,12800.0,2.5808680057525635,400,1.03729,0.0,408.25,2.7186896800994873,2.90668,544.75,98.46944046020508,0.0831659209906,-0.00875198468566,76.2046217918396,304.5193989276886,400,0.061638889887,11199.97183561325,29.835633993148804,1.03791,2.90803,18.296,5.47151990382e-10,0.00875198523281,4.09781808486e-09,15000.0,0.5157287120819092,0.0,1476.28670572
0.00678737694398,74.71481490135193,18.3579,1070.5464726,20100.0,2.551542282104492,400,1.03992,0.0,469.5,2.648904800415039,2.9122,499.25,97.28535151481628,0.0647653303409,-0.00264503620565,73.93122363090515,299.1298363208771,400,0.0670811212189,11500.532165765762,29.71487784385681,1.0388,2.91006,18.3971,-4.19095202986e-10,0.00264503578655,1.72294811751e-09,9600.0,0.4893307685852051,0.0,1456.69984468
0.00664543639868,74.50063562393188,18.2491,745.797852974,6300.0,2.37351131439209,400,1.03563,0.0,303.25,2.7627885341644287,2.90258,332.75,90.50448632240295,0.0753518693057,-0.00248325522989,70.68955254554749,286.45849347114563,400,0.0688756817009,11788.359072208405,30.2893967628479,1.03645,2.90411,18.2211,2.41561826098e-10,0.00248325547145,-1.30385224839e-09,7400.0,0.4556412696838379,0.0,792.371401238
0.00670241890475,66.09639406204224,18.2554,802.367590323,11200.0,2.3785579204559326,400,1.03607,0.0,307.5,2.3554296493530273,2.90163,434.0,89.82904028892517,0.0781102913928,-0.00239663594402,69.83392357826233,276.6170024871826,400,0.06161050619,12066.407712697983,30.117504119873047,1.03756,2.90446,18.2038,-3.49245771192e-11,0.0023966359091,-3.53902462891e-09,7000.0,0.4859766960144043,0.0,1215.23413382
0.00680610397831,65.83548212051392,18.1058,982.969862203,17200.0,2.4522764682769775,400,1.03338,0.0,395.5,2.3234200477600098,2.89693,514.0,87.46187567710876,0.0538011805958,-0.00375911407173,70.00917410850525,277.86406087875366,400,0.0470113986633,12345.64431810379,30.688658714294434,1.03303,2.89623,18.1184,-9.02946328818e-10,0.00375911316878,-4.84286699631e-09,7000.0,0.4618055820465088,0.0,1479.56209738
0.00882482808083,65.80111265182495,18.1706,612.911851329,10700.0,2.33793044090271,400,1.03577,0.0,283.75,2.375807523727417,2.90143,353.25,87.91343855857849,0.0704873000388,-0.00315170711838,70.05722427368164,275.06322503089905,400,0.0601723772278,12622.036341190338,31.267381191253662,1.0349,2.8998,18.2002,-4.19095202986e-10,0.00315170669928,7.45057926466e-09,3800.0,0.471116304397583,0.0,903.542714818
0.00633943919092,65.89839220046997,18.5999,1849.92371464,25500.0,2.330430507659912,400,1.0479,0.0,511.5,2.3973610401153564,2.92336,468.25,90.00457310676575,0.0367238070328,-0.00174114760011,70.19620871543884,281.0385251045227,400,0.0469023648012,12904.454518556595,32.67228674888611,1.04784,2.92316,18.6037,-1.21071941361e-09,0.00174114638939,-1.86263740543e-10,25000.0,0.46583032608032227,0.0,1678.47160759
0.00690667936578,65.90879249572754,18.8169,893.939455444,8400.0,2.374889373779297,400,1.05433,0.0,391.5,2.4739534854888916,2.93588,426.0,87.60182905197144,0.050359811624,-0.00281503843144,69.98669934272766,276.4789414405823,400,0.0567401735571,13182.274740695953,31.908148527145386,1.0537,2.93475,18.8382,-4.39467878754e-10,0.00281503799197,-4.3772181435e-09,6300.0,0.47330260276794434,0.0,1010.30886366
0.00999361742288,63.880155086517334,18.3347,1311.53819521,12500.0,2.38568115234375,400,1.04005,0.0,627.25,2.2586560249328613,2.9089,548.75,82.73983716964722,0.0568400076525,-0.00334396027029,67.65084838867188,266.2586727142334,400,0.0666943365219,13449.795654058456,30.829519510269165,1.03994,2.9088,18.3365,-6.92671142666e-10,0.00334395957761,-5.40167066632e-09,8600.0,0.47880125045776367,0.0,1351.75753651
0.00780778285116,63.07416582107544,18.8167,914.676992167,9000.0,2.2991249561309814,400,1.05144,0.0,404.0,2.3026435375213623,2.93191,401.5,84.37979173660278,0.0515512775173,-0.00302962097339,67.23415422439575,266.58094930648804,400,0.0640228630009,13717.708735227585,30.856252670288086,1.05304,2.93475,18.7635,5.70434977032e-10,0.00302962154383,8.19564238697e-09,6000.0,0.4636666774749756,0.0,1048.83161184
0.00682599749416,63.31180810928345,18.7538,874.035325373,7600.0,2.310025691986084,400,1.04828,0.0,378.5,2.275334358215332,2.92708,445.5,81.7297728061676,0.062279583611,-0.00262671336532,67.29336071014404,263.78453969955444,400,0.0611777327079,13982.86449599266,31.374098777770996,1.05053,2.9314,18.673,2.24099516721e-10,0.00262671358942,-2.79398282288e-10,7000.0,0.4893341064453125,0.0,1010.58386589
0.00673287035897,63.45928430557251,18.3982,709.053903099,5700.0,2.2763845920562744,400,1.0373,0.0,385.25,2.252864360809326,2.9074,363.5,82.27668404579163,0.0685394850241,-0.00326628796756,66.72838234901428,265.9057984352112,400,0.073465144848,14250.11067533493,33.25226402282715,1.03992,2.91225,18.3091,-1.89175342058e-11,0.00326628794865,-9.31322308162e-09,4400.0,0.4328939914703369,0.0,786.554352858
0.00975146237761,63.84654760360718,18.5194,494.061673782,4700.0,2.298699378967285,400,1.04288,0.0,248.25,2.467057943344116,2.91918,373.25,82.0606906414032,0.0591311154232,-0.00285820639692,66.73157119750977,262.5265574455261,400,0.0448408826482,14514.882375240326,31.53105616569519,1.0427,2.91882,18.526,-4.46016223954e-10,0.00285820595091,-6.58911325502e-09,3400.0,0.469998836517334,0.0,670.864693884
0.00910200830549,63.79940319061279,18.4452,1390.91244782,25400.0,2.4174506664276123,400,1.04067,0.0,537.25,2.2854011058807373,2.91572,674.75,82.13705325126648,0.0431801589974,-0.00304294587113,67.39943099021912,264.7746787071228,400,0.0363194847862,14780.932822227478,31.135244369506836,1.04011,2.91481,18.4621,3.78349573893e-11,0.00304294590896,3.45753559117e-09,13400.0,0.46143078804016113,0.0,2129.57447334
0.00641179131344,63.92006969451904,18.7049,1121.33569907,8800.0,2.3051040172576904,400,1.04673,0.0,452.5,2.3284223079681396,2.92835,475.5,81.65598750114441,0.0603478176736,-0.00128750992008,67.12640142440796,266.82503747940063,400,0.0376872860188,15049.046609401703,31.129249334335327,1.047,2.92879,18.6968,-9.60426321805e-11,0.00128750982403,-5.56465185042e-09,9900.0,0.46005964279174805,0.0,1105.35051002
0.00970450975001,63.64883995056152,18.7123,620.755134896,3400.0,2.3974156379699707,400,1.04614,0.0,288.25,2.251276969909668,2.92725,303.25,84.6954128742218,0.0545181433085,-0.00366907683201,66.80559301376343,265.12641191482544,400,0.0395050985446,15315.56238412857,29.081119060516357,1.04714,2.92918,18.6761,4.88944329469e-10,0.00366907732096,-5.82076298272e-09,5700.0,0.5025293827056885,0.0,572.463481368
